dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0049,nzd0412-0067,nzd0412-0068,nzd0412-0069,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066
2024-05-27 22:06:40.812000,L8,,,,,329.14,329.38,291.78,282.29,282.35,270.55,293.74,290.36,298.91,338.23,,,,,,,,,,,,,,,,,,365.55,360.97,371.93,373.53,374.41,380.51,374.16,373.81,329.33,332.29,310.83,,,,368.50,372.02,373.79,382.40,385.89,346.94,309.31,315.36,313.59,328.95,350.31,343.71,373.86,,,,,,,,,,,,
2024-06-04 22:06:59.762000,L9,329.64,327.53,,,337.73,336.62,290.54,285.18,285.09,278.25,312.90,309.22,341.22,,,,,,,,,,,,,,,,,,,368.29,358.95,373.74,369.49,378.07,381.82,377.11,376.49,334.76,336.29,312.14,,,,372.51,375.45,378.12,383.87,387.74,316.22,311.95,320.86,316.86,333.83,353.58,349.04,,,,,,,,,,,,,
2024-06-20 22:06:42.803000,L9,287.48,280.28,278.71,283.71,292.10,301.16,272.55,259.63,260.32,,,,,,,226.54,327.50,322.81,322.78,323.06,330.66,336.21,332.81,321.21,318.53,314.20,327.81,329.59,332.24,335.93,331.82,342.47,334.93,303.49,,,351.60,345.13,348.17,304.60,301.13,294.58,301.78,335.33,342.50,345.68,352.39,352.61,363.45,,,,,,,,315.20,345.94,372.28,376.90,413.45,349.25,338.92,330.68,346.99,346.56,334.46,370.79,374.58,377.92
2024-06-28 22:06:55.317000,L8,288.21,278.16,278.76,281.78,291.20,296.78,274.09,260.50,262.29,,,,,,,,245.20,293.10,316.58,323.28,329.66,340.77,332.18,317.43,323.38,313.62,330.25,329.94,334.20,337.34,329.48,341.22,337.46,289.45,,,356.42,344.86,348.94,305.12,301.48,294.73,325.42,332.65,343.71,344.69,352.75,353.33,360.04,290.04,,,,,,,313.01,348.95,374.39,377.28,,347.76,341.76,343.26,346.01,350.43,331.32,379.13,376.38,376.65
2024-07-06 22:06:56.889000,L9,267.82,262.98,258.48,260.22,269.65,273.99,264.71,238.52,,,,,,,,,,,,,,,325.98,314.06,313.59,312.04,316.85,325.13,326.88,330.78,323.24,340.43,,,,,346.27,338.95,344.24,284.47,287.66,288.35,300.36,324.04,336.98,334.74,347.58,345.81,357.71,,,,,,,,298.76,339.04,360.21,357.61,368.11,343.87,333.77,,,337.03,322.77,364.02,369.36,370.00
2024-08-23 22:07:23.350000,L9,,,,,327.48,330.71,300.33,286.58,290.88,278.76,297.89,300.21,306.35,351.42,,,,,,,,,,,,,,,,,,367.66,361.86,379.26,375.12,378.51,377.86,375.39,376.21,330.94,328.44,313.20,,,,372.17,373.79,376.07,382.53,,365.23,321.52,321.22,318.90,333.54,352.32,343.71,372.24,,,,,,,,,,,,
2024-08-31 22:07:27.249000,L8,,,,,328.18,330.59,292.25,283.99,287.89,277.38,298.70,309.41,341.04,352.45,,,,,,,,,,,,,,,,,,368.59,361.65,381.94,376.76,377.76,377.32,374.76,376.68,331.88,329.40,313.41,,,,370.87,374.33,374.14,381.82,,367.30,322.55,320.75,321.38,336.00,354.18,343.30,371.36,,,,,,,,,,,,
2024-09-08 22:07:23.874000,L9,318.34,315.67,317.86,328.39,325.28,329.48,285.71,279.84,281.55,291.57,295.62,317.14,332.24,349.37,,,,,,,,,348.96,343.30,338.73,339.67,352.77,355.08,355.28,349.95,354.65,364.22,356.95,375.36,372.75,373.05,373.33,379.05,377.59,330.93,322.57,308.88,,,353.40,,,,,,355.17,319.52,322.73,320.51,342.14,352.72,342.92,,,,,,,,,,,,,
2024-09-24 22:07:25.318000,L9,322.85,320.58,323.10,,330.63,330.52,289.60,286.05,290.83,291.20,295.31,316.00,344.13,,,,,,,,,,,,,,,,,,,,,376.74,367.84,360.47,369.99,373.51,374.68,331.84,328.73,316.89,,,,374.34,371.91,379.25,,,373.25,325.62,322.49,324.81,338.04,359.19,353.36,,,,,,,,,,,,,
2024-10-10 22:07:34.230000,L9,324.01,321.90,323.77,,331.01,330.42,291.72,322.84,321.67,320.99,294.84,339.75,355.04,,,,,,,,,,,,,,,,,,,370.31,369.69,379.89,383.65,377.20,382.46,375.82,378.14,334.51,326.92,318.73,,,,,,,,,372.06,324.31,325.72,319.69,338.65,356.98,347.42,,,,,,,,,,,,,
2024-10-18 22:07:42.636000,L8,323.57,321.26,329.51,,331.45,328.59,330.71,320.71,296.61,320.95,322.80,339.31,353.75,,,,,,,,,,,,,,,,,,,371.80,367.67,379.98,382.30,375.90,381.28,374.45,377.94,334.89,332.76,329.37,,,,,,,,,371.31,324.87,323.00,325.78,338.20,355.81,345.62,,,,,,,,,,,,,
2024-10-26 22:07:48.055000,L9,,,,,322.30,317.93,291.60,286.97,280.45,284.58,307.48,308.10,350.32,,,,,,,,,,,,,,,,,,,368.23,374.26,380.45,386.24,379.91,382.66,379.76,379.23,331.98,329.80,318.95,,,,,,,,,371.12,325.28,325.59,323.59,339.12,355.80,348.13,,,,,,,,,,,,,
2024-11-03 22:07:36.412000,L8,323.10,322.55,323.03,,,,293.01,292.57,288.15,286.73,306.98,317.80,353.45,,,,,,,,,,,,,,,,,,,371.69,372.42,381.89,385.19,379.55,384.43,377.66,380.00,,,315.35,,,,,,,,,373.49,325.22,325.22,325.84,340.29,357.54,348.65,,,,,,,,,,,,,
2024-11-11 22:07:39.523000,L9,325.43,322.69,325.02,,334.33,332.54,303.25,298.03,320.43,322.14,306.78,326.98,354.40,,,,,,,,,,,,,,,,,,,,373.80,381.79,383.64,381.68,385.31,382.21,379.39,331.83,331.56,317.07,,,,,,,,,376.78,328.04,326.73,332.92,339.96,359.33,348.42,,,,,,,,,,,,,
2024-12-21 22:07:40.724000,L8,,,,,,,,,,,,,,,,,,,,,301.54,323.31,339.08,334.29,341.96,339.34,353.50,355.16,355.02,,,358.71,356.10,369.97,367.82,367.04,365.51,362.00,359.88,,,,,,354.34,359.14,358.56,363.41,370.64,373.20,353.30,312.56,309.11,309.87,324.47,342.31,333.75,361.58,392.98,,,358.02,,,,370.35,350.76,389.01,391.46,387.13
2025-01-22 22:07:37.432000,L8,,,,,329.43,324.97,285.29,271.85,272.51,331.61,335.09,340.82,350.54,345.21,,,,,,,,,,,,,,,,,,371.16,364.81,378.26,378.98,377.47,380.57,378.29,376.69,330.24,323.02,301.61,,,,371.29,375.43,375.58,383.43,,373.00,324.31,323.38,323.88,338.38,356.14,345.68,372.92,,,,,,,,,,,,
2025-02-07 22:07:41.096000,L8,321.07,316.28,319.64,,,,294.21,267.29,267.39,266.84,283.82,312.82,352.21,351.28,291.83,,,,,,,,,,,,,,,,,367.63,370.30,375.46,379.91,378.37,381.15,378.41,375.45,,335.69,311.14,,,,373.00,372.63,378.72,,,371.79,326.29,322.57,325.93,339.01,355.27,343.85,,,,,,,,,,,,,
2025-02-23 22:07:31.324000,L8,,,,,335.78,334.50,313.04,329.09,318.40,329.38,336.58,347.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.01,328.13,326.67,,,,,,,,,376.22,327.99,329.43,331.89,343.93,360.57,352.28,,,,,,,,,,,,,
2025-03-19 22:07:30.686000,L9,325.48,323.83,323.63,330.60,329.48,326.51,282.27,274.20,274.19,272.16,282.85,289.59,293.10,358.35,,,,,,,,,,,,,,,,,,,,,,,,,,329.88,324.17,312.36,,,,,,,,,371.52,324.46,325.27,325.50,341.65,359.26,351.26,,,,,,,,,,,,,
2025-04-12 22:07:12.262000,L8,270.44,262.57,262.11,267.21,278.50,286.71,267.57,258.67,250.39,,,,,263.27,227.61,228.66,245.55,285.62,301.44,315.00,319.61,326.45,321.98,310.74,323.00,321.12,314.17,318.32,329.76,331.54,316.27,334.00,331.47,327.02,,330.95,345.76,335.50,339.68,298.90,294.50,284.56,322.56,327.17,329.66,333.52,342.80,343.19,346.73,304.66,304.28,278.09,278.33,283.24,274.72,307.95,299.19,337.00,363.19,363.41,492.84,335.61,333.78,321.10,332.22,322.46,324.72,355.57,363.97,371.62
2025-05-06 22:07:18.415000,L9,270.95,257.28,254.59,255.14,264.49,272.86,266.42,254.89,,,,,,,,,,,,307.43,316.34,324.13,319.07,312.39,321.48,319.17,311.48,317.80,328.29,328.71,321.48,335.50,330.14,264.18,,,346.07,336.16,342.21,276.39,287.04,284.89,318.92,321.87,331.49,329.26,343.35,342.58,343.03,,,,,262.71,265.01,307.76,302.86,336.14,352.72,334.66,,335.24,329.29,,,333.28,325.53,357.36,367.84,372.40
2025-05-22 22:07:07.693000,L9,253.99,254.31,256.78,262.42,270.19,282.10,266.98,249.98,,,,,,,,,,,,,301.97,315.11,312.18,290.84,276.65,302.69,299.32,302.53,320.07,,,,,,,,,,,284.93,288.57,282.13,,,,,,,328.54,,,,,,,,301.27,285.71,350.93,346.43,,334.58,,,,313.45,318.57,352.74,363.98,363.22
2025-05-30 22:07:06.496000,L8,274.38,265.71,265.51,270.92,280.60,286.98,272.36,256.83,256.34,,,,,,,,,,,306.37,311.58,323.04,320.17,310.30,320.01,315.06,305.56,316.62,326.39,326.38,312.30,333.48,,,,,341.42,332.45,339.39,296.75,292.02,294.49,288.97,316.26,328.78,324.11,340.68,336.64,339.66,,,,,,,306.42,304.74,333.59,358.34,360.74,478.51,337.50,,,,332.37,323.63,360.59,366.52,373.37
2025-07-09 22:07:21.145000,L9,306.90,303.32,307.85,313.50,317.10,329.55,301.28,285.94,290.45,276.93,298.03,295.12,314.74,294.58,299.91,298.53,,,,,,,,,,,,,,,,367.66,360.05,373.20,370.51,377.53,376.98,373.26,373.94,324.83,326.75,307.92,,,,372.66,371.71,375.32,377.61,381.73,347.84,310.66,318.40,316.66,332.36,346.56,346.01,370.98,,,,367.98,,,,,,,,
2025-07-17 22:07:28.672000,L8,304.60,302.29,306.54,317.92,317.40,322.82,293.48,288.81,289.37,279.05,292.85,301.42,288.77,302.84,265.50,270.95,,,,,,,,,,,,,,,,371.61,358.16,374.47,370.38,369.00,377.58,371.47,373.28,327.47,318.87,309.52,,,,367.66,374.90,371.52,377.20,,349.51,313.68,322.26,315.17,329.10,348.39,343.77,368.56,,,,,,,,,,,,
2025-07-25 22:07:30.261000,L9,307.02,305.75,310.44,320.09,321.71,328.39,298.80,286.57,291.09,276.12,294.49,299.63,290.89,307.34,,,,,,,,,,,,,,,,,,371.25,360.51,377.67,373.17,373.47,376.85,373.04,374.32,328.38,323.50,310.04,,,,369.18,374.92,373.27,378.69,,354.22,317.35,324.16,318.28,331.98,349.52,344.14,367.30,,,,,,,,,,,,
2025-08-02 22:07:33.792000,L8,299.75,297.55,301.98,306.29,310.00,316.89,289.28,282.35,286.02,278.54,289.88,298.06,284.83,289.09,308.53,291.17,321.92,325.59,330.67,335.50,341.52,349.53,,,,,,,,,,365.83,362.87,376.40,373.72,366.92,374.33,370.66,371.81,321.26,312.72,304.39,,,,368.30,372.27,373.57,376.79,383.73,352.63,312.68,320.00,312.96,334.35,349.84,,,,,,,,,,,,,,
2025-08-26 22:07:45.199000,L9,307.94,306.49,308.89,315.83,320.74,324.98,298.23,292.28,293.08,281.66,296.90,302.56,312.24,347.08,,,,,,,,,,,,,,,,,,370.00,364.58,377.55,378.36,376.13,381.35,373.82,375.53,325.00,323.25,310.05,,,,371.37,373.15,375.24,380.03,,369.35,324.36,322.93,325.18,336.19,350.50,343.90,372.91,,,,,,,,,,,,
2025-09-11 22:07:51.215000,L9,313.27,310.47,315.38,320.41,325.77,333.51,302.66,289.56,293.62,281.41,300.69,300.13,340.95,345.45,,,,,,,,,,,,,,,,,,373.20,365.69,381.02,378.41,384.16,385.14,381.76,380.26,329.03,327.90,312.22,,,,,,,,,374.37,326.94,327.71,339.95,340.36,355.41,348.07,,,,,,,,,,,,,
2025-09-19 22:07:51.167000,L8,309.29,305.82,310.58,312.78,322.85,327.51,298.85,286.33,291.72,280.37,298.91,309.07,346.28,347.79,,,,,,,,,,,,,,,,,,370.66,364.22,382.44,376.42,381.23,379.22,380.21,376.11,326.18,325.27,309.39,,,,,,,,,373.42,325.85,324.54,327.36,334.28,350.48,343.89,,,,,,,,,,,,,
2025-10-05 22:07:52.590000,L8,,,,,325.66,323.34,295.47,293.88,290.56,283.56,296.25,305.79,345.12,347.69,,,,,,,,,,,,,,,,,,371.51,368.21,379.70,382.00,378.42,381.73,377.95,378.48,329.26,324.59,311.01,,,,,,,,,374.59,328.15,328.79,327.55,337.27,353.05,347.01,,,,,,,,,,,,,
2025-10-21 22:07:51.194000,L8,,,,,332.57,330.93,303.94,315.99,320.53,326.75,330.84,315.15,352.63,350.86,,,,,,,,,,,,,,,,,,,369.00,382.68,379.34,382.61,381.56,380.78,376.80,329.57,326.21,321.82,,,,,,,,,374.97,328.97,329.04,330.77,337.75,352.27,346.68,,,,,,,,,,,,,
2025-10-29 22:07:53.149000,L9,310.52,305.41,310.53,,331.19,325.68,295.78,314.24,302.18,326.01,326.47,325.98,352.59,349.86,,,,,,,,,,,,,,,,,,,367.71,383.13,379.08,381.93,381.89,382.28,376.99,324.87,325.75,311.98,,,,,,,,,374.36,328.72,327.71,328.93,337.11,352.87,345.83,,,,,,,,,,,,,
2025-11-06 22:07:55.742000,L8,311.84,308.88,311.82,330.02,331.60,326.44,288.10,300.18,276.37,280.82,293.42,334.03,350.65,349.24,,,,,,,,,,,,,,,,,,366.00,366.51,377.67,376.27,378.13,379.53,376.67,374.33,324.49,324.05,307.27,,,,372.84,370.70,376.22,374.06,,370.26,327.24,323.88,325.14,336.28,350.99,345.15,,,,,,,,,,,,,
2025-11-14 22:08:00.303000,L9,,,,,,,,,,,,,,,,,,,334.32,322.16,333.78,344.72,335.58,330.50,336.58,339.67,352.61,348.57,351.57,344.71,353.34,360.12,349.47,378.20,349.16,368.61,375.49,363.79,375.90,,,,349.97,283.74,355.97,,,,,370.75,342.10,306.56,304.41,315.43,330.61,350.01,342.12,,,,,,,,374.19,,,,,
