dates,satname,nzd0377-0000,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0079,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0069,nzd0377-0070,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0031,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0060,nzd0377-0043,nzd0377-0072,nzd0377-0061,nzd0377-0062,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0038,nzd0377-0008,nzd0377-0071,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0015,nzd0377-0016,nzd0377-0113,nzd0377-0114,nzd0377-0103,nzd0377-0104,nzd0377-0105
2023-02-18 22:07:25.855000,L8,,,,,,,,,,,,,,,,307.78,358.51,350.13,345.43,356.27,340.34,352.79,356.61,349.71,343.37,331.54,326.93,314.66,307.14,299.83,294.03,,,,,,340.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,,,,,,,,,,,,314.96,372.13,355.49,351.61,359.28,346.52,363.10,358.90,355.27,347.22,337.43,329.42,318.94,311.60,305.22,298.32,292.91,286.37,,,,347.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,,,,,,,,,,,,,,,,319.60,375.77,357.30,351.67,360.99,347.36,363.11,359.75,356.03,348.37,338.19,333.10,321.73,313.43,307.54,299.84,294.06,289.08,,,,346.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,,,,,,,,,,,,313.13,358.39,347.84,344.21,352.49,339.55,351.71,352.79,349.52,340.79,332.93,324.87,315.18,306.39,299.07,293.07,284.37,,,,,338.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:07:11.153000,L9,,,,,,,,,,,,,,,,317.28,368.08,354.97,351.08,358.28,345.20,361.46,357.40,354.99,346.60,338.46,334.12,322.57,312.95,308.00,300.59,291.23,,,,,345.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15 22:07:04.808000,L9,,,,,,,,,,,,,377.30,368.64,347.04,348.20,376.46,360.64,358.19,366.03,349.18,364.79,365.23,357.60,353.50,342.03,339.17,326.83,318.78,312.02,307.03,297.59,293.25,285.76,,,351.29,,,,,,,,,362.39,297.42,,,,,,,,,,,,,,,,,,,,,,,327.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,,,,,,,,,,,,,369.81,360.99,342.60,346.49,375.72,362.19,357.69,365.72,348.14,363.69,362.34,355.94,350.59,338.51,334.46,323.44,316.57,308.71,304.01,293.94,293.71,,,,353.80,,,,,,,,,382.38,,,,,,,,,,,,,,,,,,,,,,,,336.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,,,,,,,,,,,,,,,,349.94,377.39,363.20,358.28,368.78,349.88,365.14,364.90,357.42,353.48,341.42,339.79,326.62,322.79,310.45,307.02,295.09,292.52,,,,354.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:39.746000,L8,,423.15,335.95,358.48,,,,,,372.31,380.17,360.73,344.31,335.12,321.33,,,,,,,322.41,318.58,316.96,316.39,303.56,298.81,,,,,,,,,,319.04,,,,,,,,,,,,,,334.28,310.87,316.96,332.75,,,,,,,311.64,371.67,366.29,354.85,401.27,,354.51,,391.20,,,371.14,,,,,,,,,394.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04 22:06:45.539000,L9,,,,,,,,,,335.44,367.81,346.43,340.56,327.08,313.30,,,,,,,319.66,312.75,305.43,307.54,296.81,,,,,,,,,,,313.99,,,,,,,,,,,,,,,,290.30,308.98,,,,,,400.88,402.17,399.04,,,,,,306.42,362.04,,372.13,357.99,,,,,415.40,386.23,372.35,373.23,,,,,,,,,,,392.37,386.51,416.08,389.72,392.93,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,,,,,,,,,,,,,368.17,368.17,352.97,341.35,373.08,352.65,351.32,357.05,343.65,360.73,359.76,354.75,351.57,339.78,337.20,322.78,318.09,307.08,303.26,291.22,289.19,,,,348.80,,,,,,,,,314.60,,,,,,,,,,,,,,,,,,,,,,,,327.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:06:59.027000,L9,,426.40,428.19,,,,,,,371.98,378.23,357.82,343.84,331.07,316.41,,,,,,,322.56,318.10,312.68,314.55,301.49,,,,,,,,,,,318.13,,,,,,,,,,,,,,,,,,,,,,,,316.73,372.27,345.97,354.50,,376.49,406.55,,,,,372.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,,,,,,,,,,,,,365.68,367.44,347.51,336.35,373.69,354.72,352.27,360.73,341.22,364.26,358.96,355.00,348.91,339.93,334.76,324.36,316.91,305.25,301.56,290.21,,,,,348.69,,,,,,,,,382.87,302.60,,,,,,,,,,,,,,,,,,,,,,,320.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,,,,,,,,,,,,,369.77,368.73,350.82,340.46,375.81,354.83,350.26,359.21,340.23,362.91,359.47,356.08,348.68,340.18,334.26,324.81,312.44,306.67,300.21,289.27,,,,,348.63,,,,,,,,,392.58,296.84,,,,,,,,,,,,,,,,,,,,,,,318.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,,,,,,,,,,,,,372.96,371.11,352.49,338.44,373.81,353.46,350.80,359.15,341.72,364.89,358.01,354.44,346.71,339.28,334.69,323.71,312.57,302.39,300.46,289.11,,,,,345.55,,,,,,,,,389.49,304.30,,,,,,,,,,,,,,,,,,,,,,,320.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,,,,,,,,,,374.08,373.30,350.81,321.44,371.88,353.53,351.19,360.32,343.40,364.63,359.88,357.21,349.07,341.44,337.04,327.30,313.13,303.62,297.46,289.86,,,,,345.53,,,,,,,,,386.22,303.74,,,,,,,,,,,,,,,,,,,,,,,321.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,,,,,,,,,,,,,,,,319.71,360.02,348.89,346.14,353.63,337.28,351.58,354.50,352.65,343.88,336.05,329.25,319.72,309.55,306.57,299.77,294.61,287.43,,,,339.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,,,,,,,,,,382.31,377.03,354.81,321.56,361.65,349.88,347.54,353.27,338.26,351.99,354.65,349.42,345.33,337.69,329.54,317.74,310.51,301.74,294.42,288.71,,,,,344.37,,,,,,,,,382.55,299.26,,,,,,,,,,,,,,,,,,,,,,,305.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,,,,,,,,,,,,,,,341.25,365.68,353.34,347.99,355.72,341.71,359.41,357.03,355.34,345.59,338.29,331.84,325.90,312.50,307.44,299.43,292.23,,,,,345.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,,,,,,,,,,,,371.08,367.67,348.17,318.10,361.70,354.31,349.61,357.21,344.72,356.90,351.83,354.23,348.00,340.88,335.02,325.84,314.22,305.88,304.86,287.36,,,,,346.37,,,,,,,,,383.21,278.06,,,,,,,,,,,,,,,,,,,,,,,311.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,,,,,,,,,,,,,,,,349.64,367.32,354.17,352.19,360.80,347.69,362.76,363.83,356.80,351.25,338.84,337.60,325.50,316.80,307.74,299.62,291.67,286.48,,,,353.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,,,,,,,,396.97,358.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.65,350.40,369.12,387.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,,,,,,,,,,,,,,,311.72,357.96,349.37,345.54,354.64,340.38,352.77,354.83,348.42,343.94,331.14,327.42,314.41,307.19,297.80,291.42,,,,,,341.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:07:19.904000,L8,,,,,,,,,,,,,,,,366.23,375.34,361.11,355.85,365.72,356.12,366.07,365.16,357.19,353.96,341.13,339.82,324.19,317.88,312.01,306.50,299.88,292.37,,,,357.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,,,,,,,,,,,,,,,,315.99,371.67,353.86,348.40,358.46,348.30,365.40,359.06,358.19,346.51,339.97,333.76,319.92,309.42,301.96,296.06,283.58,,,,,347.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,,,,,,,,,,,,,355.08,346.46,335.79,313.44,361.54,351.50,348.19,356.42,346.31,356.61,357.94,351.60,348.92,333.40,333.16,316.84,312.28,303.35,297.18,291.98,287.85,,,,346.18,,,,,,,,,321.09,280.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,,,,,,,,,,,,,,,,373.43,383.62,364.31,359.80,368.74,360.87,368.47,367.31,361.50,354.45,345.65,339.44,330.75,318.52,315.65,306.76,302.59,297.41,,,,361.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,,,,,,,,,,,,,,,,315.61,366.57,354.75,350.91,360.89,347.37,360.81,361.68,356.63,350.14,337.05,334.47,320.15,313.96,304.57,296.72,290.05,286.85,,,,351.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,,,,,,,,,,,,359.36,351.50,340.82,315.78,375.44,359.67,355.88,362.33,351.88,365.81,360.91,357.13,350.93,342.56,336.32,326.34,315.15,313.02,304.90,300.07,292.74,283.34,,,351.59,,,,,,,,,383.21,296.68,,,,,,,,,,,,,,,,,,,,,,,311.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,,,,316.83,384.61,363.04,357.14,366.82,352.97,367.83,364.30,359.75,352.04,343.92,337.30,326.94,317.62,311.05,306.70,295.53,294.84,,,,352.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25 22:06:40.168000,L8,,,,,,324.54,337.14,342.01,337.64,,,,,,,,,399.85,365.23,339.83,330.31,342.06,341.01,327.08,348.58,,,,,,,,,,,,328.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:06:49.872000,L9,,,,,405.27,360.62,356.47,357.68,348.90,342.88,379.36,365.73,339.54,329.20,318.34,,,,,,,332.03,332.38,329.83,326.16,310.54,313.43,290.39,,,,,,,,,324.51,,,,,,,,,,,,,,396.94,321.77,325.01,370.58,,,,,,,,,,,,,,,402.37,,375.16,365.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,,,,,381.44,415.85,384.25,413.11,349.20,367.54,378.11,364.61,341.02,329.19,315.60,,,,,,305.27,330.91,333.14,331.58,328.15,309.98,312.66,288.88,294.56,284.06,,,,,,,322.91,,,,,,,,,,,,,,397.30,316.55,325.61,372.09,,,,,,,,,,,,,,,400.17,,376.50,366.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19 22:06:42.049000,L9,,,,,380.62,358.00,353.71,357.66,343.09,371.19,387.99,367.63,343.24,334.44,317.93,,,,,,311.24,330.89,330.58,330.62,324.11,310.66,307.13,285.59,,,,,,,,,323.50,,,,,,,,,,,,,,394.31,318.37,323.06,371.43,,,,,,,,,,,,,,,398.03,,375.60,366.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,287.30,310.23,329.78,377.10,,,,,,364.45,382.05,359.41,339.84,329.63,314.30,,,,,,310.23,331.58,333.53,331.46,325.23,311.77,309.91,285.21,,,,,,,,,324.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.53,364.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:06:18.840000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.69,431.82,436.32,,,,,,,365.10,342.27,406.59,,,,,,293.77,,,362.74,357.83,,,,,,,,,438.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,,314.04,328.10,357.97,421.76,417.34,376.90,,,363.13,380.88,356.45,337.70,326.89,319.17,,,,,,303.59,331.51,332.00,329.45,325.91,312.02,308.29,284.30,,,,,,,,,324.96,,,,,,,,,,,,,,,,,,,,,,,,304.59,363.49,337.82,,,379.16,315.90,,,,375.73,365.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,343.35,382.65,362.33,,,,,,,,,302.07,331.65,331.52,328.54,326.95,309.55,314.43,283.77,,,,,,,,,326.58,,,,,,,,,,,,,,332.10,314.40,323.55,366.53,,,,,,,,,,,,,,,392.82,,377.39,365.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,,,,,319.81,376.44,359.70,353.77,365.08,345.64,365.78,365.67,359.47,352.91,342.32,334.76,325.45,316.03,312.58,304.47,297.53,,,,,356.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,,,,,,335.92,349.44,341.88,,,,,,,,,,,,299.26,326.77,323.61,325.71,323.90,308.40,310.37,295.02,293.36,285.78,,,,,,,321.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,,,,,,,,,,,,,,,,337.45,365.06,353.28,350.67,358.80,343.32,360.79,361.02,357.22,351.29,341.12,334.95,323.92,316.77,308.84,304.07,294.21,287.31,,,,348.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10 22:07:10.262000,L9,,,,,,,,,,,,,,,,349.11,369.48,356.90,353.36,358.56,344.12,363.54,360.05,357.83,349.73,341.54,334.41,327.57,317.47,316.46,305.21,300.62,286.93,,,,350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.56,,,,,,,,,,,,,390.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,,,,,,,,,,,,,,,,,,,,312.92,326.79,335.23,333.99,329.56,320.29,313.48,302.69,297.85,290.93,,,,,,,323.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,,,,,,,,,,,,,,,,334.48,364.63,352.46,350.44,354.92,342.27,355.26,358.52,354.19,348.51,338.00,334.43,322.41,318.05,309.44,304.72,296.08,285.67,,,,347.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 22:07:19.849000,L8,,,,,,,,,,,,,,,,342.79,364.18,353.46,349.56,357.98,341.32,358.66,358.98,353.89,349.29,335.59,333.92,323.31,315.27,311.28,301.90,294.69,,,,,346.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,,,,,,,,,,,,,,,,,399.89,375.97,387.46,380.31,373.14,414.31,400.22,396.95,392.56,389.93,373.73,399.31,395.68,387.78,394.46,392.84,386.56,374.00,374.72,356.80,368.35,353.73,340.15,335.52,344.98,345.86,367.16,370.71,346.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.32,,
2025-01-06 22:07:18.443000,L8,,,,,,,,,,,,,,,,316.18,358.47,348.03,345.41,353.92,342.97,358.15,356.78,354.25,345.27,333.61,323.72,315.02,306.48,304.60,292.77,285.58,,,,,343.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,,,,,,,,,,,,,,,,314.06,362.99,351.74,347.29,357.32,343.56,363.94,358.50,351.78,345.88,332.72,325.74,315.82,306.89,302.91,294.02,,,,,,343.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,,,,,,,,,,,,,,,,316.21,362.60,350.87,348.58,358.24,345.21,364.13,357.81,354.65,345.34,335.31,325.28,317.05,306.78,305.67,295.18,,,,,,344.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.96,,,,,,,,,,,,,377.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,,,,,,,,,,,,,,,,314.69,370.06,354.42,352.78,363.68,349.13,363.57,361.81,357.49,350.13,338.47,334.08,318.72,311.46,303.50,295.49,289.82,,,,,353.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:07:07.365000,L8,,,,,,,,,,,,,,,,315.14,377.17,357.94,354.88,363.81,351.98,365.92,362.69,358.33,351.22,338.36,338.96,321.32,313.03,307.61,305.26,290.81,290.62,,,,354.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.04,,,,,,,,,,,,,379.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,,,,,,,,,,,,,,,,316.16,352.77,339.34,346.54,358.50,340.07,352.23,359.69,352.80,346.01,333.05,317.21,305.18,305.42,293.53,290.02,,,,,,343.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12 22:06:48.304000,L8,,,,,,,,,,,,,,,,,,,,,314.07,350.69,344.49,333.42,318.83,,,,,,,,,,,,333.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:06:54.456000,L9,,,,,,,,,,,,,,,,320.81,381.77,362.13,358.51,363.83,348.68,368.17,362.25,359.32,350.49,342.95,334.42,328.96,316.02,313.07,305.26,297.39,291.82,282.39,,,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:06:38.478000,L8,,,,,,,,,,,,,356.52,364.76,343.87,348.73,386.00,367.35,362.53,367.87,351.15,366.02,365.62,358.16,353.24,342.11,334.94,331.36,316.50,314.22,308.56,300.07,293.27,285.93,,,361.95,,,,,,,,,395.28,402.05,,,,,,,,,,,,,,,,,,,,,,,330.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,425.11,,,,,,,,371.77,380.74,364.32,342.02,326.73,315.28,,,,,,310.87,333.75,335.45,329.73,331.60,312.02,315.80,,,,,,,,,,326.05,,,,,,,,,,,,,,338.64,315.10,321.42,357.78,,,,,,,,,,,387.69,372.97,409.15,,391.36,,,369.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,,,,,319.78,379.94,362.38,357.24,363.91,347.20,362.97,362.66,355.21,349.51,339.98,333.25,325.37,314.96,309.87,303.00,295.41,291.24,282.86,,,354.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07 22:06:40.959000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.34,384.03,394.15,367.25,,,,,,,,,,,,,,,,353.46,,,,,,,,,,,,,,,,,,,
2025-06-23 22:06:54.196000,L9,280.15,315.68,324.09,359.32,390.52,357.70,353.62,354.43,379.65,369.58,381.16,363.13,341.10,331.39,319.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.90,334.56,318.37,,,,,,,,,,,,,,,,,,,,,,365.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,,,,,,,,,,,,,,356.25,382.81,366.33,363.32,367.20,349.21,366.47,366.22,357.85,352.20,344.35,336.75,329.04,317.32,312.94,306.15,298.07,291.80,,,,365.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,,,,,,,,,,,,,,,,319.62,373.17,355.04,350.47,357.92,339.97,362.91,357.33,353.62,347.17,340.26,332.66,322.89,313.97,309.88,302.98,295.43,,,,,348.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:07:16.143000,L9,,,,,,,,,,,,,357.33,361.62,347.70,348.27,383.73,359.23,357.38,363.44,349.03,367.25,363.59,359.45,349.26,340.85,331.64,321.85,312.81,307.95,301.59,294.48,288.01,,,,359.54,,,,,,,,,389.44,307.30,,,,,,,,,,,,,,,,,,,,,,,319.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,,,,,,,,,,,,,,,,320.95,380.84,356.55,354.28,364.10,343.68,365.92,363.16,357.59,348.83,336.52,329.76,316.74,311.80,303.33,299.18,290.44,,,,,355.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,,,,,,,,,,,,,,,,333.78,376.33,352.62,350.79,359.17,343.09,364.87,358.11,356.33,345.76,336.35,327.47,319.18,308.59,304.65,297.63,290.43,,,,,348.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,,,,,,,,,,,,,,,342.92,374.59,360.24,355.12,361.46,346.40,364.79,364.24,356.59,349.49,338.39,332.58,322.68,314.53,311.11,303.20,297.41,288.79,,,,351.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06 22:07:31.775000,L8,,,,,,,,,,,,,,,,345.47,372.07,356.87,352.52,360.74,345.22,364.35,407.53,401.80,397.56,391.50,394.56,397.28,397.97,305.01,301.33,292.03,284.97,,,,352.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
