dates,satname,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0039,nzd0027-0040,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0027,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096
2024-02-19 22:17:39.652000,L8,,,,,,,,329.79,315.07,319.31,,,,,,,,,,,,,,,,,354.23,329.83,341.46,355.38,341.13,329.65,331.28,341.12,345.26,,,,352.45,335.39,352.26,347.57,325.59,,,,,,,,,,339.18,367.54,361.93,357.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-27 22:17:43.972000,L9,,,,,,,,327.06,314.08,317.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.38,323.33,,,,,,,,,,331.74,365.23,364.48,347.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30 22:17:36.478000,L9,,,,,,,,327.47,315.76,318.93,315.40,,,,,,,,,,,,,,294.08,331.94,351.30,328.20,338.54,343.11,343.53,327.28,329.10,339.33,344.06,,,,351.41,332.89,351.48,347.21,326.88,,,,,,,,,,,,,357.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15 22:17:28.257000,L9,,,,,,,,,,,,,,,,,,,,,,,,,295.79,333.55,358.89,331.07,339.29,343.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,328.49,315.55,318.48,316.59,,,,,,,,,,,,,,296.25,330.49,352.76,329.89,340.93,343.75,344.39,326.80,330.50,339.76,344.72,314.69,345.34,343.44,,,,344.98,325.89,,,,,,,,,,343.72,364.44,362.25,358.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 22:17:11.831000,L9,382.20,366.80,,,,,,331.45,318.54,317.53,317.58,,,,,,,,,,,,,,293.48,330.57,358.15,327.99,339.52,343.73,343.80,326.54,329.99,341.45,343.19,338.56,344.65,341.66,350.76,342.12,351.25,347.17,326.15,,,,,,,,,,340.00,368.54,365.14,361.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,,326.05,313.92,315.09,313.80,,,,,,,,,,,,,,293.51,330.30,360.05,329.30,337.77,342.15,342.85,326.22,328.94,339.70,333.14,,341.14,341.64,349.26,339.41,348.35,341.12,322.24,,,,,,,,,,,,,340.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17 22:17:03.987000,L9,,,,,,,,331.49,320.54,320.33,318.62,,,,,,,,,,,,,,295.25,332.99,394.94,332.24,341.91,346.09,347.82,329.66,,,343.87,340.94,346.08,347.28,354.98,344.07,355.40,349.20,329.05,,,,,360.26,,,,,350.95,369.66,368.25,363.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26 22:16:52.651000,L8,,,,,,,,327.39,315.50,319.08,315.08,,,,,,,,,,,,,,294.32,335.16,362.12,330.68,340.11,344.24,346.28,328.56,332.14,342.71,346.02,,342.52,345.23,351.11,339.99,352.04,346.07,327.25,,,,,,,,,,349.50,366.22,366.81,359.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12 22:17:00.992000,L8,,,,,345.86,,,334.64,322.05,322.56,320.65,316.58,,,,,,,,,,,,,314.95,340.48,395.03,335.56,346.87,350.28,352.99,334.53,337.55,345.37,353.25,349.86,349.95,351.07,357.46,347.64,362.40,350.88,332.01,,,,,370.17,369.96,363.96,358.09,359.86,361.74,375.20,370.90,365.35,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05 22:17:06.640000,L9,432.29,376.98,371.25,356.27,394.76,384.43,369.65,353.43,343.57,354.27,346.93,337.96,346.28,338.44,,,,,,,,,,368.17,341.51,389.31,409.08,381.41,390.54,397.75,390.64,378.13,377.30,391.63,389.48,378.31,381.85,392.28,396.08,390.81,401.93,368.76,353.87,,,,,412.05,406.73,398.44,401.26,392.27,403.17,392.12,395.32,390.65,397.96,368.15,362.20,350.61,388.94,316.35,299.83,276.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21 22:17:19.711000,L9,,,,,,,,,,,,,,,,,,,,,,,,,291.01,329.51,363.23,327.48,338.60,341.02,341.90,327.13,,,,,336.65,338.88,347.92,337.19,347.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29 22:17:21.978000,L8,,,,,,,,331.82,317.87,318.02,317.46,,,,,,,,,,,,,,295.11,332.61,371.29,329.18,339.86,343.31,342.45,325.92,328.36,339.47,343.16,,342.92,344.36,352.64,335.57,319.90,347.71,327.33,,,,,,,,,,344.88,362.39,363.42,359.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14 22:17:30.908000,L8,398.82,396.27,325.32,321.03,,,,330.07,328.69,323.01,320.79,316.41,314.05,320.06,,,,,,,,,,,350.71,390.95,390.52,,,,,329.93,330.24,338.87,345.78,317.85,,,,,,319.64,327.06,,,,,,,,,,,,,,,,,,,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22 22:17:21.161000,L9,,,,,,,,320.78,,,,,,,,,,,,,,,,,291.15,329.54,372.86,326.03,337.66,340.66,,,,,,,338.58,341.59,348.75,334.90,347.25,339.09,318.87,,,,,,,,,,345.04,324.04,353.31,346.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-17 22:17:38.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.69,333.16,359.82,327.17,338.51,340.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25 22:17:51.900000,L9,,,,,,,,329.27,317.04,318.90,318.16,,,,,,,,,,,,,,295.40,335.12,360.27,331.63,343.51,345.84,347.39,330.64,332.61,343.07,346.93,326.05,345.37,344.23,354.07,344.27,355.51,347.66,326.61,,,,,366.10,365.56,,,,351.98,369.79,366.08,360.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 22:17:45.212000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.64,331.85,351.37,325.83,338.72,340.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 22:17:45.559000,L9,,,,,,,,,,,,,,,,,,,,,,,,,291.29,332.85,351.56,325.98,337.99,340.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28 22:17:42.532000,L9,,,,,,,,,,,,,,,,,,,,,,,,,296.21,336.73,354.69,330.63,343.14,344.20,344.15,327.38,333.66,339.72,346.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 22:17:39.822000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.74,329.62,351.04,327.40,339.52,341.23,,,,,,,342.08,340.06,350.61,332.59,345.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01 22:17:39.455000,L9,,,,,,,,326.99,,,,,,,,,,,,,,,,,,,377.19,332.05,344.94,346.94,347.97,331.29,334.82,341.65,346.88,317.38,346.06,344.37,353.65,341.66,354.14,344.27,325.15,,,,,,,,,,350.86,365.92,361.48,357.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09 22:17:26.663000,L8,,,,,,,,327.93,,,,,,,,,,,,,,,,,295.13,333.84,355.15,330.34,340.84,346.39,346.44,328.86,332.98,342.73,345.77,,347.74,343.04,353.69,340.02,351.64,348.00,325.65,,,,,,,,,,351.82,369.47,366.53,361.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17 22:17:32.112000,L9,391.16,369.36,367.62,354.32,398.36,383.16,380.33,346.05,330.12,329.83,328.42,325.99,322.78,325.16,,,,,,,,,,367.58,346.63,391.29,395.00,382.32,392.66,399.07,398.23,386.47,383.15,392.31,398.73,390.32,396.71,403.61,404.10,395.46,408.22,364.43,340.51,,,,,418.23,413.34,398.26,400.28,402.99,407.72,411.35,403.33,374.60,390.00,382.26,393.05,405.22,408.25,313.76,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25 22:17:16.100000,L8,,,,,,,,335.05,323.23,324.25,321.88,318.92,314.39,316.36,,,,,,,,,,,303.15,336.45,358.56,335.46,346.86,350.85,352.46,339.02,335.63,347.25,353.10,348.34,351.81,354.30,360.29,349.65,363.34,354.27,335.54,,,,,373.68,371.79,,,,363.89,376.04,373.22,368.18,,,,,,300.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 22:17:17.676000,L9,,,,,,,,328.29,318.64,317.53,317.80,,,,,,,,,,,,,,330.42,332.60,378.33,329.75,342.07,342.22,343.37,327.99,328.97,341.91,343.36,315.98,340.61,342.87,350.85,340.10,351.59,345.98,325.28,,,,,,,,,,350.84,343.11,363.13,360.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12 22:16:59.753000,L8,,,,,,,,333.13,322.58,325.41,322.13,316.01,313.22,,,,,,,,,,,,294.59,335.40,388.58,331.78,344.68,346.36,349.57,330.01,333.38,342.73,346.72,341.84,345.28,346.64,355.78,344.38,357.75,348.96,332.32,,,,,365.13,,,,,360.54,373.19,369.70,364.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20 22:17:06.544000,L9,,,,,,,,330.34,318.91,317.99,318.15,,,,,,,,,,,,,,291.43,333.82,380.99,329.83,341.65,343.38,344.81,328.75,331.09,341.86,,,,,350.71,340.72,351.44,348.31,325.90,,,,,,,,,,347.28,325.52,365.05,361.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05 22:17:00.261000,L9,406.53,378.82,308.10,,,,,332.02,322.13,322.94,318.89,316.05,,,,,,,,,,,,,333.13,335.79,385.20,330.86,341.24,345.44,346.85,329.64,332.12,341.76,348.16,337.35,343.30,347.80,353.80,340.92,355.64,352.35,333.48,,,,,363.94,,,,,355.29,374.16,370.93,364.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13 22:17:12.853000,L8,,,,,,,,331.08,318.90,320.15,318.62,,,,,,,,,,,,,,329.76,335.83,381.81,329.85,340.43,344.35,342.23,329.76,329.70,340.59,342.15,319.26,338.25,340.18,351.00,340.20,352.71,348.49,328.05,,,,,,,,,,350.76,367.40,367.80,362.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-21 22:17:14.951000,L9,,,,,,,,331.67,319.30,321.78,318.37,,,,,,,,,,,,,,335.95,334.51,394.82,330.38,341.96,343.94,341.98,327.87,331.44,339.78,344.48,323.04,340.51,342.93,352.64,339.60,355.13,350.74,329.66,,,,,360.15,,,,,349.43,369.21,368.59,363.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29 22:17:21.081000,L8,,,,,,,,330.98,318.98,320.57,317.68,,,,,,,,,,,,,,293.17,334.92,378.15,328.28,340.70,343.14,,,,,,,,,,,,348.98,329.90,,,,,,,,,,351.42,366.18,367.12,362.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23 22:17:27.519000,L9,,,,,,,,333.49,320.25,320.74,319.80,315.91,,,,,,,,,,,,,335.53,335.77,389.51,329.51,343.33,344.74,344.22,329.97,331.88,341.60,345.16,322.75,340.62,344.09,352.83,340.96,353.37,351.37,329.42,,,,,361.23,,,,,354.23,371.44,368.86,363.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31 22:17:29.909000,L8,,,,,,,,326.63,,,,,,,,,,,,,,,,,328.73,336.74,378.89,331.25,341.70,344.46,342.79,330.32,329.21,,,,,,,,,346.24,326.99,,,,,,,,,,,317.49,352.27,360.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-24 22:17:43.028000,L9,,,,,,,,328.45,316.89,315.87,314.53,,,,,,,,,,,,,,285.64,326.45,369.09,322.15,335.09,,,,,,,,,,,,,345.35,325.38,,,,,,,,,,345.61,360.75,363.65,358.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25 22:17:52.465000,L9,,,,,,,,,,,,,,,,,,,,,,,,,285.86,327.24,364.86,321.11,332.28,333.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-19 22:17:50.450000,L8,,,,,,,,330.12,318.36,318.59,318.26,,,,,,,,,,,,,,335.74,329.97,372.83,326.49,338.95,341.31,,,,,,,,,,,,348.61,326.25,,,,,,,,,,349.45,362.15,363.81,359.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04 22:17:53.875000,L8,,,,,,,,,,,,,,,,,,,,,,,,,324.25,332.68,379.39,327.62,339.76,339.89,340.86,324.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
