dates,satname,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0007
2021-07-31 22:00:42.563000,L8,333.99,336.72,332.41,380.11,338.53,309.91,291.55,295.86,295.69,303.41,293.52,302.82,295.82,294.23,310.08,308.48,315.34,322.58,317.71,321.66,309.83,306.60,278.52,290.59,281.65,294.73,296.67,290.21,302.98,341.79,315.73,317.68,319.89,336.80,,,,293.96,285.49,303.34,275.23,,,,281.34
2021-07-31 22:01:06.526000,L8,337.64,373.79,353.38,392.63,347.73,329.87,341.76,301.77,301.51,310.94,301.10,306.89,305.09,315.08,318.77,314.22,321.88,329.17,337.99,328.08,322.26,319.34,290.16,300.66,302.15,301.37,302.99,299.09,331.09,348.62,350.78,352.23,350.59,346.65,,,304.95,305.24,354.03,356.05,348.24,,,,338.05
2021-08-25 21:55:03.924000,L8,319.80,313.96,317.38,330.28,312.23,275.50,,,,,,,,,,,,,,,,,,,,,,233.72,272.64,284.12,282.22,283.54,287.13,291.88,,,,,,,,,,,
2021-09-01 22:00:53.143000,L8,316.89,308.52,309.42,323.88,308.69,271.40,,,,,,,,,,,,,,,,,,,,,,221.96,267.68,276.74,275.33,261.27,272.06,273.92,,,,,,,,,,,
2021-09-01 22:01:17.106000,L8,318.18,310.15,311.97,326.31,310.07,272.67,,,,,,,,,,,,,,,,,,,,,,228.41,268.86,280.42,276.40,270.17,279.34,277.75,,,,,,,,,,,
2021-09-10 21:55:08.693000,L8,319.23,311.29,315.28,329.11,313.45,275.27,,,,,,,,,,,,,,,,,,,,,,234.36,272.05,281.05,278.47,274.73,279.24,289.24,,,,,,,,,,,
2021-09-17 22:00:56.658000,L8,325.72,326.56,320.89,335.70,319.68,281.93,257.54,,,,,,,267.22,285.53,286.98,295.66,293.98,292.50,293.10,286.32,277.54,257.00,257.18,257.88,261.45,247.49,,,,,,,,,,,,,,,,,,
2021-09-17 22:01:20.617000,L8,325.82,326.69,321.10,335.47,319.94,282.02,257.53,,,,,,,264.95,284.75,286.44,294.75,294.19,290.93,288.70,283.82,254.06,255.62,255.10,256.15,256.90,,,,,,,,,,,,,,,,,,,
2021-11-13 21:55:13.911000,L8,394.18,333.20,328.68,343.26,329.85,295.60,275.90,287.06,293.85,296.30,293.66,293.54,288.92,289.19,302.38,302.81,312.31,306.26,310.01,314.43,306.51,299.10,282.53,279.01,275.59,285.74,290.22,288.97,294.38,305.12,305.79,310.60,311.47,314.37,,,,277.60,,,,,,,
2021-11-18 22:00:10.866000,L9,366.52,334.11,327.41,340.55,323.03,290.82,268.57,283.69,286.24,292.60,289.91,290.27,285.12,284.75,299.23,301.68,311.36,303.32,308.96,310.08,305.14,298.24,278.62,277.70,275.32,294.37,289.55,284.44,292.16,302.65,303.04,308.64,310.03,314.62,,,,271.45,,,,,,,
2021-11-18 22:00:34.762000,L9,366.93,334.46,327.80,340.87,323.74,291.50,268.72,284.33,286.62,293.17,290.46,291.02,285.93,285.35,300.04,302.43,311.76,304.28,309.72,311.07,306.10,298.61,279.44,278.28,275.87,294.59,290.10,285.59,292.59,303.55,303.64,309.41,310.84,315.15,,,,272.34,,,,,,,
2021-12-22 22:00:57.791000,L8,365.64,333.19,357.07,351.12,322.14,289.94,270.43,280.91,285.18,293.98,284.53,285.85,284.02,281.98,295.60,295.37,307.93,300.27,304.60,307.76,301.45,292.82,281.82,279.80,274.99,282.14,288.56,285.05,290.79,303.58,302.59,307.27,315.11,314.56,,,,270.39,,,,,,,
2021-12-22 22:01:21.754000,L8,366.44,333.46,357.52,352.57,322.75,290.40,270.64,281.60,285.46,294.49,284.75,286.13,284.38,282.30,295.84,295.71,308.10,300.63,304.80,308.07,301.82,293.17,281.95,280.61,275.30,282.29,288.62,285.35,290.99,303.75,302.77,307.45,315.16,314.67,,,,270.59,,,,,,,
2021-12-30 22:00:56.398000,L9,331.09,370.76,326.00,339.51,320.89,288.25,266.80,279.93,285.08,290.61,284.38,285.02,280.54,281.00,295.58,294.13,305.43,298.51,303.82,306.89,300.24,294.23,279.15,279.17,275.94,282.47,285.47,279.03,289.01,301.15,301.18,305.93,313.77,313.29,,,,269.94,,,,,,,
2021-12-30 22:01:20.361000,L9,331.20,371.61,326.77,339.86,321.23,288.15,266.53,280.49,285.31,290.97,284.88,285.69,281.46,281.83,296.63,295.01,306.50,298.73,304.95,307.56,300.74,294.60,280.20,280.26,276.92,283.37,286.21,279.49,290.02,302.34,302.04,306.74,314.80,314.24,,,,270.44,,,,,,,
2022-01-07 22:00:53.698000,L8,319.30,320.73,317.71,331.76,310.19,274.64,,,,,,,,,,,,,,,,,,,,,,235.97,273.13,283.33,281.80,288.32,296.66,297.69,,,,,,,,,,,
2022-01-07 22:01:17.661000,L8,327.93,330.41,330.13,343.55,324.53,289.55,269.35,279.04,285.11,290.15,282.17,282.90,276.54,280.54,293.05,293.56,308.45,298.96,305.47,307.53,301.06,290.57,281.73,269.53,268.51,286.16,285.98,279.04,288.17,299.71,298.86,305.99,308.89,313.85,,,,266.64,,,,,,,
2022-01-08 21:55:07.682000,L9,359.59,353.04,334.11,344.67,327.34,297.44,281.04,294.41,328.77,322.82,330.33,334.99,334.17,349.17,342.95,339.76,345.05,353.58,359.19,337.00,338.72,334.27,303.97,314.82,320.20,298.42,320.20,325.87,343.40,309.79,308.86,312.26,317.28,319.21,,,,281.94,,,,,,,
2022-01-15 22:00:53.737000,L9,375.93,374.23,331.96,344.06,326.34,295.43,283.88,283.77,288.84,295.69,287.89,289.44,283.05,287.67,299.40,297.71,310.46,303.75,309.50,311.03,304.71,298.05,277.96,282.06,280.70,287.48,291.52,286.48,294.38,306.65,305.67,311.44,317.15,318.23,,,,275.57,,,,,,,
2022-01-15 22:01:17.704000,L9,375.97,374.37,331.99,344.21,326.45,295.66,283.93,283.97,289.05,295.79,288.06,289.59,283.18,287.79,299.55,297.83,310.52,303.89,309.62,311.17,304.86,298.12,277.96,282.13,280.84,287.54,291.83,286.60,294.47,306.82,305.82,311.50,317.20,318.36,,,,275.78,,,,,,,
2022-01-31 22:01:19.676000,L9,364.45,377.54,332.32,341.04,323.18,289.16,270.91,281.37,285.87,292.29,285.92,287.37,284.35,284.53,297.79,294.95,306.13,299.25,305.17,307.42,299.65,292.20,266.78,275.64,273.02,280.20,284.87,280.05,291.11,302.83,301.57,306.52,314.57,314.64,,,,271.22,,,,,,,
2022-02-16 22:00:50.156000,L9,336.83,329.10,364.36,340.09,322.45,289.85,272.37,279.67,285.72,290.51,285.04,286.23,280.38,283.25,295.15,294.20,303.86,297.58,303.79,309.27,300.85,294.43,282.89,279.27,274.48,291.91,286.09,281.14,289.66,300.91,299.99,305.10,306.33,312.76,,,,268.80,,,,,,,
2022-02-16 22:01:14.119000,L9,335.67,328.74,364.37,340.11,322.61,290.16,272.40,279.79,285.65,290.50,284.85,286.16,280.23,283.03,294.92,294.11,303.75,297.92,303.37,309.18,300.89,294.39,282.95,279.15,274.09,292.19,285.95,281.31,289.31,300.75,299.82,304.85,306.18,312.51,,,,268.49,,,,,,,
2022-03-04 22:01:04.617000,L9,319.98,318.54,314.89,330.31,309.75,272.81,,,,,,,,,,,,,,,,,,,,,,239.72,268.49,280.59,276.51,272.88,284.33,289.80,,,,,,,,,,,
2022-03-12 22:01:00.535000,L8,315.86,310.26,311.36,327.26,308.85,271.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 22:00:25.301000,L8,318.34,311.48,312.54,325.89,309.15,270.40,,,,,,,,,,,,,,,,,,,,,,226.43,269.53,267.19,265.57,260.64,278.18,277.01,,,,,,,,,,,
2022-04-29 22:00:49.264000,L8,322.40,317.39,319.57,330.67,313.43,275.29,,,,,,,,,,,,,,,,,,,,,,238.38,273.94,281.55,279.49,278.76,284.70,292.00,,,,,,,,,,,
2022-05-07 22:00:20.204000,L9,319.08,315.71,313.49,329.37,311.99,272.89,249.09,,,,,,,,,,,,,,,,,,,,,240.58,272.36,280.98,279.03,277.71,283.98,291.54,,,,,,,,,,,
2022-05-23 22:00:09.789000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.53,270.27,273.91,274.65,269.82,282.09,287.11,,,,,,,,,,,
2022-05-24 21:54:48.433000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.62,265.48,263.92,266.24,279.62,289.04,,,,,,,,,,,
2022-05-31 22:01:02.606000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.37,271.68,273.88,276.30,274.76,282.77,277.66,,,,,,,,,,,
2022-06-09 21:54:59.308000,L8,317.35,316.48,316.47,328.02,307.91,,,,,,,,,,,,,,,,,,,,,,,248.93,271.17,283.03,278.25,274.73,283.21,291.91,,,,,,,,,,,
2022-06-17 21:54:31.655000,L9,329.73,332.81,334.67,345.41,346.07,322.12,270.23,317.86,325.59,295.69,288.30,282.87,282.31,293.34,297.47,339.47,332.63,305.21,304.58,336.19,334.85,310.14,305.32,300.56,304.58,292.87,323.70,329.10,352.05,344.52,340.18,360.03,360.71,378.73,,,300.53,314.42,,,,,,,
2022-06-25 21:55:06.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.06,269.86,275.13,274.92,275.76,281.11,291.16,,,,,,,,,,,
2022-07-02 22:00:53.961000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.75,274.26,284.67,284.53,286.84,289.51,296.16,,,,,,,,,,,
2022-07-02 22:01:17.924000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.18,275.21,284.91,283.89,286.38,289.22,296.33,,,,,,,,,,,
2022-07-03 21:54:44.252000,L9,321.98,317.08,317.96,331.60,309.36,267.27,,,,,,,,,,,,,,,,,,,,,,249.82,274.64,283.25,281.15,280.73,289.78,293.19,,,,,,,,,,,
2022-08-03 22:01:06.229000,L8,318.02,312.82,314.14,331.40,310.27,271.20,,,,,,,,,,,,,,,,,,,,,,237.51,272.78,281.90,278.24,273.24,282.91,,,,,,,,,,,,
2022-08-03 22:01:30.192000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.19,272.41,281.65,277.34,269.47,281.78,,,,,,,,,,,,
2022-08-04 21:54:58.918000,L9,319.41,311.05,316.95,328.25,314.18,272.91,249.03,,,,,,,,,,,,,,,,,,,,,,270.78,282.31,278.41,275.42,281.50,289.84,,,,,,,,,,,
2022-08-11 22:01:13.680000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.78,272.03,280.32,275.78,270.41,271.35,,,,,,,,,,,,
2022-09-12 22:01:19.280000,L9,317.03,312.99,313.90,327.92,309.17,272.08,,,,,,,,,,,,,,,,,,,,,,231.85,274.67,280.61,277.10,276.14,278.59,290.08,,,,,,,,,,,
2022-10-07 21:55:14.032000,L9,314.47,312.85,313.10,326.27,307.48,269.49,,,,,,,,,,,,,,,,,,,,,,,273.04,277.57,275.65,272.44,277.09,289.56,,,,,,,,,,,
2022-10-22 22:01:15.118000,L8,318.40,320.16,314.47,327.55,309.61,274.20,,,,,,,,,,,,,,,,251.48,244.16,254.63,257.09,262.07,256.23,250.36,279.82,282.73,280.85,283.25,284.96,292.35,,,,,,,,,,,
2022-10-22 22:01:39.081000,L8,329.63,337.52,330.22,342.29,324.85,289.80,271.33,285.22,286.71,293.76,286.36,286.75,282.09,284.62,294.00,293.41,307.99,302.24,306.78,308.94,300.17,291.63,279.87,282.73,272.08,283.11,287.01,285.28,304.57,302.66,302.51,305.35,306.40,312.15,,,,275.84,,,,,,,
2022-10-23 21:55:19.786000,L9,361.81,371.78,331.46,338.84,327.10,294.08,280.51,284.32,287.25,292.80,281.46,282.22,283.82,285.85,348.48,298.51,309.41,305.96,309.81,311.64,304.22,296.11,283.08,275.79,275.54,287.81,293.15,289.86,300.08,306.47,306.85,312.36,312.63,342.60,,,,274.04,,,,,,,264.85
2022-10-31 21:55:31.071000,L8,345.50,333.99,342.95,344.25,326.79,294.25,278.45,289.22,291.62,299.93,291.72,292.07,287.07,289.22,302.77,297.42,314.35,307.38,309.80,313.16,307.80,304.70,288.14,283.40,278.54,295.52,294.93,291.76,310.38,306.14,305.08,311.61,325.27,316.25,,,,280.86,,,,,,,
2022-11-08 21:55:19.351000,L9,329.89,336.13,331.76,343.66,324.72,289.87,276.25,288.56,290.77,298.54,292.32,293.42,290.13,289.65,300.40,300.92,312.56,302.80,310.82,312.33,304.70,298.15,280.36,282.81,278.62,291.24,293.90,290.59,304.29,309.49,308.74,311.28,311.91,316.71,,,,280.11,,,,,,,
2022-11-15 22:01:31.563000,L9,319.33,323.90,318.27,330.78,310.96,274.36,,,,,,,,,,,,,,,,,,,,,,244.02,281.69,284.46,283.28,287.95,288.57,296.43,,,,,,,,,,,
2022-11-23 22:01:36.006000,L8,326.96,333.99,327.72,341.70,320.93,287.51,274.24,282.30,283.05,292.49,284.52,286.34,283.64,284.13,294.29,292.83,304.80,297.59,303.11,306.16,299.74,291.16,275.88,278.90,269.79,281.40,286.56,283.60,304.22,303.40,302.60,305.95,307.41,312.09,,,,272.86,,,,,,,
2022-12-10 21:55:19.470000,L9,320.11,322.82,323.79,333.60,311.57,275.67,,,,,,,,,,,,,,,,,,,,,,235.57,268.62,278.64,274.76,276.74,285.27,296.78,,,,,,,,,,,
2022-12-26 21:55:17.492000,L9,328.38,339.05,337.13,351.45,341.61,310.22,287.41,285.87,311.36,305.73,291.72,293.64,288.54,291.67,308.14,303.97,316.77,338.38,350.24,313.46,299.43,287.37,278.14,276.12,283.57,308.37,338.99,315.65,310.09,364.41,283.91,,,,,,,279.41,,,,,,,
2023-02-03 22:01:08.748000,L9,316.51,316.37,311.28,330.07,308.70,273.30,,,,,,,,,,,,,,,,,,,,,,234.34,266.88,260.37,275.23,275.65,283.25,291.47,,,,,,,,,,,
2023-02-03 22:01:32.711000,L9,318.87,318.48,313.62,332.09,310.58,276.41,,,,,,,,,,,,,,,,,,,,,,241.05,271.09,279.16,278.52,280.97,286.23,293.80,,,,,,,,,,,
2023-02-04 21:55:14.883000,L8,312.50,317.08,311.97,323.85,308.64,277.98,,,,,,,,,,,,,,,,248.57,253.51,255.80,234.12,256.57,,229.73,273.36,281.23,279.63,285.37,287.03,294.56,,,,,,,,,,,
2023-02-19 22:01:01.085000,L9,319.20,317.89,315.96,329.36,310.91,276.44,,,,,,,,,,,,,,,,,,,,,,241.94,271.88,277.68,277.86,277.94,284.11,293.59,,,,,,,,,,,
2023-02-19 22:01:25.048000,L9,315.93,313.21,311.19,326.47,307.78,272.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20 21:55:01.618000,L8,314.82,312.37,310.19,324.35,306.88,269.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 21:55:08.055000,L9,314.12,313.90,274.28,321.06,307.08,274.49,,,,,,,,,,,,,,,,,,,,,,246.06,271.73,280.43,276.17,277.42,281.97,293.03,,,,,,,,,,,
2023-03-07 22:00:49.335000,L9,316.92,313.97,310.93,325.79,309.03,271.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 22:01:13.298000,L9,318.75,317.29,313.77,328.38,311.14,274.22,,,,,,,,,,,,,,,,,,,,,,244.57,271.23,277.63,277.26,276.18,281.49,292.24,,,,,,,,,,,
2023-03-15 22:00:36.469000,L8,,,,,,,,,,,,,,,,,,,,,,248.79,251.82,255.57,256.50,265.21,265.55,255.96,280.58,284.90,284.75,287.13,287.71,298.84,,,,,,,,,,,
2023-03-15 22:01:00.423000,L8,,,,,,,,,,,,,,,,,,,,,,248.30,250.55,254.75,255.77,263.92,263.91,251.36,279.48,284.12,283.35,286.34,286.50,298.08,,,,,,,,,,,
2023-04-01 21:54:49.827000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.64,241.10,266.47,256.09,269.55,289.66,,,,,,,,,,,
2023-04-24 22:00:28.290000,L9,323.02,314.62,321.02,332.25,317.41,279.52,,269.11,275.01,274.03,265.04,269.80,264.66,264.14,287.23,281.39,293.87,286.43,284.58,,,247.55,221.94,258.28,232.51,251.40,271.18,258.95,278.46,286.91,283.34,287.16,286.99,299.22,,,,245.96,,,,,,,
2023-04-24 22:00:52.245000,L9,318.94,308.65,317.55,329.20,312.47,272.99,,,,,,,,,,,,,,,,,,,,,,236.10,272.20,280.74,274.79,270.22,278.07,291.85,,,,,,,,,,,
2023-05-27 21:54:11.097000,L8,322.59,315.82,314.02,328.65,312.81,273.36,253.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12 21:54:19.106000,L8,330.42,321.11,324.12,335.56,321.90,282.39,255.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06 21:54:25.307000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.69,285.55,280.28,264.71,279.98,292.42,,,,,,,,,,,
2023-07-14 21:54:34.766000,L8,322.05,316.14,320.98,331.30,317.18,275.39,251.85,,,,,,,,,,,,,,,,,,,,,225.10,276.09,285.32,279.34,275.89,276.19,291.94,,,,,,,,,,,
2023-07-29 22:00:19.281000,L9,316.40,310.31,311.86,328.57,311.14,269.75,,,,,,,,,,,,,,,,,,,,,,,274.60,283.99,279.44,271.24,269.77,289.20,,,,,,,,,,,
2023-07-29 22:00:43.244000,L9,318.54,312.96,315.70,330.41,312.36,271.91,,,,,,,,,,,,,,,,247.79,215.64,214.66,218.12,240.25,,234.30,278.69,287.33,283.79,278.06,276.24,291.66,,,,,,,,,,,
2023-07-30 21:54:42.342000,L8,340.44,374.96,358.39,360.79,336.33,302.74,270.79,292.53,297.29,297.52,293.49,296.65,295.38,295.09,302.91,303.14,311.90,311.22,310.85,313.77,305.75,297.97,281.82,280.67,275.23,286.39,289.38,288.31,310.58,309.42,310.10,312.48,312.64,316.05,,,,274.33,,,,,,,266.04
2023-08-14 22:00:25.488000,L9,320.18,316.56,316.67,331.86,315.82,277.61,247.36,,,,,,,265.64,281.93,278.95,290.17,287.10,287.51,,,274.31,237.90,256.62,256.17,261.04,258.13,,,,,,,,,,,,,,,,,,
2023-08-14 22:00:49.451000,L9,320.58,316.52,316.76,332.10,315.96,277.41,,,,,,,,265.29,282.07,278.57,289.93,287.56,285.72,,,262.58,234.56,256.44,255.34,259.62,,,,,,,,,,,,,,,,,,,
2023-08-15 21:54:47.987000,L8,361.74,358.42,350.07,384.74,353.23,317.34,317.50,298.33,299.24,302.02,299.77,301.40,296.62,295.60,308.49,305.53,323.79,316.80,310.91,310.43,306.92,298.96,342.99,319.31,309.24,313.34,312.55,312.55,346.94,343.93,340.73,330.12,322.98,326.77,,,,268.88,260.89,,,,,,279.23
2023-08-30 22:00:35.499000,L9,318.41,315.42,312.87,329.64,314.34,279.81,,,,,,,,,,,,,,,,,,255.13,237.20,260.01,264.03,243.89,280.36,286.24,284.14,282.12,287.02,294.07,,,,,,,,,,,
2023-08-30 22:00:59.462000,L9,,,,,,,,293.49,298.46,295.56,292.45,294.65,290.21,288.58,301.11,297.96,311.74,309.69,308.24,314.80,303.46,298.88,280.93,286.65,276.44,284.80,291.73,287.33,310.12,307.79,309.85,310.12,311.33,317.06,,,,273.87,,,,,,,
2023-08-31 21:54:52.104000,L8,313.62,306.22,310.26,326.55,312.47,277.64,,,,,,,,,,,,,,,,243.85,220.71,240.28,212.61,,,,278.31,283.77,281.54,277.49,283.09,291.33,,,,,,,,,,,
2023-09-07 22:00:37.835000,L8,358.84,331.14,335.14,344.65,324.88,290.21,269.69,287.34,288.85,292.61,286.71,288.56,284.24,285.20,294.43,295.44,305.35,300.45,302.31,310.60,301.65,295.72,282.08,274.24,270.95,283.27,287.97,285.35,307.05,305.81,303.59,307.69,307.25,311.93,,,,267.86,,,,,,,
2023-09-07 22:01:01.793000,L8,359.25,332.39,336.15,346.33,325.45,291.24,270.17,288.21,290.24,292.85,287.81,289.19,285.24,286.04,296.07,296.44,306.97,301.58,302.96,311.31,302.58,296.27,282.29,275.06,272.24,284.00,288.70,286.30,308.29,306.66,304.51,308.62,307.91,312.66,,,,268.55,,,,,,,
2023-09-15 22:00:44.069000,L9,313.93,312.85,310.41,327.30,310.11,275.81,,,,,,,,,,,,,,,,,,,,,,229.87,276.10,284.27,279.72,275.84,283.39,289.97,,,,,,,,,,,
2023-09-15 22:01:08.032000,L9,317.37,317.69,315.37,331.20,314.28,279.34,,,,,,,,,,,,,,,,251.25,241.52,258.46,258.71,264.92,254.93,258.32,282.70,289.77,285.90,286.37,290.54,295.59,,,,,,,,,,,
2023-09-16 21:54:56.341000,L8,371.24,336.37,332.20,352.92,331.68,291.43,270.73,291.74,297.05,297.42,291.53,292.41,288.40,290.72,302.00,298.08,312.41,307.38,308.89,315.36,304.89,298.55,284.58,279.35,277.07,286.24,293.06,290.33,311.66,309.80,311.08,313.51,312.77,317.23,,,,270.27,,,,,,,
2023-10-09 22:00:48.556000,L8,306.97,312.36,305.68,321.19,308.72,274.81,,,,,,,,,,,,,,,,249.94,249.39,256.14,255.75,262.44,261.32,240.53,282.17,283.72,280.24,283.93,283.96,294.37,,,,,,,,,,,
2023-10-09 22:01:12.515000,L8,303.19,309.93,302.21,317.32,306.76,272.07,,,,,,,,,,,,,,,,,,253.87,249.46,259.84,,,278.23,281.31,275.70,276.65,279.56,292.00,,,,,,,,,,,
2023-10-18 21:55:00.891000,L8,328.02,330.29,326.94,341.64,326.08,290.34,269.39,287.68,291.79,292.14,287.18,288.56,283.58,287.66,298.41,296.08,309.31,304.52,304.57,313.74,300.96,294.78,280.24,276.89,276.02,283.11,288.40,286.08,301.01,304.28,304.86,308.21,306.12,313.41,,,,267.70,,,,,,,
2023-11-03 21:55:04.612000,L8,314.83,319.01,317.92,329.71,313.91,279.07,,,,,,,,270.01,283.89,281.81,293.04,288.86,286.77,,,,,,,,,257.67,285.02,289.46,287.45,290.31,290.13,299.65,,,,,,,,,,,
2023-11-10 22:00:47.296000,L8,307.11,314.27,307.17,322.29,306.89,271.19,,,,,,,,,,,,,,,,,,,,,,233.57,273.88,279.70,276.96,282.48,281.44,291.30,,,,,,,,,,,
2023-11-10 22:01:11.260000,L8,308.57,314.88,307.95,323.24,308.39,273.06,,,,,,,,,,,,,,,,,,,,,,234.57,274.92,280.41,277.67,284.15,282.34,292.02,,,,,,,,,,,
2023-11-11 21:55:03.116000,L9,323.67,325.60,327.03,337.37,321.78,288.00,270.35,282.73,286.15,288.43,285.13,286.49,283.41,285.64,294.20,295.44,307.49,296.86,303.72,309.92,299.89,294.72,275.10,273.39,273.13,282.67,286.71,282.68,294.55,303.63,303.27,307.30,308.61,311.85,,,,264.94,,,,,,,
2023-11-26 22:01:17.763000,L8,312.42,317.90,309.60,325.26,308.48,274.48,,,,,,,,,,,,,,,,248.42,251.01,255.23,257.44,259.52,,239.08,276.71,284.06,282.29,286.93,288.12,294.96,,,,,,,,,,,
2023-12-20 22:00:59.619000,L9,377.39,328.25,324.15,338.18,323.90,293.24,285.94,285.21,288.55,289.73,286.55,289.32,283.54,286.66,296.52,297.16,308.67,297.73,305.86,310.33,301.52,296.58,270.41,276.17,276.17,286.11,289.93,285.98,292.71,305.46,305.96,311.21,311.69,315.85,,,,260.05,,,,,,,267.93
2023-12-20 22:01:23.578000,L9,379.02,330.30,326.80,339.54,325.21,297.20,290.95,286.29,290.38,291.55,288.78,291.11,286.16,288.68,298.91,299.39,310.45,299.04,309.75,312.09,303.40,298.70,274.32,278.32,278.51,289.64,292.58,288.14,294.76,307.97,309.63,313.96,314.93,317.78,,,,263.65,,,,,,,272.53
2023-12-29 21:55:11.174000,L9,326.69,329.32,326.25,334.89,310.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06 21:54:57.576000,L8,361.10,369.23,337.04,339.16,326.07,303.71,293.70,286.50,291.70,293.29,289.39,291.63,288.73,289.15,302.73,302.21,309.78,302.98,310.05,313.53,307.95,297.16,277.80,279.15,280.86,295.03,294.29,290.20,293.98,308.25,310.45,312.72,316.29,318.17,,,,265.72,,,,,,,268.39
2024-01-13 22:00:46.963000,L8,359.03,330.03,333.73,340.92,321.71,290.65,272.91,282.39,286.47,288.30,282.84,286.30,282.35,284.15,294.09,295.33,303.11,295.72,304.36,309.90,299.60,291.68,264.76,276.24,274.62,284.64,286.27,280.79,290.27,304.21,301.99,309.08,311.57,315.33,,,,261.57,,,,,,,
2024-01-13 22:01:10.918000,L8,359.42,331.23,334.38,341.71,322.57,291.11,274.42,283.04,287.08,289.14,284.02,287.18,283.35,284.96,295.02,296.22,304.33,296.49,305.48,310.73,300.08,292.24,265.62,277.23,275.92,285.18,286.85,281.34,291.06,305.15,302.88,310.03,312.76,316.00,,,,262.95,,,,,,,
2024-02-06 22:00:58.082000,L9,,373.32,346.25,369.88,353.92,343.69,291.10,285.65,285.95,290.01,294.75,294.06,298.17,290.85,299.95,298.24,356.43,378.44,404.87,,365.25,295.99,265.58,276.12,278.88,282.91,286.64,261.18,283.45,,,,,,,,,265.97,,380.55,382.83,397.34,396.92,,263.16
2024-02-06 22:01:22.045000,L9,,387.00,352.89,377.00,367.06,347.32,293.25,287.64,287.09,312.33,305.89,,,362.90,348.74,300.94,362.39,391.30,342.14,,,,268.39,279.37,284.13,314.99,305.27,269.43,288.86,330.55,,,,,,,,268.38,,382.48,388.62,404.68,398.83,,266.04
2024-02-14 22:00:43.269000,L8,333.07,336.17,322.76,336.34,327.41,319.28,283.79,283.37,285.02,288.92,286.44,288.30,286.30,284.73,297.20,296.16,305.88,298.52,304.17,313.05,299.66,288.75,264.70,274.12,275.77,281.81,287.52,283.18,289.49,305.67,306.22,310.59,314.45,316.35,,,,257.03,,,,,,,
2024-02-14 22:01:07.227000,L8,333.35,336.67,323.15,336.98,327.67,317.93,283.39,283.56,285.13,289.22,286.64,288.47,286.51,285.16,297.58,296.35,306.74,298.50,305.14,314.00,317.65,288.93,264.87,274.94,276.40,282.10,288.18,283.50,290.13,306.18,306.77,311.20,314.95,317.05,,,,258.05,,,,,,,
2024-02-15 21:55:06.249000,L9,358.19,330.63,331.93,347.16,328.89,302.03,278.08,286.01,293.63,292.57,289.58,292.28,290.73,290.74,301.49,297.87,309.92,300.81,309.86,315.78,302.69,295.99,269.47,279.71,280.49,291.75,290.54,288.55,294.60,305.90,310.63,313.24,317.78,321.44,,,,267.07,,,,,,,263.77
2024-02-23 21:54:54.961000,L8,342.12,364.68,339.28,351.19,324.20,292.14,269.87,285.28,290.39,289.78,285.43,289.70,287.90,286.19,299.37,297.43,307.38,299.84,308.57,312.92,305.50,294.75,270.16,277.30,277.90,287.84,292.17,288.78,293.81,305.78,307.96,312.33,316.18,319.97,,,,261.22,,,,,,,266.15
