dates,satname,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0055,nzd0280-0056,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0038,nzd0280-0068,nzd0280-0069,nzd0280-0136,nzd0280-0046,nzd0280-0047,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0048
2023-04-09 21:53:39.455000,L8,283.16,340.08,343.43,348.30,341.48,345.65,342.83,345.05,336.82,322.25,301.01,306.73,311.91,308.21,313.83,335.19,346.50,339.50,328.00,326.54,331.39,333.81,328.09,329.24,324.68,325.49,323.82,328.87,322.28,325.91,320.79,302.21,323.98,283.28,,,,,,,,,,,,314.24,330.52,297.73,306.07,307.13,309.17,308.00,307.22,313.84,316.10,336.11,328.90,320.95,331.81,327.24,,,,,,,,,,,,,,,,,285.09,297.96,319.59,299.69,317.16,313.06,325.74,312.39,286.31,303.11,269.67,294.26,279.57,300.43,,,,,,,,306.58,322.30,315.49,317.29,312.16,286.91,300.21,300.48,294.05,,,,,,,,,,,,,,,,,300.37,338.44,342.08,330.08,287.74,277.79,268.03,,,263.88,313.10,312.86,309.39,298.87,301.49,293.85,271.19,298.15,292.25,297.93,335.10,329.87,301.67,308.30,308.18,,309.30,298.55,,,,281.60,309.34,326.72,322.57,328.83,333.55,308.28,306.35,298.77,306.82,306.74,299.56,,,,
2023-04-17 21:53:55.641000,L9,300.03,359.68,345.43,339.89,334.26,341.26,340.01,345.90,336.98,323.99,311.78,315.48,312.94,307.43,318.12,315.27,340.56,345.73,322.58,323.83,330.84,325.94,323.19,325.47,344.28,339.98,327.98,324.20,328.42,328.45,322.46,311.64,325.74,283.62,,,314.81,308.67,341.07,312.14,,,,,,315.76,323.75,305.06,311.05,311.56,308.29,311.15,311.88,317.30,318.68,328.13,330.97,325.91,331.32,327.44,276.82,,,,,,,,,,,,,,,,287.34,305.85,317.95,308.86,316.77,313.70,324.73,314.75,297.58,306.37,270.23,298.42,293.94,299.11,,,,,,,,305.00,309.87,310.33,315.62,307.10,288.10,296.59,292.94,292.78,,,,,,,,,,,,,,,,,301.03,335.41,327.40,334.33,308.25,300.35,273.03,263.68,,267.02,313.91,312.08,310.16,303.96,305.88,297.39,283.97,301.47,301.21,299.94,329.02,324.86,300.71,311.42,312.22,300.63,307.02,305.82,,,,,,311.62,309.19,317.91,319.62,314.59,310.63,308.67,311.13,306.50,305.59,,,,
2023-05-11 21:53:22.317000,L8,337.43,384.49,387.70,385.40,380.42,388.20,346.18,355.63,344.68,346.42,352.82,353.20,334.89,347.35,353.68,347.77,338.66,335.17,332.53,328.55,362.21,360.73,344.60,335.86,344.95,345.92,351.85,341.29,338.82,325.62,338.98,332.47,342.05,336.62,330.39,314.70,330.25,328.29,333.93,343.94,328.70,337.11,331.55,336.03,331.04,359.24,359.51,359.93,348.04,353.25,332.75,334.11,335.12,334.04,334.13,341.96,349.59,363.76,339.31,364.72,350.48,338.60,353.80,349.52,367.48,344.69,357.05,356.34,355.48,364.01,357.70,356.11,363.57,358.47,358.33,368.49,360.55,361.03,330.71,344.45,340.77,347.51,358.24,332.75,352.86,345.93,347.58,350.65,357.43,347.82,347.71,346.65,334.31,337.24,345.04,345.55,344.55,345.89,332.29,325.55,327.02,339.00,326.59,324.92,325.15,338.38,340.97,335.18,353.00,338.77,341.12,352.37,348.52,330.22,367.78,344.39,403.96,,381.81,410.00,356.94,345.14,356.20,352.08,344.49,342.34,359.71,353.42,360.81,348.91,333.46,350.79,348.44,346.56,342.14,339.01,343.68,332.42,342.45,340.02,338.76,339.62,364.14,346.48,312.36,324.17,321.40,320.19,322.84,306.24,354.02,353.30,344.33,356.96,331.72,356.38,354.78,356.75,351.57,347.96,348.87,349.94,358.27,341.15,322.19,338.26,342.73,352.02,348.86
2023-05-27 21:53:23.179000,L8,345.78,333.97,345.72,341.47,343.57,349.00,342.38,348.36,340.86,319.75,302.56,305.76,308.34,305.07,309.98,327.23,343.30,341.82,327.76,324.63,331.46,330.03,328.05,325.21,324.37,321.68,322.66,324.33,330.30,326.81,323.36,302.44,325.62,280.11,,,314.35,308.37,344.54,302.93,,,,,,312.76,324.47,293.72,304.83,299.70,305.72,306.04,306.18,309.99,312.11,318.64,329.03,317.50,323.70,321.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.44,291.16,282.22,264.21,290.67,284.93,290.58,282.53,274.43,256.53,,,,,,,,,,,,,,,,298.02,318.84,317.20,345.48,309.90,290.38,269.13,,,269.24,310.94,310.04,306.01,301.52,303.30,293.95,282.32,300.85,295.32,303.45,331.35,354.64,293.64,311.06,303.60,294.18,308.25,307.46,,,,,314.92,331.27,319.41,326.03,330.10,311.54,304.30,302.85,306.44,302.51,297.60,,,,
2023-06-28 21:53:39.089000,L8,329.36,,,,,,,,,,,,,,301.56,311.81,309.99,319.26,337.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.24,288.18,273.20,274.69,,,293.28,299.97,303.19,299.84,309.46,304.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.85,322.55,319.93,336.09,316.50,316.11,278.77,,,275.53,318.75,342.31,309.82,300.20,305.79,301.91,291.52,309.38,306.47,341.49,,,275.19,276.08,269.64,,292.53,271.70,,,,,,,,,,291.58,311.95,303.46,306.78,328.95,291.97,,,,
2023-07-06 21:53:37.389000,L9,353.09,352.11,337.11,411.72,389.59,426.14,345.78,356.47,335.50,328.54,357.74,355.78,366.20,361.43,340.12,349.84,338.78,348.01,327.88,344.37,341.74,349.64,338.51,334.92,325.87,332.56,332.82,328.09,338.96,336.56,335.29,333.61,327.28,323.25,344.70,333.77,336.38,336.53,335.68,330.76,333.41,333.80,347.43,347.73,343.78,354.56,359.65,354.43,353.37,359.43,339.78,333.71,339.44,340.33,332.88,342.93,346.86,349.18,351.92,338.31,328.08,346.37,345.30,358.03,359.39,344.58,366.65,353.69,381.20,378.02,334.33,361.77,359.46,361.14,356.60,357.05,365.94,361.49,358.61,357.67,351.68,354.52,351.97,351.55,349.74,348.86,351.42,346.26,336.09,332.93,337.09,347.51,352.52,341.17,351.40,340.71,333.65,336.10,340.44,334.90,326.31,311.42,328.26,326.43,321.60,322.41,338.67,339.49,343.15,347.06,342.39,343.59,356.59,333.66,341.60,347.30,346.28,351.23,359.10,344.52,353.78,352.23,344.86,344.79,351.68,351.35,351.29,357.15,367.34,380.88,336.65,341.02,337.28,345.62,326.60,336.22,335.97,351.63,334.17,359.41,328.86,329.38,362.07,350.08,313.36,343.38,334.62,339.00,330.68,327.55,342.51,352.72,329.61,318.69,331.07,344.33,356.31,353.82,355.27,351.59,350.43,350.58,354.19,344.03,319.08,334.10,337.76,333.10,329.64
2023-07-14 21:53:46.848000,L8,297.48,340.85,342.34,340.39,344.04,344.03,342.64,349.25,337.11,322.27,306.11,303.36,306.32,302.63,305.72,332.27,350.32,342.39,348.36,326.53,331.75,335.43,330.36,325.85,328.50,322.33,321.95,325.15,326.64,329.64,317.89,294.84,328.47,269.01,,,309.31,305.31,322.58,337.38,,,,,,305.00,327.14,,299.96,297.33,301.21,304.25,304.96,307.83,308.46,319.77,330.46,316.90,324.16,323.28,,,,,,,,,,,,,,,,,,,,284.96,314.77,309.79,317.01,309.38,290.33,297.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.67,310.70,303.74,305.13,296.59,298.36,293.67,268.33,299.17,292.25,297.85,334.52,326.87,285.12,308.10,307.28,290.27,316.02,301.13,,,,,,321.36,321.19,328.94,327.26,295.59,294.58,296.65,305.59,302.94,300.45,,,,
2023-07-30 21:53:54.420000,L8,288.77,336.28,337.63,346.82,343.93,342.40,341.89,345.73,336.40,325.95,,301.38,306.09,304.66,302.45,331.74,343.08,348.25,332.17,323.44,329.67,331.32,329.66,331.76,326.16,321.02,323.82,322.99,332.13,327.36,309.88,294.48,325.12,268.65,,,311.60,308.55,340.58,303.61,,,,,,310.56,322.61,288.67,298.54,296.09,304.01,305.35,308.85,316.77,314.61,325.74,325.87,318.62,326.65,325.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.25,321.08,314.78,332.42,285.13,277.25,,,,268.03,307.88,310.59,305.61,298.55,296.57,290.67,268.32,300.32,290.79,299.37,332.14,336.53,292.91,306.19,306.50,294.89,313.30,304.41,,,,,,325.09,317.78,325.67,332.71,285.81,302.43,301.19,306.02,304.06,295.77,,,,
2023-08-31 21:54:04.186000,L8,297.40,337.55,335.31,339.26,341.89,344.81,347.57,350.64,337.90,316.20,306.51,305.67,309.52,306.83,311.44,344.53,345.57,344.92,329.77,322.58,322.88,337.10,329.44,329.84,327.96,324.47,328.65,326.10,345.60,334.06,320.47,301.13,333.01,284.18,,,311.60,331.46,329.20,324.70,,,,,,316.19,327.66,297.09,310.43,307.41,307.91,308.72,315.74,310.70,320.69,322.78,325.68,324.06,357.46,332.26,,,,,,,,,,,,,,,,,,,,310.25,318.37,313.83,324.93,348.77,295.56,301.24,278.89,294.21,288.73,295.96,,,,,,,,301.55,296.81,295.52,294.93,296.61,289.08,300.99,297.94,293.57,261.61,,,,,,,,,,,,,,,,305.23,330.87,324.09,345.10,353.79,290.13,272.14,,,269.02,312.60,312.65,350.06,347.37,341.22,296.36,280.88,303.74,297.26,303.05,339.56,329.18,299.26,305.79,306.88,297.82,327.12,303.69,,,,,,319.21,321.19,345.15,358.08,302.88,305.18,300.18,305.62,304.30,300.04,,,,
2023-09-16 21:54:08.428000,L8,304.20,331.02,337.65,338.56,334.34,341.33,339.42,342.13,334.15,317.07,,308.00,309.97,309.34,311.82,332.14,342.29,343.45,330.90,324.59,329.85,331.48,325.14,330.05,330.21,324.40,325.32,322.91,326.24,324.61,315.41,305.19,322.52,284.84,,,,,,,,,,,,320.57,331.34,303.07,315.79,316.19,313.34,311.09,311.15,312.33,319.16,331.90,329.39,324.84,347.83,327.44,,,,,,,,,,,,,315.78,309.48,311.19,304.55,295.76,302.34,319.15,310.91,325.40,320.88,328.41,325.96,312.78,306.45,289.54,301.43,298.86,302.71,,,,,,,,339.77,319.47,341.35,326.16,348.47,296.56,332.39,339.95,332.23,286.71,,,,,,291.86,298.88,303.76,346.83,288.55,289.01,294.29,278.14,,,312.79,365.42,373.98,362.74,361.81,350.93,351.83,276.03,,278.28,320.89,352.39,350.57,308.96,321.43,300.82,292.83,307.32,311.45,307.33,345.01,348.12,300.29,306.01,306.63,,313.01,304.36,,,,,313.34,327.09,321.20,347.82,345.52,315.55,310.19,303.33,307.42,305.31,301.28,,,342.20,
2023-10-18 21:54:12.973000,L8,,416.14,412.32,410.39,407.49,363.47,369.09,396.01,413.65,414.22,410.57,408.02,407.71,405.22,401.82,418.10,414.50,405.10,418.80,,,,,,,,,,371.35,380.95,365.43,368.95,,,,,,,402.64,387.99,378.77,361.44,388.75,370.76,377.47,397.69,398.26,,,,,,,,,,,,,,,,,,,,,,,,,,,403.60,381.50,384.12,374.21,,,,,,,,,,,,,,,,,,389.59,380.53,380.75,388.97,389.19,,,,,,,,,,,,,,,,,,,,,399.51,422.88,416.92,405.07,396.72,396.05,387.18,399.18,382.89,,,384.44,380.96,367.35,362.69,369.55,,,,375.42,391.29,393.74,,,416.23,,,,408.92,,,,359.02,375.23,,,,,,,,,,,,,356.40,366.27,360.06,
2023-11-03 21:54:16.690000,L8,327.05,,,,,348.97,356.61,372.57,369.53,371.27,378.38,315.95,308.39,305.16,312.77,343.13,345.25,338.87,342.66,353.23,355.95,347.69,338.37,331.50,325.25,314.70,309.07,307.50,311.41,307.08,326.24,332.31,334.70,304.81,285.00,280.31,335.27,325.92,341.73,333.93,,,,,,336.12,346.01,320.83,325.87,326.18,319.75,343.25,361.21,341.83,341.73,343.65,347.49,356.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.58,341.43,335.76,311.20,324.97,319.88,312.63,331.16,331.84,292.20,,300.86,340.07,307.62,345.90,347.94,347.70,353.99,361.07,291.19,312.25,316.33,298.33,337.27,348.46,317.55,347.38,342.23,316.01,322.09,327.90,303.80,334.38,274.64,275.88,333.52,357.73,354.91,359.23,359.22,292.89,279.44,285.31,284.64,289.09,353.53,351.82,323.09,329.10,332.07,323.51,322.99,328.14,336.39,,,300.97,326.08,349.96,330.67,352.84,353.70,322.89,319.52,346.27,336.24,336.08,310.29,,,,
2023-11-11 21:54:15.194000,L9,289.79,321.92,343.43,333.40,368.58,340.98,331.44,346.19,328.96,308.77,300.54,300.03,304.62,303.66,306.58,344.70,355.69,342.82,314.90,308.81,357.79,343.58,327.61,336.30,333.44,331.95,341.77,329.64,337.92,335.23,316.13,308.24,332.69,285.74,,,335.03,321.93,316.76,309.93,,,,,,321.61,329.38,308.07,311.62,313.80,309.12,310.17,314.11,310.65,320.41,330.66,331.04,325.77,342.43,321.43,278.41,,,,,,,313.07,320.69,323.51,319.38,303.39,312.50,304.22,308.34,308.40,293.87,305.51,316.97,307.73,316.11,309.91,330.51,311.29,302.76,303.57,289.31,296.43,299.36,311.49,,,,,,,,297.92,338.31,337.23,351.76,334.19,285.72,296.37,296.90,297.12,,,,,,,,,,,,,,,,,,,,,,,,,,260.12,307.92,309.03,300.81,298.06,297.36,291.97,278.25,296.67,292.31,295.28,337.08,331.30,301.41,305.23,303.60,296.66,308.42,305.18,,,,,312.47,320.90,355.60,356.47,339.76,307.43,307.19,302.37,306.08,305.60,301.33,,,,
2023-11-27 21:54:23.229000,L9,282.92,328.53,368.80,333.82,350.11,365.70,332.75,344.30,336.02,312.99,303.05,300.63,307.87,305.00,311.51,324.23,344.51,354.08,315.74,311.43,316.78,325.27,325.97,333.64,328.12,325.65,337.36,316.48,322.36,328.39,310.75,303.85,315.84,287.03,,,,,,,,,,,,318.56,327.50,304.76,310.55,308.61,306.78,308.17,309.79,312.83,319.04,321.49,328.04,325.52,341.04,324.76,275.66,,,,,,,311.62,318.71,321.80,317.08,301.75,312.27,307.32,306.06,305.69,291.92,301.69,318.41,305.76,318.31,311.39,323.80,311.49,299.92,303.36,284.19,297.29,295.79,329.25,,,,,,,,297.62,313.67,331.14,322.79,333.33,283.20,294.73,299.08,304.53,,,,,,,,,,,,,,,,,,,,,,,,,,261.60,304.31,305.86,304.71,297.79,298.82,290.15,272.06,294.86,288.59,287.21,333.31,330.65,297.29,301.15,304.37,,303.85,304.88,,,,,311.52,334.53,313.23,344.67,338.15,306.09,307.62,301.36,304.05,304.21,301.66,,,,
2023-12-13 21:54:22.355000,L9,352.33,361.91,366.68,361.25,357.65,363.61,367.71,372.62,366.71,349.33,327.18,365.48,363.09,351.66,341.66,337.02,362.86,360.08,354.82,357.86,356.29,347.53,343.13,336.76,335.68,331.59,348.21,347.34,346.82,345.79,343.25,344.81,347.95,354.00,352.32,342.85,338.65,342.26,360.10,363.79,335.45,351.45,349.61,346.04,354.74,381.30,366.44,362.74,359.15,367.43,334.00,360.07,360.77,360.60,347.22,356.46,354.13,348.77,350.06,365.45,359.00,,352.29,348.58,349.13,368.05,347.13,372.06,353.56,358.68,375.46,382.64,373.40,372.81,356.63,354.72,346.10,361.90,377.98,378.56,361.81,371.70,357.44,343.36,344.17,344.70,343.35,344.29,340.99,340.25,354.27,355.04,358.42,353.30,331.35,351.32,331.49,349.59,343.68,342.49,341.06,338.22,343.79,337.85,331.28,355.16,339.73,289.95,340.13,339.80,354.40,354.43,341.19,353.31,355.91,356.28,354.59,360.21,356.85,358.46,358.84,369.37,369.68,370.91,375.35,378.27,363.40,362.73,356.08,348.62,344.32,367.34,365.75,361.65,354.40,359.83,356.35,352.41,352.65,360.19,355.82,344.50,373.92,383.46,335.94,344.04,333.82,349.92,349.21,344.00,355.72,354.75,362.26,366.72,359.98,362.40,353.61,352.25,356.44,363.62,355.84,348.36,345.46,334.33,338.82,355.17,363.71,353.55,362.39
2024-01-06 21:54:09.654000,L8,275.94,328.92,334.00,332.91,334.55,335.06,332.87,339.50,333.66,314.83,317.84,305.45,307.40,305.68,310.15,329.69,357.47,346.52,317.57,312.05,317.88,318.57,339.95,331.44,331.26,321.52,318.36,306.77,310.66,328.65,339.37,301.40,312.72,286.24,,,,,,,,,,,,312.91,322.20,299.82,305.09,305.50,297.71,304.95,302.14,306.26,307.61,317.66,336.48,308.08,331.37,319.17,,,,,,,,,,,,,,,,,,298.35,311.69,298.60,312.61,308.39,311.94,303.40,,,,,,,,,,,,,,339.85,338.57,317.89,337.11,333.46,280.00,294.56,295.40,296.04,,,,,,,,,,,,,,,,,,,,,,,,,,255.13,303.51,303.57,299.22,291.43,292.56,285.25,266.73,291.64,280.50,284.00,329.01,326.14,292.35,296.68,299.19,,299.83,294.96,,,,,306.07,311.21,313.71,345.24,328.54,303.65,303.06,293.12,297.07,299.77,294.68,,,,
2024-01-22 21:54:08.036000,L8,,325.06,326.39,325.33,326.51,343.14,323.63,353.13,395.15,,,,,,,,320.99,337.83,316.82,314.12,312.76,315.47,351.84,,,,,,328.83,290.78,283.09,353.66,314.43,402.46,,,,,,,,,,,,,301.71,314.62,305.72,330.93,,,,,,307.88,324.91,324.76,339.69,305.14,275.18,,,,,,,307.57,321.55,325.32,320.60,299.68,315.57,305.70,302.22,304.97,288.70,303.42,314.80,305.97,317.38,309.34,318.30,306.02,296.67,302.02,279.00,300.32,292.50,297.55,,,,,,,,302.82,322.29,329.79,327.12,325.42,286.16,298.60,300.36,301.27,,,,,,,,,,,,,,,,,,,,,,,,,,259.74,310.44,308.63,301.83,294.31,301.14,278.80,,,,,,,298.50,289.31,,,301.27,296.68,,,,355.86,416.02,337.44,,,,313.88,305.39,300.10,304.92,303.82,299.95,,,,421.23
2024-02-07 21:54:10.708000,L8,270.94,326.88,330.60,330.09,332.82,329.77,329.06,341.23,325.58,317.26,315.65,302.53,306.79,304.53,309.71,320.59,354.98,363.82,314.19,313.19,317.22,317.30,334.11,333.29,328.37,320.76,319.87,315.98,313.53,309.14,307.35,301.59,311.74,286.46,,,,,,,,,,,,314.01,319.26,298.20,302.99,299.58,300.89,303.89,306.60,306.69,313.11,315.56,318.22,310.68,327.11,319.67,,,,,,,,,,,,,,,,,,299.28,312.52,298.45,315.38,305.64,352.89,302.72,,,,,,,,,,,,,,299.61,322.57,331.15,328.63,327.61,281.60,293.37,296.13,296.48,,,,,,,,,,,,,,,,,,,,,,,,,,,304.84,306.45,299.75,282.33,289.75,284.11,267.98,293.49,280.83,282.20,325.74,324.48,293.05,295.90,299.70,,300.71,295.07,,,,,308.61,309.90,310.25,326.02,324.60,292.25,300.07,295.17,299.11,299.32,298.73,,,,
2024-02-15 21:54:18.336000,L9,375.10,361.49,364.57,364.62,354.83,359.53,353.82,349.13,349.85,350.16,325.12,361.28,357.93,340.36,346.27,351.24,360.39,367.66,367.04,363.89,362.52,359.12,342.24,333.03,330.50,337.01,352.12,349.19,340.87,341.34,343.65,346.86,345.25,346.60,346.94,348.86,347.78,332.36,362.92,359.53,345.48,343.19,345.69,343.60,344.00,377.55,373.74,361.44,331.45,327.83,339.61,355.85,364.03,357.73,352.88,346.14,345.95,351.20,371.58,358.90,357.52,353.48,347.84,354.55,359.66,368.56,313.46,352.75,363.57,377.02,376.27,342.59,361.26,366.14,353.76,365.76,375.34,360.52,345.13,339.93,374.22,359.83,367.51,347.03,345.54,340.26,343.12,342.44,342.49,339.69,349.78,342.02,323.36,355.54,350.40,337.35,348.68,345.40,341.79,335.97,341.57,348.19,355.53,353.66,350.18,348.58,339.67,348.72,333.94,344.15,353.43,349.62,350.74,351.65,354.20,368.01,368.59,367.53,365.61,353.86,361.75,367.21,375.94,392.27,377.99,376.56,362.08,356.08,346.90,360.17,383.59,374.88,374.21,372.01,365.33,358.03,353.92,349.66,351.95,351.68,367.74,360.06,438.85,383.93,324.81,319.34,329.77,322.61,332.51,340.33,354.90,345.36,351.84,310.32,352.93,345.73,385.91,401.87,415.44,334.06,347.50,338.33,329.13,331.94,336.61,307.98,356.07,340.74,
2024-02-23 21:54:07.048000,L8,268.50,357.22,357.62,328.36,334.07,353.64,327.54,329.31,329.07,310.68,316.14,301.58,302.23,300.38,305.16,318.67,346.59,325.87,313.28,308.54,314.37,314.66,318.14,321.87,329.18,328.98,338.95,314.89,311.52,303.53,309.17,300.29,307.99,284.85,,,310.27,333.81,306.31,302.69,,,,,,314.21,321.16,298.01,308.21,305.59,302.22,303.22,303.02,302.30,307.86,314.09,311.16,304.14,323.57,318.35,,,,,,,,,,,,,,,,,,298.69,312.13,298.58,312.38,304.48,314.81,300.85,,,,,,,,,,,,,,298.05,337.79,336.76,332.65,340.95,281.16,291.65,345.76,333.12,336.59,333.41,,,,,,,,,,,,,,,,,,,,,,,365.31,363.39,358.02,352.57,353.86,343.19,283.19,286.49,267.30,291.87,281.81,285.10,326.92,324.25,290.61,293.18,298.49,283.83,299.98,293.40,,,,,307.33,310.93,348.15,359.89,324.51,301.07,302.64,291.54,299.63,298.84,295.64,,,,
2024-03-10 21:53:55.670000,L8,288.29,326.73,329.76,331.65,331.70,340.45,330.03,340.61,332.17,315.32,302.90,299.50,303.26,301.09,309.78,324.55,342.04,338.66,317.61,314.80,317.83,320.74,319.22,324.76,328.85,323.55,317.36,324.23,313.50,303.37,306.21,299.27,307.75,284.67,,,,,,,,,,,,316.30,324.33,297.98,309.10,305.96,300.04,302.40,300.51,302.19,307.51,315.34,310.82,308.53,322.69,317.94,,,,,,,,,,,,,,,,,286.09,295.36,312.80,300.33,312.22,311.75,318.04,304.71,,,,,,,,,,,,,,299.60,329.12,318.14,331.00,319.60,286.56,298.45,295.92,294.11,,,,,,,,,,,,,,,,,297.59,332.51,326.42,326.66,290.43,276.55,,,,260.73,310.80,310.24,299.19,290.73,293.13,287.93,274.90,297.82,289.60,296.62,330.72,325.20,292.38,294.05,301.24,,304.45,295.08,,,,279.42,306.63,314.83,315.70,340.29,328.49,308.56,304.39,296.61,301.83,302.39,297.11,,,,
2024-03-26 21:53:40.766000,L8,300.50,334.03,334.46,334.35,340.97,343.85,332.94,344.63,335.92,316.70,315.00,309.85,312.31,307.84,315.19,329.72,352.76,342.22,325.88,322.21,325.78,321.92,323.69,326.41,327.97,333.89,328.07,325.32,320.52,327.46,318.47,313.99,316.82,294.72,,,,,,,,,,,,324.88,328.23,303.15,315.13,311.30,305.99,310.36,310.00,308.36,312.39,317.61,322.89,321.74,328.67,322.22,275.73,,,,,,,,,,,,,,,,290.14,305.26,325.29,303.32,317.30,311.56,323.62,309.00,290.37,301.15,290.67,298.06,296.62,303.73,,,,,,,,308.72,338.37,337.73,319.26,316.51,292.36,298.24,296.58,295.43,,,,,,300.22,292.87,300.02,303.17,325.09,281.41,,,,,,308.94,333.17,325.17,356.72,306.71,302.61,269.80,,,266.27,315.84,314.02,310.55,303.85,314.45,296.95,284.37,302.29,300.04,303.94,333.73,328.86,296.51,302.06,304.40,,306.02,304.84,,,,297.07,311.63,323.89,322.24,337.38,335.05,314.85,311.62,301.96,308.70,308.87,304.47,,,,
2024-04-03 21:54:04.700000,L9,296.78,334.07,331.24,333.32,342.83,341.99,335.71,344.18,334.21,318.39,311.24,306.66,308.60,306.89,315.27,333.73,354.19,354.35,349.32,346.27,346.68,339.76,328.62,324.87,329.32,330.15,342.16,335.50,335.73,330.52,311.76,307.45,319.19,290.40,,,337.33,307.99,314.84,304.97,,,,,,319.58,326.55,303.26,312.11,307.25,306.20,306.94,308.50,304.66,310.17,316.43,335.25,318.48,335.76,323.75,,,,,,,,,,,,,314.84,309.04,306.58,299.74,288.17,298.49,318.39,299.69,314.53,311.91,314.19,305.10,291.65,298.26,282.88,293.81,289.84,302.22,,,,,,,,304.70,304.52,306.33,314.48,311.93,287.77,298.22,296.01,292.28,,,,,,,,,,,,,,,,,303.28,331.54,360.62,358.42,289.49,280.36,,,,259.55,311.89,312.68,307.44,300.08,305.98,291.90,280.01,300.03,290.25,302.16,332.16,329.43,296.41,300.17,303.45,298.48,304.06,299.73,,,,292.04,312.40,329.45,317.10,336.08,335.74,311.18,309.70,300.46,312.48,302.92,300.89,,,,
