dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2019-11-04 22:17:58.697000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.45,,,,,,,,,,,,,,,,,,,,,238.33,250.48,245.68,
2019-11-04 22:18:22.648000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.43,250.28,229.42,,,,,,,,,,,,,,,,,,,,,240.24,251.37,208.72,
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.86,,,,,,,,,235.42,224.13,199.51,,,,,,,,,,,,,,,,,,,218.14,230.90,236.76,245.52,251.33,258.22,259.84,255.29,259.28,259.07,256.72,265.50,271.83,,,225.50,279.33,311.00,408.44,483.10,,,461.61,521.68,,290.33,,,,285.80,261.78,297.03,209.81,183.92,349.64,348.27,359.26,312.49,212.47,262.11,357.88,459.94,431.41,445.91,430.49,,,516.73,511.80
2020-02-24 22:17:35.189000,L8,,,,,,,,,,,,,,,540.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 22:17:59.139000,L8,,,,,,,,,,,,,,,544.69,,,,,,,,,,,,216.65,215.38,443.33,463.96,204.68,230.31,232.18,219.71,,428.97,467.58,,,,,,,,,,,,,,,,,,353.66,,,484.68,357.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.06,,,,,,,,,,,,,,,,,,,,,,,,,,,349.78,391.53,
2020-03-27 22:17:20.128000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.08,320.61,339.59,,,,,425.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.46,415.32,469.11,,,,,,,,
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17,194.61,199.46,206.66,208.83,214.61,221.65,224.03,232.52,239.80,242.98,251.08,255.35,258.98,262.55,267.42,266.14,269.11,272.04,276.38,280.21,273.25,267.79,292.23,295.69,295.68,305.00,308.03,300.14,463.74,515.73,524.29,294.81,276.67,207.85,207.49,335.23,343.59,349.18,345.04,336.13,345.22,,,,189.15,352.92,405.33,465.06,434.56,447.87,430.17,481.52,482.00,431.82,399.00
2020-07-01 22:17:22.957000,L8,,,,,,,,,,,,,,,,,,346.72,241.67,210.24,,,,520.16,377.19,,,,,,,,,,,,,,,438.81,475.21,385.70,411.69,403.87,415.50,459.15,260.46,279.76,290.74,485.57,503.32,352.45,419.95,446.76,,,,,,,,,,509.57,553.36,455.18,274.66,424.66,,,184.72,307.23,352.35,449.30,413.76,417.35,394.38,410.94,312.18,321.08,296.04,293.64,277.23,,,,,,,,,,,237.67,295.89,,,,,,,,,,,,,,,,,463.65,503.55,465.82,,,219.74,209.87,,,,,,,,,,,,,,,,,,,,,225.86,214.71,,
2020-07-01 22:17:46.907000,L8,,,,,,,,,,,,,,,,,,341.48,,,,,,,,,,,,,,,,,,,,,,,,,,317.84,405.63,418.30,,340.78,378.06,368.94,429.36,469.83,,,,,,,,,,,,,,371.18,429.37,,,,,280.05,220.44,304.54,326.58,316.80,378.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.81,492.42,458.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:11:56.368000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.35,500.65,515.19,,,,,,262.15,357.90,330.56,,,,,,,,,,,,,,,,,,,,,,178.86,221.23,226.53,225.80,242.79,315.41,307.86,426.62,309.16,267.55,264.28,265.70,270.20,272.48,274.35,263.48,257.72,288.31,298.69,301.41,308.71,311.21,303.88,496.94,495.56,,296.54,275.47,,295.08,328.69,344.09,343.63,344.58,339.05,343.73,,,,191.92,350.25,405.61,473.28,437.35,448.91,430.38,501.70,526.12,515.08,396.74
2020-09-19 22:17:52.015000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.00,457.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:18:15.965000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.58,197.06,217.95,,,,,,,,,,,530.63,464.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14 22:12:09.092000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.00,190.31,187.79,210.84,221.21,228.67,234.38,240.79,249.83,256.17,258.56,259.77,264.89,265.36,265.10,268.24,274.28,278.68,268.35,261.63,287.90,296.57,294.51,305.89,309.32,297.16,462.81,451.67,482.80,295.24,272.07,,,326.47,339.74,349.78,345.82,341.57,344.16,,,,191.93,352.00,411.16,476.58,435.34,451.86,435.59,473.82,467.58,425.46,393.23
2020-12-01 22:12:09.987000,L8,,,,317.30,343.14,315.76,305.34,,,,,,,,,,,,,,,211.05,256.62,256.42,224.59,249.30,283.77,193.35,255.70,213.98,,,,326.48,361.81,349.78,240.06,,,,,,,,,,,,,,221.85,246.32,266.54,236.22,249.29,239.96,279.10,327.04,271.40,211.50,264.98,233.01,230.64,246.49,451.27,419.40,447.84,479.95,279.03,343.67,377.24,522.04,393.15,388.01,334.09,,380.23,336.28,403.48,285.26,300.99,337.41,508.11,206.71,218.02,495.62,384.64,481.69,460.19,419.19,470.88,508.24,353.23,468.35,460.61,521.64,546.89,374.48,543.60,524.46,491.13,516.54,514.67,418.27,538.61,,,,,452.67,414.72,,,394.63,483.24,,,,489.75,371.07,470.49,502.59,,,,483.86,479.76,477.27,482.74,478.30,463.61,476.80,,,,,,,,,,
2021-02-03 22:11:56.237000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.67,197.70,207.29,202.04,207.26,209.00,223.70,218.62,236.96,235.89,250.69,283.05,281.61,224.80,236.84,251.65,252.27,245.94,246.50,261.18,265.11,271.96,272.08,281.25,281.85,269.79,269.61,283.68,346.10,365.64,375.53,378.40,371.28,360.85,362.59,385.69,398.49,405.61,386.73,383.22,404.33,402.18,411.84,419.11,,,,380.74,420.53,429.48,457.41,432.43,446.01,456.89,467.45,483.02,464.65,472.31,477.77,491.61,500.02,489.10,525.05,551.42,,,,,,445.63,474.15
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.27,190.35,195.83,218.14,222.52,232.19,235.16,239.95,247.61,256.80,258.65,261.53,266.10,266.48,265.93,266.38,271.99,279.48,269.64,263.03,287.42,295.10,295.94,304.79,309.86,300.40,462.55,455.51,487.50,295.26,267.43,,293.01,327.48,339.49,349.53,344.65,337.31,224.39,,,,188.69,343.28,410.73,463.77,435.43,449.74,432.66,481.50,481.78,429.39,396.32
2021-02-26 22:17:35.944000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.51,519.84,458.42,,,,,,,,,,,,,,,,,525.89,401.95,486.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.15,343.58,456.11,389.27,,,,,,,,,,,,,,,,,,
2021-02-26 22:17:59.903000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.01,363.40,478.02,,,,,,,,,,,,,,,,,524.84,401.65,485.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.58,343.05,455.76,387.53,,,,,,,,,,,,,,,,,,
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.50,,,,,,,,,,,,,,,,278.95,410.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.80,399.98,,,,,,,,,,,,,
2021-03-14 22:17:50.927000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.26,,,,,442.25,298.20,,,,,,,,,,281.93,361.01,,,,,,,,,,,,423.72,,,,,,,,447.56,,,,,,233.10,340.73,,505.14,456.61,,,,,,,,,,,,,
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.48,201.86,199.12,218.21,221.87,230.73,235.98,240.33,246.78,254.91,257.29,258.36,263.09,263.60,265.23,267.57,271.77,278.15,270.12,260.69,289.65,294.45,294.88,304.48,307.96,301.22,464.60,457.19,487.70,294.11,271.77,,290.48,321.67,338.74,348.24,343.78,336.94,225.22,,,,185.47,344.37,405.90,466.25,438.90,447.88,432.62,478.60,481.38,429.79,398.15
2021-04-15 22:17:40.841000,L8,,,,,,,,,,,,,,,,,,,,,405.12,502.87,,,,,,,,,,,,,,227.74,211.41,184.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.41,432.84,,,,,,,,,,,,,,,437.61,378.60,,,,,,,,,,,,,
2021-04-24 22:11:25.382000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.16,429.52,321.76,286.50,206.24,351.84,358.68,379.30,482.76,,,,,,,,,,,,,,,,,,249.67,296.92,308.62,323.74,250.29,,,207.87,245.34,244.96,280.08,256.28,233.31,241.43,248.10,250.69,295.03,325.16,367.29,400.60,297.71,321.99,296.87,432.56,329.36,334.62,272.32,279.53,283.80,261.63,279.81,291.49,292.51,299.09,304.89,298.55,486.55,487.68,501.39,288.10,266.21,,301.11,328.73,340.87,350.06,349.56,344.31,347.42,,,217.30,332.99,358.32,430.07,501.15,452.25,456.48,482.09,495.22,501.54,511.22,406.98
2021-05-01 22:17:31.787000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.78,259.82,404.48,,,,,,,,,,,,,,,,,,,188.27,211.66,208.97,208.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04 22:17:53.907000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.64,211.67,217.15,222.46,235.06,,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,297.13,228.39,,,,,,,446.45,530.19,,,,,,,466.22,458.19,,,,,,,,421.71,479.04,,,,,,,,,,,,,,,,,,,,,,,289.90,361.94,542.21,175.57,201.63,222.91,201.24,301.47,288.66,205.31,213.84,209.65,224.90,284.88,288.33,226.42,238.41,265.21,360.90,325.50,359.05,397.39,286.70,256.45,292.39,300.05,292.99,313.37,348.59,366.13,302.21,380.60,391.66,390.66,358.03,334.26,319.90,339.21,357.77,347.99,361.73,377.49,400.20,425.99,400.73,385.84,387.43,453.09,495.26,452.82,408.69,,461.62,447.17,436.61,419.88,,,,500.85,396.41,420.34,402.04,426.60,468.52,538.97,,,507.61,502.93,495.49,,,,,,,,,,,,
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.43,196.34,201.31,188.31,211.23,214.87,232.42,229.53,240.09,237.85,250.80,255.39,262.13,265.85,268.32,273.88,275.62,280.30,284.10,282.65,285.52,275.98,265.69,290.74,300.72,304.41,315.01,308.87,309.75,,,,296.24,283.78,243.04,306.64,331.94,347.67,358.40,351.67,357.03,352.26,196.73,333.93,254.75,480.89,382.09,507.79,474.38,500.58,,,500.53,516.22,514.55,401.40
2021-10-24 22:18:01.850000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.68,531.38,,,,,,,,,
2021-10-24 22:18:25.800000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.72,531.02,,,,,,,,,
2021-11-09 22:17:58.951000,L8,239.43,294.18,241.73,231.95,223.32,224.37,221.90,219.16,216.41,221.54,235.25,243.67,240.78,225.98,230.81,177.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.16,488.79,518.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.09,210.65,219.23,213.05,200.93,196.97,208.52,205.10,206.48,217.51,255.69,246.70,189.73,,,,,,,,,,,,,,,,,,198.44,236.39,224.94,,,,,,,,,,,,,,,,,,,,,234.52,240.49,234.44,
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.95,229.47,267.59,268.54,383.93,390.89,391.16,267.01,,,,429.30,481.55,325.64,,,288.60,329.14,,,,,,,,345.51,329.33,504.07,388.49,,,,531.14,329.99,425.84,,,,,,,,,517.56,184.67,185.71,194.81,195.78,207.23,208.34,206.85,197.82,201.60,357.86,348.71,520.59,501.33,425.68,497.81,541.78,441.70,279.93,270.24,283.50,296.43,320.01,325.61,314.61,429.00,371.95,439.05,319.60,387.68,390.93,402.02,337.08,340.80,330.60,329.99,338.68,340.23,344.73,357.09,361.67,375.12,375.48,532.96,521.20,,343.18,395.09,560.04,556.36,454.02,522.78,485.82,398.89,538.71,547.23,546.67,413.83,428.44,432.97,451.52,496.61,522.53,524.24,544.13,498.93,,,,
2021-12-19 22:17:52.616000,L9,234.84,231.09,209.62,214.15,235.89,234.97,455.00,449.23,490.41,203.11,216.19,230.55,228.17,227.27,215.32,216.21,199.45,201.43,210.83,210.18,203.35,215.97,221.26,221.22,231.31,233.28,224.48,237.26,247.88,249.24,239.09,233.70,227.84,225.76,218.43,406.71,413.75,199.96,193.03,191.58,190.71,180.15,,,,,,514.38,,558.51,493.69,511.80,,190.59,199.74,363.23,449.55,217.10,212.17,203.26,186.37,186.57,179.34,498.96,508.18,483.86,489.85,,397.61,467.55,448.67,513.72,559.09,,535.21,404.48,516.56,447.52,393.87,,,,,,,,187.24,200.30,191.96,197.70,188.19,184.44,442.53,357.98,425.51,463.55,208.99,246.05,427.87,328.77,306.45,179.33,290.64,439.91,,,,,,,495.24,397.36,467.90,372.05,,220.56,214.66,197.52,454.07,,,,508.22,528.33,538.10,531.20,,444.23,507.78,417.80,479.39,474.24,,,466.18,538.53,,,217.30,202.13,199.73,
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.41,226.66,,,,,,,,,,,,,,,,,,,,,235.22,241.78,199.01,
2022-01-12 22:18:13.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.14,225.33,,,,,,,,,,,,,,,,,,,,,234.39,240.68,228.31,
2022-01-13 22:12:02.740000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.72,427.09,403.67,,,,,,,,,,,,,,,,,194.03,198.80,201.97,202.87,209.93,213.92,222.80,225.57,232.58,235.72,242.07,246.89,258.52,262.32,264.83,266.81,268.73,269.25,274.69,277.54,281.61,271.31,268.03,291.02,296.72,296.71,305.44,307.81,297.46,469.91,525.10,504.52,296.04,,,,,340.79,351.47,561.94,423.49,,,,292.88,297.77,496.39,,,492.48,506.99,442.05,502.30,514.70,432.60,395.61
2022-01-20 22:17:51.591000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:17:44.030000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.41,486.29,499.42,377.25,259.94,284.30,251.52,,,,,,,,,,,,,,,,,,,,,,,,,,,533.42,482.40,,,,,,,,,,,,,455.59,541.32,552.97,250.89,226.42,358.01,,,450.07,,,
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.39,209.31,208.09,223.93,238.81,246.22,253.16,256.68,258.95,263.87,263.24,264.66,265.20,271.14,277.12,267.21,259.36,282.67,291.09,291.63,301.17,305.75,298.69,467.01,453.73,486.05,292.17,269.41,,,325.05,335.63,346.08,341.97,333.01,336.90,,,,184.17,339.51,408.28,464.30,433.89,444.46,429.79,474.77,453.13,422.12,386.33
2022-02-14 22:12:01.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.11,290.17,367.64,254.30,389.10,,261.68,,,223.93,274.38,346.34,340.76,332.06,336.08,206.96,388.88,230.06,,329.12,398.03,449.45,248.68,327.70,284.79,402.90,379.07,416.46,
2022-02-21 22:17:43.336000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,178.88,181.68,191.22,195.10,190.21,182.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.66,442.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.10,418.68,,
2022-03-01 22:18:00.800000,L8,,,,,,,268.57,349.88,476.50,391.18,216.75,450.40,520.29,214.64,212.32,205.85,198.05,,,,,,,,,228.28,223.13,226.62,234.48,250.10,252.45,243.44,228.22,217.95,207.42,212.09,,,,,,,,,,,,,,,,,,,,,,,,,,,323.34,510.65,492.92,,,,,,,,,,,,,,,,,,,,,,184.97,186.67,188.03,188.57,185.97,186.29,178.31,183.24,194.76,208.14,201.83,201.72,195.98,192.79,184.57,,,,251.30,347.51,377.36,,,,,,,,,188.65,197.18,194.93,,,,,,,,,,,,394.06,,358.80,361.29,379.31,197.58,222.51,197.64,191.86,206.33,194.95,196.36,
2022-03-02 22:11:50.022000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.74,468.62,402.51,,,,299.22,253.71,245.95,,,,,,,,,,,,,187.14,321.78,210.35,226.89,258.09,,,,,,,,,,,,,,,,,,,,,,,,,453.31,457.69,483.43,,,,,313.09,329.59,313.77,313.32,226.36,,,,,173.05,325.97,399.03,454.82,432.60,441.26,427.29,474.44,472.14,426.93,393.49
2022-03-09 22:17:37.608000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.03,420.72,523.27,,,,,,,,,,,,,,553.65,512.02,,,,,344.53,301.28,,366.39,274.28,352.67,494.67,423.06,264.43,498.96,349.08,,353.18,402.87,203.15,,312.36,198.51,,516.46,408.95,,,,,,,,,,,,,,,,,,387.50,186.85,,,,,,,,,,,317.79,,,,,,,,477.64,338.26,214.25,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.30,193.81,198.88,204.68,203.66,207.77,213.82,226.59,227.57,229.00,242.63,240.29,249.12,256.51,261.50,265.07,263.98,270.35,271.79,279.05,283.46,288.01,277.13,276.42,296.00,305.02,304.25,308.94,312.86,308.98,471.60,483.25,489.83,305.97,282.17,302.53,311.29,340.10,348.76,353.23,345.88,342.36,360.47,307.59,264.49,218.50,192.62,364.98,419.28,494.30,445.72,451.68,441.50,480.68,482.78,432.43,398.57
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,,,,,,,,212.98,230.74,282.35,288.43,231.35,,,,,,,,,,,378.76,447.47,471.32,512.44,468.41,422.78,,336.53,343.54,,,,182.93,191.66,252.55,279.01,334.92,471.61,337.14,307.01,245.38,240.62,333.91,317.58,335.42,,301.15,272.52,309.66,258.18,363.10,396.30,369.61,364.81,374.51,362.65,363.04,339.61,352.27,293.79,225.73,386.30,309.00,332.84,177.11,219.19,194.33,197.02,199.20,213.89,226.30,488.40,546.56,373.33,269.21,270.75,275.90,429.39,500.72,521.42,482.66,391.47,517.16,514.46,365.98,326.01,503.72,520.32,516.85,487.03,484.18,,394.65,364.65,342.02,413.04,481.22,474.15,523.31,374.76,387.91,,,,383.15,463.84,473.56,464.53,473.17,512.24,532.47,536.60,433.95,502.12,523.47,489.20,463.87,520.58,557.90,530.90,,,,,,,,
2022-05-04 22:17:26.026000,L8,,,,164.85,219.16,190.57,256.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 22:17:49.985000,L8,,,,172.90,224.39,221.63,257.78,185.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.34,468.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.98,274.08,318.21,,,,,,,,,390.43
2022-05-05 22:11:31.114000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.62,189.12,203.17,220.88,223.28,232.48,237.16,240.40,249.97,259.45,259.57,261.83,264.58,266.12,265.36,266.48,274.41,282.01,271.54,265.05,292.20,297.18,296.25,305.19,308.39,302.64,466.07,455.30,484.50,297.92,272.70,,296.92,330.65,345.86,349.50,344.68,331.94,344.03,,,,186.60,351.60,404.51,465.44,436.66,449.98,430.03,480.61,477.49,427.01,394.61
2022-05-21 22:11:19.594000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.65,272.95,430.22,,,,,,,,,,,,,,,266.11,358.01,428.26,401.89,412.71,312.25,443.97,431.40,386.14,
2022-06-13 22:17:36.009000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.84,279.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
