dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2023-06-24 22:17:06.399,238.218,243.118,235.15800000000004,233.17333333333337,232.6966666666667,233.304,234.49,229.61142857142858,232.56111111111113,222.07,222.58875,236.95625,239.6542857142857,246.29333333333332,237.18285714285716,246.31666666666663,261.27,256.1566666666667,267.31749999999994,255.5125,270.44399999999996,244.18166666666664,229.89000000000001,228.356,221.14333333333335,224.95833333333334,207.38333333333333,201.96833333333333,210.31285714285713,195.53571428571428,191.8475,199.08999999999997,220.02599999999998,204.5583333333333,206.64,202.5811111111111,201.44222222222223,211.54888888888888,217.19375,225.48285714285717,223.952,244.27800000000002,252.88166666666666,246.04166666666666,255.71142857142857,262.0357142857143,300.0875,315.03499999999997,331.25888888888886,339.75333333333333,325.7366666666667,323.4244444444445,308.43111111111114,321.76875,310.285,317.242,306.5588888888889,304.41375000000005,306.34,294.65875,309.514,307.92333333333335,309.08000000000004,292.1922222222222,287.81444444444446,308.3328571428571,298.14875,299.76875,317.09222222222223,291.00699999999995,268.966,250.79999999999998,234.12749999999997,231.13666666666666,222.65333333333334,217.72375,217.47375000000002,214.85,216.625,227.33375,243.31333333333336,262.59833333333336,284.72200000000004,323.5033333333334,L8
2023-07-02 22:17:05.775,233.73666666666668,240.21666666666667,235.52666666666667,233.46,232.5257142857143,233.16833333333332,234.32625,229.7375,232.469,221.96375,221.94222222222223,236.79555555555555,239.63,245.28142857142856,236.86875,246.1885714285714,260.27,257.10714285714283,269.256,257.454,268.3733333333333,244.92999999999998,230.55857142857144,228.52666666666664,222.04285714285714,225.50142857142856,207.30428571428573,201.9928571428571,209.94125,195.88875000000002,191.23600000000002,198.64,217.37,204.9628571428571,206.0,201.96599999999998,201.36200000000002,211.404,216.62444444444444,225.13125000000002,222.92333333333332,243.98000000000002,253.25857142857143,247.6414285714286,257.32,263.56625,300.04555555555555,314.8890909090909,331.608,340.081,326.531,323.98100000000005,309.185,321.3877777777777,311.15222222222224,316.59909090909093,304.328,299.53000000000003,303.0422222222222,292.01777777777784,308.3233333333333,306.9614285714286,307.81333333333333,290.942,288.213,308.4075,298.3233333333333,299.1222222222222,315.482,289.8363636363636,267.37363636363636,247.68599999999998,232.93888888888887,230.26,221.94099999999997,216.85000000000002,216.95333333333335,214.54444444444442,216.12444444444446,226.27444444444447,241.17857142857142,257.54857142857145,284.72200000000004,323.5033333333334,L9
2023-07-10 22:17:17.518,233.73666666666668,240.21666666666667,235.52666666666667,233.46,232.5257142857143,233.16833333333332,234.32625,229.7375,232.469,221.96375,221.94222222222223,236.79555555555555,239.63,245.28142857142856,236.86875,246.1885714285714,260.27,257.10714285714283,269.256,257.454,268.3733333333333,244.92999999999998,230.55857142857144,228.52666666666664,222.04285714285714,225.50142857142856,207.30428571428573,201.9928571428571,209.94125,195.88875000000002,191.23600000000002,198.64,217.37,204.9628571428571,206.0,201.96599999999998,201.36200000000002,211.404,216.62444444444444,225.13125000000002,222.92333333333332,243.98000000000002,253.25857142857143,247.6414285714286,257.32,263.56625,300.04555555555555,314.8890909090909,331.608,340.081,326.531,323.98100000000005,309.185,321.3877777777777,311.15222222222224,316.59909090909093,299.45272727272726,294.67,299.543,292.01777777777784,308.3233333333333,306.9614285714286,307.81333333333333,290.942,288.213,308.4075,298.3233333333333,299.1222222222222,315.482,289.8363636363636,267.37363636363636,247.68599999999998,232.93888888888887,230.26,221.94099999999997,216.85000000000002,216.95333333333335,214.54444444444442,216.12444444444446,226.27444444444447,241.17857142857142,257.54857142857145,284.72200000000004,323.5033333333334,L8
2023-07-18 22:17:12.131,226.16400000000004,236.686,233.81800000000004,231.77666666666664,230.94833333333335,231.5,233.01285714285714,228.45285714285714,231.73000000000002,221.08714285714288,221.27125,236.28624999999997,238.8657142857143,244.70333333333335,236.01714285714283,245.43500000000003,260.18857142857144,255.265,265.62499999999994,253.6475,269.04799999999994,243.14166666666665,228.205,226.51399999999998,228.07714285714286,230.21714285714285,213.98857142857145,200.71333333333328,214.84125,199.21625,198.69599999999997,206.02833333333334,223.30666666666664,210.13285714285712,205.25,204.97199999999998,205.31,214.488,220.0211111111111,228.46125,229.7483333333333,248.715,258.29714285714283,244.98833333333334,261.02875,268.365,302.70444444444445,318.4145454545455,334.77000000000004,343.81,332.20799999999997,327.91400000000004,307.7055555555555,320.84625,308.95,315.93,296.851,291.8911111111111,297.4344444444444,289.18875,306.982,305.2866666666667,306.86625,289.4566666666667,286.0466666666667,307.04285714285714,296.8125,297.5025,314.8377777777778,288.697,265.961,246.34777777777774,231.85625,229.42777777777778,221.44444444444443,216.26875,216.30875,213.4125,214.9025,224.99,239.29833333333332,255.74833333333336,284.9975,325.938,L9
2023-08-03 22:17:19.817,229.41400000000004,240.99399999999997,235.81000000000003,236.41833333333332,233.17333333333337,232.81199999999998,234.2214285714286,229.53142857142853,232.28444444444443,222.76857142857142,223.0425,236.9025,239.47,245.92999999999998,237.5457142857143,246.265,261.36571428571426,256.915,268.45,257.4425,271.39599999999996,244.8416666666666,230.39499999999998,229.512,231.17428571428573,232.51142857142855,217.46285714285713,204.16,216.42874999999998,200.7475,203.982,209.58666666666667,220.83142857142857,209.57125,206.25333333333336,206.64600000000002,207.33800000000002,215.305,220.82444444444442,228.4925,233.88833333333332,249.785,259.0828571428571,246.095,261.97625,270.27250000000004,303.86777777777775,318.98818181818183,335.3,345.20300000000003,333.207,328.704,310.2944444444445,323.54375,310.6275,317.435,298.08399999999995,291.96222222222224,297.24555555555554,290.4975,310.92199999999997,306.65833333333336,308.3475,289.3644444444444,283.59777777777776,308.55500000000006,296.52714285714285,296.7885714285714,315.14750000000004,288.6477777777778,265.25333333333333,245.34249999999997,231.7942857142857,229.80374999999998,222.41625,216.26875,216.30875,213.4125,214.9025,224.99,239.29833333333332,255.74833333333336,284.9975,325.938,L9
2023-09-12 22:17:38.225,227.74000000000004,237.1866666666666,237.90666666666675,236.0975,231.81500000000003,229.06200000000004,232.74666666666667,228.41833333333332,229.33285714285714,222.39333333333335,222.18428571428572,236.22,239.90499999999997,246.502,237.95166666666668,246.40666666666664,261.4685714285714,264.83833333333337,280.4425,269.4875,272.0,245.88199999999998,230.844,231.32750000000001,233.47833333333332,235.04666666666665,220.55166666666665,205.68799999999996,217.51285714285717,201.5716666666667,206.87,211.798,212.46714285714285,209.99571428571429,208.43,208.655,208.37125,215.85125,221.81714285714287,229.89166666666665,240.42399999999998,253.836,262.666,259.395,272.85166666666663,277.39666666666665,303.8211111111111,320.03599999999994,336.7788888888889,350.65444444444444,336.5855555555556,329.3177777777778,312.3757142857143,328.7271428571429,311.7942857142857,319.6088888888889,298.0566666666667,290.10375,298.89625,290.8542857142857,312.78,308.27500000000003,305.2471428571429,286.62375000000003,284.1875,310.53200000000004,297.02833333333336,297.17,316.0571428571428,285.7042857142857,261.62857142857143,244.1916666666667,231.30999999999997,226.6266666666667,221.71166666666667,215.33666666666667,214.67999999999998,213.67399999999998,217.11200000000002,228.388,241.37199999999999,256.492,284.9975,316.242,L8
2023-09-20 22:17:40.026,226.29500000000002,237.48,239.32500000000005,237.144,232.61999999999998,230.47333333333336,233.60714285714286,229.3414285714286,230.26625,222.21,222.37875,236.8875,240.33142857142857,246.645,238.3414285714286,246.6285714285714,261.1125,264.9857142857143,280.472,270.31000000000006,270.565,247.265,232.77166666666665,232.51800000000003,233.43142857142857,234.39857142857142,219.37857142857143,205.8183333333333,216.32875,201.9557142857143,204.86800000000002,209.65833333333333,211.32125,208.72125,207.89111111111112,207.9288888888889,207.73,215.49777777777777,220.99124999999998,229.56857142857143,237.53833333333333,252.42999999999998,261.74499999999995,259.752,272.53285714285715,277.8014285714286,303.603,319.59181818181816,336.26,349.872,336.719,329.46000000000004,313.41625,328.585,313.92375,320.056,300.28000000000003,293.1488888888889,300.3755555555556,293.15125,312.39799999999997,308.21400000000006,305.82375,288.3611111111111,286.37222222222226,310.7766666666667,298.94714285714286,299.5585714285714,316.61499999999995,287.33875,263.81625,246.19857142857146,232.52714285714282,227.7157142857143,222.47285714285712,215.97714285714284,215.4157142857143,214.64333333333332,217.90666666666667,228.34833333333333,241.29,257.25166666666667,283.878,314.18333333333334,L9
2023-09-28 22:17:43.092,226.16,238.18599999999998,240.82600000000002,238.43833333333336,234.1833333333333,231.85,234.81625,230.6575,231.42222222222225,222.57125000000002,223.23888888888888,237.7577777777778,240.8775,247.21857142857147,239.1875,247.40249999999997,256.73,265.83125,281.3066666666667,271.2166666666667,264.955,248.66714285714284,234.44571428571427,234.00666666666666,234.29375,234.56124999999997,219.1275,206.74857142857144,211.085,202.84375,205.06000000000003,211.78714285714287,204.96875,206.39444444444447,202.60875,206.099,206.14899999999997,214.31,219.55444444444444,227.7125,234.6314285714286,251.67428571428573,260.7442857142857,263.0566666666667,270.1975,277.8014285714286,301.21777777777777,317.344,333.321,345.227,335.4890909090909,329.46000000000004,313.41625,323.57142857142856,313.92375,313.238,298.63909090909095,293.1488888888889,297.852,290.52,305.42833333333334,308.21400000000006,305.82375,288.3611111111111,286.37222222222226,310.7766666666667,298.94714285714286,299.5585714285714,316.61499999999995,287.33875,263.81625,246.19857142857146,232.52714285714282,227.7157142857143,222.47285714285712,215.97714285714284,215.4157142857143,214.64333333333332,217.90666666666667,228.34833333333333,241.29,257.25166666666667,283.878,304.578,L8
2023-10-14 22:17:45.774,225.335,238.35833333333332,241.5516666666667,238.75142857142856,234.64714285714285,232.5225,235.16555555555558,231.1988888888889,232.07600000000002,222.36,222.2811111111111,238.6233333333333,241.6575,247.87999999999997,239.81,247.89625,257.84625,266.09375,280.8757142857143,271.2157142857143,264.5628571428571,249.12124999999997,235.28875,233.9042857142857,233.60888888888888,233.69444444444446,218.04444444444445,206.45499999999998,210.28222222222223,202.73000000000002,203.21142857142857,210.0025,204.52555555555557,205.398,202.81777777777776,205.58545454545455,205.89545454545453,213.90727272727273,218.917,227.57666666666668,232.9725,251.27375,260.23249999999996,262.62,269.86555555555555,278.6125,301.457,316.778,333.004,344.89099999999996,336.21636363636367,330.423,314.65374999999995,321.56142857142856,313.925,313.406,299.7,295.05,299.1309090909091,292.627,306.09714285714284,308.2,303.1375,287.77666666666664,287.1744444444445,308.2583333333333,300.2125,300.87375,312.00875,287.63875,263.92125,245.98142857142858,232.5171428571429,227.41714285714286,218.81857142857143,212.8114285714286,214.73285714285717,213.83166666666662,216.94500000000002,224.87666666666667,237.87833333333333,255.1866666666667,281.316,299.456,L8
2023-10-22 22:17:50.479,225.00714285714284,238.72142857142856,242.35428571428574,239.5275,235.59625,233.45777777777778,235.971,231.795,232.80363636363637,222.64777777777778,222.92,239.079,241.79777777777775,247.93124999999998,240.05444444444447,248.30555555555554,258.28666666666663,266.4555555555555,280.99875,271.415,264.69624999999996,249.65666666666664,236.06444444444443,234.205,233.564,233.474,217.43,206.35333333333332,210.00799999999998,202.817,202.07125000000002,208.85444444444445,204.56300000000002,204.9018181818182,203.011,205.36333333333334,205.73833333333334,213.82416666666666,218.61,227.277,231.83222222222219,250.64555555555555,259.84666666666664,262.295,269.846,278.5155555555555,301.59363636363634,316.8718181818182,333.0109090909091,344.8163636363636,336.23083333333335,330.27909090909094,315.0388888888889,322.16375,315.22222222222223,314.2927272727273,301.42083333333335,297.0918181818182,300.3541666666667,294.25,306.79625,308.2285714285714,303.70000000000005,289.223,288.934,308.39428571428573,301.3233333333333,302.2655555555555,312.71777777777777,288.72333333333336,265.50444444444446,247.59250000000003,233.44625000000002,228.35500000000002,219.7225,213.79375000000002,215.46875,214.36285714285714,217.48857142857145,225.4742857142857,238.39714285714285,255.88285714285718,280.93333333333334,299.16833333333335,L9
2023-11-07 22:17:46.155,224.79875,242.12,243.50375000000003,239.60444444444445,237.1822222222222,233.99500000000003,235.971,231.795,232.80363636363637,222.64777777777778,222.92,239.079,241.79777777777775,248.08333333333334,240.622,248.699,258.919,265.852,281.09333333333336,271.7944444444445,265.77,250.073,236.01399999999998,233.39000000000001,232.95636363636365,233.1518181818182,217.13636363636363,206.817,209.81636363636363,203.11727272727273,201.91222222222223,208.26500000000001,207.22181818181818,204.7675,203.32181818181817,205.55769230769232,205.83846153846156,213.85384615384615,218.4383333333333,227.45727272727274,231.304,250.629,259.858,262.2655555555555,270.1545454545454,278.46,301.74666666666667,316.1375,331.90500000000003,343.5158333333333,334.98923076923074,330.3308333333334,315.883,322.50111111111113,316.139,314.8666666666667,302.29538461538465,299.1791666666667,301.29846153846154,295.73083333333335,307.38666666666666,308.53375,304.395,291.0709090909091,290.4418181818182,308.62,302.361,302.98400000000004,311.948,288.006,265.06100000000004,246.47444444444443,232.87666666666667,228.55333333333334,221.98666666666668,215.0511111111111,218.54000000000002,216.785,220.98250000000002,225.4742857142857,238.39714285714285,255.88285714285718,280.0185714285714,298.39,L9
2023-11-15 22:17:47.856,226.64875,244.585,245.37750000000003,241.6988888888889,239.32000000000002,235.554,237.48600000000002,233.477,234.29545454545453,222.325,223.4690909090909,240.32454545454542,242.086,248.169,240.80727272727273,248.95636363636365,259.2290909090909,266.1527272727273,281.377,271.84499999999997,265.43999999999994,250.14545454545453,236.37363636363636,234.07600000000002,233.94083333333333,234.15499999999997,216.6158333333333,206.48090909090908,209.09416666666667,204.8890909090909,203.69444444444446,209.575,208.4909090909091,204.63833333333332,202.3590909090909,204.57384615384615,205.0223076923077,214.37538461538463,218.9483333333333,227.85454545454547,231.48899999999998,249.83200000000002,260.316,262.0633333333333,273.2309090909091,282.031,303.6175,316.35166666666663,332.035,344.31166666666667,334.8230769230769,332.3958333333333,318.25100000000003,323.445,317.4645454545455,315.28249999999997,302.22615384615386,298.815,301.06538461538463,295.64833333333337,307.15777777777777,308.345,303.771,290.8972727272727,290.0854545454545,307.68875,301.815,303.1,311.774,288.51099999999997,265.245,247.09000000000003,234.31333333333336,228.7888888888889,221.79777777777775,215.3,218.47,216.58875,220.29625000000001,225.1357142857143,237.53,254.6242857142857,278.16714285714284,295.3985714285714,L8
2023-12-17 22:17:48.418,226.64875,244.585,245.37750000000003,243.69625,244.7722222222222,236.36666666666665,242.08399999999997,238.55,238.24200000000002,225.90900000000002,227.88400000000001,243.24300000000002,244.333,249.436,244.11,251.49454545454546,261.9309090909091,268.68181818181824,284.49,275.39,268.464,254.02454545454546,242.27363636363637,236.64818181818183,237.45166666666668,236.28166666666667,218.68083333333334,208.23999999999998,210.3358333333333,208.53454545454545,205.69899999999998,211.842,209.99090909090907,206.19545454545457,203.849,205.96833333333333,207.39083333333335,216.07083333333333,220.24833333333333,228.9275,232.74636363636364,251.02818181818185,261.17454545454547,263.765,275.4227272727273,287.116,305.8863636363636,319.6527272727273,335.035,345.2375,337.10083333333336,333.78818181818184,319.797,325.143,323.335,318.89090909090913,306.8441666666667,304.47999999999996,302.69916666666666,299.42545454545456,306.65125,308.32428571428574,307.05499999999995,292.01,298.379,311.1,307.76666666666665,308.4766666666667,316.56888888888886,294.4588888888889,270.7066666666667,248.72857142857148,242.02375,235.20875,228.52625,221.98624999999998,223.36875,224.6914285714286,227.92857142857142,232.81500000000003,236.81,257.10833333333335,276.024,297.2871428571429,L8
2024-01-10 22:17:52.010,228.83714285714288,247.28142857142856,246.52142857142857,244.91285714285712,246.43124999999998,236.85125,244.69375,241.16375,240.41,227.88375000000002,230.73000000000002,245.68250000000003,245.91375,252.1,246.2711111111111,252.97111111111113,263.246,270.19,285.3211111111111,276.52000000000004,269.6244444444444,257.4011111111111,245.17111111111112,239.57444444444445,240.927,238.34900000000002,221.644,210.78111111111107,212.52799999999996,211.39666666666668,207.57777777777775,213.5588888888889,210.581,206.07600000000002,206.41625,208.36699999999996,210.038,218.27599999999998,222.946,232.30900000000003,234.24300000000002,251.882,261.74,264.49,276.107,288.5422222222222,307.783,321.7011111111112,336.3354545454545,347.3463636363636,339.20727272727277,336.37888888888887,322.74,329.84777777777776,326.4211111111111,321.39099999999996,317.021,318.47333333333336,311.829,306.57599999999996,307.88250000000005,309.89,309.8,297.7475,303.78333333333336,311.58624999999995,313.79249999999996,314.53499999999997,320.28125,298.58000000000004,279.7325,254.5514285714286,244.41250000000002,236.995,230.2425,223.75875,224.29874999999998,225.80285714285716,229.42999999999998,235.08166666666668,240.036,263.14166666666665,276.805,297.7925,L9
2024-01-18 22:17:42.241,228.07,248.14125,247.125,244.93625,246.13333333333333,237.33222222222224,244.64333333333332,241.10333333333332,240.56444444444443,227.80888888888887,230.8122222222222,245.31666666666666,245.9111111111111,252.04818181818183,246.2,253.40300000000002,263.4981818181818,270.563,285.833,276.865,269.606,257.702,245.358,239.968,237.11700000000002,235.58900000000003,217.74699999999999,211.21999999999997,208.638,208.63222222222223,204.0088888888889,209.04333333333332,206.834,202.36200000000002,206.33888888888887,204.645,206.23499999999999,214.59699999999998,219.14000000000001,228.416,229.712,248.46300000000002,257.64799999999997,264.198,272.036,284.09222222222223,305.147,317.02888888888884,332.4990909090909,343.37454545454545,335.47545454545457,331.8244444444444,323.1844444444444,329.56100000000004,326.61800000000005,321.8109090909091,317.38545454545454,318.323,312.1363636363636,307.64181818181817,308.42,310.205,310.047,298.9733333333333,304.37600000000003,311.9522222222222,314.05777777777774,314.55333333333334,320.5755555555555,299.2711111111111,278.3755555555556,255.4675,244.25333333333336,236.995,230.97555555555553,220.17888888888888,222.73666666666668,225.34375,228.93624999999997,234.8685714285714,241.11166666666668,263.35714285714283,277.58714285714285,298.2088888888889,L8
2024-02-11 22:17:53.113,224.7625,246.16750000000002,246.63500000000002,242.71750000000003,244.57888888888888,237.31111111111113,244.51555555555555,240.6277777777778,238.97333333333336,225.76333333333335,230.4455555555556,247.03222222222223,246.07666666666668,252.21454545454546,246.478,253.85666666666668,263.549,270.68222222222226,286.16,276.99888888888887,269.82,257.77444444444444,245.11222222222224,239.76555555555555,236.68111111111114,235.42000000000002,216.40777777777777,209.32799999999997,208.65900000000002,208.23444444444445,201.70222222222225,207.18666666666667,206.83800000000002,203.20499999999998,207.21666666666664,203.219,204.99300000000002,214.20300000000003,218.927,227.52800000000002,227.06199999999998,247.554,257.875,265.62,272.38700000000006,283.0355555555555,304.341,317.5866666666667,333.08,343.1381818181818,334.902,331.46875,322.00374999999997,327.196,325.666,320.2581818181818,314.47545454545457,316.447,312.619,306.887,307.5222222222222,309.3675,310.149,302.05444444444447,308.204,313.299,313.991,314.85299999999995,320.294,298.843,278.654,256.04,243.71800000000002,236.47666666666666,230.301,220.225,222.16199999999998,224.51666666666668,227.6933333333333,233.93,240.42857142857142,262.58625,277.52375,297.24,L9
2024-02-19 22:17:39.652,225.74777777777777,246.21666666666664,246.6977777777778,242.75666666666666,244.83499999999998,238.079,244.68400000000003,241.5,239.59,226.382,231.385,247.152,246.23600000000002,252.31166666666664,246.79363636363635,254.349,264.04090909090905,271.449,286.731,276.86,269.95,258.069,245.042,240.344,237.098,235.89600000000002,216.842,210.01272727272726,209.36909090909091,208.756,202.21300000000002,206.993,206.90818181818184,203.20363636363635,206.977,203.85,205.31636363636363,214.39636363636365,219.21727272727273,227.14181818181822,227.23090909090908,247.82818181818178,257.74727272727273,265.60181818181815,272.66818181818184,283.169,304.16636363636366,317.62600000000003,333.15,343.60166666666663,335.57545454545453,331.77222222222224,322.61888888888893,327.30545454545455,325.90272727272725,320.8625,315.2716666666667,317.00272727272727,313.18454545454546,307.84272727272725,308.319,310.05555555555554,310.5445454545454,303.04499999999996,308.5781818181818,313.80909090909086,314.1718181818182,314.99727272727273,320.72272727272724,299.3081818181818,279.1118181818182,256.728,244.61636363636364,236.805,229.92181818181817,220.48454545454544,222.30727272727273,224.48000000000002,227.36999999999998,233.61666666666667,240.8475,262.6688888888889,278.1033333333333,297.96818181818185,L8
2024-03-30 22:17:36.478,227.0975,247.32625000000002,246.25125,242.09249999999997,245.0111111111111,240.35125000000002,247.01625,243.2075,240.11875,229.52999999999997,233.94,247.58375,245.97875,252.88299999999998,247.33222222222219,254.47375,263.94888888888886,269.76,286.42125,276.2475,269.80875000000003,256.72125,244.495,238.9125,234.9325,237.4557142857143,218.20428571428573,211.36874999999998,211.92374999999998,209.28,202.40625,205.80124999999998,211.22625000000002,206.16249999999997,208.1725,203.91111111111113,206.17111111111114,213.47777777777776,219.7511111111111,227.63333333333335,228.37666666666667,247.92444444444442,258.09666666666664,264.43777777777774,274.3877777777778,282.97777777777776,303.498,318.4975,333.58666666666664,345.27111111111105,337.25874999999996,332.8742857142857,324.81428571428575,328.1911111111111,326.7655555555555,324.75666666666666,315.45300000000003,315.19,314.1933333333333,312.00333333333333,312.3566666666667,309.85333333333335,313.58399999999995,305.94666666666666,309.31,314.524,314.893,315.231,320.68,299.34700000000004,278.117,254.35777777777776,244.60099999999997,239.03750000000002,232.65888888888887,218.64899999999997,223.08,224.106,226.40099999999998,232.6522222222222,240.3,261.77777777777777,277.94124999999997,294.685,L9
2024-04-07 22:17:11.830,227.9322222222222,246.1866666666667,245.56888888888886,241.73777777777775,244.41099999999997,240.08444444444447,246.09555555555556,242.63444444444445,238.53222222222223,229.52999999999997,233.94,247.58375,245.97875,252.88299999999998,246.62600000000003,253.90666666666664,263.491,269.93000000000006,285.7922222222222,275.61777777777775,268.9,256.72125,244.495,238.9125,234.9325,237.4557142857143,218.20428571428573,209.60666666666665,210.96333333333334,208.52777777777777,201.5,204.73444444444445,210.16444444444446,205.32444444444442,207.38555555555556,203.3,205.27400000000003,212.961,218.885,226.68,227.57799999999997,247.47799999999998,257.663,263.85499999999996,273.479,281.81399999999996,303.0345454545455,317.6488888888889,333.044,344.261,336.2388888888888,332.23125,322.395,327.05100000000004,325.775,323.94,314.96181818181816,314.7190909090909,313.818,311.377,311.957,309.525,312.6118181818182,305.027,308.15999999999997,313.5763636363636,313.91909090909087,314.40090909090907,320.1790909090909,298.8036363636364,277.7790909090909,254.467,243.61727272727273,238.11111111111111,231.37599999999998,218.19000000000003,222.27727272727273,222.90727272727273,225.03,231.169,239.61444444444447,261.206,277.5588888888889,294.4463636363636,L8
2024-04-15 22:17:28.257,228.77249999999998,247.05750000000003,245.6175,241.87625,248.09,239.16444444444446,244.9188888888889,240.5811111111111,236.93888888888893,230.60571428571424,235.48833333333332,247.1975,245.07,252.32000000000002,246.791,253.61444444444447,262.87600000000003,270.34555555555556,286.1622222222222,275.65777777777777,269.91,256.8325,244.50125,240.10625000000002,235.20499999999998,238.1442857142857,218.63142857142856,208.9088888888889,210.5111111111111,208.73999999999998,201.30555555555554,205.13555555555556,210.5211111111111,206.00222222222223,207.39111111111112,204.24399999999997,206.016,213.248,219.221,226.137,228.12199999999999,247.33,257.64799999999997,264.197,274.047,281.875,302.84181818181816,317.37888888888887,333.183,344.849,335.96333333333337,332.35125,322.96875000000006,327.252,325.86199999999997,324.15,315.6918181818182,315.6190909090909,314.30699999999996,311.496,312.716,310.598,313.3990909090909,305.656,308.64818181818185,315.01363636363635,315.1209090909091,314.6781818181818,320.58181818181816,299.30909090909086,279.1545454545454,256.18300000000005,245.96000000000004,240.23000000000002,233.468,218.73,222.9618181818182,224.00727272727272,225.8318181818182,231.512,239.9477777777778,262.24,278.33666666666664,296.6536363636364,L9
2024-04-23 22:17:03.194,229.81,247.6525,246.1425,241.75625,248.327,239.39111111111112,245.24777777777777,241.02666666666664,236.93222222222226,232.04142857142855,237.04999999999998,247.21125,245.43,252.429,246.92199999999997,253.73444444444445,263.047,271.0266666666667,286.71777777777777,276.26,270.24333333333334,257.62375,244.98625,240.84125,236.11875,238.87714285714284,219.76428571428573,210.11222222222221,211.45666666666665,209.48555555555555,202.49555555555557,205.62,210.55888888888887,206.81,207.73444444444445,204.869,206.352,213.356,219.27999999999997,226.046,228.88700000000003,247.61499999999995,258.133,265.367,274.893,282.618,302.76363636363635,317.07222222222225,333.12600000000003,345.093,336.5566666666667,332.85875,324.31374999999997,327.394,326.01,324.252,315.88454545454545,315.7572727272727,315.142,311.979,313.079,306.409,313.919,306.0355555555555,309.036,315.59399999999994,315.61199999999997,314.806,320.801,299.5,279.253,255.88444444444445,246.561,240.89375,234.2922222222222,218.53599999999997,223.196,222.13636363636363,224.92181818181817,229.58399999999997,238.01999999999998,259.29,275.69666666666666,298.3281818181818,L8
2024-05-01 22:17:11.831,229.04333333333332,245.64444444444447,244.5377777777778,240.45000000000002,246.6381818181818,238.38600000000002,243.7,239.48600000000002,235.94700000000003,229.73375000000001,234.99571428571426,245.47999999999996,243.98666666666668,251.0618181818182,245.53090909090906,252.465,262.19363636363636,270.01900000000006,285.317,274.906,268.448,255.88777777777776,243.34,238.4944444444444,232.55777777777777,235.54999999999998,217.42625,208.6,211.45666666666665,209.48555555555555,202.49555555555557,205.62,210.55888888888887,206.81,206.629,203.69727272727275,204.8290909090909,212.50454545454548,218.11090909090908,224.70727272727274,227.59818181818184,246.83636363636361,257.3009090909091,262.6554545454546,273.10181818181815,279.8727272727273,301.83583333333337,315.889,330.8709090909091,341.32272727272726,336.5566666666667,332.85875,324.31374999999997,327.394,326.01,324.252,315.88454545454545,315.7572727272727,315.142,311.979,313.079,306.409,313.919,306.0355555555555,309.036,315.59399999999994,315.61199999999997,314.806,320.801,299.5,279.253,255.88444444444445,246.561,240.89375,234.2922222222222,218.53599999999997,223.196,222.13636363636363,224.92181818181817,229.58399999999997,238.01999999999998,259.29,275.69666666666666,298.3281818181818,L9
