dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2023-09-20 22:17:40.026000,L9,223.06,239.44,245.55,243.13,237.26,238.82,240.77,236.49,238.84,223.41,225.68,243.95,244.36,248.52,242.10,249.14,259.81,267.48,282.80,276.04,265.34,256.46,244.52,240.19,237.11,232.83,215.87,210.73,210.66,206.56,200.05,201.44,205.18,202.04,206.04,204.79,205.49,214.77,218.10,231.27,226.16,246.99,259.01,263.80,273.34,284.07,303.04,316.76,333.70,346.78,340.99,333.35,325.22,329.37,331.30,326.84,322.69,320.94,314.59,312.03,312.53,310.27,312.56,305.12,306.94,315.19,314.18,316.47,323.74,302.29,282.79,260.90,242.85,236.74,231.51,222.39,222.14,222.75,224.75,230.75,243.88,263.42,281.48,306.48
2023-09-28 22:17:43.092000,L8,225.62,241.01,246.83,244.91,242.00,240.11,243.28,239.87,240.67,225.10,230.12,244.72,244.70,250.66,245.11,252.82,262.63,271.75,285.48,275.75,267.18,257.08,244.49,241.45,240.33,235.70,217.37,212.33,213.02,209.06,206.02,224.56,195.28,187.78,,189.63,191.92,203.62,208.06,214.72,217.19,247.14,254.74,279.58,253.85,195.83,,,334.35,334.11,323.19,265.97,252.86,219.84,275.25,286.29,282.23,269.75,275.14,269.47,270.58,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,221.21,239.22,245.18,240.63,237.43,237.23,237.96,235.53,237.96,222.00,224.65,244.46,243.66,248.93,241.79,249.19,258.77,261.98,278.29,271.21,262.21,252.30,241.19,233.29,228.13,226.76,209.38,204.40,203.86,201.82,192.12,197.51,200.98,196.43,204.49,200.45,203.36,209.88,213.18,226.49,221.36,248.47,256.65,260.00,267.21,284.29,303.61,319.63,331.82,342.78,339.76,329.92,320.45,326.27,324.11,321.87,316.97,312.16,311.92,311.59,310.11,308.13,306.47,299.02,301.87,306.11,309.07,310.08,317.18,295.47,278.21,257.98,240.63,232.89,222.83,217.73,215.77,215.52,218.44,226.47,236.25,254.53,273.75,283.30
2023-10-22 22:17:50.479000,L9,223.04,240.90,247.17,244.96,242.24,240.94,243.22,237.16,240.08,224.95,228.67,243.18,242.92,248.29,242.01,251.58,261.81,269.35,281.86,272.81,265.63,253.94,242.27,236.31,233.16,231.49,211.90,205.54,207.54,203.60,194.09,199.67,204.90,199.94,204.75,202.92,204.01,212.91,215.54,224.58,222.71,245.62,256.76,260.02,269.67,277.74,302.96,317.81,333.08,344.07,336.39,328.84,318.12,326.38,325.60,323.16,320.35,317.51,313.81,310.48,311.69,308.40,308.20,302.24,304.77,309.21,310.21,313.40,318.39,297.40,278.17,258.87,239.95,234.92,226.05,220.67,220.62,217.55,220.75,229.06,241.51,260.06,279.02,297.73
2023-11-07 22:17:46.155000,L9,221.92,258.29,249.00,238.63,245.25,237.51,,,,,,,252.06,248.36,244.40,251.20,261.71,,279.63,273.10,272.58,250.78,234.10,224.82,225.28,227.19,211.56,207.04,205.20,203.60,197.48,197.28,213.73,200.84,204.17,204.14,203.58,212.18,213.94,226.17,224.06,248.65,258.10,258.77,269.73,269.40,302.59,304.34,315.72,324.35,316.31,329.66,319.87,322.88,321.15,318.72,310.16,314.82,310.38,309.23,310.61,308.73,308.81,304.93,302.92,307.06,308.63,307.28,301.34,277.90,257.21,233.68,225.02,227.70,231.05,221.57,221.51,,,,,,271.30,264.38
2023-11-15 22:17:47.856000,L8,226.20,244.61,240.04,238.65,243.60,240.86,240.51,235.08,239.42,219.42,228.96,252.78,244.68,248.94,242.66,251.53,262.33,269.16,283.93,272.30,262.47,250.87,239.97,240.25,244.77,245.19,210.89,203.12,201.15,204.56,206.38,219.40,210.50,202.16,202.72,200.41,201.44,223.43,229.65,234.02,248.56,245.31,253.41,256.93,281.78,287.58,317.26,317.72,332.89,343.11,330.14,330.30,317.46,331.94,330.72,325.89,315.71,310.73,309.49,308.23,310.64,309.72,307.11,302.90,304.32,308.34,309.18,312.50,318.40,299.04,277.24,261.32,249.32,233.65,222.71,219.76,219.18,215.90,219.47,225.08,237.04,256.27,273.42,289.73
2023-12-17 22:17:48.418000,L8,312.14,297.98,303.61,296.83,276.21,283.37,282.63,275.95,256.30,258.72,257.78,258.75,261.91,265.48,274.27,271.84,285.29,294.77,311.61,301.83,298.49,280.77,272.23,262.37,254.87,250.02,239.17,234.20,232.47,228.85,223.74,221.04,219.78,226.17,220.41,221.12,226.56,226.95,234.13,240.73,245.32,262.99,269.76,279.08,286.17,301.46,315.32,325.14,344.05,363.47,350.55,343.53,339.91,346.49,335.10,339.58,342.41,351.29,351.03,340.75,352.70,353.71,348.12,349.61,337.42,335.83,345.45,338.91,348.89,335.39,311.22,304.88,285.05,271.95,265.78,257.07,249.54,258.54,257.40,270.33,286.83,283.49,326.24,319.54
2024-01-10 22:17:52.010000,L9,,,,362.23,520.15,,,,,,,,,265.85,478.19,487.60,255.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.45,239.06,331.51,344.56,341.02,,,331.54,325.95,325.76,321.07,317.96,314.51,312.87,312.22,312.15,310.37,304.36,307.49,312.82,312.65,313.45,320.01,299.87,281.03,260.42,242.54,236.66,229.26,224.04,220.23,219.88,222.63,231.40,244.50,263.45,280.71,301.33
2024-01-18 22:17:42.241000,L8,222.13,251.60,250.21,244.35,242.21,240.44,243.25,239.66,240.65,224.36,230.23,241.46,245.13,250.97,244.93,255.43,264.57,272.55,289.04,278.14,268.06,258.30,245.61,242.12,236.05,237.43,218.13,213.04,210.69,208.03,199.98,202.22,205.16,202.64,204.53,207.54,204.91,211.75,217.76,223.81,222.82,244.47,253.95,260.48,271.60,283.31,302.00,316.22,330.14,342.92,336.71,331.59,325.24,325.98,327.44,324.83,319.90,315.89,314.11,317.41,312.05,311.38,311.21,307.63,308.39,313.48,314.98,313.51,321.53,303.39,266.38,260.32,240.46,272.85,232.65,187.40,208.97,220.81,224.13,232.29,244.55,263.40,280.95,299.77
2024-02-11 22:17:53.113000,L9,236.22,247.73,249.95,250.41,275.02,244.07,247.05,239.56,234.65,217.21,231.70,258.79,246.33,251.46,249.14,,,,,,,,,,,,264.79,211.04,221.98,213.18,197.75,199.99,209.15,215.55,219.46,200.00,208.41,216.87,497.44,478.13,475.13,248.20,263.36,280.33,287.24,292.04,306.68,327.79,347.96,357.10,512.92,501.99,498.23,338.65,327.69,317.42,317.87,307.72,311.21,258.62,323.76,311.01,320.62,328.79,321.62,332.10,327.03,341.98,321.94,301.01,291.28,268.41,244.79,235.74,231.17,225.76,221.38,223.54,222.19,230.66,240.59,261.48,281.29,300.12
2024-02-19 22:17:39.652000,L8,233.63,246.61,247.20,243.07,247.14,244.99,246.20,249.35,245.14,231.95,239.84,248.23,247.67,253.38,249.95,258.78,268.96,278.35,291.87,275.61,271.12,260.72,244.41,245.55,240.85,240.18,220.75,216.86,216.47,213.45,206.81,205.25,207.61,203.19,204.82,210.16,208.55,216.33,222.12,223.28,228.92,250.57,256.47,265.42,275.48,284.37,302.42,317.98,333.92,348.70,342.31,334.20,327.54,328.40,328.27,327.51,324.03,322.56,318.84,317.40,315.49,315.56,314.50,311.96,312.32,318.91,315.98,316.44,325.01,303.96,283.69,262.92,253.60,239.76,226.13,223.08,223.76,224.15,224.46,231.11,243.78,263.33,282.74,305.25
2024-03-30 22:17:36.478000,L9,232.63,242.03,240.14,238.17,234.59,236.74,239.12,235.81,235.86,239.79,,235.26,236.68,247.13,238.62,243.34,251.96,250.13,271.52,261.42,254.75,240.94,233.29,223.15,212.85,,,,,,,,,,,186.06,192.63,190.81,203.31,219.06,218.73,242.26,255.00,257.08,263.79,271.07,290.45,212.02,217.43,,,,,,,,288.57,289.46,280.30,276.39,309.47,306.15,303.33,296.30,298.04,303.52,305.12,305.83,313.21,281.00,261.86,227.68,224.72,,,186.85,211.36,215.75,212.19,219.47,236.50,253.03,224.78,266.19
2024-04-07 22:17:11.830000,L8,228.23,235.19,237.79,237.38,236.88,236.47,236.84,235.32,185.29,,,,,186.99,238.76,248.15,258.11,269.13,279.20,268.00,252.39,,,,,,,191.48,197.22,199.22,184.77,194.03,199.67,195.89,198.49,194.77,194.19,205.75,208.20,215.17,216.79,241.18,251.80,234.61,258.64,251.61,272.18,309.74,325.87,331.85,321.79,326.10,301.62,299.59,312.13,313.38,303.19,307.31,286.30,276.80,306.80,304.62,298.32,276.31,292.65,300.57,301.62,301.54,312.51,288.29,271.95,250.24,230.17,227.14,216.56,210.33,211.76,200.25,207.24,214.14,231.60,252.61,271.53,252.25
2024-04-15 22:17:28.257000,L9,231.12,241.53,244.54,239.29,273.35,227.65,226.52,215.59,222.67,,,240.31,234.43,242.55,242.37,245.74,251.81,264.49,279.90,270.57,268.88,251.97,239.80,239.66,228.13,229.91,210.92,196.60,198.12,202.56,188.38,199.86,203.13,201.24,203.41,207.41,208.23,211.73,214.88,219.76,224.97,246.07,255.62,262.24,271.10,283.27,300.63,316.14,332.05,346.27,336.06,329.85,322.98,326.82,323.31,322.58,322.51,319.09,315.43,311.08,315.31,316.43,311.87,301.65,303.05,319.66,317.91,310.32,319.05,298.99,286.68,267.47,262.38,244.72,235.31,220.86,221.03,223.41,224.65,227.03,237.47,263.15,279.34,306.41
2024-04-23 22:17:03.194000,L8,232.67,247.86,269.79,245.47,247.82,245.95,248.30,243.59,243.39,237.65,241.66,247.05,247.39,250.86,244.35,254.23,264.78,277.02,289.23,283.43,270.46,261.91,248.67,244.57,242.72,238.50,222.49,218.74,217.96,212.26,206.36,206.29,206.69,209.47,209.74,211.29,210.43,215.33,218.23,225.29,234.06,250.38,264.29,287.31,280.74,288.23,303.21,316.41,334.13,349.97,344.00,334.33,332.60,329.89,329.90,325.64,325.40,322.05,326.88,318.48,318.77,305.71,,,,,,,,,,,,,186.70,190.81,205.35,200.77,212.78,212.15,226.96,252.45,260.42,317.82
2024-05-01 22:17:11.831000,L9,220.45,227.18,228.91,225.74,227.41,227.27,227.77,223.00,224.88,,,229.45,229.82,235.83,230.30,238.85,251.35,258.65,270.49,259.87,249.01,238.16,227.28,212.90,,,,,,,,,,,,188.53,185.86,200.84,202.88,207.43,210.07,235.02,246.22,224.88,237.81,248.05,287.75,300.70,303.91,300.55,266.64,247.55,246.26,182.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18 22:16:43.968000,L9,231.56,237.23,235.13,235.61,233.04,232.61,234.56,232.19,231.45,222.75,227.41,236.66,239.50,239.97,234.18,244.84,259.20,266.95,282.35,270.96,264.61,255.62,235.57,233.00,237.14,233.69,212.33,213.58,210.52,207.98,200.44,200.14,202.78,201.59,203.81,205.57,208.93,210.68,214.07,217.90,224.89,245.02,254.18,259.77,268.29,280.85,297.42,312.31,331.38,343.81,337.63,329.52,323.02,325.48,319.56,319.21,314.88,313.48,314.27,308.62,309.21,306.35,306.09,299.24,298.60,314.13,305.00,303.60,314.41,292.06,274.09,254.72,230.99,226.61,222.95,211.81,213.70,204.82,206.63,211.60,221.88,230.98,270.76,260.56
2024-06-26 22:16:52.651000,L8,236.48,236.69,240.99,233.98,229.54,227.65,232.62,228.38,233.88,229.28,232.11,239.05,241.44,246.06,240.64,247.69,261.82,271.30,284.34,275.64,265.23,256.73,243.22,238.65,236.49,233.06,217.22,211.82,211.81,207.17,204.08,202.50,202.39,198.14,,,,,,,,208.88,242.92,225.77,242.83,273.39,299.47,314.07,330.84,345.15,336.29,329.58,321.14,326.49,324.04,321.45,317.45,315.08,314.69,286.32,,,,,,,314.94,309.45,318.53,296.85,278.40,257.46,238.54,233.36,224.29,218.79,220.21,216.92,219.48,224.39,237.58,257.31,276.65,300.65
2024-07-12 22:17:00.992000,L8,235.56,245.56,252.24,245.30,241.06,243.33,245.91,242.08,243.03,231.98,238.95,241.37,244.53,247.89,243.56,249.36,262.87,276.90,290.89,276.78,258.55,246.75,235.43,239.64,241.50,237.41,225.33,218.27,215.38,211.73,206.70,207.85,208.49,207.31,213.31,211.04,213.97,216.90,223.16,225.73,233.13,248.47,260.59,264.87,275.16,285.49,308.05,315.96,307.41,450.40,345.84,333.64,329.01,330.57,327.77,324.42,321.75,322.60,319.55,312.92,312.70,314.84,313.44,304.53,310.06,321.10,321.10,315.83,323.35,304.73,269.56,265.23,236.92,236.83,229.15,221.79,222.00,227.23,226.36,230.12,242.70,261.50,279.64,303.45
2024-08-05 22:17:06.640000,L9,232.50,298.54,303.28,358.62,423.41,,,,,,,,,565.03,280.94,290.56,300.05,302.33,306.85,311.77,293.54,279.88,272.53,279.61,281.52,262.94,242.04,246.51,244.60,236.08,217.81,215.98,217.89,217.31,218.38,222.53,234.98,238.11,246.98,248.02,258.45,264.04,269.49,277.63,286.45,303.24,312.99,326.95,344.18,357.97,350.68,340.65,343.92,346.47,354.44,351.60,355.22,354.77,352.58,421.09,,,,,555.02,353.13,347.92,360.03,362.25,349.71,330.09,342.48,301.98,307.55,279.91,263.11,291.40,266.26,260.60,282.38,280.52,283.63,297.22,310.52
2024-08-21 22:17:19.711000,L9,332.30,307.77,335.82,298.84,300.71,341.23,299.84,312.68,288.83,292.98,288.53,292.91,290.35,293.00,306.13,307.07,309.93,320.08,336.75,329.17,314.50,305.07,299.05,284.46,281.08,275.00,272.77,263.91,255.18,247.35,244.07,246.88,246.27,239.90,239.38,246.16,249.63,254.89,255.50,263.19,275.22,284.94,290.18,298.87,309.37,323.82,335.04,342.23,364.35,378.57,369.85,390.43,372.54,371.71,361.86,366.62,360.90,361.83,363.49,362.89,367.23,362.70,370.56,368.26,395.64,363.22,364.44,405.72,407.48,374.20,352.59,339.88,331.49,308.76,307.77,307.49,302.18,300.59,301.27,313.27,321.93,339.73,358.92,364.48
2024-08-29 22:17:21.978000,L8,220.59,234.28,236.56,231.86,230.13,234.70,234.37,228.40,232.62,218.94,224.95,236.79,240.71,244.03,238.01,247.61,257.86,264.51,281.32,269.86,259.97,250.97,235.61,230.07,227.13,230.77,208.04,202.36,205.32,198.13,188.57,196.35,201.18,199.74,205.12,201.08,208.76,211.53,214.39,219.71,220.99,244.44,253.15,258.31,264.94,273.45,299.08,313.64,333.53,344.17,334.56,328.22,314.85,322.16,313.62,317.49,312.10,310.65,311.28,305.96,306.37,304.33,304.23,297.21,298.47,304.26,304.56,304.49,312.95,291.83,273.94,253.01,234.81,227.77,217.64,212.44,211.18,211.09,214.93,218.44,228.70,233.30,251.21,264.77
2024-09-14 22:17:30.908000,L8,222.88,243.00,258.14,245.21,241.90,238.25,241.47,221.96,203.28,,251.92,245.20,236.56,253.35,244.44,242.72,267.28,276.33,288.18,281.90,276.90,260.84,249.95,262.73,243.05,245.69,222.93,229.50,213.57,213.06,211.26,206.42,212.41,207.74,213.02,215.08,224.15,224.72,225.56,227.19,228.27,249.86,260.02,266.02,278.61,287.19,304.31,320.44,337.07,352.32,343.81,336.96,336.47,331.36,323.96,321.30,316.71,309.12,315.26,310.70,311.67,306.53,310.10,308.70,306.16,318.55,316.52,318.62,349.40,291.81,255.70,305.60,225.68,244.16,250.71,205.11,200.23,,,214.18,230.27,250.60,269.44,281.29
2024-09-22 22:17:21.161000,L9,,,,,448.76,494.45,,,226.35,192.89,205.56,234.01,234.72,241.21,241.68,252.40,293.40,,,,313.48,345.84,239.86,230.10,233.08,230.87,207.00,210.47,184.51,,,,,,,210.86,212.23,215.56,204.68,209.42,220.63,244.70,254.95,261.17,267.52,267.84,294.58,313.67,339.93,348.54,333.57,328.69,320.13,323.50,318.78,320.09,317.80,313.04,312.65,308.17,309.31,306.05,305.40,300.38,301.55,304.63,306.23,311.11,317.18,293.86,280.58,258.70,237.07,234.98,228.71,219.53,215.18,213.40,224.53,226.21,235.73,249.12,271.81,273.23
2024-11-01 22:17:31.195000,L8,212.74,239.18,246.34,242.45,238.79,240.30,243.06,237.79,238.92,226.25,228.54,240.39,245.04,249.29,242.82,251.40,265.07,271.51,284.41,273.55,263.71,254.87,242.55,237.51,232.70,232.04,214.31,209.66,209.51,200.91,193.37,197.97,202.35,198.87,205.94,202.02,206.31,213.83,219.25,222.11,226.60,246.46,253.76,262.70,270.09,280.48,300.65,314.03,333.27,343.13,336.06,330.93,325.27,326.09,322.56,322.87,320.38,316.56,314.70,312.52,313.19,311.70,311.02,304.96,306.08,310.09,310.43,312.16,318.79,295.89,277.76,259.05,240.45,236.79,226.35,218.85,217.28,218.62,222.48,229.16,238.34,259.50,278.07,298.01
2024-11-09 22:17:39.946000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.55,206.84,200.61,192.69,205.15,198.48,214.50,215.55,222.30,223.82,233.73,246.14,252.68,262.95,269.77,283.95,302.54,324.26,341.07,351.17,336.16,338.32,295.01,341.28,329.74,341.90,343.31,335.60,327.64,330.54,330.31,334.79,323.54,321.17,318.68,378.92,369.22,359.99,350.80,314.23,316.99,288.29,271.35,249.85,246.44,229.80,227.23,226.20,230.57,241.81,249.02,265.00,285.14,304.03
2024-12-03 22:17:45.212000,L8,317.73,287.18,304.59,305.99,287.39,282.74,294.61,290.56,292.96,282.15,282.01,283.40,291.32,280.11,296.04,279.81,307.56,310.26,321.16,327.77,327.32,289.77,291.89,275.57,273.76,284.22,276.42,265.56,253.11,234.86,232.33,228.25,224.32,238.65,248.91,512.97,380.96,255.45,252.94,268.31,251.69,277.30,294.67,303.06,297.25,447.84,,346.54,362.32,377.24,447.33,389.23,417.01,519.44,517.25,372.48,367.35,393.04,459.48,417.70,360.87,351.87,359.25,366.43,358.14,349.40,353.78,548.72,556.86,562.69,309.86,305.53,287.18,288.89,271.08,266.65,263.37,266.82,290.14,297.23,307.57,321.63,330.37,358.83
2025-01-12 22:17:45.559000,L9,219.67,245.54,251.46,249.25,247.69,249.61,248.37,247.39,244.77,235.66,240.17,248.88,250.79,254.15,248.94,258.37,270.58,277.59,291.19,282.81,274.93,265.10,250.43,248.76,244.96,243.40,229.77,222.48,221.14,212.77,204.81,206.18,208.29,206.20,210.48,211.44,213.50,218.05,225.44,228.60,233.27,251.61,261.17,266.43,276.93,286.05,303.96,319.00,336.32,349.69,343.62,336.44,331.87,330.86,327.33,328.43,327.33,324.53,324.13,321.38,319.51,319.52,317.42,315.30,315.67,323.02,321.50,318.39,325.54,304.47,284.17,264.55,252.30,241.73,234.24,227.61,224.30,224.40,227.22,234.33,246.08,265.99,282.32,304.82
2025-01-28 22:17:42.532000,L9,227.62,246.05,251.37,250.91,246.26,243.72,248.41,245.64,245.34,236.00,238.00,249.75,249.45,253.43,249.45,258.20,269.65,278.77,291.61,281.32,273.94,263.59,250.81,248.42,243.85,241.71,228.44,220.43,217.41,211.35,203.82,206.53,209.71,208.74,212.04,212.61,217.17,222.20,225.56,229.90,235.72,251.85,260.40,268.85,276.69,287.75,307.27,319.63,335.28,352.34,345.99,338.06,335.19,341.19,337.48,327.14,326.88,321.85,321.17,319.15,317.70,316.92,286.69,339.70,313.05,316.79,312.79,317.60,327.24,304.66,287.91,264.84,248.12,238.63,234.12,226.82,226.85,226.31,229.56,236.16,247.94,266.46,286.38,308.35
2025-03-09 22:17:26.663000,L8,214.81,244.35,251.21,246.59,245.76,247.79,247.76,245.49,245.06,235.81,241.55,247.91,247.86,252.66,246.59,259.67,269.02,279.15,295.81,288.59,275.03,264.73,254.57,250.60,244.33,245.07,228.45,223.44,220.16,214.62,209.70,207.26,212.64,208.87,215.15,215.52,219.74,221.12,225.33,229.71,236.95,251.83,259.46,267.55,277.24,286.81,305.04,318.84,337.30,352.60,344.95,335.76,331.22,331.84,329.10,326.98,325.43,321.05,321.68,317.21,315.87,317.51,314.80,310.96,311.69,320.21,315.82,315.73,326.21,306.12,291.03,266.61,249.76,240.14,228.65,214.29,228.91,209.87,220.34,240.73,242.66,265.48,284.42,307.80
2025-03-25 22:17:16.100000,L8,219.46,241.75,282.49,241.47,237.19,240.59,240.80,237.55,239.17,225.86,232.40,239.95,242.07,248.40,241.61,250.47,262.52,272.17,286.97,275.26,271.68,229.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.16,322.03,319.67,317.49,316.33,312.53,313.89,313.43,310.37,304.02,308.63,310.58,312.45,308.98,300.99,309.78,280.47,261.08,241.95,233.87,259.20,296.57,220.14,220.60,223.66,232.62,243.68,262.05,281.58,306.05
2025-05-04 22:17:17.676000,L9,331.68,244.68,246.52,242.86,240.00,241.25,244.17,238.97,237.21,230.64,234.57,239.71,243.80,248.77,242.72,250.95,262.43,273.78,285.50,274.17,266.55,259.82,245.02,239.15,236.90,232.82,216.75,213.88,212.38,208.20,203.40,200.66,204.62,202.50,206.37,206.24,211.48,216.32,216.21,222.11,226.65,246.65,256.17,261.93,270.81,280.02,300.96,314.61,332.16,345.33,338.93,332.68,324.69,327.05,323.20,322.69,317.25,315.35,316.30,311.37,314.41,312.74,308.13,303.13,304.88,313.71,313.08,312.50,319.06,297.82,287.96,263.03,244.67,234.89,232.25,219.01,223.99,229.98,198.95,193.46,,,212.68,306.73
2025-06-05 22:17:00.261000,L9,366.80,364.39,349.03,331.49,325.63,324.01,319.16,352.63,346.89,334.92,308.75,316.67,325.69,310.30,321.52,339.91,331.30,336.95,346.35,354.03,330.05,318.73,334.68,384.53,320.86,305.15,283.37,308.12,273.27,270.22,261.07,287.36,278.00,253.84,359.04,281.95,287.49,270.91,283.79,311.85,284.41,295.71,305.89,331.44,346.77,331.16,349.68,397.75,381.42,428.66,403.83,383.91,401.09,398.75,406.24,405.68,403.44,453.08,418.28,453.60,429.19,439.33,474.80,431.62,518.27,473.06,502.00,539.57,543.23,527.95,506.99,485.29,538.12,,511.80,441.23,441.13,432.30,428.57,438.55,433.94,394.89,,
2025-06-13 22:17:12.853000,L8,209.13,227.32,226.35,222.04,224.52,227.28,227.58,221.77,225.67,215.42,219.95,229.97,231.57,237.28,231.33,239.55,250.56,260.26,270.21,259.56,252.21,235.69,228.71,224.23,211.42,207.80,,,,,,,,,,187.62,182.94,193.88,196.08,204.63,211.19,227.74,244.94,224.14,233.41,241.32,238.20,307.94,268.14,305.03,271.99,279.28,269.33,283.29,287.37,292.04,286.48,258.73,276.80,267.97,267.65,260.91,270.55,265.80,265.14,272.31,274.85,277.74,292.29,273.36,253.29,230.15,221.57,215.50,198.76,195.06,191.94,,,,,,,
2025-06-21 22:17:14.951000,L9,211.72,225.23,224.34,215.12,221.87,225.60,225.60,218.93,197.83,211.35,,229.16,228.78,234.20,228.36,238.42,248.25,258.66,267.94,255.90,247.87,233.04,225.23,219.40,208.76,203.45,,,,,,,,,,,,,,,204.02,216.77,239.03,218.89,226.46,231.53,235.30,243.97,263.83,293.12,248.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23 22:17:27.519000,L9,352.24,339.68,313.21,313.74,306.76,335.89,329.27,299.46,304.41,300.00,306.13,303.75,304.55,309.82,302.12,320.39,324.17,331.48,340.71,338.82,330.98,317.82,311.14,306.37,296.63,288.00,281.57,265.29,262.65,264.96,257.95,253.50,247.58,252.80,250.54,250.62,248.81,261.69,271.80,273.05,279.52,296.63,298.50,303.40,314.68,325.94,344.58,356.43,371.02,399.50,408.68,396.95,396.58,378.94,396.03,393.75,391.76,416.53,384.61,381.65,375.16,374.11,401.86,376.77,383.32,380.29,374.55,384.92,390.47,379.99,359.64,338.31,322.11,315.27,308.07,297.42,297.24,303.82,300.73,312.40,320.56,345.31,362.91,372.74
2025-07-31 22:17:29.909000,L8,189.56,241.02,243.04,248.89,235.49,239.21,237.50,233.92,235.16,224.67,230.91,239.69,243.16,247.37,239.30,248.01,261.88,268.90,284.46,274.09,263.17,255.86,240.46,234.95,236.06,231.41,210.57,207.33,208.90,204.84,199.26,200.34,205.00,199.12,205.21,203.96,201.08,211.29,211.66,217.06,223.61,244.41,252.19,259.76,271.69,276.23,300.67,312.84,330.90,346.72,331.14,329.06,326.38,320.09,321.81,318.16,316.90,314.69,311.09,308.66,308.84,310.82,303.30,303.60,301.72,307.07,306.24,308.19,314.84,288.33,273.76,254.26,234.63,229.07,221.83,209.99,214.46,207.79,214.47,222.09,229.00,245.13,271.83,288.03
2025-08-08 22:17:36.495000,L9,197.81,240.11,246.08,244.00,237.26,240.64,242.50,235.17,238.53,226.32,226.10,236.53,237.22,243.85,237.11,246.34,217.63,,,233.23,261.44,250.24,237.28,229.54,221.57,214.33,201.19,199.39,201.13,197.15,191.57,199.08,200.67,199.87,206.16,201.02,202.17,214.15,219.36,218.60,223.20,247.83,255.64,258.93,267.18,274.88,301.71,318.39,333.71,338.79,331.66,330.13,329.89,328.09,328.80,319.84,316.02,310.93,313.47,308.12,310.81,308.39,305.56,300.60,302.69,307.53,306.46,308.50,316.96,292.94,276.91,256.85,240.44,235.45,224.74,216.05,216.36,216.71,218.95,224.58,237.13,255.27,276.79,298.18
2025-08-16 22:17:38.702000,L8,377.52,524.10,,,,443.19,405.09,397.81,419.46,,,,,,,,194.11,266.78,276.02,272.86,262.79,241.77,231.42,239.82,235.57,236.25,213.68,213.96,205.23,,,,,,395.62,210.09,219.37,214.81,224.93,228.80,,,258.18,264.65,279.87,279.13,299.46,315.18,330.27,347.49,337.19,331.19,320.55,327.31,318.09,314.05,305.51,293.99,291.80,270.76,300.88,308.33,308.87,304.02,305.09,310.33,308.38,311.29,318.30,313.98,281.22,256.76,239.43,232.09,224.50,215.83,218.31,215.82,218.04,223.79,236.39,256.38,276.47,298.37
2025-09-25 22:17:52.465000,L9,,,,,,206.37,225.07,260.48,238.49,261.86,,,,,,247.21,254.07,267.84,274.83,269.79,261.78,252.95,239.85,240.51,222.72,,,,,,,,,,200.58,197.65,198.39,209.65,213.28,216.36,219.01,244.29,254.26,252.91,260.14,270.17,299.07,311.30,328.60,342.58,331.88,327.81,314.42,325.09,318.83,320.69,316.05,308.47,309.04,305.28,308.41,306.29,301.10,295.24,295.86,300.07,302.34,307.21,315.97,291.70,272.81,254.12,235.65,229.99,218.96,212.06,211.01,211.82,213.55,220.10,231.41,251.00,277.27,291.35
