dates,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2011-01-16 21:55:58+00:00,331.34,298.75333333333333,272.8933333333333,266.94666666666666,261.3666666666667,266.87666666666667,266.5933333333333,267.09666666666664,268.0566666666667,265.84999999999997,265.83,271.34999999999997,268.17333333333335,273.28,274.3066666666667,272.9433333333333,271.78000000000003,273.29,276.4066666666667,279.28,281.74333333333334,286.92,292.9066666666667,296.73,299.7166666666667,297.62,299.1933333333333,300.0833333333333,286.83,287.09999999999997,289.28333333333336,287.15000000000003,287.38666666666666,289.49666666666667,298.04,298.0233333333333,302.77666666666664,286.08666666666664,299.59,301.57666666666665,303.14000000000004,296.68666666666667,301.0133333333333,300.66,300.6433333333334,295.8833333333333,288.33666666666664,294.1666666666667,,,271.62666666666667,248.50333333333333,231.0333333333333,213.5533333333333,192.51999999999998,185.71666666666667,201.99666666666667,259.82,254.3166666666667,251.17333333333332,267.43333333333334,
2011-02-17 21:56:00+00:00,331.34,298.6725,270.1,263.67,258.6125,267.7325,274.685,267.2175,268.4625,266.3125,266.555,271.135,269.14,272.84749999999997,276.09749999999997,273.88,274.0325,275.3575,279.355,280.7075,283.42,288.07500000000005,294.10749999999996,295.9925,298.97,298.90999999999997,299.88,300.985,288.755,289.2475,292.01,288.87,289.13,290.1875,298.32,296.985,300.22,285.8775,299.7875,300.87,302.8625,299.275,303.6,302.8325,301.615,297.0225,289.71,292.295,,,272.1275,250.3425,233.3425,216.92499999999998,201.5225,188.65,203.1625,266.7725,257.3575,251.17333333333332,268.62,
2011-10-24 21:47:48+00:00,343.25,302.77,265.59,263.8,260.46,269.48,270.82,265.97,270.65,262.55,263.55,266.6,262.41,273.45,274.07,275.13,277.49,278.17,280.97,280.55,282.94,286.73,291.81,289.53,292.4,298.01,299.67,301.29,289.01,290.41,296.09,286.13,293.56,284.45,295.04,292.35,292.98,284.55,300.09,298.09,307.78,306.85,311.24,312.13,303.81,304.44,294.07,296.99,,,280.33,256.54,242.15,217.65,189.7,189.89,198.85,268.64,262.69,266.58,271.09,
2013-05-29 22:08:05+00:00,,,,,,,,,,,,207.68,214.73,220.42,,222.7,222.64,204.79,226.26,220.06,230.88,225.77,238.33,228.21,242.14,236.82,240.15,248.08,231.84,232.72,229.56,233.21,236.81,231.59,246.13,249.89,242.87,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 22:01:46+00:00,,,,,,,,,,,,213.70499999999998,214.985,220.735,,223.075,222.93,206.485,226.575,219.365,230.57999999999998,223.95,238.465,228.07,242.695,238.62,241.72500000000002,249.305,231.335,234.81,233.28,235.19,236.88,232.095,246.36,249.52499999999998,242.635,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30 22:08:00+00:00,275.79,245.76,222.74,248.76,237.4,239.97,249.36,230.31,236.17,228.29,232.16,220.4466666666667,222.84333333333333,228.48000000000002,243.5,230.40666666666667,230.10666666666665,219.67666666666665,234.36666666666665,228.86666666666667,238.59666666666666,233.90666666666667,245.93999999999997,239.39666666666668,250.92999999999998,248.82000000000002,251.66666666666666,257.26,241.24,245.06333333333336,243.96333333333334,240.62,242.95666666666668,240.20666666666668,253.28333333333333,256.89,251.09333333333333,249.99,273.21,273.63,273.64,269.76,,,266.73,269.1,276.88,276.4,,,243.67,217.03,204.12,222.19,165.32,167.3,180.94,247.76,246.77,224.62,236.64,
2013-07-09 22:01:50+00:00,275.79,245.76,222.74,248.76,237.4,239.97,249.36,230.31,236.17,228.29,232.16,220.4466666666667,222.84333333333333,228.48000000000002,243.5,228.39,227.96,219.67666666666665,229.9175,226.01999999999998,233.345,230.28,243.725,235.9225,247.2525,244.6925,247.3975,254.625,238.25,241.8275,240.33499999999998,238.59,241.3825,237.565,251.835,254.885,248.045,249.99,273.21,273.63,273.64,269.76,,,266.73,269.1,276.88,276.4,,,243.67,217.03,204.12,222.19,165.32,167.3,180.94,247.76,246.77,224.62,236.64,
2013-08-17 22:08:03+00:00,275.79,254.75,234.65,250.22,245.71,246.12,251.085,233.635,236.85,229.875,233.135,224.575,226.8525,232.6975,243.825,231.946,231.468,226.5775,229.9175,226.01999999999998,243.746,230.28,243.725,235.9225,247.2525,244.6925,247.3975,258.61800000000005,243.36400000000003,241.8275,240.33499999999998,238.59,241.3825,252.97799999999998,261.346,258.48199999999997,252.53999999999996,251.075,277.595,275.19,274.35,274.26,282.24,276.16,269.44500000000005,271.785,277.4,276.62,,,248.375,221.365,206.73000000000002,217.95499999999998,168.3,166.60500000000002,180.595,248.72,247.16000000000003,234.525,239.68,
2013-09-02 22:08:04+00:00,275.79,260.72,234.65,250.22,245.71,246.12,251.085,233.635,236.85,229.875,233.135,224.575,226.8525,232.6975,243.825,231.946,231.468,226.5775,229.9175,226.01999999999998,243.746,230.28,243.725,235.9225,247.2525,244.6925,247.3975,264.19166666666666,251.24833333333333,250.404,247.44400000000002,238.59,248.546,257.28833333333336,265.8066666666667,262.65000000000003,252.53999999999996,251.075,277.595,275.19,274.35,274.26,282.24,276.16,280.6466666666667,271.785,280.0833333333333,280.60999999999996,313.32,327.84,261.97333333333336,224.93999999999997,210.41666666666666,225.14,177.03666666666666,169.42666666666665,183.86333333333334,248.72,247.16000000000003,234.525,239.68,
2013-09-27 22:01:43+00:00,288.255,266.13,238.09666666666666,248.70000000000002,243.62,245.5566666666667,250.82000000000002,233.68666666666664,236.96333333333334,229.81000000000003,232.49666666666667,226.25799999999998,228.93200000000002,234.32199999999997,242.97333333333336,233.81499999999997,233.46833333333333,230.44400000000002,229.9175,226.01999999999998,243.746,230.28,243.725,235.9225,257.51599999999996,255.69400000000002,247.3975,264.19166666666666,252.9257142857143,252.48666666666668,249.89499999999998,240.96999999999997,249.77833333333334,257.00142857142856,265.65,263.19,253.82499999999996,249.76333333333332,273.93666666666667,273.26,271.25,275.5733333333333,284.71500000000003,274.88,278.56,270.82666666666665,279.2375,278.36249999999995,313.32,327.84,262.15,224.67000000000002,210.4075,223.265,175.0475,168.67000000000002,183.6725,248.92999999999998,246.35666666666668,234.74333333333334,238.65333333333334,
2013-11-14 22:01:33+00:00,291.54333333333335,266.51,240.4575,248.4875,242.385,244.2825,250.765,243.81,236.96333333333334,229.81000000000003,232.49666666666667,226.25799999999998,228.93200000000002,234.32199999999997,242.97333333333336,239.99714285714285,233.46833333333333,230.44400000000002,229.9175,226.01999999999998,243.746,230.28,243.725,235.9225,257.51599999999996,255.69400000000002,247.3975,273.0357142857143,252.9257142857143,252.48666666666668,256.7542857142857,240.96999999999997,249.77833333333334,257.00142857142856,265.65,263.36875,254.6242857142857,248.69,273.6775,272.39,267.8325,275.9625,279.50666666666666,273.6433333333334,277.28200000000004,271.51750000000004,279.162,277.692,313.32,327.84,258.832,224.50799999999998,209.796,222.946,171.54000000000002,167.4,182.848,248.035,245.41500000000002,234.74333333333334,238.65333333333334,
2013-11-21 22:07:37+00:00,293.27,267.33,242.448,249.022,241.2,245.856,250.654,242.654,237.45749999999998,230.69,232.49666666666667,226.25799999999998,230.64166666666665,235.82000000000002,243.5525,240.725,235.31571428571428,233.275,233.97799999999998,230.82,245.28166666666667,235.202,247.11599999999999,241.38000000000002,258.9783333333333,257.84666666666664,252.29000000000002,273.0357142857143,254.41375,254.2642857142857,257.7,243.47,250.83714285714288,257.08625,265.89875,264.1844444444444,256.14625,249.288,273.87399999999997,272.63199999999995,266.396,276.014,276.6675,272.8325,276.345,271.898,278.97166666666664,275.51166666666666,313.32,327.84,256.93333333333334,225.1783333333333,209.92499999999998,223.33833333333334,170.73166666666665,166.86166666666665,182.78333333333333,247.78000000000003,245.31800000000004,236.64000000000001,238.64249999999998,
2014-01-17 22:00:59+00:00,299.4325,270.4433333333333,236.436,241.02399999999997,237.654,241.53400000000002,247.192,242.75,237.175,231.215,232.31000000000003,234.97499999999997,238.43999999999997,243.16,243.24,251.24200000000002,244.62,246.8125,249.465,250.02,269.15500000000003,254.89,260.68,263.21,276.5333333333333,278.81666666666666,270.675,297.5833333333333,268.494,268.7175,272.168,252.92,260.27500000000003,272.14,276.81399999999996,270.90833333333336,263.722,248.246,273.256,271.15999999999997,263.20200000000006,274.696,273.614,270.38800000000003,275.58166666666665,268.024,279.39,275.334,313.32,327.84,256.16333333333336,225.09500000000003,209.80666666666664,222.86999999999998,174.8216666666667,166.10333333333332,182.68499999999997,241.244,240.71400000000003,235.53750000000002,238.0575,
2014-02-09 22:06:57+00:00,300.71400000000006,269.4842857142857,229.30499999999998,235.54,235.01833333333335,238.11,245.28833333333333,240.82666666666668,236.754,231.215,232.31000000000003,234.97499999999997,238.43999999999997,243.16,243.24,251.24200000000002,244.62,246.8125,249.465,250.02,269.15500000000003,254.89,260.19000000000005,261.92499999999995,276.5333333333333,284.595,270.675,304.65000000000003,268.494,268.7175,272.168,252.92,260.27500000000003,272.14,274.8283333333333,270.5042857142857,263.95666666666665,248.33666666666667,272.52,270.95,262.68333333333334,274.1116666666667,272.4866666666667,269.41333333333336,274.1985714285714,266.84666666666664,278.77166666666665,274.86833333333334,313.32,327.84,253.6457142857143,223.81,209.0685714285714,222.16,174.8216666666667,165.18,182.16428571428568,236.57666666666668,237.95833333333334,232.776,237.436,
2014-02-25 22:06:44+00:00,298.57,269.64142857142855,220.91166666666666,228.53666666666666,229.12,231.87833333333333,241.59500000000003,239.4766666666667,235.99200000000002,230.425,231.59666666666666,233.065,237.41,241.46,242.41250000000002,250.63399999999996,243.9,246.33,248.98666666666668,248.02,252.525,253.045,259.67333333333335,261.3566666666666,273.565,281.198,270.19,314.67,267.75200000000007,267.356,270.21666666666664,252.53,258.666,259.988,268.915,269.63142857142856,262.87666666666667,247.0333333333333,270.26666666666665,269.23499999999996,259.8483333333333,271.43833333333333,268.96666666666664,267.16,273.0214285714286,262.60833333333335,277.885,272.58,313.32,327.84,251.43428571428572,222.49428571428572,208.05714285714285,220.15571428571428,175.53,165.05833333333334,181.50571428571428,230.36833333333334,234.03166666666667,227.706,235.47599999999997,
2014-03-06 22:00:25+00:00,297.11,268.48571428571427,217.13285714285715,225.86714285714285,227.39142857142858,229.49571428571429,239.70000000000002,238.08571428571432,235.88333333333333,230.20999999999998,231.3125,233.4433333333333,237.35500000000002,241.615,242.35999999999999,249.70833333333334,243.942,246.32000000000002,248.755,248.49,252.56000000000003,253.09666666666666,259.635,260.9825,272.238,279.16,269.8725,325.975,261.824,262.852,267.92833333333334,252.33800000000002,254.28400000000002,255.212,265.0683333333333,267.22714285714284,262.87571428571425,246.92714285714283,270.0057142857143,268.69714285714286,259.8642857142857,270.2814285714286,268.23285714285714,266.7785714285714,266.8985714285714,260.4671428571429,269.8383333333333,269.37800000000004,,,244.11285714285714,220.64000000000001,206.1285714285714,217.26,173.324,162.07,179.46428571428572,227.88285714285712,232.2657142857143,226.4283333333333,235.1883333333333,
2014-03-29 22:06:15+00:00,295.36857142857144,266.36285714285714,216.94857142857146,221.92285714285714,226.05285714285714,226.75571428571428,239.68000000000004,238.37714285714287,235.835,230.426,232.73250000000002,235.18999999999997,237.8025,242.99,242.85399999999998,250.16166666666666,244.06,252.63999999999996,248.755,248.49,252.56000000000003,253.09666666666666,259.635,271.84000000000003,274.034,278.7866666666667,278.38,325.2133333333333,261.69,263.05400000000003,268.22166666666664,252.61999999999998,254.45199999999994,255.26799999999997,265.0566666666667,267.5914285714286,263.53000000000003,247.20714285714286,270.7342857142857,269.20714285714286,259.4614285714286,269.7714285714286,265.15142857142854,265.7971428571429,266.0842857142857,260.5657142857143,269.66833333333335,267.924,,,241.18142857142857,220.43571428571428,205.28285714285715,218.17142857142858,176.51,160.87333333333333,179.61142857142858,224.74,229.70142857142858,224.66666666666666,235.17166666666665,
2014-04-23 21:59:43+00:00,295.09250000000003,266.975,221.095,226.46625,228.77375,227.92874999999998,241.65250000000003,238.76375000000002,236.90142857142857,231.21166666666667,233.92800000000003,237.45999999999998,238.67600000000002,244.398,244.05166666666665,250.21428571428572,244.06,252.63999999999996,248.755,248.49,252.56000000000003,253.09666666666666,259.635,274.9683333333333,274.034,278.7866666666667,278.38,325.2133333333333,261.69,263.05400000000003,268.69714285714286,253.245,255.53999999999996,256.3533333333333,266.12857142857143,268.6675,264.51375,248.16375,271.315,269.8675,261.40999999999997,270.3925,267.1975,266.77750000000003,266.71750000000003,261.9075,270.79714285714283,268.32666666666665,,,242.495,221.36375,206.13625000000002,218.77125,178.00166666666667,161.35,180.36624999999998,227.93,231.92125000000001,227.19142857142856,236.4557142857143,
2014-04-30 22:05:46+00:00,293.87,266.6022222222222,223.94444444444446,229.4755555555556,228.9111111111111,228.0888888888889,241.9966666666667,238.24333333333334,237.18125,231.3742857142857,234.2266666666667,237.708,238.9283333333333,244.965,244.77,249.74625,244.63400000000001,251.92166666666665,249.496,249.5325,253.60750000000002,254.33499999999998,260.038,273.4742857142857,273.2416666666667,277.92285714285714,277.9266666666667,312.62,262.41833333333335,264.09333333333336,268.64,253.8014285714286,255.95,256.9557142857143,266.445,269.2055555555555,265.19888888888886,248.44,271.5288888888889,270.0677777777778,262.4288888888889,270.8522222222222,267.73222222222216,267.18222222222226,267.05222222222227,262.4822222222222,271.65375,267.7942857142857,,,242.59444444444443,221.7388888888889,206.20222222222225,219.5377777777778,176.81714285714287,161.35,180.59,229.8722222222222,233.14999999999998,226.87625,236.995,
2014-06-17 22:05:44+00:00,292.6085714285714,265.7085714285714,216.79285714285714,223.75285714285718,226.43714285714282,222.88428571428577,239.59428571428572,233.14000000000001,236.93,231.04833333333332,234.2266666666667,237.708,238.87599999999998,245.296,244.68333333333337,242.66285714285712,240.336,245.98666666666665,244.85999999999999,243.445,248.14999999999998,247.445,256.21,268.9157142857143,270.0516666666667,274.5671428571428,273.19500000000005,293.4725,256.7433333333333,258.57666666666665,259.93857142857144,250.24142857142857,253.1514285714286,253.51142857142858,264.28499999999997,267.4325,263.04125,248.40142857142857,270.8857142857143,269.6042857142857,263.3757142857143,269.18857142857144,267.4785714285714,266.15285714285716,265.66285714285715,259.33285714285716,269.3916666666667,266.988,,,241.47857142857143,220.4657142857143,205.41428571428574,218.41000000000003,182.704,160.592,180.47142857142856,225.2485714285714,230.1185714285714,224.66857142857143,236.7642857142857,
2014-07-12 21:59:43+00:00,292.6085714285714,265.7085714285714,216.79285714285714,223.75285714285718,226.43714285714282,222.88428571428577,239.59428571428572,233.14000000000001,236.93,231.04833333333332,234.2266666666667,237.708,238.87599999999998,245.296,244.68333333333337,242.66285714285712,240.336,245.98666666666665,244.85999999999999,233.94,238.95999999999998,240.602,252.755,262.85125,270.0516666666667,274.5671428571428,267.7414285714286,282.758,252.64142857142855,254.53285714285715,255.56125,245.32375,250.4575,250.375,262.0622222222222,264.69,259.5,248.40142857142857,266.2625,269.6042857142857,263.3757142857143,269.18857142857144,267.4785714285714,266.15285714285716,265.66285714285715,259.33285714285716,269.3916666666667,266.988,,,241.47857142857143,220.4657142857143,205.41428571428574,218.41000000000003,182.704,160.592,180.47142857142856,225.2485714285714,230.1185714285714,224.66857142857143,236.7642857142857,
2014-07-28 21:59:47+00:00,291.30333333333334,265.92,220.81166666666664,226.25,227.56499999999997,223.63833333333335,240.8516666666667,233.53166666666667,237.245,231.17999999999998,234.75200000000004,237.708,238.87599999999998,245.296,245.17000000000002,239.35714285714286,236.07600000000002,237.17666666666665,239.67399999999998,231.07500000000002,234.97666666666666,236.615,250.74428571428572,262.85125,266.1516666666667,270.1557142857143,263.1514285714286,276.475,247.93,249.67428571428576,251.42999999999998,242.185,248.65374999999997,247.42499999999998,260.5088888888889,262.81222222222226,257.2511111111111,249.005,260.71625,270.16,264.32666666666665,270.19166666666666,268.4916666666666,267.0766666666667,266.2483333333334,260.93333333333334,269.3916666666667,266.988,,,241.8833333333333,221.12166666666667,205.74833333333333,218.24833333333336,180.91500000000002,160.0525,180.49166666666667,226.9433333333333,231.17999999999998,225.41166666666666,237.17499999999998,
2014-08-20 22:06:06+00:00,288.02333333333337,264.7483333333333,226.244,232.265,228.74666666666667,224.76666666666665,242.46333333333334,233.59333333333336,236.655,230.6883333333333,234.30833333333337,237.18166666666664,238.42333333333332,245.0566666666667,244.865,239.88125,237.345,238.57571428571427,241.10666666666665,233.52714285714288,237.3957142857143,239.04857142857142,250.83285714285714,263.1671428571429,266.16,265.2285714285714,264.13250000000005,267.5783333333333,249.245,251.28625000000002,252.78999999999996,243.3577777777778,249.53999999999996,248.35888888888888,260.67,262.8566666666667,257.3122222222222,248.365,259.5557142857143,269.93333333333334,264.72999999999996,270.395,268.24,267.61833333333334,266.055,259.6566666666667,263.18,265.6,,,244.16166666666666,221.28333333333333,205.22166666666666,218.31800000000004,177.648,160.10000000000002,179.855,229.88833333333332,231.455,225.80666666666664,237.0333333333333,
2014-09-14 21:59:59+00:00,287.985,264.77,246.85333333333332,243.51999999999998,234.20750000000004,229.63,248.95,235.74000000000004,237.7175,231.62,235.85500000000002,234.42000000000002,234.73799999999997,241.35,246.54999999999998,236.14714285714288,232.28400000000002,232.15666666666664,232.246,225.53833333333333,231.23999999999998,231.9666666666667,245.81500000000003,254.90499999999997,266.306,259.4016666666667,259.97,265.44571428571425,244.03428571428572,245.75142857142856,247.765,237.9475,246.75625,243.615,257.28625,261.75571428571425,252.05875,249.89000000000001,246.8033333333333,271.9175,267.5925,274.0775,271.1225,269.645,268.055,265.32,267.3275,266.43,,,247.3625,223.025,206.19499999999996,224.22000000000003,176.19,161.0866666666667,181.84499999999997,238.4825,235.76749999999998,228.93,238.88249999999996,
2014-11-08 22:06:16+00:00,286.165,260.72,240.55,244.66500000000002,229.935,229.52499999999998,243.995,231.79500000000002,233.76999999999998,229.58999999999997,233.24,227.76333333333332,229.20666666666668,234.83333333333334,243.735,230.464,231.406,222.22799999999998,231.342,224.68499999999997,230.25166666666667,230.90166666666664,245.135,230.35750000000002,254.78,250.93400000000003,250.48666666666668,255.01666666666665,240.51999999999998,241.5233333333333,240.035,231.85000000000002,241.93000000000004,237.775,252.85,256.038,245.58833333333334,243.075,220.16,268.49,261.39,273.255,267.36,269.44500000000005,267.78999999999996,260.96000000000004,251.54,260.71,,,251.74,220.605,205.725,,164.99,162.29500000000002,179.76,232.99,230.305,229.70999999999998,235.54,
2015-02-28 22:05:48+00:00,286.4,264.59000000000003,218.16500000000002,227.22500000000002,224.915,225.055,238.10000000000002,231.48,235.03,230.065,233.70499999999998,227.22,229.4,234.40666666666667,244.07999999999998,235.66666666666666,236.21,234.76333333333332,235.79666666666665,236.9433333333333,244.85999999999999,242.79333333333332,251.44333333333336,243.77666666666667,264.795,257.86999999999995,262.17,264.98333333333335,253.01,252.83666666666667,252.13000000000002,240.74,248.29333333333332,244.22666666666666,256.8833333333333,266.065,252.59666666666666,241.54,200.83,269.315,260.45,272.49,266.755,268.20500000000004,268.375,263.845,268.30999999999995,260.71,,,244.275,222.82,208.81,223.58,165.4,171.865,180.715,226.92000000000002,232.015,228.82999999999998,235.78,
