dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0033,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0113,nzd0357-0114,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0064,nzd0357-0115,nzd0357-0116,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0124,nzd0357-0066,nzd0357-0065,nzd0357-0074,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0102,nzd0357-0103
2023-06-10 22:06:39.746000,L8,,,469.36,385.01,295.95,191.67,,,,,,,,519.53,495.50,466.48,441.63,424.91,411.02,399.03,397.97,391.93,343.75,332.08,328.76,330.00,359.24,362.23,358.72,334.63,316.61,315.80,317.76,317.33,298.51,278.18,264.02,280.88,290.99,301.57,317.59,307.76,299.46,289.29,271.97,253.88,390.22,379.57,359.90,343.21,363.49,231.97,207.81,197.47,184.27,176.38,184.74,189.01,186.15,176.78,180.68,176.40,168.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,,,476.13,381.63,300.43,198.74,,,,,,,,529.14,494.28,470.50,426.06,405.82,390.46,392.27,378.98,384.75,336.88,351.69,310.00,319.21,360.35,359.59,347.99,332.93,322.44,304.42,311.51,337.75,307.08,266.73,257.38,288.75,290.70,298.10,313.63,307.11,339.79,276.50,262.97,249.31,379.65,367.41,347.92,337.24,356.28,223.58,192.49,180.12,175.35,179.61,191.12,201.77,185.93,174.71,171.99,163.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:06:59.027000,L9,,,473.46,388.92,302.90,198.62,,,,,,,,510.72,486.91,468.62,439.40,418.38,403.51,399.28,384.97,390.28,341.75,332.51,323.34,314.06,355.27,369.17,363.23,338.56,317.37,317.54,319.52,315.90,304.01,273.63,267.48,286.32,291.86,309.60,314.85,314.76,311.39,283.87,269.70,248.29,382.43,380.44,357.28,342.76,356.51,235.58,213.78,184.61,179.85,173.49,198.85,204.94,186.59,183.11,180.72,188.10,179.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,,,470.05,382.43,298.92,190.83,,,,,,,,525.68,484.52,462.14,443.09,417.70,402.16,397.20,389.90,398.77,344.71,344.28,323.98,322.19,356.87,364.34,355.82,352.65,328.25,315.73,315.34,315.99,298.14,269.60,260.63,298.75,295.67,307.35,314.68,309.11,300.88,280.56,268.23,247.55,386.88,371.58,356.79,344.72,370.14,232.71,206.26,190.33,180.00,191.02,218.61,199.55,195.30,182.03,192.28,174.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,,,471.04,380.29,291.01,189.56,,,,,,,,526.63,491.35,463.45,440.21,413.29,404.27,388.82,391.07,390.96,343.41,325.61,315.52,317.63,345.19,358.68,360.21,336.40,317.28,310.13,312.63,311.56,292.30,265.45,254.55,276.10,290.24,302.79,308.77,307.13,302.71,283.44,271.24,246.01,391.26,373.06,357.01,346.11,359.47,225.03,199.96,183.04,176.24,172.83,179.78,185.73,181.03,182.43,179.89,172.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,,532.90,449.61,377.51,293.73,187.85,,,,,,,,,513.10,478.59,436.44,421.73,404.99,397.15,390.67,391.75,351.50,380.90,329.26,325.34,379.62,391.31,382.27,344.84,321.24,343.96,318.38,318.34,296.50,305.90,264.22,325.32,306.71,317.89,316.39,320.16,303.10,279.03,261.52,243.41,397.24,388.99,353.84,359.80,381.64,228.16,208.87,185.05,189.34,202.60,200.86,206.19,181.83,177.07,179.63,197.91,223.59,197.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,475.59,383.83,302.50,200.62,,,,,,,,511.20,477.93,456.13,436.24,406.44,400.12,389.61,387.17,387.41,340.04,328.20,319.04,312.18,350.25,355.20,353.25,337.88,311.26,312.57,312.84,309.81,289.88,272.47,256.22,276.06,288.82,306.97,321.77,309.99,295.37,281.17,266.08,244.75,384.38,368.40,353.45,340.14,353.59,226.71,204.28,186.14,176.17,171.32,180.52,182.87,178.55,176.68,176.47,178.78,164.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,531.43,513.40,327.67,261.20,172.93,180.67,,,,,,,,501.13,470.28,447.84,419.12,409.20,393.80,390.12,385.68,384.64,332.71,322.95,313.87,307.93,346.36,350.75,348.74,330.88,309.76,307.58,311.42,305.50,283.56,262.85,255.20,274.72,283.96,295.44,300.18,299.72,288.98,273.11,261.18,244.55,376.86,366.99,347.17,339.69,350.84,226.28,207.76,181.55,176.53,172.04,184.56,183.90,176.27,173.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,,,,,,,,,,538.16,505.81,468.84,443.20,412.63,396.69,388.47,378.70,378.57,376.00,326.08,319.03,309.65,311.13,347.04,338.87,347.13,326.06,309.62,312.62,317.61,517.77,538.44,522.26,316.29,290.85,257.03,276.52,290.97,283.97,266.60,253.34,247.22,223.32,371.55,359.18,334.44,335.72,340.24,207.74,175.90,174.55,163.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.74,410.13,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,,488.74,392.85,313.66,209.59,,,,,,,,516.81,480.24,452.96,425.70,408.95,396.07,388.41,383.46,382.30,332.57,322.87,313.45,304.82,345.29,348.11,353.04,328.62,311.69,305.39,307.58,302.24,281.47,262.45,249.97,262.60,274.18,299.33,299.68,293.38,287.74,269.83,257.04,235.50,369.73,365.33,346.50,339.99,348.91,213.35,193.93,183.89,167.23,167.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17 22:07:27.133000,L8,529.40,411.01,485.91,366.25,286.18,173.98,,,,,,,,516.15,479.72,453.99,417.71,399.48,382.57,387.59,385.04,380.63,333.43,323.80,313.73,305.57,340.91,348.32,344.38,328.38,309.96,308.19,307.53,297.90,285.95,263.45,254.08,267.44,276.92,293.92,301.93,299.74,293.27,270.12,256.34,233.24,374.64,365.69,352.58,341.94,346.39,219.40,197.49,178.98,174.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,503.26,469.32,351.82,291.23,175.43,,,,,,,,,,510.45,479.60,463.31,476.48,490.01,459.38,499.39,420.38,449.79,411.91,349.85,439.14,426.08,427.90,474.38,425.21,428.72,399.08,409.89,393.61,328.14,350.12,354.58,375.00,339.51,380.62,402.99,398.89,424.59,385.95,284.75,486.96,491.04,455.30,456.57,450.87,261.14,445.53,329.07,441.98,,,512.66,249.15,173.26,282.52,430.36,424.07,328.36,,,,,275.78,348.63,,,,,,,,,,,,,273.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,521.28,397.85,484.47,382.56,303.08,209.01,,,,,,,536.86,509.57,478.35,450.80,438.96,407.04,399.19,383.24,384.53,378.13,338.46,330.11,308.93,315.39,341.25,343.03,357.97,341.26,307.57,311.24,302.78,311.66,274.01,254.94,253.89,260.83,279.09,278.30,316.30,292.82,300.31,276.49,257.40,254.61,375.07,361.28,352.24,333.71,335.13,222.27,193.68,174.68,172.80,168.23,170.74,175.45,187.83,189.57,171.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,,,485.48,388.28,311.36,209.73,,,,,,,,,510.10,466.83,444.81,407.70,405.62,392.47,402.11,398.75,329.66,323.59,316.73,317.28,338.65,355.56,360.14,340.64,323.75,322.16,307.83,293.15,301.59,267.74,253.81,270.32,286.22,303.19,286.61,319.02,304.99,283.04,283.98,249.88,385.33,367.02,346.79,337.82,343.73,214.85,218.99,180.66,182.54,167.44,182.80,185.90,194.19,172.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,,470.12,383.08,297.68,196.47,,,,,,,,,507.28,473.10,450.23,415.87,441.11,423.54,411.65,409.56,353.97,337.30,330.51,318.30,339.58,357.76,355.21,325.22,321.72,319.04,319.61,322.85,296.67,280.71,261.17,273.07,286.60,293.37,305.48,299.70,303.80,291.51,288.61,274.47,408.46,381.40,366.81,356.00,350.62,240.71,237.39,200.89,169.28,184.71,195.48,205.38,200.19,196.67,198.09,190.86,195.32,170.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.81,175.75,180.20,217.74,226.29,242.63,192.78,,
2024-02-05 22:07:19.904000,L8,,,475.41,386.06,304.92,203.82,,,,,,,,,,540.95,488.53,470.23,457.55,448.45,424.74,414.44,402.27,381.76,416.18,401.54,438.19,427.36,436.04,429.62,420.05,398.05,401.48,374.73,407.05,429.00,331.46,346.34,345.99,378.80,379.51,326.15,382.94,357.21,317.68,304.37,429.48,471.21,403.91,384.55,384.13,294.66,343.63,253.89,245.66,271.37,281.16,260.61,299.64,227.89,253.19,255.36,261.71,235.36,,,,,,,,,,,,,,,,,,,268.00,,,193.30,218.86,261.46,268.79,245.26,182.85,239.69,,,223.78,227.76,,201.12,271.78,172.92,174.41,,,207.11,231.40,224.72,229.69,210.27,,
2024-02-13 22:07:29.811000,L9,,534.56,466.36,380.99,296.00,192.86,,,,,,,,528.59,492.56,461.22,435.48,415.65,406.02,397.59,392.07,387.47,339.42,336.11,317.80,319.65,350.35,354.07,355.03,339.29,318.70,318.54,319.31,310.74,296.62,270.40,260.48,278.77,289.93,300.17,312.06,306.77,305.38,281.30,274.75,249.17,386.34,370.65,355.53,342.72,361.91,232.69,203.76,198.05,182.30,172.65,190.95,194.34,181.86,178.13,170.83,177.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,,,482.72,387.03,308.18,208.05,,,,,,,,511.70,485.77,468.44,440.42,405.23,411.72,380.17,401.33,386.46,333.09,326.00,312.19,311.96,352.76,348.12,353.15,339.37,318.29,306.14,309.48,303.55,288.72,262.95,252.75,273.81,276.11,295.09,295.94,296.27,290.71,284.76,259.94,240.25,377.29,370.97,351.54,339.68,346.03,221.25,198.05,189.77,180.30,173.58,182.94,188.44,186.90,177.04,176.87,171.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,,,467.28,382.02,301.56,193.40,,,,,,,,522.96,495.67,460.43,442.37,418.99,409.08,395.72,395.98,387.27,345.33,329.29,316.97,316.26,342.13,353.18,360.38,335.50,318.13,316.39,310.44,305.86,294.31,272.61,258.08,276.03,290.87,309.49,319.65,318.77,309.55,302.80,276.32,257.99,383.39,372.98,360.01,342.40,362.04,234.19,205.27,190.85,176.81,171.93,172.21,186.97,191.81,176.19,172.51,172.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,,,471.02,373.86,303.30,205.66,,,,,,,,,,514.23,486.57,472.75,461.01,440.56,409.25,418.10,391.38,371.11,356.29,342.60,391.73,406.25,381.79,370.31,353.16,352.01,344.46,368.68,313.63,301.91,289.72,320.75,325.92,343.09,338.40,335.02,330.61,319.02,295.75,287.75,430.36,409.86,390.28,374.56,374.07,265.24,235.12,228.00,238.75,203.91,229.45,228.34,212.81,222.55,234.66,188.17,186.34,196.36,,,,,,,,,,,,,,,,,,,168.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,532.89,457.60,379.44,296.66,190.23,,,,,,,,527.89,500.38,462.96,438.91,420.83,410.07,399.27,391.13,386.93,340.46,331.65,318.40,316.38,346.96,360.14,358.75,335.65,319.22,314.73,319.87,311.44,299.15,274.69,263.21,276.54,288.35,301.87,303.64,301.82,304.05,282.11,271.73,262.61,379.37,372.25,352.63,340.79,356.51,234.81,210.41,194.10,180.22,173.98,180.77,189.59,179.85,182.49,174.55,177.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,,534.38,465.16,383.34,301.12,199.53,,,,,,,,523.09,490.94,465.45,438.16,422.80,404.06,396.68,393.20,391.40,345.04,335.20,323.94,325.49,357.75,362.00,362.06,345.09,326.26,320.38,324.71,316.41,302.49,278.01,269.26,313.10,301.98,313.53,320.87,319.29,313.38,290.44,279.38,266.10,382.32,373.64,356.74,348.16,381.41,238.45,215.14,196.95,186.41,180.46,196.05,195.16,185.77,182.98,178.44,180.17,167.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:06:49.872000,L9,,536.63,462.96,380.15,296.35,189.87,,,,,,,,,502.36,488.64,453.98,419.43,431.00,397.81,407.90,454.42,352.56,356.57,356.07,328.16,381.79,389.76,374.58,375.79,358.75,332.71,335.98,324.28,308.07,290.94,283.94,334.90,333.21,332.87,334.41,326.01,321.29,311.97,292.51,269.25,425.94,382.13,400.53,359.03,378.57,245.68,212.81,209.19,203.27,205.40,209.14,216.39,201.70,188.05,185.72,190.73,192.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,521.27,400.08,466.07,386.12,300.01,197.23,,,,,,,,522.36,492.14,464.63,437.84,416.41,404.83,390.15,402.08,389.34,342.47,331.59,318.75,317.65,347.02,353.89,351.73,336.81,314.15,315.64,312.43,309.86,296.67,268.61,266.46,288.85,287.11,299.78,313.69,303.36,299.55,280.66,269.35,258.55,387.38,372.33,358.29,346.53,365.28,232.79,206.28,191.18,180.85,178.43,189.42,188.41,194.47,181.16,173.28,172.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19 22:06:42.049000,L9,,,474.96,385.06,305.77,205.16,,,,,,,,,502.11,465.57,442.09,420.95,405.13,395.67,395.64,388.17,348.81,344.01,323.93,325.94,368.68,367.14,360.47,353.64,320.72,320.03,316.36,315.70,297.88,275.67,267.54,316.26,299.72,309.95,318.54,315.92,307.63,287.01,272.04,253.61,383.55,374.39,347.66,359.92,380.45,232.74,209.04,199.94,183.07,182.60,186.39,196.31,206.86,180.75,179.76,177.99,169.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,,535.27,466.24,378.37,297.43,189.70,,,,,,,,,540.29,510.14,477.68,443.35,422.65,414.38,440.44,427.77,402.81,405.29,393.91,357.48,386.60,392.65,379.91,366.04,348.51,342.48,359.35,370.91,338.65,305.15,300.52,327.42,330.22,333.94,346.94,335.81,324.59,307.45,293.33,271.23,436.53,416.65,395.17,379.77,395.96,257.02,243.62,236.45,213.35,231.01,223.84,239.95,232.95,249.67,229.99,224.54,228.79,217.78,,,,,,,,,,,,,,,,,,,187.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:06:18.840000,L9,,,470.98,383.91,302.38,200.77,,,,,,,,,537.14,506.84,470.82,449.77,429.88,415.83,414.10,461.26,362.04,420.20,377.42,349.76,407.66,405.51,390.59,381.67,347.08,358.16,346.87,361.43,331.39,291.70,292.32,328.40,336.19,332.24,342.99,341.30,324.05,301.48,300.93,273.04,404.15,418.23,388.46,375.66,404.66,260.46,243.32,217.42,208.23,224.30,219.12,208.33,211.23,210.63,242.76,207.52,211.52,200.40,,,,,,,,,,,,,,,,,,,158.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,,,471.37,386.63,301.23,196.42,,,,,,,,,509.39,470.01,448.44,435.27,413.56,412.78,404.54,402.18,361.05,345.02,331.87,348.11,355.51,372.38,413.58,362.46,337.50,322.93,318.65,332.58,307.75,286.61,271.48,303.22,305.11,313.45,323.65,317.25,307.62,287.23,280.57,271.37,393.00,383.51,361.72,346.21,413.46,242.41,214.70,204.25,179.11,186.44,197.20,198.71,193.18,183.29,186.94,183.22,178.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,,531.82,469.64,379.13,295.73,186.96,,,,,,,,525.73,493.92,467.65,443.76,422.62,407.61,394.93,393.04,389.03,342.08,335.69,321.83,321.71,356.30,359.96,358.79,347.29,325.58,320.40,319.83,317.86,297.92,275.09,266.44,306.86,292.18,303.00,316.06,307.45,308.90,291.90,270.19,251.16,388.98,371.89,356.76,350.87,379.87,228.97,207.93,195.41,182.25,175.55,194.29,192.67,187.14,181.59,177.75,178.70,167.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23 22:06:59.383000,L9,504.07,392.21,474.38,391.11,305.72,201.66,,,,,,,,519.09,484.26,465.90,446.69,418.66,403.84,391.24,390.56,390.23,339.84,327.64,317.26,316.37,354.42,356.61,352.05,337.67,315.96,317.85,321.37,314.01,296.53,268.20,261.30,279.04,297.39,305.33,314.18,307.28,295.89,277.46,270.21,241.99,379.73,370.33,353.36,346.64,363.15,226.64,204.74,191.22,182.55,175.80,187.82,197.83,183.14,182.37,171.24,181.50,170.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,,,,,,,,,,,,,535.47,508.94,475.54,447.15,421.38,399.91,393.25,390.29,383.74,341.18,336.47,317.53,315.97,347.96,357.45,339.01,354.17,333.79,315.16,315.13,321.66,302.07,275.77,257.80,325.97,310.33,291.60,323.74,288.52,306.91,294.15,272.57,255.42,380.19,361.66,366.55,341.39,378.26,236.88,201.92,186.98,181.23,181.22,185.81,187.56,186.53,176.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,530.58,403.67,474.17,382.66,300.06,194.65,,,,,,,,532.11,501.64,471.08,454.64,420.43,405.04,388.58,384.27,382.76,348.74,330.65,313.43,312.53,339.34,348.79,348.24,331.55,308.53,311.06,304.97,311.43,285.31,271.25,254.90,267.52,277.40,293.76,306.29,311.67,308.77,288.37,277.54,249.19,376.30,368.55,349.40,335.20,349.31,219.72,203.89,182.54,177.56,164.91,171.26,171.77,173.62,171.49,170.05,169.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10 22:07:10.262000,L9,525.36,401.56,471.55,381.62,298.01,195.46,,,,,,,,523.79,491.69,468.61,436.22,412.68,403.82,395.16,382.99,385.71,341.96,326.47,316.15,313.40,345.29,351.51,345.81,329.11,312.28,306.67,309.03,306.14,281.61,267.12,255.75,270.45,277.57,293.18,296.22,304.36,292.77,278.76,267.80,248.43,377.83,365.84,353.73,339.27,359.43,222.34,202.73,183.51,173.68,169.25,170.61,180.88,176.31,168.11,170.08,176.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,,361.53,249.51,184.39,,,,,,,,,522.46,493.75,470.23,444.91,420.10,406.58,396.73,395.58,387.70,343.51,334.13,319.12,321.03,351.49,354.77,353.92,334.74,312.66,314.61,312.37,308.87,291.88,269.58,263.18,276.99,307.55,301.87,315.76,295.89,306.00,276.15,264.54,241.83,383.40,368.99,353.84,341.43,375.21,232.98,206.00,190.21,181.97,173.31,180.13,181.36,179.49,172.99,170.48,172.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,542.16,418.12,472.35,366.27,293.64,185.03,,,,,,,,531.73,497.23,475.79,448.99,426.29,408.48,401.63,396.01,391.91,344.27,336.57,322.18,317.57,357.09,354.77,352.47,338.49,316.82,316.77,318.20,311.55,296.86,270.60,265.91,285.14,291.11,297.51,307.42,301.77,298.48,282.50,269.17,246.16,384.10,377.40,355.88,348.78,369.79,234.12,207.90,196.61,181.59,175.49,190.44,189.15,179.66,178.19,170.10,171.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05 22:07:21.239000,L8,,,,,,,,,,,,,,,,,539.47,510.00,434.62,395.60,395.36,388.66,481.54,338.28,314.67,315.39,411.52,350.83,344.85,332.12,311.46,311.09,307.90,304.85,418.95,265.13,260.06,270.94,282.12,293.98,301.38,299.32,293.72,275.58,280.83,239.91,405.73,376.02,536.62,419.27,346.77,230.56,316.91,216.37,177.54,172.90,316.75,282.24,313.29,275.44,338.79,175.94,,,,,,,,,,,,,,,,,,,,,,,,,175.76,324.04,291.07,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,533.74,420.76,363.09,175.50,,,,,,,,,,,524.53,496.02,461.44,431.65,412.94,403.69,410.04,401.36,342.02,338.24,322.49,321.45,353.94,351.80,357.95,345.88,314.87,330.87,334.91,322.36,316.60,278.40,290.57,301.16,282.78,318.19,329.76,310.09,310.22,290.59,289.10,264.42,381.85,370.49,353.38,360.58,362.30,256.10,207.71,224.01,191.91,224.89,191.10,185.97,198.32,175.04,182.86,172.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:07:18.443000,L8,525.60,398.08,467.67,385.27,298.57,197.40,,,,,,,,525.80,499.40,473.05,448.35,427.80,421.61,398.86,398.07,389.82,345.28,330.01,321.82,313.31,348.61,353.00,358.61,341.55,327.34,322.78,313.34,310.51,301.55,272.62,267.16,280.51,297.10,308.91,323.06,311.10,308.93,280.20,276.17,250.45,392.41,376.56,361.46,341.61,356.59,234.20,205.57,187.34,183.27,172.66,182.22,192.49,180.15,183.49,172.73,181.74,168.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,523.48,396.04,475.27,391.19,306.25,208.04,,,,,,,,521.92,492.45,471.61,438.86,420.88,402.84,389.45,392.61,384.23,341.81,325.00,318.58,313.94,343.35,352.00,353.13,336.61,312.73,308.15,309.99,311.42,290.30,267.33,257.02,269.95,285.95,298.85,311.25,299.67,294.53,278.75,260.82,243.29,385.56,366.87,353.25,338.75,351.53,227.22,205.17,191.73,179.94,176.34,188.27,188.24,183.84,176.96,175.15,172.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,,,486.98,342.10,226.80,,,,,,,,,,499.25,477.03,447.54,410.73,400.71,388.46,388.83,381.93,332.38,324.64,310.04,312.79,333.59,337.62,343.50,321.65,305.99,304.73,306.35,304.51,283.68,256.02,249.82,263.59,273.89,287.28,296.66,291.93,288.94,275.70,254.56,232.75,378.05,360.23,347.73,335.42,334.08,216.91,196.18,181.80,169.22,167.54,170.16,174.68,162.80,164.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,486.31,383.05,235.56,403.71,326.48,227.56,,,,,,,,,,420.68,415.12,401.12,373.60,380.84,376.12,361.36,319.28,316.75,295.67,314.26,338.11,338.95,339.01,305.06,300.60,291.82,293.35,281.30,263.02,242.79,241.23,248.01,279.36,294.07,271.21,274.71,263.80,251.03,230.87,220.22,357.00,345.55,338.36,322.84,331.75,197.39,186.27,182.93,165.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:07:07.365000,L8,,533.07,468.10,379.25,298.97,194.08,,,,,,,,525.49,501.82,474.62,450.22,434.97,415.37,399.22,393.83,391.58,348.96,343.30,324.11,326.23,356.05,363.13,362.45,345.76,321.60,316.50,318.40,321.99,302.60,274.48,267.46,310.99,297.61,310.26,320.59,312.62,312.13,286.94,268.72,251.82,388.06,374.42,363.06,348.84,373.39,227.46,207.07,195.43,181.83,189.72,197.85,195.02,184.50,180.03,176.74,179.62,168.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,,416.33,464.64,381.66,,,,,,,,,,,493.90,474.20,439.53,422.76,406.78,396.67,394.12,389.86,344.65,339.01,319.06,319.91,352.26,359.38,357.62,347.83,322.28,320.05,325.62,318.62,299.80,273.76,263.42,273.53,292.82,312.72,314.74,305.70,304.71,280.98,279.50,262.15,384.69,375.29,356.57,345.84,364.47,235.89,210.80,190.56,187.18,173.36,184.10,191.65,179.56,184.00,169.12,180.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12 22:06:48.304000,L8,,,472.41,378.91,299.46,196.12,,,,,,,,528.33,496.63,473.15,443.08,420.77,408.65,396.59,396.02,391.59,342.95,334.38,319.93,320.57,353.43,358.01,357.06,339.06,317.60,315.42,317.17,314.06,298.07,273.26,263.20,280.23,292.70,309.84,311.18,305.56,303.01,281.20,270.82,247.86,383.77,373.12,354.51,346.38,358.56,228.94,206.63,196.82,184.77,177.54,188.89,195.28,181.32,177.30,175.04,178.15,169.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
