dates,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0036,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0064,nzd0357-0116,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0066,nzd0357-0065,nzd0357-0074,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0102,nzd0357-0103
2023-03-22 22:07:04+00:00,,415.26,,382.0209090909091,297.33181818181816,193.452,,,,,,,,,327.33299999999997,318.4191666666667,316.33666666666664,343.98125,355.715,306.3718181818182,316.3709090909091,308.865,,,,,,359.36,359.5,357.39,,339.5,348.23999999999995,336.98285714285714,336.25857142857143,347.75124999999997,349.9433333333333,335.223,323.1708333333333,317.6645454545455,312.78416666666664,295.27916666666664,268.90909090909093,268.25100000000003,285.527,298.04,321.4208333333333,299.591,283.71636363636367,266.6308333333333,249.5625,229.96000000000004,207.55166666666665,193.68583333333333,188.1736363636364,178.294,189.303,189.5936363636364,184.64363636363635,181.10727272727274,179.3388888888889,179.20333333333332,175.42,185.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:07:11+00:00,,415.26,,381.5433333333333,296.1075,192.87,,,,,,,,,327.33299999999997,318.4191666666667,316.33666666666664,343.98125,355.715,308.08166666666665,318.2075,311.71,,,,,,359.36,359.5,357.39,,339.5,348.23999999999995,336.98285714285714,336.25857142857143,347.75124999999997,349.9433333333333,335.223,324.4438461538461,318.49333333333334,312.78416666666664,295.27916666666664,270.0933333333333,270.1536363636364,288.08181818181816,298.6091666666667,321.7807692307692,299.591,285.95666666666665,267.94615384615383,250.67923076923077,230.8423076923077,207.9776923076923,193.27923076923076,189.99583333333337,178.294,192.24818181818182,190.94416666666666,185.2408333333333,183.74,181.425,181.097,175.6242857142857,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15 22:07:04+00:00,,415.26,,381.7936363636363,296.0672727272727,192.571,,,,,,,,,326.83900000000006,318.81083333333333,317.3691666666667,343.98125,355.22700000000003,310.1975,318.2854545454545,312.9061538461538,,,,,,359.36,359.5,357.39,,339.5,348.23999999999995,336.3383333333333,335.4066666666667,347.75124999999997,349.22249999999997,333.89,323.6892307692308,319.16230769230776,313.8783333333334,295.3308333333333,269.61999999999995,264.2845454545454,287.9575,299.4983333333334,321.8146153846154,299.827,285.9891666666667,268.4669230769231,250.6169230769231,230.74692307692308,207.56153846153848,193.78692307692307,190.26833333333335,179.509,193.52083333333334,190.9775,183.2541666666667,182.53833333333333,179.874,182.159,173.37333333333333,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45+00:00,,415.26,,382.3481818181818,296.25545454545454,191.96,,,,,,,,,326.38909090909095,318.3158333333334,316.78249999999997,344.4533333333333,354.7572727272728,309.5808333333333,316.39090909090913,312.2176923076923,,,,,,359.36,359.5,357.39,,339.5,348.23999999999995,336.4328571428572,335.46285714285716,348.9422222222222,350.40375,332.23,323.2823076923077,318.8184615384616,312.74583333333334,293.70750000000004,269.0641666666666,263.2809090909091,284.9241666666666,297.775,319.66769230769233,299.265,285.67,268.19461538461536,250.94846153846154,230.81230769230768,206.29461538461538,191.84153846153848,189.42249999999999,178.00099999999998,190.28166666666664,190.47666666666666,183.375,181.75666666666666,179.548,182.013,173.26999999999998,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:06:41+00:00,,415.26,,382.8233333333333,295.30444444444447,189.0025,,,,,,,,,327.62222222222226,319.255,318.038,345.9742857142857,352.87875,310.886,319.35,315.3390909090909,,,,,,359.36,359.5,357.39,,339.5,346.03249999999997,337.8566666666666,331.3,346.84666666666664,350.34833333333336,333.1028571428572,324.57363636363635,320.2318181818182,314.05100000000004,294.331,270.345,265.1411111111112,290.607,299.011,320.4063636363636,301.4525,288.022,268.9636363636364,252.10000000000002,231.16272727272732,207.05999999999997,191.83545454545455,191.379,183.55,194.238,192.7,185.602,183.251,180.339,180.365,172.60166666666666,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:39+00:00,,415.26,,383.04200000000003,295.369,189.29888888888888,,,,,,,,,328.06800000000004,320.1190909090909,319.12545454545455,347.63250000000005,353.9177777777778,310.0390909090909,319.17400000000004,314.70750000000004,,,,,,359.36,359.5,357.39,,339.5,346.03249999999997,338.62142857142857,333.78999999999996,348.5428571428571,352.2257142857143,333.29375,323.91,320.0258333333333,314.34909090909093,294.71090909090907,271.05727272727273,265.02900000000005,289.72272727272724,298.2818181818182,320.0225,301.2311111111111,288.1372727272727,269.2141666666667,252.24833333333333,231.23000000000002,207.12249999999997,192.30499999999998,190.73272727272726,182.75333333333333,193.37454545454545,192.36454545454544,185.6518181818182,182.66272727272727,180.37,180.00454545454545,172.01857142857145,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02+00:00,,,,381.28499999999997,292.38,190.385,,,,,,,,,334.09999999999997,322.76599999999996,322.815,354.2785714285714,359.365,310.37363636363636,320.184,315.23818181818183,,,,,,,,,,,352.37999999999994,340.855,338.4325,354.45166666666665,358.34,339.36857142857144,328.45272727272726,322.5854545454545,321.874,300.746,274.80600000000004,265.273,291.3772727272727,298.45181818181817,322.4309090909091,306.8522222222222,288.2672727272727,273.82,257.5,234.66636363636363,209.02363636363634,194.0209090909091,190.34909090909093,183.74777777777777,195.23999999999998,194.25,186.39181818181817,182.7190909090909,180.82545454545453,179.39909090909092,172.01857142857145,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:06:59+00:00,,,,381.9790909090909,293.3363636363636,191.13363636363636,,,,,,,,,333.941,322.8181818181818,322.0190909090909,354.40250000000003,360.45444444444445,310.30916666666667,319.6990909090909,315.1983333333333,,,,,,,,,,,352.37999999999994,341.1271428571428,339.096,355.7057142857143,358.0785714285715,339.2675,327.5291666666667,322.33,321.33090909090913,301.04272727272723,274.69909090909096,265.4736363636364,290.9558333333334,297.9025,322.0233333333333,307.306,287.9008333333333,273.4766666666667,256.7325,234.74249999999998,209.42,193.23666666666668,189.47416666666666,182.722,195.54083333333335,195.14083333333335,186.40833333333333,182.75166666666667,180.8166666666667,180.12416666666664,172.89625,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07+00:00,,,,382.31454545454545,293.8572727272727,191.40727272727273,,,,,,,,,334.912,322.61,321.97,355.51250000000005,361.46555555555557,310.7525,318.4145454545455,315.7816666666667,,,,,,,,,,,349.3499999999999,341.7271428571429,339.096,358.29285714285714,359.81,340.08,328.49,323.53749999999997,322.2172727272727,301.3463636363636,274.2741666666667,265.07,289.5566666666667,298.1625,321.5058333333333,307.69,288.4008333333333,273.805,256.1791666666667,235.1825,209.14333333333332,193.115,189.56333333333336,184.73899999999998,199.17999999999998,196.79833333333332,187.70083333333335,183.45250000000001,182.46333333333334,180.19916666666666,172.89625,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04+00:00,,,,382.51545454545453,293.84999999999997,191.49181818181822,,,,,,,,,333.78499999999997,322.0218181818182,321.0536363636364,354.3655555555556,361.187,308.4883333333333,316.6390909090909,314.4916666666667,,,,,,,,,,,349.3499999999999,342.27500000000003,339.096,356.89142857142855,359.76142857142855,339.6711111111111,326.54833333333335,322.4891666666667,321.2872727272727,300.29,273.43583333333333,263.63916666666665,286.1333333333333,295.36083333333335,319.8491666666667,307.23727272727274,287.04833333333335,272.4941666666667,254.76833333333332,233.12583333333336,207.54583333333332,190.83583333333334,188.06583333333333,182.00500000000002,198.0325,195.45916666666668,187.02999999999997,182.96916666666667,181.34500000000003,179.22333333333333,172.85714285714286,213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14+00:00,,384.84,,382.51545454545453,293.84999999999997,191.49181818181822,,,,,,,,,330.72999999999996,319.49,318.18916666666667,350.832,357.6627272727273,308.4883333333333,316.6390909090909,314.4916666666667,,,,,,360.92,360.59,,,345.33,340.4,339.3211111111111,334.5083333333333,351.56374999999997,354.065,335.42999999999995,323.1007692307693,319.47923076923075,321.2872727272727,296.2891666666667,270.2653846153846,260.47153846153844,282.3546153846154,295.36083333333335,316.85923076923075,307.23727272727274,287.04833333333335,272.4941666666667,250.96307692307693,229.88384615384618,204.96384615384613,188.7246153846154,188.06583333333333,182.00500000000002,198.0325,195.45916666666668,187.02999999999997,182.96916666666667,181.34500000000003,179.22333333333333,172.85714285714286,213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14+00:00,,384.84,,382.6036363636364,295.1554545454546,192.64818181818183,,,,,,,,,330.51916666666665,317.9825,317.00666666666666,350.77909090909094,355.7827272727273,308.1983333333333,316.75181818181824,313.6141666666667,,,,,,360.92,360.59,,,345.33,343.66249999999997,339.403,334.5083333333333,351.7511111111111,354.0122222222222,335.65272727272725,320.2976923076923,318.0161538461538,319.8381818181818,294.6575,269.9769230769231,260.0723076923077,282.20307692307694,294.5308333333333,315.71846153846155,306.4309090909091,286.07916666666665,271.44083333333333,249.78076923076924,229.56692307692308,204.41692307692307,188.38923076923078,186.63833333333332,180.807,197.14583333333334,194.43916666666667,186.54583333333335,182.45583333333332,181.40416666666667,179.48000000000002,171.37857142857143,213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21+00:00,,384.84,327.67,384.08125,298.81375,193.18555555555554,,,,,,,,,330.1872727272727,317.4627272727273,316.3272727272727,349.648,355.553,304.276,312.4777777777778,309.024,,,,,,360.92,360.59,,,345.33,342.6125,339.325,333.6466666666667,351.05888888888893,353.21666666666664,334.2,316.70181818181817,314.23545454545456,318.171,292.3345454545455,267.7063636363636,257.1118181818182,280.19272727272727,291.944,310.6281818181818,304.387,281.127,268.166,246.1890909090909,226.6772727272727,202.85363636363635,186.13454545454545,178.911,180.851,192.15699999999998,192.154,183.66500000000002,178.02100000000002,178.8988888888889,177.0077777777778,169.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27+00:00,,384.84,327.67,385.2975,300.9125,195.29222222222222,,,,,,,,,329.423,316.465,314.304,349.29200000000003,354.3277777777778,302.7711111111111,311.89444444444445,306.6355555555556,,,,,,360.92,360.59,,,345.33,343.182,339.581,333.03166666666664,350.27666666666664,351.52777777777777,333.909,314.236,311.96000000000004,315.3533333333333,290.752,266.493,255.30699999999996,278.17,288.4866666666667,308.91400000000004,303.1722222222222,280.03222222222223,266.15555555555557,243.754,224.84900000000002,201.80300000000003,185.00100000000003,177.7444444444444,179.1633333333333,192.97875,192.46124999999998,185.055,178.75,180.7671428571429,176.23857142857145,170.07750000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17 22:07:27+00:00,,397.92499999999995,327.67,383.18111111111114,299.27555555555557,193.161,,,,,,,,,328.91181818181815,316.21636363636367,313.51,348.53,353.727,301.886,310.898,305.946,,,,,,360.92,360.59,,,345.33,344.7483333333333,339.79545454545456,333.0885714285714,349.687,351.014,333.4063636363636,313.8472727272727,311.55727272727273,313.608,290.31545454545454,266.2163636363636,255.1954545454545,277.1945454545455,287.33000000000004,308.8481818181818,302.18199999999996,279.041,265.17400000000004,242.79818181818183,224.35363636363638,201.4109090909091,184.45363636363638,177.433,179.1633333333333,192.97875,192.46124999999998,185.055,178.75,180.7671428571429,176.23857142857145,170.07750000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32+00:00,,397.92499999999995,327.67,379.834,298.15,193.161,,,,,,,,,328.91181818181815,316.21636363636367,316.58583333333337,348.53,353.727,301.886,310.898,305.946,,,,,,360.92,360.59,,,345.33,344.7483333333333,339.79545454545456,333.0885714285714,349.687,351.014,333.4063636363636,313.8472727272727,311.55727272727273,313.608,290.31545454545454,266.2163636363636,255.1954545454545,277.1945454545455,287.33000000000004,308.8481818181818,302.18199999999996,279.041,265.17400000000004,246.35416666666666,224.35363636363638,201.4109090909091,184.45363636363638,177.433,179.1633333333333,192.97875,192.46124999999998,185.055,178.19666666666666,180.7671428571429,176.23857142857145,170.07750000000001,,,,,,,276.44,350.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27+00:00,,397.7366666666667,327.67,378.9766666666667,298.8066666666667,194.8977777777778,,,,,,,,,327.87199999999996,313.009,314.0318181818182,345.755,351.73799999999994,298.8411111111111,309.91777777777776,302.3122222222222,,,,,,360.92,360.59,,,345.33,344.7483333333333,337.909,332.2557142857143,349.56100000000004,346.53777777777776,332.17199999999997,311.483,308.214,311.8233333333333,286.61800000000005,262.159,252.91099999999997,272.52000000000004,284.71000000000004,307.098,302.02555555555557,277.0422222222222,262.8044444444444,243.888,221.3877777777778,198.70777777777778,181.23777777777775,175.64875,175.25,192.13166666666666,192.73833333333332,183.75666666666666,177.8114285714286,178.27833333333334,175.25200000000004,171.77500000000003,,,,,,,276.44,350.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30+00:00,,397.7366666666667,327.67,379.907,300.062,196.38100000000003,,,,,,,,,327.48272727272723,313.34727272727275,314.3025,345.10909090909087,352.0854545454545,299.276,307.587,303.983,,,,,,360.92,360.59,,,356.17499999999995,345.04,337.90090909090907,331.93125,350.52272727272725,346.25699999999995,332.9418181818182,312.5981818181818,308.1790909090909,309.956,287.9790909090909,262.66636363636366,252.99272727272728,272.32000000000005,284.861,308.4672727272727,302.322,277.642,264.922,244.4327272727273,220.734,200.73600000000002,181.18,176.41444444444446,174.27375,190.79857142857142,191.76142857142855,185.24714285714285,177.1175,178.27833333333334,175.25200000000004,171.77500000000003,,,,,,,276.44,350.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30+00:00,,397.7366666666667,327.67,379.912,299.679,196.012,,,,,,,,,326.4054545454546,315.2645454545455,314.28000000000003,343.3472727272727,352.00545454545454,298.885,306.902,303.322,,,,,,360.92,360.59,,,356.17499999999995,344.65833333333336,338.073,331.3071428571429,351.2854545454545,345.807,332.3618181818182,312.61727272727273,308.96818181818185,308.551,287.13545454545454,264.05181818181813,253.41181818181815,271.0581818181818,284.93300000000005,309.87545454545455,298.82599999999996,279.20500000000004,267.679,246.77818181818182,222.52200000000002,205.33800000000002,183.301,175.79888888888888,174.99125,191.5142857142857,192.60999999999999,187.44571428571427,179.99375,182.73833333333334,181.0,179.62333333333333,,,,,,,276.44,350.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.81,175.75,180.2,217.74,226.29,242.63,192.78,,
2024-02-05 22:07:19+00:00,,397.7366666666667,327.67,379.589,299.83000000000004,196.475,,,,,,,,,325.79499999999996,314.457,314.3,342.15500000000003,350.289,297.69444444444446,306.0188888888889,304.562,,,,,,360.92,360.59,,,356.17499999999995,344.65833333333336,337.55222222222227,329.56666666666666,350.091,344.6177777777778,331.742,312.14199999999994,307.913,307.7344444444444,285.448,263.09399999999994,252.00499999999997,269.532,284.16333333333336,309.10900000000004,297.43,278.6866666666667,272.536,251.92909090909095,221.07111111111112,204.39999999999998,183.15555555555554,175.2925,175.2057142857143,190.29166666666666,190.55500000000004,187.58833333333334,185.7375,183.142,179.225,179.91500000000002,235.98,,,,,,276.44,350.24,,,,,,,,,,,,,,,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-02-13 22:07:29+00:00,,397.7366666666667,327.67,379.44500000000005,299.538,196.678,,,,,,,,,324.978,313.839,314.0690909090909,341.503,349.262,296.8966666666667,305.72777777777776,304.32800000000003,,,,,,360.92,360.59,,,356.17499999999995,344.65833333333336,337.33,330.9742857142857,350.012,346.34700000000004,330.406,311.187,308.31,307.1511111111111,285.296,263.174,251.99,267.534,283.52555555555557,309.39,297.93,278.7688888888889,273.188,252.07636363636365,221.06888888888886,204.1222222222222,184.01333333333332,175.57999999999998,172.5814285714286,185.6816666666667,189.68666666666664,185.34833333333336,185.25,178.852,179.89,179.91500000000002,235.98,,,,,,276.44,350.24,,,,,,,,,,,,,,,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-02-21 22:07:17+00:00,,397.7366666666667,327.67,380.11899999999997,301.255,198.527,,,,,,,,,325.017,313.506,313.5536363636364,342.26,348.206,296.04111111111115,304.3022222222222,303.242,,,,,,360.92,360.59,,,356.17499999999995,345.6414285714286,336.61555555555555,331.23875,349.306,345.003,330.703,311.288,307.995,306.2611111111111,284.938,262.924,251.81,267.30499999999995,281.9555555555556,308.99100000000004,296.59666666666664,278.91555555555556,272.058,251.5527272727273,220.64888888888888,203.90999999999997,184.7611111111111,176.0875,172.6885714285714,186.20833333333334,190.13833333333332,186.32666666666668,184.57625,178.248,179.4475,179.91500000000002,235.98,,,,,,276.44,350.24,,,,,,,,,,,,,,,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-02-29 22:07:23+00:00,,404.18500000000006,327.67,380.2918181818182,301.2827272727273,198.0609090909091,,,,,,,,,327.928,316.03900000000004,316.2427272727273,344.57000000000005,351.282,297.386,305.837,304.6536363636364,,,,,,,,,,367.02,349.4983333333334,339.5833333333333,335.45875,353.91700000000003,349.788,334.527,314.928,310.70300000000003,306.221,289.14099999999996,266.96299999999997,255.372,271.207,282.84700000000004,312.53200000000004,297.892,281.304,272.44545454545454,256.34272727272725,225.45,207.38666666666666,187.8122222222222,176.1677777777778,172.59375,184.20857142857145,189.68571428571428,187.10999999999999,183.64444444444445,177.29166666666666,178.03000000000003,179.91500000000002,235.98,,,,,,276.44,350.24,,,,,,,,,,,,,,,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-03-08 22:07:05+00:00,,404.18500000000006,327.67,379.38545454545454,301.3554545454545,198.51909090909092,,,,,,,,,327.8977777777778,319.764,319.0081818181818,343.9388888888889,350.84666666666664,300.998,307.5,306.9290909090909,,,,,,,,,,367.02,348.708,339.51374999999996,335.45875,353.99111111111114,349.36555555555555,334.15444444444444,319.118,313.865,305.82222222222225,291.51599999999996,269.90700000000004,258.722,270.6677777777778,286.557,316.476,301.416,285.089,275.1427272727273,260.2518181818182,229.7311111111111,210.81333333333333,192.4633333333333,176.1675,176.66750000000002,184.82333333333335,196.18142857142857,192.00428571428574,184.515,177.456,179.90800000000002,190.82999999999998,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-03-16 22:07:23+00:00,,404.18500000000006,327.67,379.38999999999993,300.9641666666667,197.82833333333335,,,,,,,,,328.273,319.64,318.78916666666663,344.241,351.77599999999995,301.0772727272727,307.14909090909094,306.50333333333333,,,,,,,,,,367.02,349.3616666666667,339.65555555555557,336.01444444444445,354.467,350.08,334.304,319.12727272727267,314.4109090909091,306.384,292.21,270.3418181818182,259.13,271.255,286.72,316.3172727272727,301.6554545454546,284.8181818181818,274.85833333333335,260.4483333333333,230.23899999999998,210.773,192.627,176.61777777777777,176.36888888888888,184.24428571428572,195.35750000000002,190.485,184.29,176.97166666666666,179.5716666666667,190.82999999999998,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-04-17 22:07:03+00:00,,404.18500000000006,,379.6938461538461,300.97615384615386,199.39999999999998,,,,,,,,,329.498,320.55545454545455,320.2525,345.38,352.90099999999995,302.72181818181815,309.03,308.13416666666666,,,,,,,,,,367.02,350.95666666666665,340.59666666666664,337.38444444444445,355.799,349.99555555555554,335.725,320.6272727272727,315.6190909090909,307.475,293.9309090909091,271.72,260.4081818181818,275.09299999999996,288.35818181818183,317.4809090909091,303.87363636363636,286.39363636363635,276.375,262.2441666666667,231.45600000000005,211.51100000000002,194.16699999999997,177.71555555555557,177.30444444444444,185.88571428571427,196.765,191.6725,185.39888888888888,177.18142857142857,179.65714285714284,183.16666666666666,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-05-03 22:06:49+00:00,,404.18500000000006,,378.68384615384616,299.5876923076923,197.72333333333336,,,,,,,,,332.904,324.4727272727273,322.2316666666667,345.4588888888889,353.49888888888887,305.8390909090909,312.2427272727273,310.92333333333335,,,,,,,,,,367.02,352.0559999999999,340.72625,338.04375,356.28444444444443,350.20625,336.6144444444445,324.94272727272727,318.27909090909094,309.728,296.4281818181818,274.36,263.56636363636363,282.412,293.7827272727273,320.02000000000004,306.99,290.26454545454544,279.3825,265.0941666666667,234.727,213.44299999999998,196.744,181.75111111111113,181.5622222222222,188.7925,198.94555555555556,192.7866666666667,185.664,178.24875,181.04125,185.51,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-05-11 22:06:27+00:00,,402.81666666666666,,379.21500000000003,299.61785714285713,197.6853846153846,,,,,,,,,332.7845454545454,323.99583333333334,321.8792307692308,345.61499999999995,353.538,305.33416666666665,312.36333333333334,310.34153846153845,,,,,,,,,,367.02,352.0559999999999,341.37111111111113,338.53555555555556,355.829,351.8811111111111,336.634,324.04333333333335,317.7916666666667,309.74,296.4483333333333,273.8808333333333,263.8075,282.99727272727273,293.2266666666667,319.65500000000003,306.37,289.4641666666667,278.6107692307692,264.59076923076924,234.55090909090907,212.79181818181817,196.2381818181818,181.661,181.249,188.86222222222221,197.892,192.955,185.25454545454545,177.69666666666666,180.13888888888889,185.51,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-05-19 22:06:42+00:00,,398.72,,380.5585714285714,301.01714285714286,200.08384615384617,,,,,,,,,334.6218181818182,324.84583333333336,323.44615384615383,348.392,355.41999999999996,306.67,313.7475,311.5861538461538,,,,,,,,,,367.02,351.072,341.3,339.17375000000004,357.438,352.5675,339.15999999999997,324.94,318.5275,311.35818181818183,297.4425,274.89916666666664,264.9291666666667,287.43545454545455,295.12666666666667,320.6416666666667,307.56666666666666,290.87166666666667,279.8184615384615,266.1576923076923,235.76363636363632,213.8418181818182,198.14363636363635,182.505,181.37181818181818,188.61499999999998,197.74818181818182,194.21909090909094,184.87916666666663,177.903,179.924,182.324,216.17000000000002,,,,,,276.44,350.24,,,,,,,,,,,,,,168.58,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
2024-06-04 22:06:35+00:00,,398.72,,382.60571428571427,301.6892857142857,199.34214285714285,,,,,,,,,334.6218181818182,324.84583333333336,323.98923076923074,348.392,355.41999999999996,308.7676923076923,316.3007692307692,313.3164285714286,,,,,,,,,,367.02,351.072,341.3,339.17375000000004,357.438,352.5675,341.6036363636363,326.75307692307695,321.66769230769233,311.35818181818183,300.6123076923077,277.22615384615386,267.66692307692307,290.7675,297.8261538461539,322.32153846153847,308.8761538461539,292.1469230769231,280.78357142857146,265.0623076923077,237.535,216.32333333333335,201.33583333333334,185.3090909090909,185.50833333333333,191.8172727272727,201.265,197.4466666666667,191.20416666666665,177.903,183.98,190.06833333333336,216.70666666666668,,,,,,,,,,,,,,,,,,,,,177.985,,194.07,219.98,262.46,270.29,246.27,183.62,240.49,,,,,180.7,224.82,229.57,,201.91,272.91,173.41,175.8,165.81,175.75,193.945,225.07,225.86,236.45,202.06,,
