dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041
2022-02-14 22:12:25+00:00,,330.87,,216.79,,,,,,371.29,,,,,,,371.9,375.845,361.3033333333333,354.16333333333336,351.84999999999997,340.23249999999996,333.36199999999997,317.01,319.35,309.81500000000005,315.446,303.502,283.022,201.156,,314.86,,266.3625,269.634,259.13,252.996,232.17333333333332,255.23599999999996,243.42,246.9,238.746,244.314,232.68400000000003,,214.875,198.8875,184.9375,,,,,190.22333333333333,,,,,173.845,303.89666666666665,,303.74,,
2022-02-22 22:12:14+00:00,361.88,328.45,,216.79,,,,,,370.83000000000004,,,,371.07,,,366.16499999999996,369.00333333333333,358.055,350.885,347.8575,337.312,329.3933333333333,314.3025,316.446,309.24,313.65500000000003,303.41,285.155,203.73666666666668,,314.86,,266.3625,266.86,256.8483333333333,252.06166666666664,232.29,255.23599999999996,241.79999999999998,246.9,233.48333333333335,238.4333333333333,227.76,,214.875,198.8875,184.9375,,,,,199.75,,,,,172.71666666666667,302.855,,303.74,,
2022-02-23 22:06:08+00:00,361.88,328.45,283.34,258.40999999999997,,,,,,347.4433333333333,333.24,336.65,334.34,354.9,359.3,363.18,360.57666666666665,364.75,355.918,347.988,345.334,336.43666666666667,328.8614285714285,316.798,319.11833333333334,313.31333333333333,317.5357142857143,307.5585714285714,292.38142857142856,203.73666666666668,187.73,314.86,202.26,264.334,266.86,256.8483333333333,252.06166666666664,232.29,255.23599999999996,241.79999999999998,261.715,247.0957142857143,238.4333333333333,227.76,326.03,214.875,198.8875,184.9375,325.07,309.47,315.36,319.78,199.75,,,,,172.71666666666667,302.855,191.73,303.74,180.97,219.4
2022-03-27 22:05:58+00:00,361.88,328.45,281.27,270.4733333333333,,,,,,335.1875,328.45500000000004,334.845,332.845,348.1266666666667,351.35,360.995,355.7125,360.256,354.1233333333333,345.28999999999996,342.1066666666666,335.42,327.59375,318.0566666666667,320.7285714285714,314.8157142857143,321.01,310.265,298.32875,203.73666666666668,187.70499999999998,314.86,200.54500000000002,263.01500000000004,266.86,256.8483333333333,252.06166666666664,232.29,255.23599999999996,241.79999999999998,271.91,257.14625,238.4333333333333,227.76,326.515,214.875,198.8875,184.9375,325.07,310.285,315.605,319.395,199.75,,,,,172.71666666666667,302.855,190.26,303.74,181.92000000000002,215.94
2022-04-03 22:12:09+00:00,361.88,328.45,281.27,270.4733333333333,,,,,,335.1875,328.45500000000004,334.845,332.845,352.53,357.7833333333333,360.995,355.7125,360.256,358.1914285714286,345.28999999999996,342.1066666666666,335.42,327.59375,323.2257142857143,323.52125,318.50875,321.01,309.4122222222222,298.32875,204.47285714285712,187.70499999999998,314.86,200.54500000000002,263.01500000000004,266.86,256.8483333333333,252.06166666666664,232.29,255.23599999999996,241.79999999999998,271.91,257.14625,238.4333333333333,227.76,326.515,214.875,198.8875,184.9375,325.07,310.285,315.605,319.395,199.75,,,,,172.71666666666667,302.855,190.26,303.74,181.92000000000002,215.94
2022-04-27 22:11:58+00:00,361.88,328.45,281.27,270.4733333333333,,,,,,335.1875,328.45500000000004,334.845,332.845,352.53,357.7833333333333,360.995,355.7125,360.256,358.1914285714286,345.28999999999996,342.1066666666666,335.42,327.59375,323.2257142857143,323.52125,318.50875,328.00666666666666,309.4122222222222,298.32875,204.47285714285712,187.70499999999998,314.86,200.54500000000002,263.01500000000004,266.5571428571429,256.8483333333333,252.06166666666664,232.29,255.23599999999996,241.79999999999998,274.96000000000004,261.1433333333333,238.4333333333333,227.76,326.515,216.276,201.83599999999998,189.822,325.07,310.285,315.605,319.395,199.75,,,,,172.71666666666667,302.855,190.26,303.74,181.92000000000002,215.94
2022-05-05 22:11:55+00:00,361.88,328.45,281.27,270.4733333333333,,,,,,335.11199999999997,326.49,319.1466666666667,332.845,350.134,317.2,360.995,360.582,360.52666666666664,354.95625,339.7557142857143,342.1066666666666,335.42,327.59375,323.2257142857143,315.3622222222222,316.8377777777778,325.904,309.003,298.32875,204.20749999999998,187.70499999999998,314.86,200.54500000000002,263.01500000000004,266.5571428571429,256.8483333333333,252.06166666666664,231.92,255.23599999999996,239.96571428571428,274.96000000000004,261.1433333333333,238.4333333333333,227.76,326.515,220.45166666666668,204.17999999999998,189.822,325.07,310.285,315.605,319.395,199.75,,,,,172.71666666666667,302.855,190.26,303.74,181.92000000000002,215.94
2022-05-06 22:05:53+00:00,361.88,328.45,281.27,270.4733333333333,,,,,,335.11199999999997,320.29,307.65999999999997,332.845,350.134,288.54,360.995,360.582,360.52666666666664,354.52555555555557,335.9075,342.1066666666666,335.42,327.59375,317.98,308.95799999999997,315.82800000000003,325.8390909090909,309.8309090909091,301.1033333333333,213.32222222222222,188.16,314.86,201.23666666666668,261.89142857142855,266.5571428571429,261.0228571428571,252.06166666666664,231.92,262.7683333333333,239.96571428571428,276.32222222222225,262.13,238.4333333333333,227.76,328.53666666666663,220.45166666666668,204.17999999999998,189.822,328.605,289.6233333333334,315.605,322.09,204.494,,,,,172.71666666666667,302.855,191.92666666666665,303.74,182.08,214.88333333333333
2022-07-09 22:06:16+00:00,361.88,328.45,281.27,273.0075,,,,,,335.11199999999997,320.29,307.65999999999997,332.845,350.134,288.54,360.995,360.582,360.52666666666664,354.52555555555557,335.9075,342.1066666666666,335.42,323.8357142857143,314.49888888888887,303.93899999999996,315.136,323.45454545454544,310.38272727272727,304.65777777777777,215.6875,188.16,,201.23666666666668,261.78333333333336,265.5316666666667,261.9816666666666,252.84799999999996,230.45,270.8383333333333,240.25833333333333,281.25625,268.74666666666667,237.83599999999996,225.58199999999997,328.53666666666663,216.67,202.82999999999998,190.0625,328.605,281.29,315.605,322.09,216.8,,,,,172.71666666666667,302.855,191.92666666666665,,182.08,214.88333333333333
2022-07-16 22:12:26+00:00,361.88,323.99,281.27,291.74666666666667,,,,,,335.31333333333333,320.29,307.65999999999997,332.845,350.134,288.54,360.995,357.75249999999994,358.59599999999995,354.7025,334.42285714285714,342.15,335.7266666666667,324.00333333333333,310.25666666666666,301.99100000000004,314.485,320.5327272727273,309.5609090909091,308.18125000000003,218.6257142857143,188.16,,201.23666666666668,261.78333333333336,267.232,265.45399999999995,255.06999999999996,221.2775,273.99199999999996,242.102,290.6457142857143,276.18625000000003,244.065,231.3275,328.53666666666663,222.192,208.55749999999998,194.5533333333333,328.605,281.29,315.605,322.09,216.8,,,,,171.445,301.98,191.92666666666665,297.15,182.08,214.88333333333333
2022-07-25 22:06:23+00:00,361.88,323.99,281.27,285.8525,,,,,,317.90500000000003,316.306,307.65999999999997,332.845,350.134,288.54,360.995,357.75249999999994,358.59599999999995,354.7025,334.42285714285714,342.15,336.466,324.688,306.875,300.0627272727273,313.41,319.43636363636364,309.76,313.52,229.77857142857144,188.16,,201.23666666666668,260.894,257.306,261.09499999999997,264.17999999999995,219.57000000000002,280.97499999999997,241.8625,296.23333333333335,276.7071428571429,238.34666666666666,223.9033333333333,328.53666666666663,220.66,210.76999999999998,228.19333333333336,328.605,273.10600000000005,315.605,322.09,227.66800000000003,,,,,170.46,300.55500000000006,191.92666666666665,297.15,182.08,214.88333333333333
2022-08-02 22:06:07+00:00,361.88,323.99,281.27,285.8525,,,,,,312.4042857142857,313.47333333333336,307.65999999999997,332.845,350.134,269.21,360.995,357.75249999999994,358.59599999999995,354.0942857142857,332.10833333333335,340.73499999999996,337.1775,326.915,303.34000000000003,298.1445454545455,312.9118181818182,320.7154545454545,311.33636363636367,316.265,240.44857142857146,188.16,,201.23666666666668,259.31600000000003,256.7025,272.86,255.62999999999994,219.57000000000002,290.78749999999997,241.4433333333333,301.898,272.5157142857143,225.68499999999995,222.05999999999997,328.53666666666663,221.17499999999998,210.76999999999998,241.14000000000001,328.605,273.10600000000005,315.605,322.09,230.48333333333335,,,,,170.46,300.55500000000006,191.92666666666665,297.15,182.08,206.6575
2022-08-10 22:06:32+00:00,361.88,323.99,281.27,285.8525,,,,,,307.4175,311.33,300.794,332.845,350.134,255.77571428571426,360.995,357.75249999999994,358.59599999999995,354.0942857142857,332.10833333333335,340.73499999999996,337.1775,326.915,303.34000000000003,296.9266666666667,313.8625,320.4116666666667,312.11,317.62666666666667,246.30375000000004,188.16,286.82,201.23666666666668,258.50666666666666,256.7025,271.754,255.62999999999994,219.57000000000002,291.91999999999996,241.4433333333333,301.898,271.99375,225.68499999999995,222.05999999999997,328.53666666666663,221.17499999999998,210.76999999999998,249.158,328.605,268.1816666666667,315.605,322.09,231.56714285714287,,,,,170.46,300.55500000000006,202.26999999999998,270.755,180.785,207.12399999999997
2022-08-26 22:06:34+00:00,,321.95,279.2,281.1266666666667,,,,,,296.5142857142857,306.93142857142857,291.83000000000004,331.35,346.9566666666667,238.52166666666665,358.81,360.5899999999999,352.0799999999999,352.785,315.77333333333337,325.97,329.32,318.72,301.73375,292.577,317.82,325.365,313.63,326.77,264.44142857142856,182.46666666666667,286.82,200.72500000000002,253.096,250.85500000000002,280.9533333333333,,213.03500000000003,296.97999999999996,228.96,305.5366666666667,278.87,,,329.78999999999996,219.13199999999998,214.765,262.10749999999996,332.14,259.92400000000004,315.85,323.245,243.895,,,,,,,205.7833333333333,270.755,179.535,203.326
2022-10-21 22:06:29+00:00,,321.95,,274.39000000000004,,,,,,297.1614285714286,309.2214285714286,294.5675,340.09,342.015,215.734,366.54,369.685,358.91499999999996,344.16333333333336,319.2866666666667,342.76,341.68,335.71,296.01142857142855,287.64888888888885,316.4766666666667,325.16600000000005,315.1688888888889,327.12,276.9057142857143,176.70333333333335,286.82,202.62,252.898,250.85500000000002,280.9533333333333,,213.03500000000003,304.554,228.96,291.76500000000004,266.7125,,,327.945,219.13199999999998,214.765,262.10749999999996,329.46,247.13000000000002,,327.48,243.895,,,,,,,214.27999999999997,270.755,178.6375,201.936
2022-12-24 22:06:26+00:00,365.45,341.28499999999997,,297.42333333333335,,,,,,290.8866666666667,308.06000000000006,308.66,340.09,343.48,236.44000000000003,366.54,359.31,355.95,349.1,342.34,342.76,341.68,335.71,298.46999999999997,298.2042857142857,319.7257142857143,319.35857142857145,316.1557142857143,327.75666666666666,289.95,170.51999999999998,286.82,,252.335,236.97,278.395,,195.63,305.5849999999999,,,251.35999999999999,,,333.28999999999996,210.81666666666663,,279.69,326.78,246.74,,,247.98000000000002,,,,,,,233.3,270.755,177.38333333333333,199.22750000000002
2023-01-16 22:12:34+00:00,365.45,346.4,,305.83,,,,,,281.8,308.06000000000006,308.66,340.09,357.90999999999997,271.4475,370.79,363.96000000000004,361.54999999999995,349.12,342.6,340.15999999999997,335.42,327.78,309.33,306.28666666666663,323.99,325.34666666666664,320.37,321.16,273.2033333333333,170.51999999999998,286.82,,244.03000000000003,245.81499999999997,268.22666666666663,244.78,233.72,288.29249999999996,226.51,212.21,234.84666666666666,209.04,194.84,278.8233333333333,213.21499999999997,,279.69,326.78,241.96500000000003,,,247.95499999999998,,,,,,301.84,233.3,244.36,177.38333333333333,199.22750000000002
2023-02-09 22:12:32+00:00,365.45,346.4,,343.49,,,,,,295.12500000000006,321.0750000000001,343.99,340.09,357.90999999999997,369.03,370.79,363.96000000000004,361.54999999999995,349.12,342.6,340.15999999999997,348.84,341.70666666666665,332.2333333333333,336.5675,337.22749999999996,333.71000000000004,320.995,306.0725,248.3225,170.51999999999998,,239.47,235.5875,257.015,245.565,243.9,232.155,258.8999999999999,237.95,214.27000000000004,203.39499999999998,210.35,203.07,255.8225,189.25,209.95,,326.78,,,,229.64999999999998,,,,,,301.84,,,177.625,202.97000000000003
2023-03-13 22:12:11+00:00,365.57,346.58,,343.49,,,272.83,,,302.95,339.7,361.96500000000003,357.67499999999995,363.6566666666667,373.0333333333333,372.6166666666666,364.48333333333335,359.52666666666664,349.39000000000004,342.6,340.15999999999997,348.84,341.70666666666665,324.97499999999997,328.455,323.44,322.59749999999997,314.125,290.8125,225.36249999999998,170.39,,239.47,224.85750000000002,255.31666666666663,240.59666666666666,242.28666666666666,229.93666666666664,247.41249999999997,232.57000000000002,213.80333333333337,202.12333333333333,209.90666666666667,201.88333333333333,239.69,188.055,193.765,,326.78,,,,213.14999999999998,,,,,,300.7,,,179.28,205.53
2023-03-21 22:12:19+00:00,365.57,346.58,,343.49,,,272.83,,,302.95,339.7,361.96500000000003,357.67499999999995,363.6566666666667,372.0125,373.28,363.75,358.1475,353.28,347.24,344.0833333333333,349.7575,339.83500000000004,333.84666666666664,331.46799999999996,327.28999999999996,326.06,315.448,292.76,220.696,170.39,263.11,249.735,229.47200000000004,254.79,241.0125,239.735,232.3,246.05999999999995,234.52499999999998,219.48250000000002,205.43,211.34,202.945,239.69,190.66666666666666,186.04333333333332,,326.78,,,,201.92999999999998,,,,,,300.7,249.19,258.11,179.28,205.53
2023-03-22 22:05:52+00:00,356.26,346.97249999999997,,338.28499999999997,329.21,,273.945,,,301.935,337.82,363.0366666666667,359.76666666666665,363.6566666666667,371.898,374.346,366.398,358.1475,353.28,344.90999999999997,342.09000000000003,354.73400000000004,339.83500000000004,333.84666666666664,339.525,334.22499999999997,331.515,315.448,292.76,220.696,190.475,263.11,242.27333333333334,236.62333333333333,254.79,241.0125,239.735,232.3,246.05999999999995,234.52499999999998,219.48250000000002,205.43,211.34,202.945,239.69,190.66666666666666,186.04333333333332,,326.78,,336.36,333.14,201.92999999999998,,,,,,300.7,235.3,258.11,179.28,205.53
2023-03-29 22:12:01+00:00,356.26,346.97249999999997,,338.28499999999997,329.21,,273.945,,,301.935,348.87000000000006,363.0366666666667,359.76666666666665,363.6566666666667,372.3416666666667,373.68666666666667,365.84833333333336,357.312,352.588,343.61,340.256,354.73400000000004,334.248,327.2175,339.525,334.22499999999997,331.515,313.235,289.2366666666667,216.30999999999997,190.475,263.11,242.27333333333334,236.62333333333333,253.84,239.144,239.36800000000002,230.73600000000002,239.63833333333332,231.36999999999998,217.894,204.12,210.548,202.72,229.34,190.6025,183.5725,,326.78,,336.36,333.14,204.07999999999998,,,,,,287.64,235.3,258.11,179.28,205.53
2023-03-30 22:05:59+00:00,356.26,346.97249999999997,285.43,327.75,283.855,,273.945,,,300.0833333333333,341.815,355.7025,353.7025,357.425,370.21999999999997,371.2857142857143,362.4871428571428,354.9533333333334,351.815,341.8533333333333,338.41,354.73400000000004,332.2183333333333,327.402,339.525,333.6885714285714,334.7357142857143,317.20142857142855,289.2366666666667,216.30999999999997,187.49333333333334,263.11,232.13,239.18714285714285,253.84,239.144,239.36800000000002,230.73600000000002,239.63833333333332,231.36999999999998,217.894,204.12,210.548,202.72,229.34,190.6025,183.5725,,329.40999999999997,302.96,327.175,327.65,204.07999999999998,,,,,,287.64,225.42666666666665,258.11,181.54000000000002,210.33499999999998
2023-04-07 22:05:40+00:00,350.0425,343.594,299.135,326.525,279.81,213.86,273.945,,,300.45,339.03000000000003,351.534,356.808,357.425,370.18125,371.9925,364.52,354.9533333333334,351.815,341.8533333333333,338.41,358.9216666666667,332.2183333333333,327.402,344.9185714285714,333.6885714285714,335.63,323.62375,289.2366666666667,216.30999999999997,190.86,263.11,232.28400000000002,239.18714285714285,253.84,239.144,239.36800000000002,230.73600000000002,239.63833333333332,231.36999999999998,217.894,204.12,210.548,202.72,229.34,190.6025,183.5725,,329.40999999999997,302.96,334.8533333333333,327.65,204.07999999999998,,,,,,287.64,226.5875,254.205,181.54000000000002,210.33499999999998
2023-05-24 22:11:41+00:00,346.55,339.715,299.135,326.525,279.81,213.86,273.945,,,299.6166666666666,338.8625,353.42,360.9875,362.0733333333333,371.4085714285714,372.7714285714286,365.2642857142857,354.754,352.358,341.756,337.54,362.37,331.52,325.0525,346.31666666666666,332.9233333333333,334.5285714285714,322.4242857142857,278.60200000000003,200.344,197.68333333333337,263.11,232.28400000000002,236.48,253.84,239.144,239.36800000000002,230.73600000000002,220.596,231.36999999999998,217.894,204.12,210.548,202.72,210.546,190.6025,183.5725,,332.04,302.96,334.8533333333333,327.65,203.952,,,,,,287.64,226.5875,254.205,183.8,215.14
2023-06-02 22:05:29+00:00,346.55,339.715,299.135,326.525,279.81,213.86,273.945,,,299.6166666666666,338.8625,353.42,360.9875,362.0733333333333,371.4085714285714,372.7714285714286,365.2642857142857,354.754,344.5,328.19666666666666,337.54,362.37,331.52,325.0525,346.31666666666666,332.9233333333333,334.5285714285714,322.4242857142857,283.96500000000003,200.344,197.68333333333337,263.11,232.28400000000002,236.48,253.84,241.40833333333333,239.36800000000002,230.73600000000002,220.596,231.36999999999998,217.894,204.12,210.548,202.72,210.546,190.6025,183.5725,,332.04,302.96,334.8533333333333,327.65,209.73333333333335,,,,,,287.64,226.5875,254.205,183.8,215.14
2023-06-09 22:11:36+00:00,346.55,339.715,299.135,326.525,279.81,213.86,273.945,,,299.6166666666666,338.8625,353.42,360.9875,362.0733333333333,371.4085714285714,372.7714285714286,365.2642857142857,354.754,344.5,328.19666666666666,337.54,362.37,331.52,325.0525,332.81,326.23285714285714,334.5285714285714,318.7275,283.96500000000003,200.615,197.68333333333337,263.11,232.28400000000002,236.48,253.84,241.40833333333333,239.36800000000002,230.73600000000002,220.596,231.36999999999998,217.894,204.12,210.548,202.72,210.546,190.6025,183.5725,,332.04,302.96,334.8533333333333,327.65,209.73333333333335,,,,,,287.64,226.5875,254.205,183.8,215.14
2023-06-18 22:05:21+00:00,342.34999999999997,336.9342857142857,295.56333333333333,320.802,276.525,213.86,273.945,,,287.12,338.8625,353.42,360.9875,362.0733333333333,371.4085714285714,372.7714285714286,365.2642857142857,354.754,340.7214285714286,323.6242857142857,337.54,362.37,331.52,325.0525,325.9525,323.24625,331.52874999999995,318.63222222222225,289.4742857142857,213.30714285714288,195.9,263.11,232.28400000000002,236.48,250.89,248.51285714285714,239.36800000000002,230.73600000000002,220.596,231.36999999999998,217.894,204.12,210.548,202.72,210.546,195.426,183.5725,275.74,314.81,283.075,334.8533333333333,321.6333333333334,214.74571428571429,,,,,,287.64,226.5875,254.205,183.8,215.14
2023-07-28 22:05:50+00:00,337.72999999999996,333.148,293.9875,309.572,273.096,213.86,273.945,,,284.156,331.898,353.42,360.9875,341.4866666666667,362.38,364.84000000000003,357.4614285714286,342.81600000000003,338.40285714285716,319.02,328.976,370.6725,326.71400000000006,329.02,323.07124999999996,323.4425,333.32374999999996,319.83666666666664,296.94571428571425,227.96857142857144,192.108,263.11,232.28400000000002,241.10333333333332,250.13599999999997,254.7085714285714,238.01500000000004,229.99,220.1575,232.58499999999998,219.315,204.695,210.925,204.69,179.85666666666665,195.426,183.5725,275.74,314.81,274.75,334.8533333333333,321.6333333333334,214.74571428571429,302.99,,,,,280.53999999999996,226.5875,254.205,183.8,215.14
2023-08-04 22:12:04+00:00,337.72999999999996,333.148,293.9875,309.572,273.096,213.86,273.945,,,284.156,331.898,353.42,360.9875,341.4866666666667,362.38,364.84000000000003,357.4614285714286,342.81600000000003,338.40285714285716,319.02,328.976,370.6725,326.71400000000006,329.02,323.07124999999996,326.2988888888889,330.24333333333334,321.887,303.3875,227.96857142857144,192.108,263.11,232.28400000000002,241.10333333333332,248.25833333333333,254.7085714285714,237.21400000000003,235.53199999999998,220.1575,229.21999999999997,219.315,204.695,217.212,204.69,179.85666666666665,195.426,183.5725,275.74,314.81,274.75,334.8533333333333,321.6333333333334,211.6025,302.99,,,,,280.53999999999996,226.5875,254.205,183.8,215.14
2023-08-05 22:05:47+00:00,337.72999999999996,333.148,292.726,308.02833333333336,272.1116666666667,213.86,273.945,,,283.31,327.6983333333333,353.42,360.9875,337.8075,357.82375,360.14875,353.225,340.5466666666667,339.165,318.965,328.976,370.6725,321.15333333333336,329.02,319.16555555555556,325.055,328.67999999999995,321.5354545454545,305.75333333333333,235.69625000000002,188.29833333333332,263.11,232.28400000000002,241.01142857142855,248.25833333333333,258.95624999999995,237.21400000000003,235.53199999999998,220.1575,229.21999999999997,219.315,204.695,217.212,204.69,179.85666666666665,201.43166666666664,183.5725,275.74,314.81,273.895,334.8533333333333,321.6333333333334,211.6025,302.99,,,,,280.53999999999996,226.5875,254.205,176.575,211.77499999999998
2023-08-21 22:05:52+00:00,337.72999999999996,333.148,292.726,308.02833333333336,272.1116666666667,213.86,273.945,,,283.31,327.6983333333333,353.42,360.9875,337.8075,357.82375,360.14875,353.225,340.5466666666667,339.165,318.965,328.976,369.0033333333334,303.1066666666667,326.15749999999997,314.86875,323.72444444444443,329.725,323.2481818181818,312.10777777777776,245.07875,185.3685714285714,263.11,230.4875,244.43666666666664,246.036,261.20142857142855,235.76250000000005,247.3,220.37666666666667,224.17749999999998,220.31000000000003,204.60333333333335,218.59999999999997,202.48666666666668,176.375,203.868,174.77999999999997,275.74,314.81,273.895,334.8533333333333,321.6333333333334,213.29,302.99,,,,,280.53999999999996,226.5875,254.205,175.92999999999998,208.75
2023-10-23 22:12:23+00:00,326.965,320.28499999999997,288.4533333333334,295.18666666666667,264.41333333333336,,,,,267.00333333333333,305.37000000000006,,376.57,318.67499999999995,319.6,323.41499999999996,318.7800000000001,318.33000000000004,329.918,305.52799999999996,294.74,,292.48,313.83,283.534,311.40333333333336,317.578,316.5442857142857,327.34499999999997,273.274,176.1325,,,226.88666666666668,241.38,280.9549999999999,239.655,273.565,218.86,222.325,215.32,201.8,225.67000000000002,198.53,172.38,223.08999999999997,,275.74,297.58,264.20666666666665,,309.6,217.57600000000002,302.99,,,,,303.8,,,171.99499999999998,205.555
2023-11-08 22:12:20+00:00,326.965,320.28499999999997,288.4533333333334,295.18666666666667,264.41333333333336,,,,,267.00333333333333,305.37000000000006,,376.895,337.22666666666663,319.6,323.41499999999996,318.7800000000001,318.33000000000004,333.4266666666667,312.1983333333333,319.095,331.04,298.284,313.56,288.795,310.5357142857143,317.578,314.935,327.34499999999997,273.274,176.1325,,,222.365,244.0275,280.9549999999999,240.88666666666666,273.565,220.91999999999996,225.09666666666666,214.41500000000002,203.255,220.41333333333333,200.98000000000002,176.735,223.08999999999997,182.85,275.74,297.58,264.20666666666665,,309.6,216.95166666666668,302.99,,,,172.21,304.75,,,171.99499999999998,205.555
2023-11-09 22:06:12+00:00,326.965,320.28499999999997,287.9425,300.2275,257.66999999999996,,,,,277.975,317.7633333333333,345.62,365.6066666666666,340.67499999999995,319.6,323.41499999999996,318.7800000000001,318.33000000000004,336.71,317.8971428571428,329.1566666666667,338.31,304.975,320.015,296.4271428571429,314.5875,321.82666666666665,317.65333333333336,330.17,277.05333333333334,176.598,,,222.365,244.0275,280.9549999999999,240.88666666666666,273.565,220.91999999999996,225.09666666666666,214.41500000000002,203.255,220.41333333333333,200.98000000000002,176.735,223.08999999999997,182.85,275.74,310.42999999999995,264.20666666666665,316.13,312.73,216.95166666666668,302.99,,,,172.21,304.75,,,173.89,208.73000000000002
2023-11-24 22:12:27+00:00,321.35,320.25,287.9425,300.2275,257.66999999999996,,,,,277.975,317.7633333333333,345.62,365.6066666666666,340.67499999999995,319.6,323.41499999999996,318.7800000000001,318.33000000000004,336.71,317.8971428571428,329.1566666666667,345.57666666666665,309.75714285714287,319.244,299.45625,316.22222222222223,321.03142857142853,317.531,330.17,277.05333333333334,176.598,,,222.365,249.596,280.63599999999997,243.8475,266.5733333333333,234.2033333333333,229.45999999999998,216.71000000000004,203.255,220.41333333333333,212.73666666666668,179.23333333333335,219.07666666666668,184.39999999999998,275.74,310.42999999999995,264.20666666666665,316.13,312.73,216.19500000000002,302.99,,,,172.21,304.75,,,173.89,208.73000000000002
2023-12-19 22:06:15+00:00,339.34,337.01,294.65749999999997,303.0425,256.49,208.56,,,,293.11749999999995,323.79,344.685,359.895,341.424,332.70666666666665,337.27,318.7800000000001,318.33000000000004,348.46333333333337,336.34166666666664,329.1566666666667,345.57666666666665,313.62,322.41333333333336,310.98833333333334,325.1175,327.0042857142857,323.8855555555556,336.89,293.088,173.892,,198.43,229.85999999999999,252.96,299.39,243.8475,266.5733333333333,234.2033333333333,229.45999999999998,216.71000000000004,203.255,220.41333333333333,212.73666666666668,179.23333333333335,221.255,184.39999999999998,,327.28499999999997,264.715,318.91499999999996,314.79,203.4275,302.99,,,,172.21,304.75,191.69,,177.975,209.41
2024-01-11 22:12:20+00:00,339.34,337.01,294.65749999999997,303.0425,256.49,208.56,,,,293.11749999999995,323.79,344.685,359.895,341.424,332.70666666666665,337.27,318.7800000000001,318.33000000000004,348.46333333333337,336.34166666666664,329.1566666666667,345.57666666666665,314.9,322.99285714285713,313.70714285714286,325.6622222222222,326.67,324.53000000000003,336.2371428571428,292.95166666666665,173.892,,198.43,236.85666666666665,255.08800000000002,299.39,243.8475,262.185,232.33749999999998,229.112,218.16750000000002,209.67,221.08,213.1375,185.2975,213.22000000000003,189.37333333333333,,327.28499999999997,264.715,318.91499999999996,314.79,203.4275,302.99,,,,172.21,304.75,191.69,279.49,177.975,209.41
2024-01-12 22:06:18+00:00,339.125,335.64,302.416,308.258,259.048,211.385,253.08,,,296.716,329.754,347.4666666666667,359.068,345.6766666666667,341.7525,345.7,318.7800000000001,318.33000000000004,348.46333333333337,336.34166666666664,329.1566666666667,345.57666666666665,317.673,325.43625,313.70714285714286,328.661,329.60555555555555,327.6009090909091,340.1225,292.95166666666665,174.79999999999998,,198.43,236.85666666666665,255.08800000000002,310.67600000000004,243.8475,262.185,232.33749999999998,229.112,218.16750000000002,209.67,221.08,213.1375,185.2975,213.22000000000003,189.37333333333333,,327.28499999999997,264.715,318.91499999999996,314.79,203.4275,302.99,,,,172.21,304.75,191.69,279.49,177.975,209.41
2024-01-20 22:06:07+00:00,339.37333333333333,335.9866666666667,304.54,309.8283333333333,260.7733333333333,217.59666666666666,231.445,,,298.835,331.93,346.28999999999996,356.32166666666666,345.3971428571428,341.7525,350.32,333.41333333333336,318.33000000000004,348.46333333333337,337.93285714285713,333.93,345.2575,319.6045454545455,326.84333333333336,317.68,330.41818181818184,332.34000000000003,329.56750000000005,340.1877777777778,292.65857142857146,175.92285714285714,,205.16500000000002,241.53142857142856,255.08800000000002,316.18333333333334,243.8475,262.185,232.33749999999998,229.112,218.16750000000002,209.67,221.08,213.1375,185.2975,213.22000000000003,189.37333333333333,,327.41333333333336,264.715,318.24,315.5566666666667,203.4275,302.99,,,,172.21,304.75,198.59,279.49,185.99,212.648
