dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016
2015-01-02 22:13:02.831000,L8,247.46,231.42,183.29,144.49,199.23,213.36,206.03,240.07,197.56,203.83,230.19,241.74,245.16,253.89,249.87,242.50,246.91,248.99,250.90,258.71,249.31,242.02,249.90,252.68,253.28,253.87,245.78,241.55,229.33,210.10,206.90,209.62,239.95
2015-01-11 22:07:16.745000,L8,254.12,256.49,257.31,248.76,248.96,250.80,256.18,252.33,240.89,244.65,242.34,252.60,257.45,267.12,259.99,255.18,261.62,261.43,263.60,272.49,263.86,257.16,259.61,262.32,263.95,265.39,261.61,249.97,242.65,254.02,255.40,263.64,251.33
2015-01-27 22:07:11.201000,L8,255.75,256.38,257.38,250.27,249.25,253.55,256.17,252.99,240.03,244.64,243.53,253.77,257.14,268.94,262.06,256.65,263.52,267.30,266.75,279.87,265.80,255.74,258.01,267.03,271.19,285.84,263.50,252.93,241.89,253.77,259.77,260.64,252.12
2015-02-12 22:07:03.113000,L8,253.96,255.08,254.83,249.93,247.22,248.96,253.68,251.39,242.15,246.24,242.97,253.31,256.07,264.41,259.92,254.84,259.95,263.27,264.04,275.67,264.52,254.94,258.68,262.04,268.34,266.10,254.35,251.72,246.49,248.11,249.07,257.86,251.43
2015-02-19 22:12:49.582000,L8,255.69,261.19,260.68,251.25,251.01,256.84,280.70,255.69,240.85,250.58,245.58,256.72,263.60,277.10,263.05,266.18,264.28,274.15,283.39,280.45,273.45,265.31,261.30,269.90,278.03,275.03,270.28,259.50,250.42,259.14,260.31,266.82,262.30
2015-02-19 22:13:13.545000,L8,254.22,256.55,256.38,248.51,246.52,251.13,262.75,251.69,234.84,246.86,242.62,253.67,256.28,273.50,258.55,257.28,260.97,266.42,282.11,277.69,266.92,260.74,259.13,266.91,271.73,271.38,267.13,255.18,245.52,255.22,256.82,262.86,253.64
2015-02-28 22:07:00.305000,L8,255.63,256.16,255.70,249.61,248.00,252.82,222.65,252.80,241.33,247.49,245.04,254.28,257.13,267.21,261.38,256.27,263.11,270.61,275.79,285.49,267.95,255.85,259.87,262.13,272.69,286.05,261.32,253.70,247.57,252.31,257.14,255.57,251.78
2015-03-07 22:12:42.077000,L8,243.38,229.06,153.10,143.91,188.03,30.89,188.26,222.31,,,190.26,133.94,111.55,120.93,198.06,207.13,207.56,196.68,97.00,255.76,249.84,238.77,247.76,250.70,252.52,251.72,244.76,232.74,224.49,206.97,195.80,197.12,162.55
2015-03-23 22:12:32.997000,L8,244.54,236.54,170.43,144.12,194.68,207.21,134.88,195.90,190.27,166.01,230.82,127.13,102.82,114.37,200.25,198.99,86.89,64.82,1.23,199.38,248.53,240.44,250.55,251.20,199.28,188.65,130.49,229.74,227.35,213.37,196.03,200.46,161.65
2015-03-23 22:12:56.955000,L8,243.51,233.49,169.23,142.99,193.85,205.94,133.51,193.79,145.89,100.23,229.94,241.01,233.76,251.38,246.30,236.94,203.62,246.73,249.59,254.44,247.77,239.32,250.07,250.64,249.04,251.72,243.08,228.95,226.00,209.69,195.08,199.58,233.36
2015-04-01 22:06:37.659000,L8,252.66,253.37,252.75,247.57,244.94,244.75,253.57,250.20,236.19,241.30,245.27,252.83,254.50,266.43,257.87,252.27,258.95,261.08,263.90,274.21,263.38,252.82,257.83,257.57,267.88,263.12,262.67,247.88,243.14,251.40,253.09,259.57,241.61
2015-05-10 22:12:04.351000,L8,,21.60,36.01,252.86,246.11,204.01,,,251.86,245.44,245.25,202.82,105.08,262.72,268.82,256.63,270.48,291.26,299.43,290.27,273.68,258.48,260.62,261.43,263.56,271.23,260.15,245.00,235.81,245.46,243.14,246.42,262.46
2015-05-19 22:06:16.557000,L8,241.02,141.56,174.02,173.83,199.05,168.18,144.61,60.47,192.94,119.25,234.22,247.16,243.10,199.70,245.64,204.83,195.37,169.83,108.46,264.21,259.30,237.96,247.94,251.88,257.81,253.90,254.36,152.91,125.21,64.37,102.38,59.24,204.94
2015-05-26 22:12:05.002000,L8,249.56,170.32,45.67,54.99,33.33,77.54,216.79,236.38,200.99,182.10,237.59,250.52,248.92,255.34,250.05,238.31,254.76,255.89,256.61,257.51,252.97,239.49,251.10,252.59,254.97,251.49,252.04,243.71,237.42,247.82,247.18,251.89,225.98
2015-05-26 22:12:28.969000,L8,248.69,227.58,179.34,177.54,205.88,208.83,214.77,161.49,198.91,170.75,236.14,249.76,247.62,22.02,248.79,236.85,203.57,254.48,255.30,256.31,251.49,238.24,250.22,251.92,253.87,250.41,250.31,242.91,236.25,246.99,246.21,250.94,223.81
2015-06-20 22:06:32.847000,L8,149.67,145.59,174.11,177.04,201.63,172.31,211.71,145.76,190.38,120.40,241.43,251.41,246.65,195.32,205.14,194.06,257.18,256.71,257.67,262.37,162.78,241.78,248.77,251.57,256.90,253.92,251.55,244.01,236.95,244.42,234.06,249.20,
2015-06-27 22:12:22.174000,L8,249.89,233.32,179.55,183.18,209.32,211.96,214.99,245.05,196.90,162.34,185.20,251.78,249.39,10.20,248.57,239.45,259.19,221.90,261.73,264.19,256.28,242.98,251.11,255.01,256.54,255.98,252.00,241.97,243.85,245.94,239.25,254.95,231.16
2015-07-22 22:06:49.445000,L8,243.52,217.46,77.31,176.99,203.87,203.23,217.73,149.38,194.27,147.65,238.60,251.03,247.96,255.72,249.07,238.37,191.11,167.19,120.60,261.21,253.75,240.48,249.78,254.75,255.68,251.15,251.33,243.40,238.25,241.33,228.71,253.44,228.52
2015-07-29 22:13:01.696000,L8,176.42,144.45,179.60,178.02,205.30,215.98,219.12,176.33,199.81,170.41,34.34,252.46,248.77,182.21,105.95,241.79,145.11,60.56,203.53,266.12,258.46,239.98,252.91,88.32,95.42,87.20,136.75,128.19,119.15,244.11,243.22,256.50,150.38
2015-09-08 22:07:06.448000,L8,254.31,256.22,256.00,250.49,245.92,254.09,258.30,251.20,249.09,250.44,247.72,256.85,259.42,270.61,260.55,254.77,263.97,271.24,265.52,281.90,269.60,254.10,259.69,259.94,274.82,266.85,267.74,255.61,254.24,261.15,266.84,264.50,244.89
2015-09-24 22:07:13.635000,L8,252.21,256.33,251.70,248.71,208.20,251.05,256.88,249.27,247.90,246.51,244.44,254.71,257.14,265.56,258.45,252.25,259.78,261.00,262.50,271.83,262.99,255.11,260.62,260.38,267.17,264.76,263.64,253.35,253.13,258.38,262.02,268.27,243.32
2015-10-10 22:07:14.813000,L8,252.03,253.23,252.39,248.23,207.96,252.92,251.98,249.19,243.08,244.29,241.79,254.05,254.50,264.12,259.30,252.54,262.08,259.10,261.98,273.17,261.42,251.53,259.26,260.23,268.44,265.53,261.18,274.95,248.73,258.76,262.86,263.15,242.75
2015-11-27 22:07:23.156000,L8,120.36,94.61,40.12,124.62,,73.96,106.16,218.36,203.05,207.11,232.08,247.26,246.71,257.16,144.43,251.06,222.06,217.65,183.65,82.97,155.68,101.09,133.91,250.29,256.67,256.75,248.04,241.20,229.71,208.88,202.50,208.32,242.58
2015-12-04 22:13:09.054000,L8,322.38,320.68,324.04,318.20,324.45,337.55,315.00,316.18,328.07,312.85,306.70,322.22,332.38,346.77,369.20,368.16,362.07,354.44,342.66,333.14,336.80,340.68,333.85,340.46,369.10,377.43,363.00,337.63,350.81,375.52,354.03,344.20,377.67
2015-12-13 22:07:21.432000,L8,244.75,229.71,157.02,147.21,197.16,215.18,208.23,214.31,197.12,185.08,232.76,242.65,244.45,257.27,194.31,102.26,132.62,50.03,7.59,198.37,107.31,185.12,67.21,165.58,57.78,187.28,126.59,237.84,221.93,204.49,195.87,199.90,142.08
2015-12-20 22:13:09.373000,L8,131.06,223.83,147.29,170.01,187.87,203.51,196.28,240.78,196.10,203.25,226.58,237.32,227.77,246.66,82.80,235.85,203.59,149.43,,,,,,,229.58,239.60,225.71,213.78,185.09,182.17,174.46,189.96,231.02
2015-12-20 22:13:33.327000,L8,46.20,140.42,81.65,73.23,88.58,114.68,195.03,240.67,195.20,202.61,226.17,237.07,214.39,246.35,81.75,235.17,203.23,147.53,,,,,,,228.92,212.90,225.14,213.44,184.06,181.28,173.10,189.13,230.06
2016-01-05 22:13:05.152000,L8,253.64,251.86,253.55,249.65,247.04,248.58,256.65,250.71,237.15,241.13,241.49,250.93,254.77,264.43,258.95,255.17,256.70,256.02,261.92,270.76,256.82,252.73,257.72,258.34,269.29,263.94,256.57,251.21,241.29,253.17,252.71,260.65,248.79
2016-01-05 22:13:29.107000,L8,253.77,252.04,253.76,249.87,247.20,248.79,256.83,250.87,237.51,241.53,241.57,251.11,254.86,264.78,259.11,255.25,257.08,256.23,262.22,271.04,257.03,252.74,257.83,258.42,269.38,263.92,256.76,251.22,241.31,253.20,252.69,260.62,248.92
2016-01-21 22:13:05.936000,L8,258.35,258.34,256.39,253.12,251.45,255.46,262.85,265.15,255.54,243.55,245.07,257.60,262.11,274.43,265.88,263.01,261.08,271.32,276.59,275.38,270.23,253.48,235.11,103.06,135.70,124.01,158.54,117.61,243.49,256.74,249.32,261.80,254.98
2016-02-06 22:13:01.784000,L8,240.19,218.14,163.75,141.12,184.13,200.45,179.32,199.06,189.38,163.54,226.77,236.43,231.50,251.98,246.61,237.89,210.52,242.96,248.61,252.18,245.66,234.41,229.84,236.19,244.60,245.79,238.40,225.37,214.39,197.24,196.79,201.63,233.38
2016-02-06 22:13:25.747000,L8,239.99,218.07,163.68,140.99,184.09,200.25,179.11,198.97,189.25,163.21,226.71,236.34,231.42,251.82,246.51,19.53,210.34,242.89,248.59,252.09,176.95,234.44,229.77,236.35,244.59,245.79,238.32,225.29,214.42,197.33,196.85,201.67,233.47
2016-03-02 22:07:07.398000,L8,255.71,258.80,256.50,251.95,250.24,254.65,260.31,256.00,247.54,250.20,246.45,256.81,262.87,274.36,265.79,262.09,268.49,274.71,280.97,277.79,271.37,257.76,261.17,266.52,273.68,268.81,266.42,256.20,252.33,280.96,268.21,284.75,251.72
2016-03-09 22:12:52.770000,L8,303.12,305.70,306.56,299.62,299.68,302.22,303.67,302.46,304.82,299.88,294.93,300.71,301.81,306.26,298.40,292.46,298.54,299.63,302.42,305.66,304.90,292.52,299.45,302.02,303.12,296.01,300.41,299.47,303.00,300.92,297.70,297.95,280.17
2016-04-10 22:12:37.539000,L8,207.87,225.29,175.46,172.33,194.65,210.87,208.87,100.22,195.88,179.00,229.92,244.75,244.80,184.89,200.57,196.47,205.21,249.68,252.54,254.39,248.76,237.00,250.03,249.80,194.50,58.06,131.41,235.69,228.13,239.36,198.80,249.24,224.52
2016-04-10 22:13:01.493000,L8,245.47,226.06,178.16,159.16,195.55,211.50,209.32,105.31,196.33,181.00,230.50,245.04,245.20,253.24,246.51,238.03,235.28,250.11,206.74,254.92,249.01,238.30,250.42,250.51,250.18,248.38,245.34,239.40,229.23,241.08,199.90,250.08,225.69
2016-04-19 22:06:46.856000,L8,22.20,43.25,88.10,56.76,122.14,112.03,106.35,126.05,196.93,177.51,191.34,127.44,182.89,8.39,3.75,194.23,199.68,177.06,250.74,256.12,172.47,187.96,194.94,192.73,199.55,197.63,132.66,159.72,128.63,92.61,98.45,191.85,224.93
2016-04-26 22:12:33.098000,L8,256.11,254.59,257.18,252.27,216.87,253.91,257.13,252.97,243.51,249.45,247.79,257.06,257.32,267.11,261.90,252.68,270.35,275.39,284.15,289.73,268.71,254.22,259.34,259.79,268.23,263.92,264.74,250.87,247.84,259.20,256.91,265.31,241.64
2016-04-26 22:12:57.053000,L8,256.39,255.18,257.84,252.72,218.93,254.67,258.17,253.35,244.62,250.10,248.54,257.55,258.35,267.88,262.66,253.64,271.20,280.01,285.79,291.13,269.63,254.74,259.79,260.23,269.57,264.56,265.83,251.58,249.08,259.73,258.00,266.23,242.66
2016-05-05 22:06:50.290000,L8,243.33,228.70,177.19,173.89,202.10,209.33,211.92,108.09,199.49,184.83,236.84,251.11,246.27,257.88,251.68,242.20,233.70,224.68,103.59,62.70,174.93,71.67,106.78,176.92,197.03,168.99,251.22,244.63,235.59,48.70,105.63,247.15,229.55
2016-05-12 22:12:32.560000,L8,244.59,209.01,178.91,178.05,33.42,84.29,214.12,149.30,199.61,193.79,239.29,249.91,246.84,254.32,252.81,241.77,254.50,252.45,256.57,256.41,253.98,243.58,249.83,251.40,254.67,252.02,250.94,239.42,236.86,246.71,245.48,249.53,228.93
2016-05-12 22:12:56.523000,L8,244.66,229.92,179.17,177.92,200.93,208.79,214.25,149.25,199.40,193.66,239.25,249.86,246.78,254.24,252.65,241.66,230.72,219.34,204.29,256.31,253.94,243.20,249.76,251.19,254.63,251.69,250.31,239.04,236.54,246.22,245.09,249.27,228.19
2016-06-06 22:06:54.973000,L8,245.79,144.86,177.39,180.37,204.59,206.59,217.81,138.79,193.01,168.29,238.57,250.93,247.84,257.01,247.63,238.65,43.68,61.48,55.93,181.16,259.13,241.11,249.84,99.65,255.45,185.23,253.54,240.35,235.25,245.54,196.63,197.64,159.43
2016-06-13 22:12:42.546000,L8,17.51,30.09,79.84,55.77,32.24,88.43,215.39,185.79,195.08,154.72,242.18,252.99,248.03,256.08,252.41,242.32,231.80,222.25,207.16,263.36,6.07,33.53,41.93,38.84,58.36,37.11,44.15,134.75,119.59,40.53,245.60,250.31,226.00
2016-06-13 22:13:06.505000,L8,19.07,31.80,82.14,57.26,116.90,90.72,216.66,155.32,195.09,152.99,242.85,253.18,248.39,256.28,252.54,242.34,258.12,258.31,262.42,263.27,258.90,245.69,250.32,253.89,255.81,254.75,250.91,239.27,243.11,247.62,245.22,251.04,224.00
2016-07-08 22:07:08.628000,L8,247.41,142.92,18.43,54.10,33.30,88.19,220.51,190.89,196.92,169.03,32.63,254.30,250.27,190.83,203.08,185.46,233.84,222.64,210.21,74.88,164.83,115.17,187.77,103.02,189.72,183.08,138.07,77.68,118.13,246.38,242.24,254.59,225.86
2016-07-15 22:12:58.211000,L8,250.45,231.48,181.63,182.45,208.88,211.00,215.34,200.77,199.59,172.71,45.80,132.53,250.35,258.56,257.14,244.02,258.98,259.66,265.86,266.14,260.60,247.49,251.83,254.36,257.73,255.76,253.09,243.81,244.08,250.31,248.26,253.83,234.11
2016-07-15 22:13:22.170000,L8,251.91,233.13,184.39,183.78,211.21,212.63,216.41,237.90,200.74,176.11,247.17,254.85,251.44,259.60,258.13,244.81,259.96,261.31,267.90,267.39,261.69,248.13,252.47,255.00,258.51,256.54,254.55,244.46,244.95,250.72,248.77,254.77,234.98
2016-07-24 22:07:13.819000,L8,243.47,222.00,186.53,183.06,207.75,216.39,220.98,188.81,203.34,189.30,248.35,254.08,254.34,262.79,257.40,245.93,231.78,222.48,120.25,264.85,261.10,249.86,253.59,253.94,258.14,258.47,256.85,243.06,245.33,248.31,246.17,254.81,233.85
2016-07-31 22:13:01.890000,L8,159.71,141.74,176.27,172.74,201.46,208.32,220.50,184.44,198.57,168.98,238.31,250.20,194.20,14.06,248.09,238.67,194.98,15.06,111.04,260.66,257.72,239.16,248.73,252.62,255.91,252.41,249.05,244.11,236.55,238.68,222.78,249.44,224.94
2016-08-09 22:07:15.795000,L8,255.98,255.67,255.35,213.70,221.32,256.29,236.59,254.18,246.20,252.40,251.01,260.31,261.67,272.24,264.80,254.57,273.42,288.96,288.13,291.04,271.93,255.55,259.36,262.05,272.07,268.37,264.63,256.71,255.03,257.09,261.02,262.84,243.96
2016-08-16 22:13:05.571000,L8,253.26,255.73,253.69,250.23,214.10,253.14,254.88,252.88,239.88,251.31,246.93,258.22,258.65,272.04,259.95,258.06,265.87,285.40,285.44,291.06,272.48,252.43,257.59,258.93,268.28,265.72,263.06,255.19,252.15,256.81,261.13,264.34,239.12
2016-08-16 22:13:29.538000,L8,253.39,256.04,254.02,216.08,214.28,253.40,255.08,253.10,240.17,251.41,247.08,258.45,259.22,272.45,260.34,258.62,266.82,286.53,285.68,291.28,272.75,252.68,257.78,259.12,268.66,266.04,263.51,255.60,252.44,257.07,261.75,264.74,239.39
2016-09-10 22:07:27.365000,L8,252.68,255.64,254.18,250.77,212.67,251.96,251.88,250.90,245.44,248.18,245.97,255.89,257.09,268.34,260.61,255.05,264.59,268.97,282.74,292.83,269.72,254.96,259.65,258.62,270.73,264.72,264.35,253.67,252.56,259.62,262.03,266.85,243.42
2016-10-03 22:13:40.493000,L8,152.76,108.33,158.57,129.71,,173.58,201.82,167.36,190.77,163.79,51.75,,199.63,186.79,209.50,205.64,198.80,192.65,245.72,250.88,245.14,166.74,246.86,238.12,241.78,244.13,236.57,144.46,84.15,210.45,226.18,249.56,173.64
2016-10-12 22:07:33.085000,L8,237.00,141.52,166.80,140.61,186.05,193.98,205.96,189.31,194.65,177.29,224.16,239.04,,249.82,246.28,238.68,147.38,69.79,164.33,66.28,174.17,180.99,183.88,105.19,97.35,93.78,126.52,229.05,229.06,240.11,241.83,247.36,157.86
2016-10-19 22:13:21.341000,L8,244.58,225.52,170.24,140.27,183.54,208.76,206.18,194.73,195.52,173.89,224.84,240.39,212.68,250.28,201.14,237.98,139.48,66.58,164.22,28.28,163.84,173.57,154.73,100.30,89.77,84.88,127.80,229.17,226.33,237.61,241.46,251.42,149.94
2016-12-15 22:07:29.991000,L8,248.89,245.95,161.92,172.27,201.96,213.95,203.92,190.30,208.80,187.89,236.10,246.85,247.01,259.09,255.35,250.58,251.33,254.16,259.64,263.02,256.56,248.48,253.72,250.81,253.70,245.41,244.24,232.84,112.79,45.74,,,240.25
2016-12-22 22:13:14.982000,L8,257.04,263.20,259.33,253.95,252.47,256.46,272.00,268.49,254.71,247.23,133.76,211.58,,,,,,,,,125.92,20.06,257.58,266.55,272.71,280.87,262.51,268.66,257.04,289.51,273.48,292.13,
2017-01-07 22:13:12.261000,L8,241.66,219.38,158.82,141.98,192.41,205.82,197.49,189.67,189.60,165.95,225.66,60.60,53.68,16.33,196.81,239.30,216.84,211.98,185.04,250.74,242.27,237.25,234.76,234.35,244.98,244.74,234.98,219.78,217.83,199.44,196.38,198.87,155.13
2017-01-23 22:13:07.208000,L8,151.16,130.94,139.56,138.14,180.89,200.15,166.40,,78.19,116.16,123.13,15.91,208.33,244.84,242.26,233.43,206.42,244.77,245.07,127.24,110.29,101.59,82.82,226.81,242.21,243.14,234.76,221.84,216.29,197.23,191.43,194.26,227.70
2017-01-23 22:13:31.167000,L8,154.45,135.29,141.78,139.59,184.14,203.87,177.02,,36.93,127.16,143.46,23.43,215.11,246.28,201.92,205.81,209.05,246.08,246.54,193.25,244.14,235.65,229.11,192.36,78.29,244.73,236.54,223.93,218.58,200.57,193.30,195.97,230.30
2017-02-08 22:12:58.815000,L8,244.16,225.19,163.82,141.79,103.55,63.35,192.59,189.66,191.08,166.48,227.82,63.68,67.55,100.76,200.33,190.39,242.25,198.88,249.71,253.48,246.16,237.35,235.85,233.14,247.07,113.18,239.95,225.35,220.99,203.55,197.59,199.83,151.50
2017-02-08 22:13:22.774000,L8,244.09,225.10,163.69,141.71,188.05,209.86,191.98,189.44,191.00,166.45,183.14,63.69,67.43,100.68,200.35,189.30,212.11,247.15,249.52,253.45,246.12,237.33,235.89,232.72,247.04,250.29,239.88,225.31,221.01,203.43,197.63,199.86,233.00
2017-02-24 22:12:53.892000,L8,251.21,249.78,251.03,246.48,206.90,246.63,216.00,248.17,231.44,239.11,239.21,249.82,252.29,258.25,256.19,251.93,258.24,252.07,261.75,280.37,258.12,249.90,253.40,257.83,262.86,260.74,254.81,250.40,243.28,253.38,254.23,259.17,242.85
2017-02-24 22:13:17.856000,L8,250.83,249.48,250.83,245.86,206.36,245.97,215.48,247.85,231.56,238.90,238.82,249.44,251.83,257.96,255.33,251.35,257.80,251.75,261.78,280.76,257.71,249.03,253.06,257.71,262.47,260.03,254.31,250.31,242.95,253.03,253.93,258.92,242.43
2017-03-28 22:13:00.546000,L8,248.20,232.35,175.47,175.06,199.26,219.26,205.20,205.37,195.12,182.52,232.58,246.00,247.53,256.45,196.52,239.34,130.55,22.71,258.72,259.56,253.40,238.43,248.50,248.24,190.27,174.56,91.91,244.01,231.26,247.34,246.45,252.06,142.94
2017-04-06 22:06:45.830000,L8,247.14,230.12,181.45,174.51,200.26,221.23,209.64,208.94,196.53,195.89,233.87,247.02,246.85,254.74,249.69,239.79,251.97,251.99,255.70,258.30,251.87,242.21,250.82,251.86,253.22,252.33,246.01,242.70,235.02,242.80,238.43,251.68,234.21
2017-04-13 22:12:28.902000,L8,203.94,21.92,92.81,51.79,53.65,87.71,105.25,63.33,66.11,190.01,237.01,247.92,244.60,253.01,248.84,238.87,,247.10,253.79,254.66,251.09,240.82,247.36,248.59,251.68,252.42,244.27,236.20,232.90,237.98,196.22,248.68,
2017-04-22 22:06:36.244000,L8,243.75,225.91,168.44,174.01,199.76,210.57,209.35,198.34,194.92,185.14,229.65,243.62,243.47,251.41,245.99,237.23,91.13,221.19,51.53,255.35,162.19,184.99,184.27,246.41,190.95,163.18,241.94,233.83,232.35,208.52,193.55,195.67,149.88
2017-04-29 22:12:18.412000,L8,244.15,227.41,174.42,173.42,114.39,87.17,219.06,201.55,199.95,186.78,189.08,121.94,179.00,21.16,170.65,194.67,148.52,67.50,50.02,256.76,252.49,239.97,249.17,250.43,193.06,181.63,93.75,241.69,233.14,241.95,239.28,220.48,157.99
2017-05-24 22:06:46.292000,L8,247.24,149.01,183.17,181.74,208.22,218.45,219.31,212.33,196.65,173.14,241.23,252.26,249.20,258.78,251.27,240.45,258.61,264.47,264.78,268.38,65.30,33.92,18.73,92.48,257.87,256.05,255.98,244.53,242.25,243.67,240.50,254.23,228.56
2017-06-09 22:06:54.260000,L8,255.08,254.70,199.73,249.03,222.64,250.98,256.74,237.75,206.25,253.82,143.88,261.11,260.10,272.65,265.31,253.23,281.14,292.04,288.40,293.81,290.33,255.11,257.39,262.35,269.37,270.61,268.12,250.25,252.64,254.98,257.05,262.11,237.80
2017-06-16 22:12:43.715000,L8,15.77,27.01,51.41,55.97,34.57,82.66,214.40,211.34,195.55,157.84,239.10,249.83,247.54,254.58,248.79,234.71,256.29,257.55,207.03,257.82,257.79,237.77,242.70,251.06,254.94,248.08,248.70,242.69,231.26,211.99,191.40,244.40,221.24
2017-06-16 22:13:07.683000,L8,18.19,29.07,82.58,56.75,118.86,83.43,214.75,210.24,195.92,156.18,239.54,250.87,179.45,255.04,249.50,235.52,256.46,257.99,259.25,258.30,258.62,238.57,244.04,251.65,255.12,248.38,249.27,242.73,231.34,210.95,191.61,197.79,153.49
2017-06-25 22:06:59.518000,L8,248.87,148.99,182.70,183.23,212.55,216.43,223.01,213.39,195.87,166.63,247.37,254.42,251.87,261.97,254.93,242.67,265.58,270.51,282.34,286.43,267.81,247.41,251.49,253.48,260.52,259.75,261.41,245.88,240.00,249.30,242.05,254.46,229.02
2017-07-02 22:12:47.839000,L8,260.02,257.23,197.62,188.96,218.45,251.00,225.74,227.90,203.22,173.96,175.36,131.10,169.09,262.80,249.98,158.98,27.05,10.23,264.12,264.55,264.15,66.25,54.81,92.98,90.04,77.63,129.89,154.64,125.62,73.36,193.52,192.61,
2017-07-02 22:13:11.807000,L8,260.76,257.81,198.11,190.16,218.63,251.30,226.45,228.20,204.42,175.07,246.90,256.39,255.08,263.44,250.40,158.30,259.24,216.57,264.77,264.87,264.46,247.89,250.10,241.21,256.89,254.69,252.66,245.12,237.25,240.95,193.53,192.65,
2017-08-03 22:12:59.825000,L8,256.84,258.42,257.49,253.50,224.33,254.14,261.81,256.53,251.96,253.74,252.39,259.71,259.02,269.78,262.59,251.46,272.46,280.65,288.54,288.71,272.79,254.40,257.58,264.26,268.65,266.54,264.52,253.83,256.18,257.12,258.65,263.85,239.55
2017-08-03 22:13:23.788000,L8,248.17,139.94,174.57,177.56,207.71,219.61,213.82,202.89,197.68,190.83,227.88,248.11,247.62,255.03,248.70,236.00,255.43,255.85,256.78,17.58,158.32,108.43,186.25,89.38,192.33,88.11,127.68,244.12,238.13,244.63,246.45,250.76,225.08
2017-10-22 22:13:19.023000,L8,253.30,252.83,251.97,250.99,245.38,250.32,260.82,246.69,252.21,245.48,233.13,250.22,253.48,262.64,260.11,251.12,261.42,260.04,263.53,270.28,260.20,254.62,258.68,258.53,264.88,262.29,255.70,252.89,251.66,258.59,256.72,264.78,243.56
2017-11-07 22:13:17.610000,L8,251.92,248.71,191.56,244.38,211.94,246.88,219.41,237.32,131.49,90.40,79.01,110.47,130.60,,,246.45,219.50,245.90,253.54,252.39,,,,,,,,,,,,,242.62
2017-11-16 22:07:28.249000,L8,253.91,250.90,252.26,248.47,245.81,250.26,223.20,248.70,242.90,248.03,240.76,250.64,255.37,268.03,264.07,259.17,263.43,269.39,281.66,278.51,265.83,256.34,256.15,257.79,267.24,265.85,262.78,251.71,244.19,256.80,256.38,264.25,249.23
2017-12-02 22:07:22.770000,L8,256.50,258.19,259.48,251.99,252.97,252.12,258.99,251.18,248.48,250.75,244.03,253.25,274.58,279.98,286.38,279.08,282.33,283.94,284.43,291.11,289.60,277.68,281.12,265.93,287.15,286.79,285.39,274.65,280.41,277.07,269.36,273.68,265.43
2018-01-19 22:07:14.526000,L8,247.85,174.12,176.08,150.53,198.92,215.13,193.01,199.32,196.13,201.67,228.12,241.85,246.05,254.13,197.68,101.46,126.63,38.84,254.01,256.33,116.09,184.63,202.17,242.34,195.99,184.33,242.32,235.12,222.65,232.79,195.34,200.69,73.40
2018-01-26 22:12:57.087000,L8,255.06,255.63,255.04,251.94,250.26,252.38,219.37,252.10,242.90,247.36,242.33,252.10,256.14,262.74,258.74,251.45,261.12,262.31,267.88,273.09,261.13,256.00,256.78,254.97,261.33,262.06,263.11,250.30,245.77,254.25,253.05,260.43,249.65
2018-01-26 22:13:21.037000,L8,254.25,254.90,254.25,250.99,249.19,251.07,219.70,251.07,242.32,245.09,241.65,251.04,255.70,261.97,258.33,251.46,260.53,260.97,266.95,272.93,259.12,256.45,256.47,254.89,261.19,262.10,262.84,250.57,247.21,254.50,253.26,261.02,250.23
2018-02-11 22:12:50.362000,L8,119.56,143.16,170.69,156.89,195.91,207.21,197.84,206.96,199.15,205.10,229.67,237.95,243.46,249.33,243.65,236.56,239.88,244.25,247.33,251.42,243.28,237.84,234.72,222.04,246.83,244.23,237.62,236.94,215.62,202.18,192.14,200.37,231.52
2018-02-11 22:13:14.321000,L8,117.84,142.27,169.31,173.51,195.26,205.71,196.25,205.27,197.49,203.14,228.78,237.00,242.71,248.42,243.09,236.10,238.89,243.45,246.37,250.67,241.78,236.25,233.27,221.61,244.87,243.98,236.67,236.05,214.98,201.43,190.82,199.67,231.29
2018-03-15 22:12:34.251000,L8,247.93,199.63,190.32,238.31,205.02,220.30,216.76,226.53,231.63,250.75,245.03,252.35,252.96,259.27,256.34,252.33,259.74,262.73,283.85,286.10,264.87,264.82,256.93,255.49,258.72,262.72,260.54,246.39,224.13,210.72,192.02,196.72,245.35
2018-03-24 22:06:44.096000,L8,256.92,249.54,257.87,252.89,252.27,248.15,261.30,265.30,250.86,254.88,261.78,269.76,290.98,288.26,290.82,293.01,301.24,303.71,299.55,301.36,297.28,297.51,262.14,260.19,296.80,296.77,275.03,262.58,246.61,252.17,249.10,254.47,264.18
