dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0008,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0043,nzd0281-0094,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0048,nzd0281-0142,nzd0281-0143
2023-02-20 21:54:13.700000,L8,326.85,329.24,322.88,322.57,326.13,327.83,324.60,330.36,321.48,314.56,330.25,334.56,327.66,341.44,336.77,333.74,344.28,330.26,,,340.66,360.28,347.55,346.08,353.11,344.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.60,280.62,280.90,290.88,299.63,305.13,303.16,302.82,310.26,310.86,313.17,316.29,312.79,322.39,343.21,319.75,317.57,347.02,321.48,341.08,314.79,314.44,314.27,316.17,312.38,312.77,311.38,282.44,280.42,,,,294.16,318.79,319.96,314.95,349.13,332.69,327.49,325.52,296.52,311.20,327.29,325.02,328.08,329.15,326.79,335.33,334.83,330.65,339.15,340.80,339.68,329.85,327.95,315.33,301.15,296.60,273.89,,,,364.20,372.39,373.80,357.28,377.13,374.30,382.17,382.11,374.42,,356.88,368.01,365.35,365.99,291.48,316.57,322.08,321.47,319.49,322.09,317.65,326.20,325.55,328.12,330.69,333.71,338.99,336.32,332.47,342.08,345.27,348.51,350.90,355.22,320.82,,,,,314.90,,,,,,,,
2023-03-08 21:54:02.815000,L8,323.56,355.42,353.70,352.92,355.96,358.85,315.55,329.60,323.92,321.07,331.47,334.27,329.81,342.34,339.29,336.28,343.38,336.09,,350.80,341.46,363.84,358.16,346.27,363.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.86,332.66,262.56,284.54,280.30,290.48,295.22,301.91,300.31,301.51,304.59,308.05,311.63,334.13,311.33,325.75,324.26,326.72,316.34,331.53,321.68,323.73,315.29,312.20,313.29,314.57,309.13,313.43,310.43,281.95,280.12,314.20,343.82,,301.83,316.54,311.53,315.50,338.36,339.85,336.70,347.19,352.68,355.03,355.73,324.38,323.70,325.86,325.96,330.11,327.11,330.93,335.85,332.99,332.36,325.36,319.22,318.90,297.03,292.75,271.48,367.78,350.98,364.31,,,,,,,,,,,,,,,289.45,311.47,335.84,340.76,338.78,344.64,347.81,348.16,331.36,327.60,334.10,356.00,348.26,349.49,348.64,350.95,354.40,359.18,373.06,364.88,321.50,,,,,310.59,,,,,,,,
2023-03-24 21:53:54.397000,L8,348.55,338.42,324.99,309.89,342.86,341.40,352.60,355.53,352.93,313.96,329.29,336.54,336.74,340.73,338.33,338.68,343.90,335.54,,,342.46,359.80,346.78,347.18,352.43,342.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.14,276.48,280.14,300.30,306.41,304.67,309.39,309.53,314.51,313.56,310.50,321.66,326.61,320.48,330.70,323.98,324.34,327.96,330.54,325.36,321.03,317.98,324.05,311.60,330.31,303.86,316.38,279.54,282.90,,,,329.31,331.77,330.19,326.65,334.56,331.77,327.76,332.42,332.19,317.54,325.32,327.48,320.67,328.45,347.37,327.95,351.06,358.49,359.94,358.76,365.19,324.75,313.71,311.89,302.32,291.71,,,,,,,,,,,,,,,,,,,287.80,309.16,325.33,323.26,330.15,339.01,329.62,333.99,335.85,339.26,338.72,342.31,346.27,344.51,347.79,351.09,351.00,351.15,356.39,357.65,359.16,,,,,315.77,,,,,,,,
2023-04-09 21:53:39.455000,L8,321.65,334.65,318.91,309.14,319.63,321.58,313.85,340.19,332.15,323.71,331.34,337.28,339.32,340.59,338.00,339.28,346.15,340.92,349.51,356.91,345.67,360.68,357.46,342.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.16,280.13,300.94,316.34,311.42,309.99,310.44,308.54,309.70,314.86,316.75,321.12,321.87,327.22,328.12,326.66,322.77,328.48,324.65,327.31,324.63,321.04,317.57,321.05,315.02,315.12,320.63,285.70,290.86,,,,313.23,321.71,315.69,323.69,324.58,330.59,326.14,325.99,290.28,314.39,321.37,332.85,341.64,330.66,322.97,352.45,330.11,321.95,350.71,328.03,348.31,326.12,318.94,318.64,303.91,297.20,271.41,,,,,,,,,,,,,,,,,,287.03,314.96,324.14,320.35,324.92,325.46,327.86,333.71,330.45,333.99,341.24,334.69,334.31,335.30,332.34,338.15,341.91,346.71,356.51,350.07,340.89,,,,,299.38,,,,,280.02,,,
2023-05-11 21:53:22.317000,L8,336.97,335.78,332.73,323.66,332.06,349.43,351.86,350.09,350.21,369.61,370.39,378.51,382.43,373.15,382.23,382.22,391.25,335.96,333.64,352.09,334.89,354.00,343.97,346.59,344.98,398.48,414.25,417.86,424.36,,,,,,,,,,,,,,,324.50,331.24,311.03,,,,338.24,329.59,337.41,345.31,336.99,334.36,336.84,325.64,325.90,321.46,319.31,278.63,304.99,298.43,297.15,313.49,298.85,320.49,317.12,319.29,328.40,323.29,323.59,317.96,319.25,326.15,321.80,326.83,327.41,335.56,330.27,327.07,332.66,331.67,338.61,332.10,327.13,343.84,336.38,329.54,332.40,331.37,319.00,325.56,325.68,318.17,326.79,330.35,329.58,333.24,333.89,338.64,394.51,408.12,,418.05,349.94,348.99,342.98,360.59,363.36,364.40,364.90,359.49,356.92,354.37,356.83,346.21,340.62,344.91,342.53,353.51,350.70,340.61,352.26,347.34,340.07,342.20,344.03,346.30,332.26,272.31,340.58,331.31,328.88,343.23,332.71,321.12,326.58,329.24,333.47,346.88,349.25,340.89,321.83,341.25,345.97,349.58,349.58,340.87,339.75,335.84,334.93,340.97,352.12,411.99,346.09,,,,,340.71,338.61,320.71,333.15,343.23,330.53,323.08,336.07,335.13
2023-05-27 21:53:23.179000,L8,,,,,,,,302.40,327.56,322.64,328.11,333.78,339.36,337.90,338.06,340.89,344.56,342.33,351.02,356.67,355.54,361.31,363.17,364.81,,,,,,,,,,,,,,,,,,,,,,,,,331.48,348.13,349.59,346.37,344.66,,,,,,,263.78,278.60,272.57,300.89,306.20,303.23,305.50,305.23,306.74,312.93,315.41,315.06,313.78,328.85,336.14,322.79,317.28,325.90,329.46,329.00,316.65,320.12,313.56,317.71,324.88,316.18,313.83,289.97,294.71,343.55,329.86,,315.74,325.98,330.14,320.00,334.07,334.68,328.18,330.89,292.20,331.92,327.53,327.57,321.74,324.97,325.57,354.21,328.14,355.51,358.70,360.24,365.09,333.33,318.28,317.14,308.72,295.71,360.48,362.18,335.70,,355.00,360.33,358.04,347.00,353.80,360.22,,,,,,,,,331.28,329.90,337.77,317.61,319.19,322.39,346.42,347.57,346.10,309.19,304.06,351.90,350.64,346.49,348.41,351.34,351.14,355.22,360.74,356.85,338.96,,,,,311.18,,,,,,,,
2023-07-06 21:53:37.389000,L9,,,,,289.57,292.97,290.86,341.86,349.19,357.31,364.73,363.24,354.98,360.61,372.32,378.47,383.34,385.66,401.56,404.37,401.33,406.49,409.90,398.86,385.58,385.96,402.34,400.85,392.79,383.57,383.10,370.23,371.48,364.04,360.75,346.07,363.49,323.82,,,,,,,,,,317.57,336.48,336.75,329.73,335.17,332.23,346.52,344.73,336.13,322.92,309.89,311.08,293.09,292.82,294.43,291.94,296.04,312.74,315.59,315.27,314.06,311.33,313.15,313.88,320.45,335.42,334.75,329.46,333.79,328.51,321.16,319.91,323.86,332.03,320.85,324.48,330.96,323.78,318.87,324.45,316.99,323.12,318.36,324.60,319.28,314.41,328.26,335.09,335.42,323.83,326.90,334.10,328.98,321.63,337.01,341.25,339.01,346.22,334.86,333.63,341.38,349.06,346.88,352.10,337.28,337.66,331.99,339.20,354.72,358.36,350.56,349.70,347.92,341.48,354.89,360.99,350.75,354.77,345.19,357.61,342.61,339.23,344.39,341.45,324.20,331.54,324.03,321.83,307.15,338.36,322.54,327.63,326.40,331.44,336.05,331.17,335.98,325.33,329.39,332.00,333.16,336.68,341.09,340.57,347.14,336.49,339.38,355.01,350.33,396.15,383.10,386.94,,324.39,328.61,317.47,319.32,309.94,309.71,,304.09,323.69
2023-07-14 21:53:46.848000,L8,,,,,,,,307.31,321.56,322.30,330.39,,336.81,342.92,340.38,341.25,346.33,347.28,349.99,353.69,354.37,361.72,364.45,343.26,365.71,365.84,356.94,,,,,,,,,,,,,,,,,,,,,,,,,,,342.48,340.90,318.89,339.71,,,268.91,280.68,274.47,299.52,302.60,304.81,309.32,304.42,312.56,310.80,312.26,323.99,327.26,329.36,326.28,320.15,326.75,333.35,327.27,333.09,332.73,329.91,320.60,320.22,332.56,318.94,334.97,281.24,278.26,348.14,337.11,,315.20,328.66,344.67,324.64,338.96,342.77,335.44,331.46,290.81,312.12,319.49,326.97,323.62,325.09,322.09,356.87,330.81,358.66,351.89,370.18,362.05,326.41,321.00,360.68,349.81,364.01,362.76,,367.81,346.00,351.61,367.31,359.24,,,340.88,365.31,353.82,354.31,357.17,,,,,287.08,308.49,347.84,333.66,351.07,338.27,343.18,320.92,349.82,351.94,305.61,353.62,336.08,358.83,346.18,334.58,355.37,352.43,356.19,362.90,324.55,,,,,288.85,,,,,,,,
2023-07-30 21:53:54.420000,L8,,,,,286.97,287.56,286.05,305.03,321.08,317.40,323.75,331.57,337.07,339.86,336.97,338.19,343.60,339.64,348.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.70,279.17,279.90,294.58,301.18,309.26,304.63,303.70,310.06,311.44,318.23,319.87,315.50,326.29,330.20,339.91,340.58,333.07,330.57,327.32,332.49,329.51,307.25,312.78,325.62,313.44,307.75,283.65,278.81,,,,315.64,322.53,346.39,315.78,333.70,341.22,330.70,326.42,290.11,309.56,318.76,325.78,321.56,322.35,321.92,327.18,326.40,325.02,362.17,355.55,359.79,326.80,315.73,313.03,306.23,292.84,,,354.69,346.51,348.00,355.41,358.87,359.09,,,,,,,,,,,284.02,344.75,337.42,337.63,317.44,328.79,344.25,324.19,346.50,312.12,304.65,343.19,345.23,346.92,330.31,351.01,351.07,348.04,351.64,354.51,334.53,,,,,287.00,,,,,,,,
2023-08-31 21:54:04.186000,L8,,,310.57,353.70,358.27,356.46,304.37,313.58,333.42,353.04,363.93,354.33,375.29,362.82,338.10,338.04,341.20,346.01,,351.25,351.95,360.42,361.28,363.28,,,,,,,,,,,,,,,,,,,,,,,,,346.22,345.32,345.69,348.82,345.13,349.00,334.27,337.72,338.46,336.30,,267.30,275.88,278.12,286.66,301.80,326.92,329.67,323.73,315.08,313.94,333.43,336.88,331.82,348.63,331.10,347.22,342.05,334.35,345.08,335.48,335.14,308.89,342.60,319.38,331.58,330.00,335.89,337.93,334.31,336.18,340.39,332.78,330.26,334.61,332.91,319.33,333.87,340.58,339.38,334.39,287.61,306.07,324.63,331.27,350.52,353.54,348.10,363.46,365.19,368.15,364.57,356.49,365.02,368.67,361.01,362.01,341.82,373.81,362.27,367.93,354.66,354.80,361.70,359.21,362.32,363.53,364.77,359.78,364.15,352.24,354.40,,,,,,332.01,336.33,346.26,337.90,339.42,339.79,346.27,345.70,350.89,350.63,351.14,354.99,356.74,355.40,323.11,333.16,364.72,353.13,359.84,360.64,328.99,,,,,344.39,,,329.24,338.43,341.69,,,
2023-09-16 21:54:08.428000,L8,355.43,345.56,342.76,338.92,353.68,352.32,351.44,355.18,356.16,361.19,374.65,383.64,385.07,440.08,422.28,452.82,451.10,409.48,408.87,358.60,364.55,364.98,369.09,370.78,373.23,368.96,363.83,371.48,371.89,333.21,,,,,370.95,375.53,367.96,,,,,,,,,,,287.58,323.38,323.31,317.73,321.21,321.28,339.94,329.93,312.57,313.19,315.14,337.57,329.19,327.79,323.89,328.04,329.85,324.55,325.17,330.67,335.70,334.49,340.18,330.77,333.26,328.37,338.80,346.09,341.98,343.86,342.55,339.33,341.33,341.29,345.31,346.81,340.76,337.12,338.20,337.87,335.84,348.09,342.91,336.84,331.37,335.60,335.89,338.58,338.10,342.90,337.93,337.68,340.10,342.71,345.03,351.34,348.72,358.21,354.88,364.55,363.94,372.39,373.23,374.11,376.85,375.40,366.32,364.28,363.97,363.06,365.41,369.31,368.53,366.55,361.15,360.52,357.50,355.29,357.86,365.06,357.02,355.51,347.72,342.75,345.76,304.03,283.60,295.71,345.15,346.99,345.35,344.96,342.76,343.49,345.25,345.21,349.53,351.54,352.85,356.43,357.10,356.29,356.62,364.47,364.78,360.73,360.92,361.16,356.58,356.80,347.81,333.46,,345.74,345.12,343.48,338.81,348.13,344.64,,344.64,347.45
2023-10-18 21:54:12.973000,L8,348.77,344.03,348.58,351.33,348.64,349.68,351.66,344.16,408.01,421.11,400.85,416.68,439.54,388.10,362.80,357.21,363.43,386.43,404.25,388.05,397.47,387.66,366.74,370.10,404.53,411.59,411.67,369.43,367.80,369.96,363.00,362.39,358.18,344.15,354.09,359.99,363.26,352.06,341.82,353.39,358.23,353.23,357.31,349.00,,,,,,,347.94,342.54,346.02,275.11,299.74,286.70,327.10,333.87,329.23,336.44,326.94,324.94,321.30,324.65,325.28,333.30,328.29,330.26,327.09,325.72,336.77,335.39,329.74,326.14,334.67,334.75,337.07,336.53,329.31,338.71,340.59,345.06,341.93,343.27,339.80,349.59,339.88,337.52,324.88,326.17,327.39,321.05,328.33,335.34,329.17,338.09,336.95,341.02,338.88,339.20,349.44,357.81,350.90,347.97,340.44,352.88,358.47,354.98,360.89,369.73,363.84,370.63,369.94,343.30,326.17,314.52,312.07,299.68,306.79,286.56,301.97,307.40,314.48,361.81,360.49,363.58,350.65,410.72,410.27,329.89,344.68,346.56,346.19,349.78,350.43,347.40,339.24,340.71,339.19,345.27,345.61,336.45,340.18,340.41,351.78,343.10,348.10,341.64,340.18,335.87,337.09,344.26,342.90,344.68,350.42,405.10,379.70,378.12,371.10,348.16,343.32,304.29,349.38,340.95,322.94,342.47,322.87,342.29,345.90
2023-11-03 21:54:16.690000,L8,350.50,341.75,345.37,347.37,353.48,402.96,,404.35,330.27,359.70,377.55,337.21,339.98,347.92,341.38,340.68,350.79,355.56,358.78,359.18,353.48,356.87,409.23,418.01,411.73,352.13,354.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.84,281.69,293.13,298.45,302.56,326.73,322.21,324.89,324.33,323.99,321.97,325.39,314.36,325.80,320.16,319.43,318.20,317.18,319.16,311.98,318.67,313.94,313.98,307.84,300.43,302.76,279.94,,,,,,,312.57,335.88,335.44,334.78,337.36,342.05,341.09,342.06,279.66,294.10,305.24,309.73,307.17,304.91,318.08,313.67,327.55,330.87,365.42,355.21,369.83,332.40,322.45,326.28,364.68,342.35,361.30,367.16,356.92,359.75,362.68,360.62,361.17,365.43,355.34,362.30,348.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.45,,,,,,,,,,,,,
2023-11-11 21:54:15.194000,L9,348.34,358.97,345.79,354.17,352.38,347.43,357.67,341.51,311.95,308.40,322.27,326.86,329.17,337.58,333.02,331.79,337.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.98,282.40,284.72,287.49,302.27,314.22,324.42,318.80,325.25,321.32,316.73,323.93,334.71,332.03,341.52,324.85,337.57,334.66,327.46,346.89,336.70,307.80,304.55,310.98,331.22,300.34,299.01,286.95,283.39,341.41,344.97,323.12,327.54,333.70,329.66,324.12,338.84,341.49,351.10,345.59,291.04,305.29,315.63,325.29,319.06,319.23,319.41,317.95,320.39,319.02,369.29,359.22,375.29,320.69,316.15,314.45,304.89,301.61,269.40,,,,,,,,,,,,,,,,,,329.27,344.42,346.76,338.87,340.51,345.82,341.14,343.61,338.05,352.59,336.94,342.88,344.75,350.80,337.92,334.31,368.15,356.85,359.27,363.10,356.86,,,,,296.80,,,,,339.79,,,
2023-11-27 21:54:23.229000,L9,,336.95,326.42,327.82,316.52,316.68,339.70,322.35,305.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.05,281.11,283.63,287.57,295.20,302.36,299.00,291.15,290.00,290.78,285.88,279.30,276.16,,,,,,,,,,,,,,,,,,,,,,,291.42,330.23,327.36,333.24,329.87,275.89,296.23,304.75,309.82,307.52,307.27,312.25,309.81,306.30,308.71,309.38,309.32,302.39,306.12,302.72,295.99,,,,,,,,,,,,,,,,,,,,,285.11,301.97,312.47,311.89,313.88,338.54,340.89,328.70,341.20,314.20,314.18,340.54,343.03,347.25,322.97,329.90,353.78,353.60,358.02,357.85,312.41,,,,,,,,,,,,,
2023-12-13 21:54:22.355000,L9,349.70,340.69,348.49,350.70,360.32,358.38,351.50,344.10,348.73,362.15,366.96,377.99,372.30,381.11,388.73,394.73,392.58,407.62,400.06,402.47,411.62,408.39,393.31,362.57,403.81,416.78,407.19,410.86,404.86,395.67,388.75,387.12,386.22,372.04,355.46,366.50,358.98,,,,358.49,356.73,357.47,355.91,337.51,,,,,333.76,338.65,337.62,,,,,,277.31,274.19,322.66,325.23,332.08,331.09,328.52,321.23,329.93,329.30,325.25,324.59,318.84,315.12,327.06,331.86,330.51,341.83,329.30,327.90,327.25,331.43,338.03,334.80,337.04,340.39,335.00,334.14,327.79,336.61,348.07,328.11,329.55,321.63,329.00,330.97,324.39,329.18,327.59,334.17,333.29,336.58,324.51,322.28,330.38,338.80,340.83,352.21,355.48,358.88,353.62,323.47,356.39,360.78,351.89,332.50,318.83,338.43,353.23,360.88,348.63,355.27,359.28,332.64,355.79,331.20,349.38,360.06,356.75,361.68,352.78,,,,,,,,346.57,337.18,339.17,342.47,337.72,334.74,340.43,338.96,338.41,350.09,346.30,347.44,352.58,346.95,349.71,347.80,355.92,358.65,366.02,364.59,349.47,405.08,407.53,404.48,,332.64,338.33,335.43,337.50,339.63,344.80,353.90,,314.36
2024-01-06 21:54:09.654000,L8,351.97,352.08,357.14,348.30,347.35,342.54,324.11,355.60,320.65,311.89,325.67,330.68,315.29,,,,,,,349.22,342.78,356.10,351.60,349.92,353.88,347.36,,,,,387.56,384.15,365.34,375.43,372.90,,,,,351.58,364.72,,,,,,,,,,,,,343.25,339.19,341.61,338.42,335.31,334.46,268.71,281.97,283.44,287.43,296.11,300.97,299.24,320.68,322.89,318.85,312.58,319.78,331.06,328.05,327.46,325.41,334.97,335.50,324.94,340.59,335.71,308.58,341.80,337.71,340.96,326.76,338.41,288.76,287.80,,,,,,,313.43,331.18,330.73,331.90,332.34,292.94,311.25,353.07,348.60,319.46,319.16,322.03,318.79,321.80,320.94,326.77,323.77,318.61,323.67,312.56,314.84,306.38,298.59,278.75,295.65,358.94,306.93,367.99,362.82,324.25,,,,,,,,,,,,290.93,348.07,340.53,344.34,340.54,328.69,339.45,333.81,340.39,355.25,352.36,342.38,346.68,345.08,350.31,351.96,352.88,363.07,362.72,359.54,348.08,,,,361.96,305.44,,,,281.51,288.60,,,
2024-01-22 21:54:08.036000,L8,328.98,287.34,322.98,323.01,316.73,320.90,321.46,329.90,317.93,312.39,316.86,327.92,327.75,341.43,331.76,322.86,339.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.41,275.44,277.00,278.62,289.80,292.67,292.37,291.61,299.68,317.34,309.20,308.61,307.35,399.29,332.39,306.14,303.48,395.66,310.73,375.26,342.08,,,375.46,330.13,301.13,302.60,282.37,279.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.89,311.08,,,,,,,291.73,325.92,316.41,332.10,329.49,326.95,317.23,326.90,331.29,335.86,335.80,341.52,323.23,,,,,296.00,,,,,290.94,,,
2024-02-07 21:54:10.708000,L8,358.07,335.12,320.54,311.98,312.61,309.92,306.23,312.29,307.74,302.28,303.45,317.98,316.32,333.51,316.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.47,279.67,282.20,286.24,294.95,295.37,296.04,295.24,309.55,334.62,306.50,332.93,306.38,303.22,316.87,314.88,308.05,311.59,318.45,345.07,310.77,307.22,309.25,336.96,344.88,304.45,298.46,281.57,274.78,,,,,,,,,,,,,289.34,301.65,307.74,313.74,314.79,315.24,317.72,319.31,313.36,321.70,317.23,319.43,318.92,294.22,,,,,,,,,,,,,,,,,,,,,,289.04,306.15,335.47,336.42,317.55,338.63,328.29,334.23,346.96,363.50,355.48,354.16,344.12,358.21,326.39,327.50,352.71,347.72,363.04,371.60,310.01,,,,,301.00,345.86,343.49,331.77,338.43,341.84,,,
2024-02-15 21:54:18.336000,L9,347.06,329.20,322.91,314.05,316.40,318.32,312.11,356.92,358.22,356.29,378.51,386.19,366.93,340.84,334.26,333.65,344.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.57,271.83,275.84,282.74,288.62,293.89,292.53,292.16,304.42,303.04,298.61,308.48,309.23,316.83,327.47,316.67,307.82,314.63,310.98,315.73,310.60,305.27,302.61,310.56,308.20,300.46,304.87,281.91,279.22,,,,,,,319.15,330.35,330.24,324.29,328.46,290.95,306.61,317.71,326.85,316.00,315.75,318.21,318.58,319.44,319.77,322.65,321.88,318.75,318.84,309.02,312.81,,,,,,,,,,,,,,,,,,,,,289.89,305.78,333.18,334.30,318.99,330.41,330.41,331.09,335.45,323.11,337.57,333.87,332.22,336.96,326.83,328.69,345.85,353.90,354.11,354.51,355.66,,,,,296.39,,,,,281.86,,,
2024-02-23 21:54:07.048000,L8,347.13,337.59,349.55,348.73,332.63,363.87,348.86,362.69,366.33,370.92,322.26,331.55,334.80,340.12,336.55,336.65,345.25,332.24,,352.49,342.93,357.01,357.55,360.28,356.70,347.77,,,,,,391.37,385.66,387.52,381.18,382.14,373.97,,,362.59,354.30,356.90,,,,,,,,,,,,,,325.32,341.29,337.17,334.82,257.30,274.27,276.37,284.82,287.49,290.79,292.68,290.86,322.74,311.46,335.87,333.12,332.47,343.55,322.90,344.35,326.73,346.43,347.71,341.40,337.59,342.92,339.69,325.21,346.32,327.35,337.05,286.07,281.87,334.38,337.99,334.67,347.06,402.94,398.53,387.82,378.77,336.92,333.26,335.97,289.23,340.31,341.12,332.79,336.40,352.40,358.17,317.65,319.44,317.37,324.94,324.81,320.33,321.57,309.50,313.02,303.43,290.95,272.54,353.31,342.64,366.98,364.14,,360.96,350.81,355.17,,,,,,,,,,350.94,330.60,319.37,346.35,340.16,345.20,343.10,330.73,344.45,355.38,355.69,344.88,334.19,346.27,354.63,328.20,337.11,370.52,358.83,367.10,360.38,,,,,296.40,,,,,,,,
2024-03-10 21:53:55.670000,L8,353.54,338.73,342.04,342.30,343.43,342.69,345.79,357.97,328.66,360.44,373.57,377.82,386.64,379.94,393.48,339.02,352.32,398.38,411.62,412.86,405.13,416.52,410.02,414.05,395.70,429.44,421.15,421.82,414.39,386.74,384.37,383.08,378.64,374.39,372.40,373.95,371.83,,,,,,,,,,,,,,,,,327.77,329.48,310.49,297.69,329.96,322.72,332.36,320.22,331.30,324.05,326.51,313.39,325.49,333.88,328.88,333.84,334.52,332.07,336.01,336.14,333.41,343.17,337.66,340.61,335.15,333.87,333.51,332.51,326.17,307.88,331.03,302.34,330.19,324.74,342.60,323.38,329.95,333.25,328.27,337.11,332.55,323.41,333.25,329.66,326.30,336.13,325.97,333.32,329.88,334.71,341.32,354.42,359.63,356.17,351.19,358.25,368.34,364.87,366.63,372.23,325.04,321.71,312.94,310.79,298.81,304.08,296.39,301.85,305.93,310.95,290.90,280.22,293.60,291.93,,,,,,,,,344.14,345.30,350.45,342.60,348.34,344.66,341.17,335.47,344.86,353.20,352.96,352.46,342.75,347.06,350.70,362.87,354.07,355.37,359.43,363.31,357.43,400.90,380.26,395.89,,336.50,,279.97,288.60,341.60,321.81,,,
2024-03-26 21:53:40.766000,L8,317.61,281.52,304.74,308.82,327.23,314.01,309.57,336.31,323.27,316.68,326.93,333.02,337.10,340.22,338.46,337.74,345.97,346.15,,352.20,352.80,359.78,359.67,363.24,362.18,355.04,352.43,352.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.95,270.60,275.90,282.07,291.53,297.04,297.56,293.46,301.93,303.30,305.42,309.64,308.96,315.94,318.80,316.88,310.90,312.46,315.33,320.75,311.69,306.90,310.24,311.79,311.63,309.00,306.30,286.16,283.35,333.44,342.57,338.12,,338.91,330.98,315.55,327.77,329.41,329.19,335.24,288.12,299.33,321.71,325.95,317.53,316.47,319.31,319.71,322.44,319.97,329.40,327.01,321.31,323.66,315.67,314.59,304.53,290.96,271.29,,,,,,,,,,,,,,,,,,289.80,307.76,312.66,314.58,317.09,316.45,305.48,310.68,330.79,315.78,317.97,322.11,328.38,325.56,327.70,328.92,332.84,344.72,337.53,351.74,327.94,,,,,306.44,,,,,,,,
