dates,satname,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0048,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0102,nzd0393-0101
2023-10-24 22:07:27.973000,L9,,,,,,,,,,,,,,291.32,274.50,264.49,276.78,272.04,278.90,266.09,258.33,260.01,261.86,268.75,266.04,262.70,278.00,284.13,271.19,277.36,270.58,269.90,269.54,260.77,273.29,246.32,240.43,,,,,,,292.29,316.81,312.65,312.89,310.34,296.33,284.21,283.31,277.56,277.25,270.61,276.02,273.86,278.06,294.07,293.30,289.96,286.50,271.96,274.77,284.84,283.89,282.20,283.47,292.28,294.16,297.35,302.69,293.61,302.34,297.91,304.59,299.52,300.40,297.37,297.59,302.24,296.96,296.47,298.40,300.68,296.67,280.95,249.64,,,306.09,313.17,,245.67,257.03,275.74,291.08,303.78,299.71,324.36,343.09,357.20,391.99,382.09
2023-10-24 22:07:51.936000,L9,,,,,,256.56,268.81,279.12,294.53,316.45,,,,326.74,306.16,306.98,317.70,316.47,311.88,304.20,294.59,294.76,301.54,298.10,301.54,303.92,308.94,315.19,312.31,311.84,311.38,313.51,310.41,310.18,316.22,320.23,322.06,321.82,317.50,305.89,,243.14,336.84,339.15,348.77,351.30,353.55,337.95,322.22,318.90,308.29,307.76,316.80,313.20,311.59,316.21,314.72,325.43,329.09,328.87,321.74,315.49,301.48,329.75,337.89,335.61,329.71,353.99,360.91,346.21,346.78,349.16,354.02,351.11,361.12,355.68,345.21,343.01,346.84,349.49,339.34,342.65,355.96,337.01,337.00,332.66,329.09,321.50,342.59,357.97,,250.54,287.67,300.83,326.74,336.79,337.35,333.12,,,,,
2023-11-09 22:07:24.721000,L9,,,,,,,,,,,,,,314.25,294.49,293.11,305.13,303.40,302.14,294.01,286.34,282.67,287.66,291.68,288.77,293.84,298.47,308.29,298.69,300.63,303.57,296.26,293.76,304.93,302.49,308.71,299.50,251.04,,,,,,,,,,,,,,,,284.06,276.21,312.29,299.45,316.77,325.83,322.27,290.61,259.54,,,,,,297.39,361.37,309.42,345.44,338.08,,280.36,362.67,300.44,298.58,,,,253.10,321.31,326.81,331.78,348.03,,,,,,,,268.39,284.26,313.32,326.99,324.07,319.43,,,,,
2023-11-09 22:07:48.684000,L9,,,,,,,,,,,,,,312.14,293.52,291.40,304.20,301.78,300.68,293.77,285.18,282.06,285.85,290.79,287.43,293.13,297.19,307.25,297.11,299.51,302.55,294.79,293.10,304.28,302.22,308.31,299.45,253.32,,,,,,,,,,,,,,,295.56,285.74,277.45,310.97,298.71,316.99,324.62,321.83,288.86,261.92,,,,,,295.88,321.77,309.11,345.63,362.81,,281.54,362.17,299.25,298.50,344.50,,,270.13,320.87,326.55,331.25,351.84,,,,,,,,267.21,283.30,312.35,324.95,323.17,318.24,,,,,
2023-11-17 22:07:27.133000,L8,,,,,,,,,,,,,,324.03,305.86,305.69,317.72,315.61,310.35,309.19,295.19,300.32,299.94,298.86,303.55,304.78,309.68,315.82,312.09,309.60,309.78,311.41,309.86,310.89,315.77,322.38,325.16,322.45,319.05,302.14,,,336.67,343.62,351.86,351.83,351.65,334.19,317.54,314.79,312.20,309.24,322.63,319.17,312.90,317.92,315.19,326.11,324.47,331.65,326.18,318.65,303.61,327.70,336.46,338.97,328.78,334.36,338.78,343.08,343.42,344.04,339.42,344.22,338.60,339.25,343.33,342.33,348.80,345.37,341.46,335.09,332.94,333.57,339.82,330.36,356.24,348.09,,,,251.72,286.49,301.17,325.46,335.93,333.24,333.40,,,,,
2023-11-17 22:07:51.092000,L8,,,,,,,,,,,,,,325.02,307.32,307.03,319.23,316.59,311.08,310.81,295.80,302.32,300.88,300.85,304.92,305.92,311.53,316.74,313.96,311.89,310.84,312.85,312.04,312.49,316.83,323.16,326.19,325.36,319.73,303.83,,241.55,338.99,345.43,353.41,352.38,352.47,334.94,318.10,315.69,313.76,309.50,323.09,320.05,315.04,319.56,315.97,327.13,325.58,332.65,329.31,319.74,304.46,328.60,336.64,340.19,329.91,335.28,339.79,343.96,344.37,344.90,341.08,346.27,339.50,340.28,344.07,342.79,350.21,346.43,343.23,336.03,333.61,334.30,341.01,331.07,357.64,350.24,,,,254.63,287.55,302.82,326.91,336.93,334.96,334.65,,,,,
2023-11-25 22:07:32.484000,L9,,,,,,253.94,266.69,284.28,300.59,316.43,,,,323.28,307.43,304.48,317.07,314.77,309.62,309.72,297.51,305.22,303.37,300.57,310.65,306.73,312.93,316.83,317.70,313.42,315.83,317.88,311.77,314.72,316.14,323.02,325.61,323.71,320.96,307.12,,,333.02,342.00,351.36,351.32,353.69,340.38,320.78,318.97,312.85,311.36,319.31,317.99,315.57,317.03,314.83,327.86,330.09,328.64,322.88,316.44,305.15,330.40,334.66,345.09,362.26,337.02,350.29,343.11,344.28,345.93,347.16,341.84,342.65,341.99,343.14,343.88,361.16,353.92,339.56,333.49,332.27,332.42,332.93,325.56,322.33,322.89,332.29,339.14,347.63,250.98,287.70,300.27,324.59,335.58,334.43,331.96,,,,,
2023-11-25 22:07:56.439000,L9,,,,,,254.01,267.51,286.60,299.40,281.64,,,,322.88,306.20,304.75,317.22,313.75,309.15,310.51,297.16,305.42,303.35,299.88,310.13,306.62,311.66,316.69,318.20,313.64,315.48,317.10,312.02,314.47,316.73,323.23,325.41,324.64,320.35,309.19,,242.60,333.89,343.08,351.37,351.40,353.38,339.65,319.94,319.51,312.18,311.04,319.81,317.95,316.60,317.03,315.10,327.80,330.08,328.28,321.82,316.76,303.35,330.66,336.08,347.97,363.38,337.05,364.63,342.06,344.82,346.33,347.40,342.41,342.71,341.91,343.03,343.69,359.05,353.54,339.85,333.91,332.20,332.73,333.28,324.92,322.67,324.57,332.76,339.65,374.48,251.22,288.85,300.89,324.54,335.04,334.34,331.96,,,,,
2023-12-19 22:07:27.073000,L8,,,,,,,,,,,,,,301.46,286.62,279.36,290.11,289.29,287.70,277.95,269.87,257.96,257.16,267.71,265.90,267.72,281.19,286.59,265.08,264.97,260.93,250.42,272.95,286.52,275.38,288.93,271.40,275.41,286.54,259.60,,,,306.91,320.32,308.39,305.40,300.17,277.80,279.38,271.47,,,,,,264.03,276.74,289.83,278.46,284.92,266.21,261.57,281.48,258.00,,,272.92,294.46,302.88,302.37,312.89,303.52,306.08,309.86,315.15,317.99,,,267.74,298.59,288.05,266.56,287.13,289.48,285.58,,,276.50,308.23,319.46,,255.64,275.40,302.24,320.87,313.41,313.47,328.43,344.73,365.44,391.53,387.30
2023-12-19 22:07:51.036000,L8,,,,,,,,,,,,,,300.90,285.93,279.09,290.12,288.84,286.82,278.13,268.83,258.75,258.38,267.76,266.03,267.52,281.12,286.75,265.73,266.68,261.57,251.44,273.15,286.58,277.09,288.66,273.53,275.82,288.05,260.38,,,,307.97,320.55,309.08,305.56,299.98,278.29,279.30,272.02,,,,,,265.31,278.49,291.56,279.73,285.13,269.80,262.37,282.81,262.81,,,276.23,295.56,303.88,302.73,313.03,304.89,306.69,310.20,315.75,318.90,,,274.50,299.98,290.10,272.59,289.63,289.88,285.43,,,279.08,309.54,319.51,,254.97,274.64,302.26,320.01,313.31,313.08,329.45,346.65,367.08,393.14,389.24
2024-01-12 22:07:30.793000,L9,,,,,,,264.95,264.12,297.59,318.38,,,,318.73,298.40,299.16,311.27,311.41,302.17,297.43,288.62,286.83,295.69,293.71,296.99,301.79,301.60,311.42,305.53,304.09,304.86,305.62,306.10,305.86,307.16,314.11,312.43,317.61,314.77,297.11,279.78,,321.19,335.73,344.84,348.32,350.05,330.91,313.24,311.82,303.10,303.74,310.83,301.49,308.15,313.21,310.58,320.05,322.62,322.97,316.96,310.23,296.28,321.74,322.10,326.31,326.10,330.02,333.79,336.14,337.32,338.85,339.97,337.70,334.11,360.86,342.99,339.23,338.79,333.45,329.84,329.63,328.33,326.63,326.30,319.50,315.89,313.60,327.15,333.46,342.15,,278.82,293.84,321.03,332.82,329.93,328.83,356.98,,,,
2024-01-12 22:07:54.756000,L9,,,,,,246.58,268.96,275.24,300.01,317.82,294.46,264.38,,320.51,301.29,302.54,315.69,313.02,303.81,300.41,291.10,290.25,297.59,295.63,298.84,303.68,305.24,312.69,306.85,306.10,307.41,308.34,309.44,307.73,309.76,316.25,314.48,320.33,315.43,299.50,278.51,243.42,326.14,339.65,346.10,349.58,350.91,332.39,313.91,315.45,305.48,304.73,313.45,302.94,310.44,314.32,312.24,322.52,324.14,325.08,317.24,311.98,297.74,324.36,323.93,328.13,327.05,331.38,335.84,337.99,339.41,343.94,344.01,364.18,335.71,362.28,347.51,346.11,355.35,360.70,331.24,331.45,330.31,328.29,328.20,321.06,318.40,315.99,329.78,337.31,,,285.04,298.31,325.63,334.16,331.89,332.26,,,,,
2024-01-20 22:07:43.131000,L8,,,,,,,,,,,,,,316.99,298.57,296.37,309.84,310.43,300.82,295.57,288.15,288.05,293.85,292.52,300.00,301.08,303.82,310.59,302.06,303.90,305.32,304.67,302.94,307.53,309.16,315.25,314.93,318.49,314.22,300.01,284.18,243.79,324.26,334.88,346.04,346.61,349.64,330.33,312.92,312.99,302.41,303.41,312.15,305.78,308.21,311.02,310.54,320.55,322.97,323.28,315.90,310.80,299.77,326.31,323.29,327.75,326.62,330.22,334.02,336.75,338.61,342.49,337.39,339.74,335.71,363.09,340.94,343.77,343.25,349.55,353.85,329.89,329.20,328.43,326.87,320.88,318.61,313.62,328.92,333.12,344.66,,282.10,290.60,318.95,330.45,327.93,326.75,356.31,,,,
2024-02-13 22:07:29.811000,L9,,,,,,,,,,,,,,321.19,299.91,299.73,314.91,313.25,304.09,299.43,291.99,291.56,299.29,296.54,302.52,303.43,311.72,313.47,310.74,307.44,308.74,310.90,312.48,310.34,311.88,319.19,321.13,325.09,318.82,301.05,300.42,251.83,322.40,343.26,350.64,350.46,351.81,335.44,317.48,316.70,305.84,304.72,314.91,312.78,310.83,316.70,314.28,323.35,326.72,327.17,319.74,314.12,302.88,329.99,336.83,344.96,332.19,357.79,340.66,351.68,344.61,357.79,353.62,355.79,360.07,356.70,350.20,346.53,349.35,349.97,351.95,352.85,343.45,341.42,345.33,343.47,345.28,319.66,340.26,347.17,356.44,,281.04,293.40,323.25,334.76,330.37,332.09,370.44,,,,
2024-02-13 22:07:53.770000,L9,,,,,,,,,,,,,,320.29,299.32,299.57,315.26,311.78,303.68,299.97,291.62,292.67,298.86,296.30,301.73,303.33,311.49,313.29,309.90,308.25,309.66,310.16,312.01,310.31,312.44,319.36,320.69,323.27,318.23,303.72,298.34,253.46,327.64,344.03,350.16,349.76,351.78,334.74,316.64,316.61,305.58,304.53,315.62,313.47,311.20,316.00,314.31,323.88,326.37,327.71,318.57,313.89,302.62,352.34,349.92,346.84,331.60,358.70,341.43,350.96,347.21,355.12,353.85,355.69,359.91,356.42,349.30,345.57,350.42,350.38,350.93,352.30,344.03,342.41,345.19,342.84,344.82,321.79,345.48,347.40,355.40,,282.65,293.08,323.41,333.62,330.12,331.78,,,,,
2024-02-21 22:07:17.333000,L8,,,,,,252.40,275.12,288.34,308.38,319.40,,,,324.61,310.34,305.22,321.47,319.35,309.97,307.61,300.77,306.11,305.49,305.70,311.05,307.87,317.09,317.41,317.66,318.18,315.87,318.94,320.78,320.77,318.15,324.89,328.99,333.57,324.76,321.16,318.82,266.39,346.95,352.56,358.40,353.61,359.54,342.46,323.72,327.30,313.75,314.02,321.49,324.25,321.45,324.20,322.81,343.74,365.21,334.24,333.08,323.00,318.01,360.78,338.96,352.09,364.83,352.76,364.33,355.30,363.67,364.31,357.12,362.51,360.88,363.93,358.99,365.40,373.82,364.13,357.88,358.92,355.81,359.61,346.37,357.98,363.55,344.89,348.76,360.36,364.20,251.07,294.45,304.82,330.36,339.09,336.13,339.78,,,,,
2024-02-21 22:07:41.296000,L8,,,,,,251.07,269.79,287.12,304.42,317.01,,,,322.25,306.72,303.17,319.35,316.00,307.73,306.30,296.86,304.02,303.72,301.27,308.48,306.50,312.44,316.38,315.78,315.02,314.85,317.61,318.26,316.99,316.87,324.04,326.48,331.37,322.64,320.30,315.15,265.19,345.36,350.10,355.86,352.23,358.17,340.32,319.82,324.80,310.30,311.23,320.79,321.31,319.29,318.78,321.14,328.84,362.85,331.41,327.47,321.27,314.14,359.50,336.85,352.91,365.24,351.18,348.92,354.53,357.34,363.91,356.11,361.18,359.97,361.56,355.64,363.82,350.89,363.42,357.66,357.29,354.56,358.00,344.30,354.57,359.13,343.75,347.78,359.66,363.86,,291.83,302.27,327.67,336.98,333.20,336.46,,,,,
2024-02-29 22:07:23.348000,L9,,,,,,,,,,,,,292.72,329.24,310.96,306.93,323.79,320.83,310.58,311.05,298.10,306.46,304.68,309.65,309.95,309.26,321.22,317.28,315.71,321.34,313.99,316.76,322.70,319.31,318.63,325.60,328.05,333.95,324.40,321.24,314.14,294.57,334.20,351.39,356.15,353.38,357.09,338.17,318.12,323.13,312.11,307.42,320.45,320.67,317.97,323.91,317.96,327.24,330.69,333.99,327.32,319.11,313.83,332.62,335.96,344.21,338.34,355.78,341.91,345.08,355.68,352.28,353.55,359.03,357.01,352.01,346.80,346.89,358.24,347.47,353.12,350.12,354.10,338.75,340.23,334.28,345.69,325.61,363.07,354.30,354.79,287.05,293.34,304.33,329.94,339.11,335.93,340.69,,,,,
2024-02-29 22:07:47.311000,L9,,,,,,,,,,,,,297.15,329.18,310.46,307.31,324.65,320.31,310.16,311.56,298.39,307.37,305.33,311.38,310.29,309.69,321.46,317.35,315.01,321.46,314.57,317.12,323.26,320.12,318.83,325.84,328.07,333.56,324.46,323.52,313.97,308.27,337.78,351.25,357.19,353.20,357.16,337.89,317.72,323.06,312.97,307.56,320.96,321.33,318.55,321.86,318.17,327.65,330.74,336.01,327.27,319.60,313.74,333.16,337.02,350.69,342.67,356.30,342.48,345.08,354.15,353.92,353.33,359.03,356.61,354.97,347.79,346.95,357.98,348.53,353.24,352.59,350.59,339.50,341.42,334.74,345.23,327.09,362.76,354.45,355.13,291.43,294.66,305.12,329.96,338.66,336.21,341.57,,,,,
2024-03-08 22:07:05.574000,L8,,,,,,,,,,,,,,,,,,,,,,252.40,250.25,253.56,262.29,257.87,274.25,282.20,265.57,268.63,261.69,264.00,262.62,253.86,279.32,291.25,289.23,289.98,286.40,274.45,,,,,317.23,301.95,306.11,297.99,282.72,,,,,,,,272.61,294.69,290.50,288.21,287.27,274.50,271.04,290.32,287.14,299.53,301.21,309.29,313.15,318.05,314.05,316.47,320.03,317.99,316.79,318.49,322.30,321.43,315.57,316.03,313.08,313.63,312.44,311.51,306.92,287.03,259.71,,304.33,313.84,319.43,,,,,,,,331.81,352.19,365.17,,395.92
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,,324.01,304.38,303.02,318.55,317.59,308.00,302.35,285.21,298.41,286.85,295.70,299.24,298.37,301.64,315.38,314.44,307.62,310.26,310.78,317.69,312.12,316.54,323.30,325.10,332.19,321.07,315.56,306.34,277.42,335.17,340.89,357.24,352.02,348.41,332.96,315.76,317.25,305.58,290.99,315.49,314.25,315.20,316.77,318.18,326.84,329.57,332.99,329.50,317.02,306.96,331.86,333.94,342.66,332.00,337.02,339.61,342.66,354.23,347.91,350.78,354.98,347.58,343.85,347.50,348.19,353.05,346.03,345.79,336.13,336.83,338.13,336.03,332.36,328.37,323.55,337.57,347.52,356.56,,272.05,291.98,327.99,338.96,333.75,336.55,,,,,
2024-04-17 22:07:27.643000,L9,,,,,,,,,,,,,,327.88,308.63,306.17,322.44,320.70,310.72,305.08,289.58,304.33,291.15,299.13,303.77,302.56,308.24,317.61,317.17,313.08,313.82,314.08,320.87,318.20,318.85,325.67,328.07,335.49,323.10,319.71,309.35,282.73,339.49,348.10,361.73,354.41,351.21,335.12,316.80,320.27,307.85,293.33,317.76,318.65,319.11,320.49,320.84,328.99,331.35,337.62,338.14,319.22,310.66,334.14,337.29,345.92,335.02,351.20,342.26,344.68,357.09,351.99,353.63,356.61,354.12,355.90,352.87,350.88,355.13,347.23,349.29,351.84,339.44,341.33,338.32,335.39,331.98,327.66,341.24,354.71,360.09,,287.52,296.25,332.33,341.28,338.73,341.33,,,,,
2024-04-25 22:06:40.168000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,348.71,349.15,,,363.51,330.21,319.16,307.69,316.92,324.36,347.64,310.16,315.20,295.87,301.62,374.02,,,,284.44,281.04,273.85,297.25,306.61,296.37,283.85,295.82,319.37,,,,,,,257.82,281.39,286.52,313.03,308.78,323.32,315.05,324.17,332.04,335.90,325.13,327.88,325.48,326.18,328.09,330.61,332.52,334.77,328.52,327.24,325.62,320.62,318.12,312.76,312.64,298.29,334.52,,,313.02,301.65,,,,,,,,315.48,336.30,343.03,394.14,388.35
2024-05-03 22:06:49.872000,L9,286.78,276.32,285.16,286.93,298.34,300.74,297.22,326.81,314.67,365.50,367.25,371.51,360.20,,354.38,353.74,360.01,330.42,318.03,320.66,280.17,344.26,340.58,326.82,287.37,341.04,337.11,342.14,341.27,314.63,339.97,298.13,322.48,324.17,322.46,337.30,,,341.13,330.79,302.84,285.76,349.80,375.50,385.59,387.05,384.62,384.01,319.08,305.22,303.85,293.63,325.14,326.13,363.00,362.99,354.82,352.23,357.83,346.57,347.48,346.92,320.88,342.15,350.55,350.06,352.77,350.49,366.67,362.58,335.97,341.59,343.60,351.21,352.14,339.53,347.05,344.02,346.49,351.52,353.69,351.22,354.76,358.88,346.59,359.44,350.36,355.76,355.36,360.52,358.54,357.10,373.62,385.80,,,,,367.06,,,,
2024-05-03 22:07:13.830000,L9,288.81,277.17,285.55,288.03,299.42,301.62,297.86,327.63,315.23,320.36,294.74,272.89,361.88,,354.48,353.33,361.31,331.36,318.72,322.05,280.95,344.39,341.77,327.47,288.00,341.16,338.30,342.68,340.97,318.19,340.48,299.04,322.44,325.47,325.31,336.27,341.35,,341.00,331.94,304.67,286.94,350.32,396.86,387.03,388.23,384.73,328.88,319.58,307.08,304.26,294.13,326.52,326.72,362.52,368.90,357.94,352.92,358.36,349.84,347.48,348.21,317.47,341.23,352.92,350.15,353.16,352.33,367.19,367.81,336.70,342.54,344.50,352.74,352.60,340.38,347.31,344.63,347.42,352.19,354.36,352.79,354.99,362.47,349.79,361.25,345.95,356.57,357.39,361.78,360.65,358.69,373.76,388.12,,,,,368.16,,,,
2024-05-11 22:06:27.762000,L8,,,,,,,,,,,,,,280.42,271.85,260.51,287.37,269.17,272.46,,,,,,,,,279.63,269.51,262.00,261.96,248.70,268.62,246.42,289.27,299.66,294.87,302.10,295.81,284.94,,,280.27,310.43,327.83,317.65,318.15,307.20,301.28,284.21,286.52,,278.62,284.25,289.98,290.83,287.33,297.74,295.16,289.85,277.15,264.72,274.51,291.41,282.84,294.33,296.01,303.91,313.10,321.44,305.35,305.71,317.36,308.53,318.06,318.29,313.90,329.44,315.34,313.17,325.45,312.93,325.23,308.95,304.80,290.15,273.95,290.44,315.48,317.52,326.08,,,,,,291.01,306.42,336.33,356.31,365.45,395.84,387.65
2024-05-11 22:06:51.721000,L8,,,,,298.83,308.34,306.68,329.75,351.19,378.76,381.61,374.46,365.20,375.90,364.02,311.18,328.12,323.31,356.66,342.86,347.54,336.35,332.27,272.32,276.60,279.67,286.75,317.40,314.33,289.63,283.70,291.84,313.84,312.55,327.61,332.97,333.70,342.17,330.46,325.07,298.55,267.02,350.22,374.59,,,342.56,329.74,316.52,313.90,311.40,287.77,322.43,368.72,365.28,359.12,332.95,358.36,341.12,338.74,340.71,320.13,353.53,346.17,344.61,350.30,346.46,346.12,367.94,349.01,365.13,351.73,356.36,361.27,350.03,350.49,353.59,355.59,352.86,352.02,351.52,347.18,338.36,336.69,348.41,346.91,337.68,331.70,344.27,350.21,356.03,358.21,,,,,,,364.24,,,,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.99,320.05,300.75,312.29,309.13,297.89,256.73,,,,,,,,,,286.02,352.09,292.77,322.88,283.27,272.88,301.39,362.16,367.24,313.55,,,262.67,283.43,350.47,315.88,316.73,365.33,329.66,369.81,362.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27 22:06:40.812000,L8,,,,,,,,,,,,,332.81,321.49,301.60,302.16,316.84,316.18,307.80,295.39,261.51,268.06,256.95,262.91,270.35,275.08,303.14,319.54,295.04,280.59,281.18,280.70,292.58,288.24,316.83,323.90,325.16,338.49,320.28,313.33,277.80,266.15,334.05,359.42,364.90,368.41,364.85,321.15,312.17,300.54,297.86,333.85,321.09,343.50,332.95,318.87,333.85,332.26,331.58,331.12,326.99,321.29,337.89,327.56,334.21,331.76,328.00,330.35,337.49,342.11,342.16,339.63,342.90,339.61,361.12,340.84,344.61,357.31,343.46,350.37,332.61,331.94,330.25,335.41,335.20,321.03,320.43,323.99,332.62,327.09,338.45,343.21,340.93,360.00,327.35,339.89,330.47,334.78,347.10,358.79,371.12,,396.29
2024-06-04 22:06:35.804000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.36,260.19,258.69,251.46,238.34,256.03,,,,,,,,,,,,,,,,,,,,,280.23,285.82,272.85,288.48,294.84,291.29,286.45,,,276.39,286.02,280.04,290.42,291.24,296.93,286.85,295.16,291.43,293.52,291.66,281.39,,,,284.94,279.58,268.81,284.94,281.37,283.36,289.68,289.93,285.03,266.49,288.11,310.58,318.34,321.97,,,,,,,,344.34,360.09,373.93,,388.75
2024-06-04 22:06:59.762000,L9,,,,,,,,,,,,,,277.90,272.69,,,,,,,,,,,,,275.71,267.45,262.76,257.13,243.96,258.97,239.05,262.19,302.11,293.31,300.26,297.14,286.87,,,,,,303.06,295.89,301.39,295.41,278.42,284.60,,268.08,284.92,290.52,289.13,293.32,300.22,297.55,289.62,,,280.28,291.15,285.23,297.62,297.33,302.14,294.16,300.65,296.09,298.56,296.82,287.11,,,284.91,290.46,285.62,281.12,288.83,287.85,288.76,295.84,295.29,289.63,271.74,293.19,313.20,322.20,327.93,,,,263.03,253.59,278.56,297.94,348.56,363.28,376.34,346.41,390.32
2024-06-20 22:06:18.840000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.48,281.46,283.15,292.20,283.26,280.85,281.25,285.07,287.70,284.67,280.95,288.56,280.44,288.64,288.09,290.07,278.42,262.72,,295.78,298.56,310.17,,,,,,,,327.58,351.41,365.31,,381.47
2024-06-20 22:06:42.803000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.66,321.07,314.97,301.81,300.03,293.17,281.14,282.43,,,,,,,,,,,,276.18,281.54,272.73,281.70,286.37,294.02,260.92,287.89,290.52,292.93,300.95,290.97,291.39,290.10,294.83,298.50,294.15,293.65,297.78,289.86,296.16,297.63,297.91,286.38,270.15,291.80,308.06,309.19,318.31,,,,,,,,333.98,356.18,370.24,,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,,,,,294.94,273.66,264.73,292.92,285.55,276.80,,,,,,,,,,,,,,,,290.29,302.12,295.61,302.86,297.81,290.83,,,278.21,315.97,326.23,320.16,306.58,300.99,290.32,281.14,282.95,,288.22,287.23,292.45,287.66,293.38,295.10,289.61,279.12,,,276.29,283.77,273.93,279.97,284.61,295.87,263.90,295.82,293.16,291.91,306.56,293.11,295.68,290.42,295.25,298.03,297.67,314.54,297.18,288.94,293.77,307.64,301.79,291.48,278.50,299.95,313.14,317.91,324.27,,,,274.86,257.07,303.84,308.23,340.86,360.35,373.97,,
2024-07-06 22:06:56.889000,L9,,,,,,,,,,,,,,293.84,274.60,260.42,293.01,283.20,,,,,,,,,,,,,,,,,289.54,303.43,294.00,302.68,,,,,276.63,314.12,322.31,321.87,306.62,302.32,292.25,279.88,284.62,,,285.17,292.51,274.91,293.69,296.16,291.58,279.49,,,261.72,283.12,275.37,279.97,285.55,294.54,261.99,291.07,292.64,292.10,305.66,293.28,294.31,290.15,296.05,297.87,295.97,293.79,295.88,290.78,293.66,304.64,300.43,292.62,276.57,300.36,312.34,316.36,323.89,,,,260.19,255.90,302.55,308.19,339.83,360.61,373.95,,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,,,296.11,279.40,267.25,291.89,283.20,280.04,276.75,238.33,,,,,,,280.17,274.44,265.99,265.47,263.72,273.75,241.71,286.69,299.72,288.15,284.50,,,,,,306.93,324.11,324.09,309.21,307.55,296.36,274.88,280.97,,,,,,,,,,,,,,,,,,,280.01,293.81,292.68,302.36,295.21,295.96,294.02,296.08,299.60,297.81,301.03,300.15,293.99,303.26,300.92,300.59,290.24,286.28,287.35,303.89,309.95,321.21,,,,276.77,276.36,305.85,309.14,331.56,351.04,364.89,,386.61
2024-08-23 22:07:23.350000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.28,270.07,261.10,257.61,251.86,265.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.95,282.20,282.15,293.30,285.93,285.89,285.39,287.63,289.02,287.12,291.53,293.75,285.86,296.26,293.95,294.98,283.96,271.97,,296.40,303.83,316.41,,,,,,,,328.32,348.81,362.56,,383.32
2024-08-31 22:07:03.291000,L8,,,,,,,,,,,,,,337.13,317.89,312.12,327.40,326.42,316.51,314.21,297.23,308.20,302.15,308.17,311.48,310.57,321.55,323.00,319.24,323.74,320.38,317.20,326.25,328.06,324.38,329.86,330.90,336.63,325.59,321.57,293.09,246.27,348.18,354.88,366.21,355.83,347.87,334.59,316.94,302.56,301.98,296.25,320.29,322.67,327.02,324.49,321.60,327.44,328.71,331.48,319.93,315.21,306.14,327.27,330.08,342.44,333.47,370.73,347.82,342.73,380.11,371.99,358.99,361.57,358.59,369.25,348.06,348.65,350.10,353.77,360.05,353.93,336.79,334.84,361.67,332.71,346.00,333.95,338.40,355.43,358.97,,277.93,296.48,339.34,349.10,347.67,347.63,363.55,,,,
