dates,satname,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
2001-02-27 22:07:54.461000,L7,503.72,509.84,452.48,475.31,454.77,431.83,446.62,513.73,488.33,482.31,479.17,485.18,456.80,373.04,356.36,359.75,380.00,487.63,530.68,449.08,456.41,461.15,430.93,440.71,429.86,431.78,429.53,435.56,394.27,426.66,400.92,391.61,399.91,416.63,454.71,526.39,516.11,399.37,393.08,409.86,389.60,390.56,419.12,432.23,441.97,401.62,406.48,498.75,456.43,387.78,379.22,427.61,436.94,443.05,446.61,448.75,507.93,387.57,440.51,435.18,427.21,425.27,414.59,421.99,370.57,400.95,426.83,434.40,430.14,418.63,420.34,415.91,414.85,401.81,391.34,400.69,397.52,398.03,407.80,414.94,415.46,371.85,372.21,378.27,420.15,413.24,365.86,340.22,365.19,354.90,367.95,360.86,347.30,361.95,365.16,361.08,364.54,259.11,349.73,278.33,335.03,363.22,375.58,380.22,388.52,,,,,,,,,,374.14,389.90,351.47,312.42,295.10,301.25,273.99,243.78,217.72,510.43,493.57,478.48,509.89,,344.29,350.31,347.64,342.24,340.49,355.97,416.97,434.06,521.19,488.16,519.57,425.80,482.73,286.67,,,,,446.37,403.81,375.32,376.63,380.80,384.34,375.96,382.03,365.31,370.77,355.37,372.79,331.37,338.21,343.75,323.23,299.95,292.59,313.57,449.96,465.24,459.63,469.88,475.51,447.50,496.54,486.09,494.56,473.74,497.87,361.85,401.13,424.76
2001-03-15 22:07:52.114000,L7,504.55,236.21,377.75,222.68,392.62,390.47,388.15,385.94,368.58,376.44,385.37,397.67,402.29,407.34,464.88,409.48,448.14,452.15,460.54,460.23,459.75,459.86,457.42,442.74,428.07,431.31,423.25,432.53,397.55,417.24,400.82,392.70,400.47,387.46,382.85,393.28,398.21,397.30,388.05,401.32,380.34,383.40,416.05,428.93,437.36,394.97,400.50,391.49,390.75,387.61,376.45,376.42,434.65,445.58,444.01,450.30,386.43,383.09,439.38,434.09,423.73,420.46,420.65,408.84,408.72,394.32,400.59,413.62,420.67,417.85,417.58,387.17,411.37,498.70,545.32,,,,465.03,490.17,429.71,423.59,428.05,428.94,378.62,368.74,330.69,331.92,309.04,333.59,479.22,428.66,350.38,350.09,356.65,345.43,355.76,361.78,354.49,350.34,349.28,362.24,372.92,382.41,383.15,368.97,359.76,351.74,353.93,324.57,347.86,351.05,385.19,390.35,385.59,370.32,346.22,290.63,273.76,349.78,398.82,385.89,297.06,455.81,462.45,216.13,301.27,335.51,335.16,334.65,336.17,326.02,330.70,335.61,325.80,323.03,328.92,327.37,320.28,316.09,279.28,258.66,282.05,312.25,326.40,320.84,331.60,351.54,337.13,330.04,354.18,367.42,362.73,342.84,362.20,357.97,350.74,368.73,330.58,331.49,338.56,317.42,303.02,283.38,289.10,311.91,454.92,414.50,489.96,503.09,524.87,528.62,512.40,501.35,497.60,497.27,399.06,431.34,435.32
2001-06-03 22:07:16.736000,L7,544.35,534.93,532.12,509.63,498.14,495.27,450.31,490.88,484.01,483.78,483.15,494.25,490.72,491.77,507.12,498.55,496.80,498.68,505.78,505.01,502.56,500.50,496.86,489.34,469.99,474.94,481.28,474.85,472.46,476.61,474.17,473.94,473.79,469.35,475.86,480.14,478.43,478.53,469.31,464.47,454.72,455.64,452.82,468.79,477.78,481.26,474.26,475.15,478.29,472.86,467.32,462.67,473.61,479.88,485.70,493.34,491.03,487.00,479.84,472.55,454.77,454.18,455.32,448.24,446.42,430.22,435.34,454.16,462.53,459.26,430.72,428.18,446.04,440.59,427.13,429.46,430.14,429.77,446.21,459.38,457.28,462.06,436.28,465.09,468.36,457.72,443.41,529.86,505.28,515.08,512.23,518.62,482.85,483.57,494.70,519.40,510.17,518.80,543.48,511.18,493.16,515.65,521.26,532.90,524.70,522.36,506.69,503.74,503.39,489.36,518.15,537.06,559.80,559.55,533.24,535.22,516.03,514.49,517.25,418.93,433.43,425.29,415.21,366.97,409.19,398.39,383.99,383.51,373.57,368.53,364.35,366.79,376.73,381.67,383.68,380.67,381.13,341.89,375.67,362.62,362.70,370.80,370.95,384.06,389.58,384.61,388.78,394.72,398.22,399.85,367.51,420.78,401.10,400.95,371.12,375.01,417.53,412.44,410.48,412.82,417.37,427.50,402.46,438.01,457.75,477.80,505.00,511.28,513.70,508.24,514.87,526.25,518.66,511.42,509.43,514.18,525.83,537.65,506.47
2001-09-07 22:06:11.116000,L7,502.69,519.92,449.95,410.81,392.24,395.15,399.98,399.33,426.65,419.92,438.59,438.63,446.68,425.37,463.99,416.50,450.85,452.55,440.02,462.07,461.41,461.99,400.62,440.11,427.94,433.20,423.26,433.93,403.86,427.49,403.87,393.94,406.80,400.78,387.03,406.63,411.46,403.79,396.26,420.38,389.01,422.30,424.33,435.21,405.24,408.80,412.02,403.14,406.57,403.87,391.15,506.54,498.44,533.64,541.80,542.83,534.85,510.62,511.81,484.85,434.08,449.50,424.17,312.25,202.63,,417.04,433.36,441.02,430.85,433.43,431.29,421.28,412.75,405.41,411.76,408.28,409.56,423.20,433.27,438.83,435.65,433.88,436.19,432.82,424.43,404.91,386.09,369.78,362.02,377.50,373.45,361.46,322.18,324.61,290.43,281.60,354.89,307.08,280.36,246.07,228.42,187.57,373.58,369.57,337.98,325.47,318.70,340.63,314.77,317.94,320.41,362.77,394.57,391.89,471.86,467.84,441.15,462.93,439.60,472.47,467.49,471.99,491.03,491.95,516.79,407.20,436.85,505.45,475.67,331.07,331.74,332.30,335.28,333.94,332.32,332.18,329.06,318.97,316.71,288.45,286.81,322.88,320.99,336.07,334.07,341.13,340.71,349.39,338.81,354.86,369.29,365.05,345.56,364.16,365.01,372.94,371.62,336.99,339.14,380.67,329.53,339.89,348.44,332.33,327.11,336.15,390.48,408.15,441.49,457.54,478.96,472.00,480.58,480.75,482.19,478.14,479.62,477.03
2001-09-23 22:06:03.238000,L7,494.82,494.63,528.80,510.73,478.02,528.06,525.07,525.92,522.98,528.38,540.05,556.46,545.02,542.64,514.57,528.13,477.36,509.16,527.34,547.48,,,499.73,457.49,,512.54,501.39,498.58,539.03,396.45,406.06,392.64,398.33,387.49,379.10,393.09,386.24,393.43,385.50,396.19,422.33,434.56,430.92,435.95,446.93,444.85,450.84,449.09,404.44,403.63,389.31,382.18,396.71,414.68,390.49,402.20,510.74,468.13,478.39,450.05,427.34,425.92,415.88,417.62,414.82,398.64,413.01,524.93,,,539.63,306.53,190.21,,221.85,248.00,296.85,276.08,285.84,408.43,379.31,388.41,310.66,356.62,371.39,362.65,360.99,340.63,319.49,323.75,359.51,357.04,317.26,310.36,362.84,359.96,353.65,381.65,374.02,360.81,351.12,358.96,376.69,383.09,382.51,366.08,343.32,335.18,340.35,323.34,329.03,360.24,370.65,390.56,386.97,375.35,332.09,286.46,288.39,339.55,338.16,384.06,368.99,355.17,349.31,223.65,308.59,336.64,340.25,336.03,288.92,315.12,328.39,316.40,329.51,320.65,321.78,314.90,315.53,300.21,282.67,257.27,292.99,319.95,299.24,328.94,334.60,333.13,346.07,336.89,355.48,367.47,364.20,343.19,366.89,364.21,370.32,368.06,334.86,340.38,348.66,335.73,315.44,298.02,295.44,324.10,326.44,352.41,404.07,435.73,449.01,458.58,446.81,479.44,437.86,478.21,404.52,442.95,457.41
2001-11-26 22:06:09.518000,L7,498.29,502.28,527.75,509.71,501.46,507.32,504.21,502.13,400.91,498.06,498.16,504.91,499.75,498.94,510.34,500.70,502.20,499.74,509.85,508.61,507.32,460.13,506.97,438.80,479.87,487.62,485.67,484.23,479.39,487.01,488.81,480.80,477.90,472.29,467.11,483.35,487.32,492.34,396.58,412.60,464.71,467.57,463.92,431.62,482.68,482.42,479.61,472.09,481.85,483.53,470.68,469.33,485.90,502.36,499.84,495.40,491.57,495.36,488.73,481.45,463.95,464.81,461.14,451.76,452.96,444.10,444.47,468.54,474.58,467.83,419.72,462.16,455.62,402.90,433.70,445.21,442.15,443.40,456.67,465.18,469.90,471.24,472.07,469.27,470.24,462.67,443.79,423.93,406.88,400.54,407.55,407.35,397.34,401.83,406.33,410.25,411.87,415.24,410.12,400.85,354.55,412.53,417.00,433.96,439.48,435.53,413.92,421.48,406.90,390.84,407.43,436.74,442.83,428.43,426.07,432.75,424.26,414.08,419.42,353.49,528.13,498.51,460.63,465.92,477.57,476.15,476.33,458.72,445.98,439.61,453.81,463.29,506.39,463.48,460.44,461.98,458.33,496.30,454.66,449.01,439.20,401.53,403.79,416.09,415.69,423.25,434.48,432.27,434.41,434.08,464.56,453.69,551.82,532.62,,408.99,456.80,431.64,471.81,498.13,489.34,479.71,538.95,,,,,,,,529.23,538.07,506.11,474.07,,,275.22,309.72,357.69
2001-12-12 22:06:14.960000,L7,,,375.25,381.79,509.67,534.51,524.45,492.25,454.17,460.73,447.60,514.39,436.87,500.29,,446.42,442.26,527.22,416.05,418.72,413.36,539.23,533.98,553.41,496.50,433.58,468.05,188.95,381.62,386.65,394.63,384.15,397.92,393.60,383.82,397.27,403.47,401.23,389.30,403.89,382.89,386.09,420.47,429.69,437.75,396.56,399.82,390.06,398.52,389.75,385.83,388.23,434.24,438.98,442.42,448.67,391.52,391.77,440.81,400.92,427.24,426.88,379.81,411.26,382.82,391.87,400.69,412.69,421.16,417.74,418.31,413.19,410.99,403.36,369.23,398.23,393.75,348.20,355.11,372.41,376.13,369.12,375.38,374.54,383.29,370.19,364.71,342.76,317.34,353.22,336.87,357.95,338.54,311.31,356.00,356.84,351.20,361.28,353.91,344.97,346.84,363.10,375.02,382.43,381.48,367.26,332.28,345.54,344.87,324.18,330.78,333.31,,,,,362.44,283.60,373.19,299.88,277.32,488.05,370.20,297.93,317.49,214.04,215.26,331.22,279.27,334.63,335.84,326.74,335.02,327.45,331.37,450.55,503.38,470.09,321.45,408.72,285.82,264.57,294.50,314.87,320.20,325.61,299.38,303.53,334.70,339.83,352.50,367.76,359.22,344.42,365.09,359.31,364.49,416.03,369.90,,,,,,533.76,434.83,291.87,232.13,463.37,504.90,,458.17,495.64,511.57,410.48,346.98,368.87,435.15,198.15
2002-01-29 22:06:21.478000,L7,500.35,495.12,437.91,392.23,378.26,385.98,375.25,376.84,376.06,373.81,392.93,398.54,400.91,400.92,429.94,407.87,446.07,409.02,420.62,411.24,416.52,416.95,392.83,395.59,391.77,394.07,366.65,393.97,388.95,388.79,396.65,387.78,394.23,386.01,379.12,393.00,398.55,397.32,387.42,404.76,383.24,383.51,375.48,368.83,380.57,395.43,399.25,389.63,396.45,393.36,378.98,380.70,392.25,395.61,393.49,407.64,387.03,386.08,411.58,393.43,427.06,424.11,380.62,417.38,383.93,395.92,404.21,380.29,421.43,421.73,423.46,419.08,415.67,407.84,384.58,408.88,400.55,400.45,410.42,375.00,374.45,369.43,370.09,367.97,381.59,368.99,362.46,340.96,315.19,318.06,317.66,313.68,319.72,310.64,312.36,316.08,359.30,363.32,354.88,321.27,322.42,358.10,435.98,478.39,468.19,468.81,332.30,330.45,335.09,323.75,324.69,357.94,360.87,351.94,381.35,519.52,524.83,545.78,532.42,516.98,516.86,298.59,296.71,284.85,298.47,221.53,301.70,331.49,332.71,333.66,293.06,299.10,328.03,314.50,323.83,315.09,309.15,299.99,290.10,291.54,276.52,255.87,283.19,309.15,293.70,312.15,323.68,325.56,331.54,331.82,350.96,361.11,354.54,340.23,359.92,356.16,352.01,359.62,330.84,335.27,342.03,320.09,302.90,293.74,290.20,310.97,320.53,321.09,397.76,428.77,435.02,449.70,434.26,385.84,395.43,380.88,396.81,428.91,442.33
2002-02-14 22:06:29.522000,L7,498.27,493.09,436.99,394.98,378.88,384.04,373.08,382.18,535.83,539.48,532.69,538.44,526.86,521.84,408.44,313.01,280.08,288.54,413.24,403.36,406.60,401.94,347.96,386.01,377.48,382.80,362.27,382.92,385.83,388.30,397.06,385.38,393.35,387.21,377.96,396.07,388.93,395.64,384.52,399.82,379.49,375.72,371.70,363.77,374.14,390.90,395.52,386.94,392.41,388.59,375.01,375.40,381.46,380.08,228.58,,203.28,299.45,388.86,388.81,402.56,410.31,371.21,365.18,373.15,347.40,342.08,375.94,405.56,399.51,415.85,413.53,381.23,340.72,364.89,342.72,393.41,393.56,345.67,365.95,368.26,362.56,369.21,366.85,380.96,364.45,357.43,335.15,314.40,316.27,317.78,306.94,310.48,305.49,307.46,358.65,358.40,363.68,352.58,310.00,299.78,330.03,372.29,254.01,380.70,340.89,319.05,325.35,343.43,325.03,326.06,355.55,355.49,393.10,386.81,374.05,337.76,289.13,274.61,297.10,276.49,297.28,295.01,287.75,301.05,213.03,330.98,329.81,209.65,459.64,401.99,419.50,457.35,429.01,403.59,413.42,442.93,563.27,549.21,,,483.22,438.10,445.52,491.59,460.82,557.29,,,,,,,,,,,,,,296.44,306.22,297.40,,,307.36,320.40,366.35,395.42,426.51,432.27,447.42,431.70,380.63,393.41,380.44,395.07,428.46,439.96
2002-03-18 22:06:22.131000,L7,501.31,499.70,447.16,402.62,385.95,390.02,386.91,387.10,373.60,380.69,441.06,403.68,442.55,409.51,450.64,412.44,457.65,455.93,462.28,467.39,465.74,463.84,454.08,441.28,433.12,435.48,433.77,435.92,392.04,410.75,402.61,391.88,401.24,390.71,388.83,398.31,400.57,398.30,392.36,405.99,387.86,386.03,378.78,437.12,445.06,398.44,406.73,396.10,400.69,395.00,384.31,386.79,394.45,397.14,452.92,455.98,449.54,392.17,448.44,437.53,520.15,510.47,501.70,492.54,497.78,481.82,407.21,420.72,431.40,424.30,426.76,423.20,421.60,382.91,382.78,405.37,402.51,401.46,414.63,420.38,376.14,370.67,373.72,375.55,384.85,371.66,362.20,340.23,318.67,325.57,370.72,365.48,353.83,314.08,365.97,368.29,368.28,369.71,364.27,359.02,357.35,370.38,382.45,386.69,399.75,371.02,440.14,436.44,389.55,417.36,431.62,446.64,467.17,470.33,494.68,490.42,442.18,298.24,366.10,324.38,283.16,305.05,303.38,300.23,312.84,224.72,344.29,346.34,341.31,354.79,342.98,334.93,339.38,358.05,350.83,403.57,398.62,384.37,339.45,415.63,537.01,424.86,385.78,411.18,,,,,,,,,,,,,,,,,,,,,,503.45,525.90,531.05,488.17,482.29,493.59,503.98,505.33,502.83,501.21,515.48,530.14,,
2002-06-22 22:06:03.573000,L7,502.51,520.90,516.57,451.27,317.05,297.93,389.21,388.81,524.79,526.71,516.71,489.12,423.79,486.46,519.96,516.36,515.37,526.82,420.14,523.98,525.49,409.52,282.82,,,,,546.28,394.15,464.46,203.73,,,434.63,306.28,358.38,396.76,402.81,393.58,403.55,382.70,381.63,425.77,439.76,444.91,400.35,401.04,391.82,404.24,396.60,390.35,433.90,440.82,446.73,452.13,461.08,519.51,499.08,503.81,500.20,481.02,472.82,466.94,434.16,380.80,272.90,460.97,506.30,432.35,425.07,525.44,526.06,519.86,411.41,388.50,400.31,398.71,470.05,522.57,532.35,514.42,525.58,524.24,514.15,535.42,526.53,518.29,500.41,461.07,465.44,363.09,454.52,438.81,308.22,314.29,363.91,460.14,471.34,457.34,457.31,354.55,366.83,377.17,390.62,392.49,379.01,337.10,336.61,346.64,317.02,255.95,362.04,395.87,405.12,398.64,385.53,362.93,311.48,455.82,374.93,390.82,312.09,302.80,313.31,312.36,370.97,259.36,355.39,342.37,348.83,340.22,338.15,336.89,344.41,334.87,327.71,336.25,327.49,312.49,320.55,295.25,288.56,294.30,326.03,334.85,329.23,338.02,341.04,346.31,340.69,353.59,364.81,362.11,343.81,358.95,363.12,365.02,382.71,307.01,382.23,361.91,335.54,346.67,342.85,333.21,319.54,324.22,355.60,404.47,438.75,473.14,457.06,476.55,483.73,475.44,383.33,388.27,364.19,292.03
2002-07-24 22:05:50.655000,L7,447.19,,,,278.90,520.24,491.64,286.62,177.96,523.03,523.40,512.90,495.59,485.59,505.87,418.22,407.91,495.66,543.85,529.21,514.45,426.18,439.63,379.28,314.20,382.47,441.98,405.40,410.09,396.82,337.10,440.70,505.06,423.27,430.26,437.02,441.02,442.96,475.72,489.14,478.30,466.95,464.68,485.79,486.54,481.34,485.55,443.80,494.40,479.37,470.13,470.96,481.26,491.00,493.86,457.34,490.74,492.59,500.30,481.91,474.67,545.20,507.04,501.15,511.76,487.72,486.87,498.77,496.30,516.13,515.05,503.87,495.23,490.81,484.67,489.91,406.81,408.43,418.28,424.54,424.16,432.77,434.96,437.55,440.83,430.98,414.30,396.04,436.76,445.45,420.28,389.08,380.26,427.62,445.66,368.47,370.41,373.73,451.61,420.47,436.71,451.48,466.18,513.72,499.26,371.66,382.08,343.71,,,,309.36,320.89,344.83,479.41,471.33,477.41,299.49,,,,,,,,,,,,,,562.29,550.47,547.07,558.12,536.68,483.33,434.24,284.50,,,,,,,,,534.84,446.06,396.90,,,,333.71,352.35,359.32,175.48,203.11,231.00,295.07,341.27,324.47,367.18,432.06,453.11,479.16,490.61,505.04,,,,,,,,,,,
2002-08-09 22:05:46.029000,L7,383.03,353.87,309.22,301.37,407.04,443.60,472.57,,407.16,375.70,444.15,451.87,456.79,171.37,186.02,289.63,514.21,508.74,513.06,521.76,517.40,513.94,528.92,437.24,429.46,430.27,427.58,431.89,397.13,428.29,400.05,390.77,399.51,397.67,383.18,397.32,402.41,396.74,394.82,403.30,401.10,422.27,419.37,430.40,439.75,395.61,401.39,388.99,395.11,395.96,388.90,411.65,439.64,442.27,444.40,451.33,443.53,387.78,443.98,367.69,301.01,410.22,379.86,422.71,409.64,401.37,394.38,378.55,420.00,420.14,417.63,417.51,411.85,398.98,373.17,433.73,278.45,294.38,414.96,423.75,235.60,341.61,357.89,346.31,397.78,462.30,424.04,378.13,363.59,353.38,368.30,360.15,351.59,312.00,336.53,359.93,361.27,367.57,360.96,354.98,354.61,366.32,377.66,390.57,388.82,372.22,347.88,349.52,351.49,318.78,348.60,369.52,380.90,399.76,393.20,384.67,339.68,281.95,286.29,312.45,279.35,305.02,300.74,307.47,345.86,222.45,342.37,335.34,337.17,339.15,338.03,332.56,335.17,334.78,334.07,326.84,331.11,328.23,317.38,317.09,285.23,277.78,291.08,324.02,324.96,328.59,333.81,335.68,344.38,335.79,352.97,363.99,356.85,338.63,353.45,358.36,362.44,363.39,331.05,340.63,350.38,323.59,332.48,338.06,316.20,320.83,326.84,394.15,467.19,477.90,524.82,516.96,490.51,477.03,478.07,502.68,364.86,367.63,
2002-10-28 22:05:22.323000,L7,498.48,499.91,542.37,526.26,514.78,519.12,522.14,519.77,516.01,515.50,521.02,528.60,519.52,522.68,531.34,528.43,527.49,527.87,529.80,535.53,530.16,528.54,523.44,518.09,504.58,507.35,511.56,509.20,499.63,502.68,507.02,496.96,491.45,491.81,490.56,499.43,504.31,513.40,522.18,514.10,491.78,491.34,490.92,507.01,514.70,514.47,510.88,511.87,519.80,512.84,498.64,489.79,504.73,524.78,527.21,515.55,521.37,545.88,413.96,430.37,503.14,432.65,539.65,533.14,525.11,482.58,367.09,412.00,351.23,482.58,508.13,529.45,525.50,517.50,547.38,530.32,519.36,518.62,534.92,479.29,482.11,493.58,501.08,505.94,509.39,503.02,481.99,383.16,450.29,443.69,450.01,439.33,427.76,427.57,431.64,431.41,437.76,446.86,452.29,435.14,431.95,450.88,454.90,469.00,487.52,517.81,530.85,,,429.58,424.39,446.86,399.86,499.76,457.10,485.13,497.39,492.46,488.83,538.90,443.69,443.81,444.63,432.79,430.56,506.68,456.32,512.25,493.34,527.61,475.90,390.68,388.32,389.79,396.14,394.40,396.09,388.80,391.69,387.83,387.33,393.75,396.51,402.14,402.59,398.71,398.26,399.64,407.31,409.43,409.83,407.55,404.57,401.82,410.12,409.22,424.68,426.31,416.06,433.31,361.39,451.77,352.74,471.37,498.68,519.39,544.07,556.68,422.73,444.47,449.35,459.18,446.73,483.83,483.03,487.76,527.51,,
2002-11-13 22:05:30.425000,L7,,409.37,408.10,542.72,512.15,521.90,514.14,522.12,520.05,516.32,521.19,529.68,523.49,528.26,536.22,529.54,524.95,525.25,530.22,535.78,533.19,528.62,524.42,515.90,509.64,524.27,532.30,532.24,537.57,534.27,515.48,504.60,403.85,500.11,495.81,397.93,514.53,406.13,392.49,516.76,537.45,499.32,484.64,488.03,497.28,527.63,395.81,508.52,460.50,520.43,420.72,504.89,,,485.09,451.40,445.33,392.56,445.65,434.26,426.12,427.60,421.92,417.35,409.68,395.03,404.48,421.69,430.53,423.59,423.53,420.32,413.80,404.67,375.69,402.99,401.42,401.81,412.14,421.96,377.22,370.05,532.47,508.44,506.19,503.41,555.30,524.86,473.75,472.27,369.16,364.39,356.21,320.32,366.25,366.36,369.51,362.72,448.20,,,360.86,381.24,390.18,391.88,370.22,358.85,360.63,355.14,329.00,325.25,357.12,395.59,401.69,396.31,385.85,334.04,301.08,506.42,509.92,516.47,483.08,503.52,485.53,353.98,274.96,345.69,343.16,341.52,343.18,337.97,333.13,340.86,316.80,327.23,328.61,332.16,343.43,378.49,361.15,390.12,357.60,350.17,355.64,359.27,327.01,363.21,406.73,499.02,192.28,449.69,371.76,353.82,254.16,192.61,432.19,412.46,350.14,464.70,464.11,222.72,227.22,331.98,343.40,322.24,326.45,331.78,382.07,411.60,437.26,446.49,452.83,437.43,479.51,486.71,412.50,521.96,548.12,
2003-01-16 22:06:02.914000,L7,497.25,499.54,445.63,404.65,386.77,388.21,363.18,384.72,380.84,383.00,399.20,395.65,398.68,407.68,431.04,408.11,421.30,410.08,423.49,406.70,413.42,413.92,386.18,387.80,388.65,390.29,365.06,391.53,390.33,390.50,396.38,389.49,396.72,391.60,388.08,392.23,400.96,400.27,390.47,404.20,383.16,383.19,416.98,418.32,377.27,392.67,401.52,387.68,399.53,396.77,382.37,383.34,384.48,391.68,393.74,401.00,389.32,391.01,396.51,392.08,427.93,383.00,377.76,373.29,372.18,392.59,400.34,377.32,425.64,419.94,421.47,418.61,395.84,362.20,374.85,399.50,399.40,403.05,349.24,372.25,373.96,368.63,370.47,372.50,378.00,539.96,562.50,541.88,500.46,518.46,490.34,441.71,512.25,424.29,508.02,490.98,364.54,365.51,364.50,350.61,358.37,363.66,381.08,390.57,390.20,366.20,329.87,323.96,345.31,322.50,322.23,364.44,361.44,395.32,395.43,381.09,310.63,290.59,345.00,403.81,276.92,301.81,300.06,304.34,308.50,265.98,339.90,337.36,338.84,337.96,331.77,324.01,333.42,333.18,332.71,320.84,329.37,318.28,288.19,295.70,284.29,259.06,289.52,322.01,297.75,313.49,336.19,336.09,339.74,335.10,353.09,361.59,357.77,338.80,354.35,358.29,363.65,363.88,334.83,343.83,345.72,333.41,336.94,338.33,292.96,315.46,327.16,378.13,401.75,427.89,434.64,450.50,434.48,399.13,399.16,383.57,405.18,432.16,448.13
2003-04-06 22:06:21.012000,L7,445.06,531.04,499.14,304.33,530.30,539.36,,503.21,515.84,496.27,390.17,435.08,435.50,437.22,466.09,434.03,540.76,,,,,,524.16,512.08,502.58,496.13,507.22,524.29,528.63,540.15,414.43,519.66,370.84,345.15,284.40,307.09,385.68,323.45,378.61,419.94,487.78,490.54,495.47,501.67,508.14,,,501.58,474.71,481.09,503.86,,,,504.89,524.71,554.94,343.85,373.20,398.21,397.70,364.55,210.41,297.61,307.84,361.33,379.29,471.19,499.13,501.04,495.18,537.54,506.28,507.99,468.20,500.90,499.80,494.70,536.52,559.97,432.35,439.44,434.84,439.05,462.34,437.66,420.80,394.74,378.49,368.68,384.33,378.50,365.50,366.06,372.77,379.47,382.39,384.78,372.88,371.32,367.49,381.27,389.59,402.08,400.66,381.39,373.39,364.03,365.70,338.11,363.15,375.63,406.12,410.06,407.98,394.62,344.44,301.31,391.35,474.70,479.98,378.95,387.01,337.47,357.99,317.34,349.40,347.56,347.43,345.49,340.03,337.44,343.83,346.51,339.61,452.16,408.21,419.07,393.34,365.21,398.87,334.48,336.90,331.26,341.14,343.91,346.47,348.53,350.79,346.04,360.71,370.15,363.93,365.24,367.29,370.30,382.22,371.21,387.17,395.91,382.71,396.62,399.78,421.23,404.93,265.20,267.96,281.30,319.57,276.32,387.64,446.70,432.34,266.62,216.28,251.83,253.82,207.58,
