dates,satname,nzd0444-0000,nzd0444-0001,nzd0444-0002,nzd0444-0003,nzd0444-0004,nzd0444-0005,nzd0444-0006,nzd0444-0007,nzd0444-0008,nzd0444-0009,nzd0444-0010,nzd0444-0011,nzd0444-0012,nzd0444-0013,nzd0444-0014,nzd0444-0015,nzd0444-0016,nzd0444-0017,nzd0444-0018,nzd0444-0019,nzd0444-0020,nzd0444-0021,nzd0444-0022,nzd0444-0023,nzd0444-0024,nzd0444-0025,nzd0444-0026,nzd0444-0027,nzd0444-0028,nzd0444-0029,nzd0444-0030,nzd0444-0031,nzd0444-0032,nzd0444-0033,nzd0444-0034,nzd0444-0035,nzd0444-0036,nzd0444-0037,nzd0444-0038
2018-10-07 22:25:57.862000,L8,272.49,257.27,250.70,247.71,239.62,233.26,230.40,,190.35,210.70,225.27,215.77,258.79,263.03,257.14,252.28,254.28,255.68,258.92,260.73,262.26,265.31,265.88,266.76,270.39,277.77,296.70,316.34,304.20,261.69,286.04,279.78,277.20,265.54,263.96,271.51,274.78,303.35,308.51
2018-12-26 22:26:02.982000,L8,269.30,253.36,248.14,243.63,236.60,231.54,228.34,174.83,196.06,210.38,224.17,214.16,257.30,261.80,255.71,253.29,252.46,255.82,257.40,259.67,260.96,265.66,264.30,266.37,270.15,278.49,298.55,319.88,297.86,262.52,285.48,278.81,276.73,264.08,262.41,272.43,275.11,299.40,312.11
2019-01-11 22:26:01.243000,L8,268.33,252.30,247.48,244.11,236.41,230.93,224.86,,193.64,208.85,223.81,209.90,256.16,260.09,253.39,250.62,251.76,253.92,256.66,257.30,260.92,263.10,262.43,264.75,270.13,278.23,298.47,318.19,295.62,260.59,283.33,278.32,274.99,262.92,262.23,267.67,274.79,301.89,314.03
2019-02-05 22:19:45.318000,L8,270.25,253.64,248.66,246.82,238.81,233.63,229.28,177.51,195.67,211.10,225.24,212.47,258.10,261.08,256.16,252.31,252.46,257.26,257.58,260.19,261.52,265.50,265.94,267.03,271.79,280.08,298.83,321.13,307.78,262.29,284.31,279.76,277.00,265.73,263.80,271.98,275.36,303.88,312.80
2019-02-05 22:20:09.281000,L8,271.34,254.14,249.30,247.60,239.89,234.53,229.52,178.79,196.05,211.34,225.45,212.66,258.46,261.14,256.39,252.52,252.41,257.48,257.69,260.71,261.93,265.80,266.09,267.19,271.74,280.26,298.84,321.35,307.59,262.53,284.63,279.89,277.16,265.92,263.98,271.49,275.61,303.30,312.76
2019-02-21 22:20:06.522000,L8,270.84,255.76,249.58,246.83,239.92,233.48,228.81,187.30,196.70,210.20,225.17,214.24,258.01,261.95,254.87,252.09,251.75,255.99,256.18,259.13,261.57,265.96,267.83,266.60,270.41,279.41,297.76,319.85,302.61,260.90,285.17,279.96,277.24,265.20,263.53,276.87,275.03,305.74,315.49
2019-02-28 22:25:51.358000,L8,269.71,254.20,249.88,245.15,237.30,232.40,227.69,183.95,191.80,206.48,223.46,212.75,256.10,259.09,252.62,248.95,251.05,252.64,255.59,256.75,258.78,259.63,260.50,265.17,268.35,274.54,296.68,315.99,303.20,258.89,282.94,277.38,275.59,264.06,262.75,266.52,274.21,308.64,310.64
2019-04-01 22:25:42.620000,L8,285.00,271.85,263.95,268.49,261.79,260.79,266.90,273.38,197.80,212.38,226.22,218.20,265.90,267.28,259.80,254.97,255.55,255.96,258.14,261.94,263.43,263.41,261.25,343.61,333.80,354.06,363.79,366.37,385.44,367.02,285.07,278.77,276.11,264.13,263.17,271.26,272.22,370.29,366.38
2019-05-12 22:19:32.441000,L8,261.77,246.31,239.83,234.09,224.96,219.14,213.13,,,,,,230.97,237.30,232.96,224.68,227.69,228.25,232.91,236.98,240.21,235.47,240.49,239.42,240.49,243.68,266.81,211.35,,,252.20,253.80,248.25,239.01,239.86,,,,
2019-05-12 22:19:56.404000,L8,261.81,246.25,239.85,233.77,225.01,219.51,213.05,,,,,173.02,233.02,238.01,233.70,225.71,228.43,229.37,234.10,238.00,241.74,237.39,241.95,240.63,241.32,246.04,269.18,273.51,,235.21,255.62,254.73,249.44,241.07,240.96,,,,
2019-05-19 22:25:47.593000,L8,263.05,249.13,243.72,232.44,224.38,202.10,206.85,,,,,,,,205.40,216.50,222.43,217.38,225.10,,,,236.93,235.35,224.55,228.12,259.29,204.74,,,241.46,243.71,240.83,229.04,240.51,,,,
2019-06-04 22:25:55.831000,L8,266.89,249.25,243.65,236.11,226.81,220.22,214.75,,,,,,209.37,235.38,235.42,222.88,229.22,226.65,235.39,235.57,240.03,237.11,241.26,241.42,239.16,243.59,259.52,289.86,,,251.33,252.21,252.14,236.41,238.99,,,,
2019-07-06 22:26:05.791000,L8,,,,,,,,,,,,,,,,,221.87,240.38,241.59,244.14,244.55,235.95,240.11,244.80,217.87,161.04,,,,,256.86,259.40,256.32,242.77,,,,,
2019-07-22 22:26:09.486000,L8,258.59,242.96,238.39,227.68,213.49,192.86,,,,,,,,,,,,,,,,,,,,,,,,,,242.70,247.97,229.23,237.53,,,,
2019-07-31 22:20:02.646000,L8,267.02,248.11,242.35,235.90,227.55,224.81,214.85,,,,,180.19,177.04,239.33,239.02,228.41,231.86,231.79,236.66,241.52,242.67,244.71,244.34,246.08,248.42,249.83,269.84,285.40,,240.03,254.99,256.45,253.63,243.66,244.17,,,,
2019-07-31 22:20:26.609000,L8,263.15,246.30,240.36,234.12,225.76,220.39,213.37,,,,,,239.48,238.00,238.24,227.97,231.39,230.99,236.01,239.17,241.15,243.96,243.92,245.13,244.74,248.81,269.71,266.51,,,253.68,255.20,251.80,241.68,243.50,,,,
2019-08-23 22:26:20.734000,L8,260.12,245.16,238.95,230.68,221.56,213.07,209.70,,,,,,,214.39,220.69,213.91,218.40,225.41,227.00,230.38,230.76,225.80,230.36,231.87,219.45,224.78,,,,,,,,,,,,,
2019-09-01 22:20:11.708000,L8,,,,,,,,,,,,180.17,241.17,242.30,240.60,235.30,238.74,242.08,243.59,245.59,245.40,248.70,246.69,248.67,250.37,258.05,275.50,303.49,275.20,244.72,270.27,263.58,261.07,248.88,246.82,202.14,,226.44,264.35
2019-09-01 22:20:35.671000,L8,,,220.74,209.38,206.86,193.52,183.37,,,,,180.76,240.92,242.21,240.50,235.44,238.72,242.19,243.46,245.07,245.45,248.86,246.89,248.73,250.97,258.53,276.79,303.64,276.08,244.55,270.47,263.37,260.92,249.37,246.58,202.80,212.06,233.42,265.51
2019-09-08 22:26:24.429000,L8,280.19,258.07,256.23,248.51,242.84,232.34,227.32,170.70,192.14,203.30,219.49,196.56,254.70,257.74,251.63,249.33,250.25,252.71,254.50,255.73,257.74,258.97,259.06,264.12,267.66,271.02,295.34,312.90,296.38,258.83,281.47,276.40,273.34,263.28,261.20,264.53,270.75,313.70,310.08
2019-09-17 22:20:17.064000,L8,254.06,234.57,230.20,225.71,217.42,208.52,203.07,,,,,,222.62,231.44,227.49,222.71,221.01,228.00,226.11,234.85,233.14,236.72,234.35,235.21,237.29,237.85,200.34,175.45,,235.04,255.68,248.25,252.44,236.47,237.61,,,,
2019-11-11 22:26:31.992000,L8,270.79,251.55,250.44,244.49,237.96,229.86,229.17,192.36,197.39,205.95,220.93,196.90,254.88,258.85,252.70,250.22,249.89,254.39,256.20,258.58,259.84,263.24,261.97,265.13,269.20,275.24,296.09,315.92,301.86,256.99,283.27,278.58,276.08,264.49,262.91,273.37,274.00,300.24,309.35
2019-12-22 22:20:15.572000,L8,282.08,268.29,270.47,265.94,269.02,268.04,275.80,276.86,259.50,296.14,276.26,288.69,297.43,315.98,315.97,332.66,331.18,334.44,333.82,339.56,348.82,353.18,349.12,348.81,346.19,352.22,365.99,377.06,406.47,388.10,369.49,375.76,359.71,360.83,361.50,376.28,417.37,396.65,390.62
2019-12-22 22:20:39.535000,L8,283.94,270.43,272.24,269.94,270.98,269.61,278.31,280.46,261.00,264.02,277.65,291.08,298.39,317.72,316.93,333.44,332.12,336.10,333.32,344.28,348.77,355.28,349.87,350.77,346.38,352.75,369.93,378.45,352.68,325.93,370.84,377.01,363.87,363.63,362.98,376.96,418.35,397.78,395.63
2020-02-24 22:19:58.916000,L8,279.67,254.26,250.50,248.30,239.75,235.26,232.20,199.55,202.41,210.69,215.80,209.59,261.35,264.14,257.60,253.67,254.14,255.68,260.79,261.77,265.86,267.23,266.44,266.56,271.00,280.03,298.35,325.75,321.85,263.32,289.65,282.63,279.37,269.57,266.43,282.47,275.93,304.22,311.75
2020-02-24 22:20:22.879000,L8,279.52,254.01,250.66,248.16,239.73,235.30,232.17,199.68,202.46,210.83,216.33,210.44,261.84,264.33,257.89,253.93,254.36,255.99,261.23,262.00,266.04,267.78,267.06,266.91,271.36,280.51,298.63,326.10,322.12,263.45,289.93,282.84,279.45,269.80,267.08,282.60,276.62,304.53,312.05
2020-03-27 22:19:43.868000,L8,282.09,256.99,251.29,244.70,236.53,233.21,228.81,196.49,199.58,204.16,212.34,197.03,256.08,260.26,254.48,250.99,252.89,253.45,256.46,259.51,260.64,263.91,261.11,265.31,268.21,276.37,296.77,318.65,285.43,262.09,286.47,280.63,277.63,266.16,264.81,267.41,271.30,314.31,305.91
2020-04-03 22:25:50.477000,L8,259.01,239.92,237.55,230.39,222.25,219.55,215.41,,,,,,241.80,247.38,242.33,239.25,239.64,241.51,244.67,246.69,246.70,247.14,248.65,248.54,255.64,223.65,,,,,,,,,,,,193.40,210.23
2020-04-19 22:25:44.180000,L8,256.57,238.45,234.45,226.40,217.78,213.06,207.12,,,,,171.55,225.04,233.99,233.75,225.17,228.67,226.79,233.85,232.26,234.99,235.48,237.47,239.00,241.33,245.46,269.14,256.23,220.02,231.71,255.82,248.92,249.53,233.64,236.08,,,,
2020-04-28 22:19:28.688000,L8,255.13,234.20,229.76,223.25,211.08,192.89,174.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 22:19:52.651000,L8,254.26,233.07,228.09,222.12,209.99,192.19,172.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05 22:25:35.297000,L8,268.03,245.40,240.53,233.24,221.92,218.88,213.96,,,,,,241.29,239.86,240.49,229.16,232.46,233.14,237.82,239.83,242.01,244.83,244.59,244.57,244.35,254.13,270.80,288.84,,205.21,267.58,258.23,255.78,243.61,242.25,,,,
2020-05-30 22:19:28.682000,L8,266.71,246.34,241.03,231.94,222.00,216.38,213.70,,,,,,,233.08,227.41,215.76,217.80,220.72,231.57,233.63,238.72,215.22,240.70,235.43,223.21,223.61,,,,,236.61,250.73,246.83,231.50,237.88,,,,
2020-05-30 22:19:52.640000,L8,264.08,244.95,239.06,229.10,220.02,214.82,212.25,,,,,,,231.66,226.16,213.78,217.37,219.85,230.23,231.20,235.71,213.03,,,,,,,,,236.97,182.87,245.05,227.15,236.07,,,,
2020-06-15 22:19:38.739000,L8,261.22,235.87,235.74,223.89,212.10,191.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22 22:25:53.296000,L8,267.86,247.65,243.90,232.45,221.76,216.86,202.05,,,,,,,,,,,,,,,,,,,,,,,,245.70,256.87,253.65,244.97,243.48,,,,
2020-07-01 22:19:46.705000,L8,265.92,246.49,241.79,232.34,223.58,219.32,215.55,,,,,,,236.06,233.10,208.65,216.37,229.15,232.62,241.62,242.56,243.72,242.92,244.61,200.93,211.77,,,,,236.83,256.01,257.96,246.02,243.24,,,,
2020-07-01 22:20:10.673000,L8,263.86,245.09,240.64,230.67,222.52,217.32,214.84,,,,,,,235.87,231.40,209.18,216.64,228.23,233.64,241.46,242.71,243.85,242.83,244.94,206.18,210.33,,,,,238.95,254.63,256.74,246.42,243.57,,,,
2020-07-08 22:26:00.399000,L8,262.81,242.05,239.79,230.66,219.76,214.97,212.06,,,,,,,235.13,228.50,216.40,217.03,227.54,225.93,234.70,229.80,227.93,236.39,238.10,226.15,226.47,208.34,,,,241.65,250.86,246.16,235.50,237.79,,,,
2020-07-17 22:19:52.728000,L8,264.84,244.63,239.99,231.21,221.04,216.14,213.25,,,,,,,,,,,,,,,,,,,,,,,,,243.16,248.39,231.91,233.61,,,,
2020-07-17 22:20:16.691000,L8,263.20,242.46,238.82,228.70,220.27,215.73,213.19,,,,,,,223.66,218.53,210.61,210.74,226.76,222.57,234.04,227.87,,234.07,234.73,168.20,207.36,,,,,234.71,243.98,249.85,234.49,234.87,,,,
2020-08-25 22:26:16.815000,L8,278.80,258.48,251.17,243.34,235.87,232.19,228.81,190.12,195.56,197.49,206.79,197.51,253.47,258.76,251.56,248.38,247.36,247.69,251.34,252.27,253.90,255.16,257.48,262.28,265.95,271.66,292.96,315.68,282.87,257.42,280.14,277.02,274.51,262.88,260.54,262.20,262.78,322.33,316.36
2020-09-10 22:26:23.660000,L8,275.30,256.16,250.61,244.33,236.01,232.36,227.58,190.26,197.55,198.45,208.59,196.99,255.32,259.57,252.45,248.54,248.16,250.34,253.85,254.97,256.89,259.12,259.41,263.42,268.18,275.11,295.22,314.46,282.29,259.31,281.29,277.38,273.75,262.43,261.30,348.22,348.31,346.08,311.54
2020-10-21 22:20:19.635000,L8,275.94,253.08,248.91,243.87,236.94,233.79,230.52,189.02,201.66,201.93,213.84,227.86,259.71,264.30,262.25,257.00,258.03,257.30,262.33,261.90,263.25,266.83,267.62,268.88,273.40,281.21,298.53,321.44,319.44,266.37,286.77,281.27,278.29,265.43,265.18,279.98,278.30,304.74,310.01
2020-10-21 22:20:43.598000,L8,276.39,253.03,249.29,244.37,237.07,234.01,230.96,188.85,201.44,201.73,213.78,224.66,260.41,264.28,262.09,257.40,258.48,257.89,263.12,262.24,263.83,267.43,267.54,268.70,272.31,281.17,298.54,321.63,318.30,266.27,287.19,281.32,278.31,265.62,265.28,279.14,278.59,303.67,309.80
2021-02-17 22:26:14.043000,L8,273.15,253.04,249.62,245.17,236.45,232.28,228.90,189.50,201.30,200.05,204.97,208.15,258.31,262.54,257.73,253.29,253.75,254.74,257.85,261.03,261.27,262.56,265.60,266.57,270.99,282.20,299.32,323.81,296.94,264.70,285.44,280.26,277.45,264.77,262.29,266.55,275.01,311.80,315.79
2021-03-30 22:19:46.369000,L8,280.60,257.89,251.51,248.24,238.92,233.78,231.79,197.66,202.67,199.97,204.80,198.45,259.00,262.20,256.42,251.78,251.76,251.78,257.00,259.90,263.92,264.31,266.27,265.79,269.73,278.81,296.73,324.44,302.33,262.75,286.82,281.06,277.83,265.99,262.98,267.66,272.00,333.63,309.03
2021-03-30 22:20:10.323000,L8,280.94,258.41,251.95,248.85,239.73,234.23,232.11,198.03,203.41,200.38,205.19,213.50,259.11,262.57,256.66,252.04,251.92,252.11,257.25,260.20,264.21,264.59,266.51,265.98,269.91,279.22,296.96,324.81,302.81,263.17,287.12,281.34,278.12,266.28,263.19,267.75,341.96,334.08,308.93
2021-05-17 22:19:36.460000,L8,,,,,,,,,,,,,237.96,236.66,240.57,230.77,230.02,233.52,237.58,240.53,238.89,241.93,244.86,246.70,244.97,252.46,270.38,286.34,166.41,243.42,264.90,260.30,258.56,245.49,242.43,,,,
2021-05-17 22:20:00.423000,L8,,,,,,,,,,,,,238.98,230.88,237.81,226.56,225.70,229.67,231.67,235.98,233.90,234.54,242.87,243.66,241.12,243.86,259.99,277.53,,240.33,258.48,255.46,255.18,242.17,239.34,,,,
2021-06-02 22:19:45.042000,L8,187.79,244.03,240.15,229.64,220.41,216.15,213.68,,,,,,,218.64,230.00,196.63,202.03,204.33,224.81,231.60,229.45,181.09,232.62,237.58,214.28,212.68,,,,,236.24,249.07,249.12,226.99,232.82,,,,
2021-06-02 22:20:09.005000,L8,264.59,243.56,238.95,228.25,219.55,216.17,212.72,,,,,,238.46,226.95,231.40,210.65,216.54,218.10,227.64,233.60,232.15,188.28,237.65,240.19,226.37,220.19,219.83,,,,241.66,251.13,250.44,231.23,234.75,,,,
2021-06-09 22:25:58.733000,L8,,,,382.24,334.47,250.96,,,201.11,206.80,218.23,209.41,257.93,258.90,256.54,252.93,249.88,250.89,254.70,258.56,259.15,263.05,263.69,265.18,263.76,,,,,,,,,,,,,,
2021-06-18 22:19:50.783000,L8,271.95,250.97,243.21,233.07,223.23,218.32,215.72,,,,,,,,,,,,,,,,,,,,,,,,,248.43,252.37,238.89,240.04,,,,
2021-06-18 22:20:14.746000,L8,272.22,251.33,243.46,233.64,223.69,218.67,216.11,,,,,,,,,,,,,,,,,,,,,,,,,250.59,253.20,240.27,240.73,,,,
2021-08-05 22:20:29.025000,L8,263.41,242.95,238.89,232.04,222.03,216.62,213.38,,,,,,,236.73,234.55,226.11,228.03,227.81,237.83,232.29,240.98,235.60,242.46,240.46,240.72,242.44,261.77,286.11,,237.73,256.04,255.36,249.71,238.19,239.54,,,,
2021-08-12 22:26:18.451000,L8,265.46,245.34,241.04,233.25,223.30,219.37,216.49,,,,,,213.07,237.76,236.62,229.89,228.19,232.23,232.66,238.51,237.03,239.04,240.52,243.43,237.93,245.84,262.22,280.11,,,243.60,251.42,250.47,242.31,234.89,,,,
2021-09-13 22:26:27.233000,L8,281.13,257.84,251.85,245.03,237.92,231.63,227.95,184.48,191.11,200.41,204.72,199.30,255.38,260.86,254.31,251.31,250.84,252.35,322.76,300.98,339.12,340.64,258.60,263.84,268.43,275.56,297.44,361.60,371.44,261.03,281.50,347.62,328.36,334.90,328.50,259.26,352.57,337.52,351.28
2021-09-22 22:20:17.465000,L8,309.33,330.71,329.84,252.55,447.56,464.60,432.90,503.65,488.42,455.81,469.67,339.19,262.66,263.01,258.82,253.06,252.12,255.52,261.23,258.20,260.44,260.58,266.36,267.88,271.57,281.05,299.50,320.11,294.86,265.95,286.54,282.40,277.15,266.81,264.53,264.76,340.54,338.10,322.77
2021-09-22 22:20:41.428000,L8,271.59,251.07,246.54,242.05,236.43,229.55,223.25,184.96,194.54,198.64,204.85,206.42,255.16,257.46,254.14,249.33,247.59,250.19,254.04,253.20,256.84,257.09,259.98,263.23,266.95,275.68,294.24,313.86,289.07,259.54,280.98,276.33,272.15,260.71,258.73,255.38,263.42,332.59,314.87
2021-09-29 22:26:31.350000,L8,274.16,255.03,249.70,243.61,236.41,230.72,228.32,178.53,191.05,194.99,201.26,194.62,256.27,260.52,256.16,251.79,251.35,252.30,255.69,257.26,258.63,260.22,261.60,264.81,267.26,275.93,294.60,314.89,291.75,260.03,281.78,277.04,273.09,261.53,258.37,258.32,269.42,299.64,306.14
2021-10-08 22:20:23.573000,L8,,,,,,,,,,,,,239.50,202.66,221.37,212.59,226.37,196.08,225.20,236.36,242.40,244.88,245.07,246.75,253.25,256.38,273.93,273.49,,,236.75,253.88,255.93,244.10,237.43,197.04,222.09,220.21,209.86
2021-10-31 22:26:35.918000,L8,255.22,235.45,235.09,230.21,222.42,217.92,214.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.43,202.26,278.74
2021-11-21 22:22:10.853000,L9,277.51,255.18,252.09,247.79,238.11,233.85,231.29,183.38,195.77,203.23,204.09,198.36,260.07,263.95,258.68,254.15,254.28,254.92,258.36,261.65,261.81,265.02,266.11,267.45,269.82,279.03,298.35,319.81,298.87,263.37,287.30,281.23,276.49,265.66,262.33,262.75,273.08,301.95,322.38
2022-01-11 22:26:24.727000,L9,269.79,250.49,249.13,244.09,236.27,231.62,228.67,181.91,198.47,198.66,204.15,208.47,260.04,264.31,259.56,255.68,255.46,256.39,261.32,262.59,263.52,266.55,267.20,267.86,271.14,279.82,298.79,320.90,300.28,263.14,288.06,280.46,275.74,263.57,261.22,263.79,275.11,302.08,314.28
2022-01-12 22:20:13.302000,L8,274.66,253.05,250.08,246.96,238.87,234.11,231.62,185.66,199.93,200.24,205.40,209.45,262.58,265.65,260.41,255.33,255.80,255.91,260.00,263.15,263.96,267.22,267.75,268.97,271.80,280.46,299.24,321.66,303.59,263.10,287.60,281.44,276.49,264.08,263.15,264.17,275.89,297.83,313.66
2022-01-12 22:20:37.257000,L8,274.79,253.21,250.68,246.84,238.92,234.16,231.58,186.43,199.84,199.85,204.48,204.58,262.10,264.86,259.38,254.19,254.67,254.77,258.35,262.08,262.60,266.11,266.27,268.00,270.67,278.61,297.74,320.54,302.35,262.11,286.50,280.82,276.14,263.54,262.55,262.28,274.50,292.49,312.70
2022-01-19 22:26:22.128000,L8,272.09,251.46,250.09,244.19,237.67,231.79,228.72,186.15,195.81,196.60,203.18,198.53,257.32,261.35,255.56,252.60,252.27,253.16,256.18,258.07,258.96,260.51,261.22,264.83,270.08,274.52,296.04,313.12,296.34,258.97,282.25,278.41,272.44,262.33,258.14,260.11,269.81,342.57,324.46
2022-01-20 22:20:15.352000,L9,271.32,251.42,248.52,245.37,237.02,232.86,230.23,183.97,197.52,198.11,201.80,203.28,257.40,262.34,257.59,253.82,252.55,253.56,256.62,258.73,259.34,261.15,262.42,264.48,267.73,276.90,294.83,313.87,288.90,259.91,283.48,278.42,274.54,261.75,258.96,261.16,270.11,297.75,312.40
2022-01-20 22:20:39.315000,L9,272.51,253.00,248.95,245.69,237.17,233.15,230.59,184.72,197.89,198.33,201.67,203.03,257.41,262.22,257.38,253.69,252.27,253.21,256.23,258.06,259.03,260.54,262.03,264.35,267.39,276.38,294.22,313.71,288.18,259.48,282.93,278.23,274.50,261.63,258.90,260.68,269.80,295.49,311.98
2022-01-27 22:26:26.928000,L9,273.62,251.78,250.09,245.43,237.79,232.00,229.62,188.80,198.83,198.27,203.59,213.14,258.41,263.59,257.95,253.35,253.86,254.46,257.13,260.39,260.51,263.21,263.51,266.49,268.82,278.05,297.17,320.91,300.70,262.50,285.69,279.25,275.29,263.24,260.48,262.82,273.47,302.70,314.34
2022-01-28 22:20:07.765000,L8,273.95,252.08,250.08,245.49,238.59,233.78,230.21,188.86,201.21,201.46,207.19,215.00,261.53,265.25,259.99,255.61,256.37,257.86,263.23,265.60,265.63,268.37,267.64,268.79,272.55,281.01,300.26,323.12,304.57,264.25,290.60,283.16,277.95,266.80,264.41,265.85,275.38,315.25,314.67
2022-01-28 22:20:31.729000,L8,276.70,254.79,251.54,247.96,241.30,236.93,232.01,191.33,202.27,202.46,208.60,215.73,262.86,265.88,260.80,256.54,257.80,258.35,263.89,266.50,266.36,269.12,268.03,269.38,273.14,281.26,300.08,324.06,304.89,264.64,291.20,283.73,278.61,267.53,265.35,265.83,275.61,313.80,314.72
2022-02-13 22:20:04.573000,L8,276.49,251.76,249.27,243.65,237.07,232.05,229.98,185.20,196.31,193.55,202.53,197.28,258.60,262.83,257.30,251.99,251.71,251.49,255.76,256.81,259.58,264.38,264.77,266.15,268.90,275.46,295.49,314.57,284.33,260.28,283.71,279.10,275.18,262.51,259.16,260.88,271.67,310.30,317.80
2022-02-13 22:20:28.536000,L8,279.40,253.30,250.49,244.83,238.13,232.91,231.05,186.83,197.56,194.29,203.78,198.39,259.39,264.11,258.28,252.85,252.61,252.33,256.47,257.41,260.68,265.45,266.03,267.29,269.84,276.66,296.68,315.96,285.13,261.26,284.86,280.09,275.95,263.28,259.87,262.17,272.70,318.69,318.45
2022-02-20 22:26:12.023000,L8,271.68,253.80,248.82,244.65,236.55,231.18,228.47,187.52,194.33,195.30,203.19,199.40,259.31,258.16,252.22,245.90,249.61,246.75,247.90,253.46,257.39,258.93,260.74,262.17,266.32,273.36,293.13,313.14,290.79,258.93,281.96,277.06,337.26,331.43,322.90,308.23,268.50,319.94,318.52
2022-02-28 22:26:12.068000,L9,274.72,255.18,250.50,245.04,237.20,233.33,228.98,189.47,197.91,196.45,204.35,224.65,258.37,264.58,258.83,254.60,254.16,254.43,259.25,261.83,261.87,265.19,265.92,266.28,266.72,271.11,292.19,314.28,283.51,260.70,286.53,279.97,275.85,262.72,258.51,261.93,272.36,305.81,308.91
2022-03-01 22:20:00.590000,L8,277.12,252.85,249.41,244.93,237.13,232.89,229.31,188.10,197.27,194.27,202.66,202.08,256.93,263.11,257.55,253.85,252.83,254.28,257.91,260.99,259.54,261.95,262.76,264.63,267.87,277.32,296.34,318.20,288.90,260.74,285.57,279.88,275.08,262.99,259.49,261.09,270.47,325.03,309.80
2022-03-08 22:26:09.497000,L8,251.70,231.10,225.14,221.66,210.71,209.43,203.55,,,,,,204.76,233.87,232.44,225.37,226.19,225.35,228.92,231.17,232.55,232.38,234.54,239.20,236.57,236.14,244.19,248.55,244.82,237.22,254.18,252.08,250.54,233.99,234.69,190.14,,,
2022-03-09 22:20:01.331000,L9,278.49,256.32,250.63,247.29,238.18,235.41,229.93,190.67,198.61,195.58,203.70,203.21,258.09,263.22,256.26,252.89,252.81,253.77,257.75,261.19,260.91,264.31,263.92,265.72,268.37,277.13,296.53,321.42,299.22,260.95,286.63,280.78,276.70,263.91,261.58,261.70,270.64,295.56,308.80
2022-03-09 22:20:25.294000,L9,277.81,255.94,250.19,246.64,237.74,234.81,229.57,189.98,197.82,194.18,203.03,202.54,257.55,262.63,255.55,252.38,252.48,253.31,257.20,260.56,260.32,262.95,262.53,265.12,267.81,275.97,296.17,320.56,295.94,260.51,285.84,280.20,276.15,263.31,260.70,261.02,270.13,294.96,308.00
2022-03-16 22:26:11.067000,L9,279.10,257.67,252.33,246.29,238.90,233.00,230.79,195.46,201.20,197.00,204.60,207.28,256.81,262.24,256.73,252.55,251.69,252.87,255.69,258.16,258.80,261.42,261.53,265.03,267.79,276.14,295.80,319.31,291.07,261.05,283.19,279.09,274.42,262.50,259.53,260.27,269.06,304.87,312.92
2022-03-17 22:19:53.789000,L8,293.78,292.69,294.32,291.44,281.87,278.46,282.72,282.47,277.11,249.16,239.47,239.58,292.82,275.68,268.02,264.52,272.06,267.74,271.64,276.06,273.51,291.60,294.31,298.64,289.42,286.16,311.31,330.19,326.75,307.59,298.84,293.90,284.76,275.63,269.87,274.12,277.63,321.16,319.00
2022-03-17 22:20:17.747000,L8,286.95,283.29,292.03,288.31,279.26,275.03,278.85,279.59,267.31,236.00,236.22,236.60,266.93,270.58,265.34,259.02,265.05,263.17,269.09,272.94,272.31,276.62,274.51,296.11,282.28,284.12,304.44,327.80,323.45,303.10,297.74,291.24,282.23,273.23,268.04,270.07,274.99,318.57,315.55
2022-03-24 22:25:59.048000,L8,276.33,255.41,250.50,244.45,235.80,230.25,227.76,188.01,195.33,189.69,199.78,197.63,253.84,259.17,252.47,249.26,249.37,249.21,253.34,254.36,255.53,257.11,257.66,261.54,264.93,269.25,291.58,312.14,287.56,256.10,280.11,275.44,268.35,259.50,256.44,256.33,266.30,310.51,316.25
2022-03-25 22:19:56.534000,L9,278.96,255.80,250.56,245.66,236.94,232.33,228.75,190.04,197.15,190.85,200.28,196.87,256.17,259.71,254.93,249.92,249.98,249.42,254.47,255.23,256.53,258.76,259.34,263.71,265.37,272.30,291.33,312.73,296.01,256.84,280.89,276.54,272.43,260.65,259.00,256.87,265.62,329.56,316.20
2022-03-25 22:20:20.497000,L9,279.71,256.29,250.80,245.95,237.28,232.65,229.07,190.63,197.46,190.93,200.51,197.08,256.30,259.88,255.05,250.13,250.26,249.57,254.51,255.32,256.59,258.91,259.51,263.86,265.41,272.32,291.52,312.89,297.06,256.79,280.94,276.67,272.56,260.80,259.05,257.12,265.70,330.20,316.45
2022-04-01 22:26:07.074000,L9,280.18,258.26,252.62,246.67,238.01,233.62,230.36,189.90,199.71,194.07,201.46,200.10,255.52,261.67,255.28,250.99,251.40,251.43,254.78,256.05,257.75,258.91,259.39,264.07,266.48,273.45,292.86,314.31,285.96,259.75,282.15,278.18,273.02,260.98,258.59,258.95,324.00,318.29,314.39
2022-04-02 22:19:43.573000,L8,282.83,259.70,253.34,248.44,240.78,234.53,231.67,193.70,200.67,193.51,202.42,199.08,258.12,262.13,257.41,252.10,252.12,251.81,255.51,256.75,258.88,262.31,262.82,265.60,267.25,275.23,294.75,314.47,295.96,260.69,283.27,279.52,275.01,262.69,261.28,261.47,267.18,327.70,314.31
