dates,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111,satname
2019-10-21 22:06:25+00:00,326.36,270.04,250.22,265.87,251.79,252.45,262.2950000000001,258.09,262.5675,274.8625,271.7075,257.8175,270.85,272.37,251.83,281.33,293.155,282.2099999999999,300.22,289.15333333333336,300.54499999999996,307.45,284.02,311.69,264.23,280.84,220.23,239.89000000000001,253.54,275.63399999999996,281.105,302.654,260.82666666666665,273.88,320.9,300.76,269.79,260.34000000000003,204.235,280.515,294.666,292.08000000000004,286.15,284.335,280.605,273.685,271.84333333333336,273.38666666666666,274.66333333333336,277.31,276.24666666666667,270.99333333333334,271.295,266.815,278.10249999999996,268.9475,258.25333333333333,249.85800000000003,260.0880000000001,260.0083333333333,255.71400000000003,253.43399999999997,256.42999999999995,255.98,260.57499999999993,256.37666666666667,265.2033333333333,263.5416666666667,261.37,258.2566666666667,257.1033333333333,251.61333333333334,250.72333333333336,252.66,248.5583333333333,249.76833333333335,250.86666666666667,251.9483333333333,251.66333333333333,258.7583333333333,258.09,253.16333333333333,247.69000000000003,251.24,257.81166666666667,259.88000000000005,252.9033333333333,260.0416666666667,255.5066666666667,263.04,262.1383333333333,249.002,257.875,256.44166666666666,253.49333333333334,248.69500000000002,253.06799999999998,260.31,263.22799999999995,262.61,256.38599999999997,275.852,272.056,268.21,276.78,284.76,275.284,272.3683333333334,259.7033333333333,262.8816666666667,276.418,274.008,L8
2019-11-06 22:06:24+00:00,326.36,271.06499999999994,260.07500000000005,264.585,253.04,253.505,263.6866666666667,264.155,264.188,276.988,273.752,261.93199999999996,272.5316666666667,273.67833333333334,257.1333333333333,283.4575,293.53999999999996,286.4533333333333,301.76,291.9675,302.1133333333333,307.49,288.446,313.36,279.22333333333336,289.1775,228.79,242.48428571428576,255.7375,277.5783333333333,282.5442857142857,301.93333333333334,272.6425,281.1775,313.2666666666667,299.06,271.7742857142857,263.17833333333334,212.824,280.812,296.1083333333333,293.8916666666667,287.23571428571427,285.70714285714286,282.1485714285715,275.33,273.18857142857144,274.5285714285714,276.0414285714286,278.39714285714285,278.0157142857143,272.39,273.3,269.3085714285714,277.82,270.908,261.685,252.36166666666668,261.3733333333334,260.5642857142857,256.8383333333333,254.7933333333333,257.40749999999997,257.278,262.41333333333336,258.51714285714286,266.7085714285714,264.9242857142857,262.90333333333336,259.5714285714286,258.9,253.45285714285714,252.26857142857145,253.81285714285715,250.13714285714286,251.85571428571433,252.90714285714284,254.0,254.4857142857143,261.0128571428571,260.14142857142855,255.59142857142857,250.10999999999999,253.59285714285716,260.0385714285714,262.4942857142857,255.68142857142857,262.40999999999997,258.61,265.34714285714284,264.28285714285715,252.5233333333333,259.92999999999995,258.36571428571426,255.60285714285715,250.8657142857143,255.14166666666665,261.68666666666667,264.7733333333333,264.49833333333333,259.8233333333333,277.53333333333336,273.3433333333333,270.4766666666667,278.70166666666665,286.00666666666666,277.5083333333334,274.62428571428575,262.2614285714286,264.9457142857143,277.8333333333333,276.67333333333335,L8
2019-11-22 22:06:21+00:00,326.36,270.07,263.83333333333337,262.94,252.41333333333333,250.48333333333335,263.32750000000004,266.438,264.50166666666667,277.3,274.5416666666667,263.94666666666666,273.1028571428571,274.2757142857143,260.37,284.002,292.47499999999997,287.0525,300.07666666666665,292.72200000000004,301.59,305.88,291.01666666666665,311.98,285.315,291.21999999999997,230.67,243.52857142857147,260.725,279.055,283.5757142857143,301.22285714285715,278.45,285.346,309.17,297.9166666666667,276.02714285714285,267.0466666666667,222.112,280.822,296.9833333333333,295.08500000000004,287.3328571428571,285.89285714285717,283.5728571428571,276.6485714285715,274.5814285714286,275.1657142857143,276.81142857142856,278.93857142857144,278.7742857142857,273.1928571428571,274.09285714285716,270.1557142857143,278.89,271.936,267.735,252.61666666666665,262.02833333333336,261.0785714285714,257.53833333333336,255.47833333333332,258.06499999999994,257.716,264.4766666666667,258.75714285714287,267.1842857142857,265.6471428571429,263.45166666666665,259.9142857142857,259.3442857142857,254.08285714285714,252.7214285714286,254.15285714285716,250.52857142857147,252.50285714285715,253.20142857142855,254.5142857142857,254.98857142857145,261.56142857142856,260.7457142857143,256.55571428571426,251.17000000000002,254.66428571428574,261.0814285714286,263.63428571428574,256.2557142857143,262.9657142857143,259.23857142857145,265.97285714285715,264.98285714285714,253.54166666666666,260.84857142857146,258.6328571428571,256.34999999999997,251.37714285714284,255.79,262.295,265.405,264.62166666666667,261.0283333333333,277.7066666666667,273.24666666666667,270.755,279.425,285.1366666666667,277.23333333333335,274.8557142857143,261.7057142857143,264.7214285714286,276.7633333333333,276.7083333333333,L8
2019-12-08 22:06:20+00:00,326.36,268.485,255.68000000000004,262.94,249.635,239.02249999999998,263.21000000000004,267.17999999999995,261.62000000000006,277.5,275.505,265.06,273.56857142857143,274.6142857142857,261.44714285714286,283.68666666666667,290.24799999999993,293.0466666666667,300.07666666666665,295.2825,303.84,305.88,292.77799999999996,310.3025,287.0425,295.62249999999995,236.44,247.72857142857146,263.1875,280.1616666666667,283.5342857142857,301.3728571428571,284.42999999999995,286.9816666666666,305.98400000000004,295.77750000000003,276.8642857142857,268.5333333333333,227.776,281.36400000000003,297.5216666666667,296.18833333333333,288.0185714285714,286.85857142857145,284.50000000000006,277.45285714285717,275.0785714285714,275.9814285714286,277.73,279.7657142857143,279.6328571428572,274.1557142857143,275.21857142857147,271.2,277.22833333333335,271.56166666666667,259.9,255.16166666666666,263.02333333333337,261.9485714285714,258.5683333333333,256.6483333333333,259.3925,258.77,262.4925,259.09714285714284,267.74,266.4757142857143,264.50333333333333,260.27857142857147,260.07,254.5642857142857,253.26142857142855,254.65142857142857,251.5814285714286,253.46714285714285,254.0157142857143,255.59142857142857,255.91857142857143,262.50714285714287,261.74142857142857,257.81,252.38285714285718,255.6457142857143,262.6357142857143,264.9171428571429,256.98857142857145,263.4842857142857,260.37,267.6542857142857,266.6642857142857,255.34,262.2857142857143,259.51714285714286,257.90999999999997,252.9257142857143,256.95666666666665,263.4916666666666,267.3183333333333,266.335,264.6516666666667,278.69166666666666,274.9783333333333,275.96666666666664,281.75,287.74333333333334,279.63000000000005,276.60714285714283,263.8542857142857,265.20285714285717,276.7416666666667,278.22166666666664,L8
2020-01-09 22:06:13+00:00,326.36,267.945,260.125,261.04999999999995,248.16750000000002,238.36999999999998,261.572,266.14,258.775,276.61833333333334,275.0566666666667,264.34,273.72166666666664,274.9666666666667,261.15600000000006,282.416,280.962,291.89500000000004,300.005,293.3833333333334,302.635,305.095,285.7875,309.84,287.0425,288.6775,239.45999999999998,247.24714285714285,261.325,280.394,283.32500000000005,300.5,287.74499999999995,287.36333333333334,305.262,294.7625,276.195,267.34499999999997,229.81166666666664,279.23,296.495,295.6466666666667,288.7966666666667,288.135,285.2083333333333,277.96500000000003,275.34666666666664,276.89,278.3066666666667,279.9166666666667,280.1466666666667,275.0733333333333,276.17,272.6333333333334,276.23,271.12833333333333,260.94199999999995,254.3133333333333,262.2916666666667,263.785,258.82,257.82,258.55499999999995,258.346,261.63,258.88166666666666,268.02,267.1466666666667,263.35166666666663,260.1233333333334,260.15833333333336,254.38833333333332,253.10833333333332,254.40166666666664,252.02166666666668,253.80499999999998,254.30499999999998,257.045,257.00333333333333,262.3483333333333,261.72499999999997,258.68,253.39666666666668,256.3233333333333,263.48833333333334,265.6,260.0833333333333,264.33666666666664,261.4016666666667,269.07166666666666,268.34833333333336,254.82666666666668,263.25666666666666,261.5516666666667,259.08,255.84333333333333,256.44666666666666,262.955,266.62166666666667,266.1016666666667,264.0416666666667,278.045,273.94666666666666,275.2366666666667,281.7683333333334,286.75500000000005,278.3466666666667,278.80833333333334,268.61833333333334,271.195,274.59499999999997,275.575,L8
2020-01-18 22:00:00+00:00,326.36,268.166,258.69,260.9,248.702,240.858,262.56666666666666,265.99499999999995,260.49571428571426,277.07714285714286,275.85571428571427,266.13,274.60857142857145,275.95285714285717,264.98333333333335,283.1716666666667,281.84666666666664,290.8233333333333,298.8666666666666,294.0175,301.9266666666667,304.1933333333333,292.38,308.08,290.538,292.89,239.82,247.52625,262.848,280.7266666666667,284.1814285714286,300.29625,289.72285714285715,289.25714285714287,303.7866666666667,294.698,276.61857142857144,268.0142857142857,230.78285714285715,280.17833333333334,296.83,296.13142857142856,289.31,288.5571428571428,285.87285714285713,278.96857142857147,276.0128571428571,277.12285714285713,278.87714285714287,280.6842857142857,280.77285714285716,275.57,276.84000000000003,273.34285714285716,275.5457142857143,271.1114285714286,262.57666666666665,255.73857142857142,262.52857142857147,263.45714285714286,259.9483333333333,258.68666666666667,259.19599999999997,259.02500000000003,262.246,260.37428571428575,268.51142857142855,267.74857142857144,269.3342857142857,263.7842857142858,266.4814285714286,255.96857142857144,254.2057142857143,255.30285714285714,253.16428571428574,254.81142857142854,255.33999999999997,257.67571428571426,258.0257142857143,263.0057142857143,262.59000000000003,259.2957142857143,254.49285714285716,256.7714285714286,264.1228571428572,266.7957142857143,261.66,265.07,262.1542857142857,269.54571428571427,269.04285714285714,256.36285714285714,263.60571428571427,267.9785714285714,262.31857142857143,255.84333333333333,256.44666666666666,266.03,270.22999999999996,266.1016666666667,264.0416666666667,278.045,273.94666666666666,275.2366666666667,282.9271428571429,287.9814285714286,279.56428571428575,279.9171428571429,269.5314285714286,272.33714285714285,275.45714285714286,275.9457142857143,L8
2020-01-25 22:06:09+00:00,326.36,267.98833333333334,257.4816666666667,261.52599999999995,249.41,241.81999999999996,263.3,265.8085714285714,261.60125,277.77125,276.58875,267.83625,275.3925,276.735,267.67857142857144,283.96285714285716,282.2942857142857,291.6325,298.38,294.476,301.6675,303.88750000000005,293.05333333333334,307.8,293.2966666666667,293.12166666666667,238.995,247.79888888888888,264.06666666666666,280.9142857142857,284.85875000000004,300.24888888888887,291.34875,290.68375000000003,303.09999999999997,294.51500000000004,277.10875000000004,268.78375,232.79375,280.9714285714286,297.275,296.5,289.87,289.21,286.35875,279.64750000000004,276.735,277.67249999999996,279.36875000000003,281.24,281.45,276.41249999999997,277.1725,274.01750000000004,275.34875,271.26625,263.77142857142854,257.04125,262.91,263.49375,260.5671428571428,259.3971428571428,259.39,260.13,262.5783333333333,261.51625,269.37,268.47875,269.305,264.14125,266.575,256.43625,255.19375,256.25374999999997,254.04375000000002,255.505,255.96625,258.235,259.12875,263.685,263.25625,260.16,255.02625,257.0425,264.71625,267.6875,262.12125000000003,265.77750000000003,263.10625000000005,269.995,269.53875,257.78625,263.94125,267.88,262.575,256.5242857142857,257.6614285714286,266.26625,270.335,267.2814285714286,266.1357142857143,278.83000000000004,274.60857142857145,276.18428571428575,283.80375,289.17625000000004,280.13875,280.29125,270.42875,272.59875,276.05375,276.44375,L8
2020-02-03 21:59:55+00:00,326.36,267.98833333333334,257.4816666666667,262.695,250.83714285714288,243.6757142857143,264.2,267.17375,262.5877777777778,279.06,277.96,269.5633333333333,276.55333333333334,277.9844444444445,270.31875,285.02125,283.635,292.336,298.556,295.8433333333333,301.9,303.994,299.0157142857143,308.18666666666667,295.34857142857146,294.4585714285714,243.44,248.60999999999999,265.8285714285714,281.48,285.6022222222222,300.32,292.7733333333333,292.00666666666666,302.46,294.8157142857143,277.8233333333334,270.01,234.01333333333332,281.51625,298.00444444444446,296.8388888888889,290.3611111111111,289.87666666666667,286.8322222222222,280.4388888888889,277.37333333333333,278.66777777777776,279.99444444444447,281.8755555555556,281.89222222222224,277.22,277.56666666666666,274.3977777777778,275.07222222222225,271.26625,266.04499999999996,257.04125,262.91,263.49375,260.5671428571428,259.3971428571428,259.39,260.13,262.7214285714286,261.51625,274.3322222222222,273.3288888888889,274.22333333333336,264.4411111111111,270.79,261.95000000000005,255.19375,256.25374999999997,259.8522222222222,255.505,255.96625,258.235,259.12875,263.44444444444446,262.9555555555555,259.78,254.4455555555556,256.5188888888889,264.3366666666667,267.53333333333336,261.94888888888886,265.4533333333333,263.12111111111113,269.77444444444444,269.02555555555557,257.9777777777778,263.94125,267.88,262.575,256.5242857142857,257.6614285714286,266.26625,269.5622222222222,267.20375,266.1425,278.615,274.69124999999997,276.20125,283.7311111111111,289.65333333333336,280.13875,280.29125,271.00666666666666,272.59875,276.05375,280.18,L8
2020-02-10 22:06:04+00:00,326.36,267.85285714285715,257.7957142857143,262.3428571428571,250.84125,244.7175,264.44888888888886,266.67555555555555,262.205,279.324,278.241,270.18,276.799,278.373,271.83444444444444,284.12125,281.98125,291.93333333333334,298.7866666666667,296.4614285714286,301.8933333333333,303.92333333333335,298.14625,307.94,297.225,296.85125,242.15125,247.38900000000004,266.155,281.3522222222222,285.94500000000005,296.787,293.724,292.89,297.19,294.77875,277.975,270.399,235.54700000000003,281.66333333333336,298.224,297.016,290.776,290.129,287.073,280.88,277.649,278.868,280.30100000000004,282.312,282.319,277.44899999999996,277.84900000000005,274.64500000000004,270.7422222222222,271.0525,269.5825,256.595,262.8075,260.4325,260.8075,259.875,259.7371428571428,260.44375,263.03625,262.4822222222222,274.246,274.165,275.909,264.831,271.224,262.62,255.7277777777778,256.9133333333333,262.325,256.0111111111111,256.56666666666666,258.65444444444444,259.74555555555554,264.412,263.673,260.39500000000004,255.20100000000002,257.273,264.784,268.47700000000003,263.191,266.06100000000004,263.59900000000005,270.304,269.073,258.834,264.55222222222227,267.73333333333335,262.7633333333333,257.64,258.4825,266.47777777777776,269.758,267.9433333333334,267.2122222222222,279.3277777777778,275.1688888888889,277.02222222222224,284.489,290.258,282.96222222222224,280.9211111111111,271.682,273.7633333333333,276.3044444444444,280.652,L8
2020-03-13 22:05:54+00:00,326.36,267.85285714285715,257.7957142857143,262.3428571428571,250.84125,244.7175,264.44888888888886,266.67555555555555,262.205,279.324,278.241,274.2154545454545,276.799,278.373,271.83444444444444,284.12125,281.98125,291.93333333333334,298.7866666666667,296.4614285714286,301.8933333333333,303.92333333333335,298.14625,307.94,300.44666666666666,300.4577777777778,242.15125,247.38900000000004,266.155,281.3522222222222,285.94500000000005,296.787,293.724,292.89,297.19,294.77875,277.975,270.399,235.54700000000003,281.66333333333336,298.224,297.016,290.776,290.129,287.073,280.88,277.649,278.868,280.30100000000004,282.312,282.319,277.44899999999996,277.84900000000005,274.64500000000004,270.7422222222222,271.0525,269.5825,256.595,262.8075,260.4325,260.8075,259.875,259.7371428571428,260.44375,263.03625,262.4822222222222,274.246,274.165,275.909,264.831,271.224,262.62,255.7277777777778,256.9133333333333,262.325,256.0111111111111,256.56666666666666,258.65444444444444,259.74555555555554,264.412,263.673,260.39500000000004,255.20100000000002,257.273,264.784,268.47700000000003,263.191,266.06100000000004,263.59900000000005,270.304,269.073,258.834,264.55222222222227,267.73333333333335,262.7633333333333,257.64,258.4825,266.47777777777776,269.758,267.9433333333334,267.2122222222222,279.3277777777778,275.1688888888889,277.02222222222224,284.489,290.258,282.96222222222224,280.9211111111111,271.682,273.7633333333333,276.3044444444444,280.652,L8
2020-06-10 21:59:27+00:00,319.4,267.7675,258.01750000000004,262.68999999999994,251.996,250.82000000000002,266.40833333333336,264.19166666666666,266.28,280.90000000000003,280.4683333333333,284.645,279.1516666666667,281.14833333333337,278.46799999999996,289.015,278.184,284.634,295.826,298.77,301.5225,303.3375,304.732,299.06,311.16999999999996,303.33166666666665,242.336,250.5716666666667,264.7766666666667,281.00666666666666,287.67,299.78200000000004,303.018,295.65833333333336,297.88,295.17600000000004,278.66,271.9583333333333,243.31800000000004,283.6266666666666,299.4316666666666,297.75,292.14,291.23333333333335,288.1166666666667,282.42333333333335,278.7766666666667,279.44,280.97666666666663,283.77333333333337,283.2816666666667,278.86833333333334,278.45166666666665,274.84,271.90999999999997,271.9225,277.96999999999997,263.64000000000004,262.53200000000004,260.348,261.01000000000005,260.49199999999996,260.955,263.2325000000001,263.48,264.466,278.03666666666663,278.19166666666666,284.1033333333333,267.7633333333334,277.81,267.5383333333333,257.12800000000004,258.826,269.1766666666667,256.976,257.634,259.072,260.384,264.9316666666667,264.335,260.28333333333336,254.95166666666668,256.44,264.08833333333337,268.54833333333335,260.08,264.46,263.15333333333336,267.68833333333333,267.7383333333333,259.39166666666665,263.45400000000006,270.566,263.21799999999996,256.845,263.5033333333334,268.05,268.4883333333333,267.7,274.05249999999995,279.03599999999994,271.288,280.21000000000004,287.974,289.62666666666667,289.95750000000004,280.736,275.86600000000004,275.56,277.192,282.34666666666664,L8
2020-10-16 22:00:11+00:00,319.4,,,,,,260.8,249.63,265.86,271.18,270.34,344.26,271.09,272.39,251.61,,,255.36,286.42,,,,281.64,269.24,,,,244.11,237.01,273.62,279.45,,,266.55,,,270.82,258.55,,279.15,293.48,290.8,284.71,282.0,280.74,271.33,268.7,269.62,271.69,274.64,273.0,268.32,269.87,262.09,,,,,255.08,250.9,252.56,252.49,306.92,,,249.86,262.45,261.2,260.84,256.1,253.81,248.37,247.45,250.72,247.33,247.4,247.15,247.56,245.34,254.63,253.35,247.16,241.2,245.27,250.68,251.21,223.52,242.53,245.99,246.03,253.79,232.0,249.92,246.66,243.56,242.31,,253.9,245.13,251.71,,269.28,244.8,,,261.92,335.79,263.73,,264.19,268.8,265.5,L8
2020-12-03 22:00:12+00:00,319.4,,,,,,260.8,249.63,265.86,271.18,270.34,344.26,268.86,267.755,237.075,,,255.36,286.42,,,,281.64,269.24,,,,244.11,231.22,270.42,276.87,,,266.55,,,270.82,258.55,,279.15,288.72,287.87,281.385,280.13,278.15,269.54999999999995,267.725,268.52,271.45500000000004,273.14,272.235,267.83,268.88,261.17,,,,,253.18000000000006,248.69999999999993,250.615,250.03499999999997,306.92,,,246.78,260.26,259.78,258.06,252.93500000000006,252.22,246.49,244.0,246.94,244.83,244.76,245.285,244.76,243.01999999999998,252.26999999999992,251.745,246.64499999999998,240.13500000000005,242.53500000000003,251.005,252.35500000000008,236.255,247.28,243.96000000000006,250.555,254.57999999999998,236.68,248.18,247.78999999999994,243.67000000000002,242.235,241.98,253.76,249.22,250.98000000000002,,267.24,251.75,259.73,268.63,266.49,335.79,262.935,256.1,260.29499999999996,265.46500000000003,261.15999999999997,L8
2021-01-04 22:00:06+00:00,,273.69,256.08,269.25,259.36,250.49,273.37,276.5,274.11,286.48,283.66,313.29499999999996,274.29499999999996,273.175,222.54,290.85,289.57,292.01,297.64,299.48,303.14,304.28,316.74,,309.15,309.66,259.73,256.4,248.965,274.995,281.27,298.05,304.69,305.45,302.42,296.74,281.22,275.42,253.48,286.12,292.62,292.16499999999996,285.41999999999996,285.51,282.52,275.65999999999997,272.68,274.09000000000003,276.63,278.03999999999996,277.4,274.66499999999996,273.38,268.08000000000004,273.17,272.32,270.89,267.12,257.1000000000001,254.74499999999995,254.56499999999997,254.43499999999995,287.4599999999999,265.07,260.31,254.715,267.69,267.87,262.47,257.89500000000004,267.3,254.01500000000001,250.0,251.79500000000002,251.29500000000002,250.27000000000004,251.685,252.56500000000003,250.04999999999995,263.51499999999993,258.64,256.58,250.80000000000004,252.82,259.475,263.24000000000007,257.85,262.07,253.59500000000006,265.055,265.10499999999996,254.58,255.495,255.33499999999992,251.54999999999998,251.12499999999997,252.695,260.49,260.70500000000004,261.65999999999997,276.54,273.33,266.77,269.525,277.09000000000003,279.265,335.79,270.235,267.70000000000005,272.69,280.84000000000003,272.25,L8
2021-01-20 21:59:59+00:00,,274.97999999999996,272.0350000000001,270.09999999999997,264.97,251.16000000000003,275.6,283.3549999999999,274.065,288.35,286.47,304.6566666666667,277.78,277.6333333333334,222.54,292.3,293.145,294.09000000000003,299.065,300.90999999999997,303.455,306.115,315.8,,308.735,305.19000000000005,259.73,256.31500000000005,257.04,278.15333333333336,284.41333333333336,299.14,304.655,304.505,301.21500000000003,296.505,281.31500000000005,277.32499999999993,260.61,286.71000000000004,295.76,295.25,289.03666666666663,288.08666666666664,286.56333333333333,279.3533333333333,276.07,276.31666666666666,279.91,281.12333333333333,280.48333333333335,277.63666666666666,275.92333333333335,271.51000000000005,273.52,272.775,273.025,268.845,259.8633333333334,256.68666666666667,259.00666666666666,257.96666666666664,280.0666666666666,263.895,263.15999999999997,259.8,270.09666666666664,270.44666666666666,267.58333333333337,261.42,267.17333333333335,257.72,263.1933333333333,265.53,259.03333333333336,253.28000000000006,255.05999999999997,255.26,252.76666666666665,264.5566666666666,261.9266666666667,258.44,254.4766666666667,255.33666666666667,261.42,266.02333333333337,263.18666666666667,265.15000000000003,258.31,268.4666666666667,268.3666666666666,268.68666666666667,259.68666666666667,260.59,251.54999999999998,255.52999999999997,258.75,266.8866666666667,264.0,276.5133333333333,276.54,288.0133333333333,270.19666666666666,283.91,285.7966666666667,279.265,329.685,270.235,274.78333333333336,282.55333333333334,284.83,284.68333333333334,L8
2021-04-01 22:05:48+00:00,330.24,274.97999999999996,272.0350000000001,270.09999999999997,264.97,251.16000000000003,271.06333333333333,273.6233333333333,266.9266666666667,283.27333333333337,280.52,295.08,276.38,276.415,210.42000000000002,292.3,293.145,294.09000000000003,299.065,300.90999999999997,303.455,306.115,303.24666666666667,271.73,308.735,305.19000000000005,259.73,251.9866666666667,251.695,276.9925,282.875,299.14,304.655,304.505,301.21500000000003,296.505,278.77000000000004,272.4133333333333,260.61,286.71000000000004,295.48249999999996,294.78499999999997,287.85249999999996,287.005,285.92,278.24,274.94,275.8175,278.71000000000004,279.94,279.485,274.945,273.4625,269.8125,273.52,272.775,273.025,268.845,257.77750000000003,248.7025,256.755,256.26,272.66749999999996,259.12666666666667,263.15999999999997,258.0475,269.3625,269.04,266.235,261.26500000000004,264.805,256.39,259.9325,262.675,256.6375,252.58500000000004,254.195,254.8075,250.49999999999997,262.74499999999995,261.125,257.6575,252.3075,253.8625,260.445,266.02000000000004,261.3,263.365,256.675,266.845,266.04999999999995,263.1225,258.1575,259.24999999999994,250.65333333333334,253.81499999999997,256.805,264.9525,261.235,270.3325,258.885,283.8025,267.97249999999997,283.91,281.4525,277.24666666666667,308.12,268.34999999999997,271.395,277.59,280.45,284.68333333333334,L8
2021-05-19 22:05:40+00:00,333.21500000000003,273.7033333333333,268.71333333333337,270.1233333333333,258.41333333333336,252.34666666666666,273.2075,273.8375,270.355,285.7475,282.6725,281.225,278.498,278.762,210.42000000000002,293.79,293.91,296.5133333333333,302.27,301.34999999999997,304.4866666666667,308.0233333333333,305.17,271.73,309.56666666666666,301.60333333333335,245.15500000000003,253.30750000000003,256.406,279.45799999999997,285.164,300.27333333333337,305.07,304.9533333333333,301.97333333333336,297.60999999999996,281.31,274.205,253.67333333333332,288.89000000000004,297.38800000000003,296.72200000000004,289.696,288.662,287.646,280.18600000000004,276.526,277.668,280.536,281.398,280.974,276.78599999999994,274.598,272.00600000000003,274.93,273.3666666666667,272.6766666666667,268.9866666666667,259.82000000000005,252.00799999999998,258.05,258.16399999999993,262.0825,260.0875,264.25333333333333,260.36199999999997,270.366,270.072,267.05,262.442,265.36800000000005,257.586,259.966,262.58000000000004,257.334,254.19400000000002,255.76799999999997,256.27,252.03599999999997,264.282,262.878,258.696,253.87800000000001,254.804,261.704,268.104,263.218,265.08000000000004,259.26200000000006,269.058,267.018,264.094,260.094,260.42199999999997,253.58249999999998,255.39600000000002,258.294,266.014,262.216,269.518,263.68666666666667,283.206,269.532,282.7975,281.256,280.7125,289.6666666666667,270.67499999999995,272.434,277.96,282.642,283.0425,L8
2021-06-20 22:05:53+00:00,333.21500000000003,273.7033333333333,268.71333333333337,270.1233333333333,258.41333333333336,252.34666666666666,273.2075,273.8375,270.355,285.7475,282.6725,274.15999999999997,278.34800000000007,279.24,216.275,293.79,293.91,296.5133333333333,302.27,301.34999999999997,304.4866666666667,308.0233333333333,305.17,271.73,309.56666666666666,301.60333333333335,245.15500000000003,253.30750000000003,257.876,280.236,287.8825,300.27333333333337,305.07,304.9533333333333,301.97333333333336,297.60999999999996,281.31,274.205,253.67333333333332,288.89000000000004,298.654,297.03599999999994,289.55,287.454,286.7,274.582,275.156,276.832,280.08000000000004,281.196,281.11,275.40999999999997,276.275,274.94500000000005,274.93,273.3666666666667,272.6766666666667,268.9866666666667,261.95500000000004,253.385,260.395,260.80999999999995,262.0825,260.0875,264.25333333333333,255.63000000000002,271.36400000000003,270.154,266.678,262.47200000000004,266.13,257.738,260.682,263.448,258.16400000000004,254.862,256.864,257.56399999999996,251.564,264.48799999999994,262.88800000000003,259.01,253.67600000000002,254.702,261.028,268.35200000000003,262.68,263.908,260.122,269.1,266.11799999999994,262.264,260.14399999999995,259.74199999999996,252.385,253.41799999999998,262.3725,269.11249999999995,260.576,274.335,263.68666666666667,287.7075,272.23999999999995,290.4866666666667,284.4125,275.68,289.6666666666667,270.0275,265.75200000000007,273.294,282.606,284.52250000000004,L8
