dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2024-03-09 22:00:02.127000,L9,494.84,267.18,249.10,262.38,242.30,247.11,269.94,271.89,272.69,281.14,277.72,275.74,279.08,278.85,279.27,285.38,284.98,287.32,292.72,298.52,299.36,301.54,311.43,310.79,307.15,307.27,237.06,250.85,263.64,278.57,287.26,299.65,304.16,300.87,298.11,294.02,274.79,270.95,261.69,285.59,295.87,296.02,291.57,289.10,286.58,279.75,278.33,278.01,278.27,282.46,281.87,276.92,274.96,273.57,269.13,268.97,266.52,258.35,262.72,258.37,259.89,260.66,255.51,254.95,256.11,257.03,267.84,263.54,264.21,254.50,259.94,254.86,250.00,251.37,250.42,250.23,255.13,255.61,252.05,262.79,258.07,256.75,248.41,254.68,261.41,266.41,259.37,261.10,257.23,262.62,260.14,255.71,251.74,249.20,250.39,246.21,244.84,250.74,251.38,252.01,257.03,249.27,268.51,273.68,281.30,290.03,278.06,271.59,263.78,270.07,273.04,271.96
2024-03-16 22:06:11.528000,L9,486.73,269.49,256.21,263.70,242.74,250.97,278.41,293.00,291.37,328.87,350.20,390.42,476.19,403.28,300.14,292.25,285.14,290.56,295.84,302.43,337.99,332.75,332.40,344.61,322.16,246.08,197.23,177.94,199.01,,173.58,190.94,190.50,249.39,208.19,244.36,,,,,196.87,229.16,215.95,435.09,494.32,408.75,333.76,530.11,368.73,505.47,279.80,278.52,279.94,279.93,274.05,271.62,268.48,264.05,307.63,415.33,429.33,264.55,256.51,256.86,259.96,300.80,307.61,303.41,341.83,293.52,294.30,304.89,252.63,471.69,451.54,488.66,544.19,505.89,451.94,494.95,404.21,490.30,465.78,359.78,295.79,296.20,289.15,264.80,260.33,263.55,264.21,275.68,254.70,253.29,253.87,264.52,260.99,254.49,251.97,344.00,344.66,328.99,337.43,338.48,289.70,293.98,280.13,279.55,267.11,275.65,280.59,293.12
2024-03-24 22:05:42.068000,L8,467.24,270.90,258.44,263.09,213.62,245.94,268.71,273.79,271.77,280.56,279.23,277.52,280.50,280.63,280.82,286.59,284.10,287.35,274.81,300.13,300.87,302.61,319.85,325.96,329.72,305.72,242.52,251.69,266.32,281.38,288.92,299.88,306.56,302.59,299.53,297.83,278.89,274.73,264.28,288.93,298.88,295.76,291.58,293.75,287.10,280.46,277.08,273.40,274.61,277.23,290.57,273.53,271.52,268.63,265.06,265.75,177.33,190.68,201.54,178.08,278.22,267.38,231.34,289.62,254.19,250.35,263.64,263.46,261.62,529.57,501.01,511.11,249.18,255.00,249.40,249.21,257.38,255.48,254.54,263.40,259.85,259.61,259.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 22:06:02.710000,L9,497.72,264.30,248.27,261.51,240.82,243.98,268.96,263.97,272.36,280.90,276.46,275.19,277.02,279.21,279.83,284.35,278.84,286.20,291.76,296.90,300.29,301.05,316.98,312.57,305.77,293.79,230.04,250.75,265.56,277.54,286.44,299.09,303.17,299.45,297.69,293.27,276.33,270.94,257.90,285.87,296.92,294.32,292.02,289.24,285.78,278.24,276.91,277.49,278.17,280.51,279.69,275.59,275.59,272.43,269.02,269.64,263.96,259.12,259.91,258.87,258.33,256.97,255.31,252.55,254.50,256.25,264.17,261.35,261.83,253.11,256.16,253.31,247.13,248.05,249.37,248.41,253.39,254.59,250.96,259.30,257.60,255.70,247.69,250.39,258.97,264.60,258.99,260.50,255.27,256.44,242.23,214.38,211.60,,,,,,,432.10,474.00,434.65,205.61,250.72,262.22,,,,,,,
2024-04-09 22:05:37.411000,L8,336.43,237.91,207.01,,,,,256.32,263.95,275.10,269.88,267.85,271.42,273.80,259.49,276.83,240.98,257.57,249.32,293.18,257.81,256.21,282.30,277.33,273.11,265.71,166.86,244.74,242.87,272.66,280.63,264.60,225.57,,204.32,255.99,268.25,262.01,231.75,206.54,292.44,289.69,285.74,284.77,237.90,,274.23,274.64,274.99,276.92,276.89,273.74,271.98,266.14,261.61,263.72,241.84,233.42,231.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.38,239.06,270.84,266.25,255.43,262.66,265.16,263.72
2024-04-17 22:05:51.812000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.14,378.38,364.38,,350.20,368.98,370.89,387.56,435.88,268.01,266.64,318.88,313.68,442.64,209.25,207.43,,,,207.35,246.79,254.39,255.46,253.60,299.29,303.89,259.38,253.76,254.30,262.50,265.93,261.81,261.78,266.14,256.74,,,,,,,,,196.47,233.37,247.37,264.02,275.60,277.08,296.95,243.42,200.06,196.27,206.77,273.15,225.09,276.82
2024-04-25 22:05:28.304000,L8,,,,369.86,243.18,,,,,,,,,,,,,,,,,,,,279.80,269.24,212.78,259.60,266.43,279.32,283.97,298.77,313.15,308.43,303.88,298.61,275.06,269.09,250.54,284.79,295.98,298.20,292.69,290.98,288.66,279.38,277.12,279.51,278.78,293.71,279.82,278.60,275.74,273.82,270.38,270.40,262.36,245.74,261.67,264.84,262.25,260.21,255.70,255.85,254.59,258.07,268.91,265.08,264.16,257.79,257.50,253.14,250.37,251.13,248.55,248.65,252.13,252.37,251.41,261.12,259.34,256.87,249.49,250.59,257.08,264.90,258.87,257.78,256.95,261.08,259.16,252.12,253.43,248.32,249.48,246.23,244.56,246.82,245.75,250.43,255.10,250.86,267.54,272.48,276.20,283.45,278.77,273.84,258.58,265.34,269.13,270.21
2024-04-26 21:59:28.878000,L9,,,,,,,,250.33,262.15,272.31,266.59,262.71,267.56,270.98,241.37,,,,245.26,287.53,,217.47,279.49,,269.04,171.33,,,231.81,270.42,278.22,,,,,,268.35,255.27,202.11,272.93,287.12,288.85,280.49,282.15,277.27,270.30,268.08,270.10,271.26,272.85,269.93,267.16,267.86,262.70,259.11,259.85,242.56,217.07,252.03,248.77,251.17,249.93,202.31,,,241.91,260.11,256.45,253.37,244.91,250.03,243.89,241.62,240.89,237.26,237.24,242.28,245.17,240.07,251.41,248.03,248.27,241.43,241.84,250.46,254.11,248.93,249.98,243.28,248.07,248.25,236.51,239.99,237.70,237.81,236.76,233.00,241.42,234.71,241.02,228.75,232.01,257.73,260.33,268.87,272.62,261.16,262.28,247.68,257.00,262.48,256.14
2024-05-03 22:05:38.004000,L9,332.39,263.10,244.59,261.17,241.88,246.73,269.45,268.74,273.76,283.40,278.71,278.05,281.18,281.97,282.60,288.84,285.54,293.35,272.62,298.33,304.27,302.99,306.80,308.76,305.42,297.59,231.46,252.40,267.55,284.17,290.31,300.91,306.30,302.90,300.45,297.40,279.32,272.69,255.93,289.14,299.13,299.82,292.60,292.07,288.77,281.72,279.45,279.32,281.77,283.28,282.39,279.90,276.73,275.24,272.46,271.12,266.53,263.50,265.18,260.23,261.23,259.97,255.98,255.80,257.88,259.25,267.24,265.00,262.84,255.92,260.24,255.22,249.93,251.36,248.86,249.50,257.10,256.24,253.47,262.28,258.67,256.67,250.00,255.97,258.39,266.40,261.37,259.79,255.46,263.20,256.59,249.90,251.14,249.87,244.99,245.72,245.62,249.77,249.90,252.96,256.45,252.39,267.29,274.29,280.65,287.51,281.51,273.45,264.06,273.32,275.26,270.01
2024-05-04 21:59:10.225000,L8,337.72,258.96,241.13,254.60,,207.67,263.92,256.39,264.34,273.69,268.40,272.66,272.06,275.83,279.44,286.33,280.57,272.47,295.86,298.52,301.45,302.88,308.03,308.22,304.53,279.22,226.02,251.14,261.40,279.44,289.03,299.89,303.53,301.00,298.65,295.12,276.90,270.16,253.03,285.10,296.88,297.30,290.55,289.05,286.83,278.81,275.47,277.10,279.04,281.39,279.78,276.02,275.53,271.45,267.41,267.63,262.28,257.26,260.44,255.21,260.01,258.04,253.39,254.25,256.29,256.25,264.99,262.59,262.67,256.04,257.10,254.14,248.41,249.07,244.52,248.15,250.12,252.60,252.04,260.20,256.75,254.14,249.10,249.58,256.24,264.44,257.82,257.47,253.92,258.70,256.45,248.30,248.49,247.32,244.36,242.76,242.89,248.70,244.68,249.83,255.18,247.50,264.49,271.76,277.61,285.30,278.50,270.59,260.43,270.74,272.99,268.74
2024-05-11 22:05:15.899000,L8,299.11,,,,,,,251.64,263.69,272.93,267.28,265.62,270.96,272.51,238.47,,,,,,,,,,,,,,232.05,271.24,279.01,,,,,,268.77,257.37,193.67,230.27,289.19,290.19,284.00,284.22,279.03,271.53,270.69,272.10,271.23,272.96,274.11,268.83,267.31,265.34,,,,209.55,252.49,250.17,252.88,,,,,242.23,260.03,256.85,254.62,241.41,251.61,245.41,243.04,242.67,238.70,241.06,244.10,246.44,241.24,252.70,249.53,248.74,242.18,243.80,251.39,258.84,250.57,250.10,246.62,249.07,248.51,234.07,241.97,237.07,239.23,237.61,231.34,241.48,234.90,240.97,224.64,229.14,255.62,260.66,267.53,271.66,262.66,262.73,249.04,258.66,262.79,
2024-06-20 22:05:06.981000,L9,,,,212.71,226.83,245.84,265.58,261.11,270.99,281.07,276.01,275.02,262.35,269.30,274.91,281.91,244.80,258.77,256.21,293.57,299.64,301.23,304.43,282.53,306.21,273.28,221.34,250.58,256.03,278.56,286.25,298.88,273.12,301.23,299.50,297.07,276.85,271.02,248.00,286.03,295.47,296.38,290.67,289.39,285.78,278.20,276.80,277.38,278.75,283.82,279.45,271.53,269.62,265.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.47,186.47,192.09,199.79,213.74,268.10,278.31,271.09,263.43,250.13,263.96,268.02,265.53
2024-06-28 22:05:19.477000,L8,,,,,,,,,252.05,271.76,166.30,,263.62,264.89,244.04,,,,,,,,,,,,,,235.87,271.53,281.11,,,,,,,235.48,188.96,,237.69,289.84,280.08,265.51,278.98,271.02,268.65,272.13,272.25,275.45,274.23,270.75,269.50,265.63,,,,,255.39,249.25,250.86,250.57,,,,237.90,261.94,259.30,256.88,244.41,252.85,248.16,244.34,244.37,238.17,236.33,245.46,246.65,239.73,253.78,249.26,248.40,242.48,241.48,251.59,255.69,246.08,251.43,240.92,238.14,,,,,,,,238.67,223.11,200.44,161.73,,198.53,209.40,224.42,231.41,253.22,257.87,221.72,252.38,249.99,
2024-06-29 21:58:59.377000,L9,,,,,,,,,,,,,261.93,260.16,221.70,,,,,,,,,,,,,,,,,,,,,,,,,,230.46,283.97,255.88,247.35,270.35,253.83,261.67,264.17,263.96,,,,,,,,,,,,,,,,,235.71,259.31,255.48,251.80,241.70,249.77,244.08,239.32,236.38,229.95,231.44,239.39,242.82,237.88,248.86,244.45,245.02,235.72,237.92,247.40,250.98,226.33,244.47,237.40,235.45,,210.12,236.13,217.81,224.84,229.30,,,,,,,194.93,201.24,213.50,227.14,242.59,238.43,216.66,250.07,248.13,
2024-07-07 21:59:13.270000,L8,253.48,,,,,,,230.54,265.39,272.52,267.48,263.13,269.30,265.54,244.64,,,,245.80,291.11,,,,270.51,272.30,262.02,,225.17,237.58,271.19,281.85,293.97,,,205.11,188.95,269.89,255.40,194.07,253.60,287.92,289.90,281.72,280.70,278.39,269.52,268.76,269.78,270.84,274.87,272.98,267.75,269.19,264.16,,,,207.66,252.62,249.16,252.54,250.75,202.75,,,245.63,262.01,257.50,256.57,247.87,251.91,247.76,242.87,241.49,237.23,240.16,243.48,246.65,239.61,253.10,249.42,247.04,241.35,241.61,250.19,255.84,249.86,249.86,242.24,249.02,249.25,235.45,242.81,238.13,236.15,234.87,227.64,240.09,232.54,241.73,239.99,230.01,256.99,254.57,267.87,269.38,260.30,260.23,246.09,259.73,262.56,261.39
2024-07-22 22:05:28.427000,L9,260.29,,,,,,,251.96,259.19,271.28,265.10,254.19,267.60,264.97,234.14,,,,,,,,,,,,,,237.61,271.74,278.30,,,,,,268.46,252.51,187.80,,285.90,288.60,282.28,278.97,277.83,267.75,267.97,269.21,270.26,272.35,270.45,268.25,268.49,261.77,,,,,253.69,249.28,248.13,249.67,,,,239.01,258.29,256.63,253.98,240.10,251.83,245.74,239.72,241.22,238.01,234.90,244.06,245.05,237.92,250.54,248.12,246.52,238.65,239.71,250.51,252.06,247.84,248.97,242.27,243.36,242.88,215.31,241.49,232.05,231.62,233.43,184.90,217.18,223.44,237.18,224.96,223.49,252.57,220.16,234.59,264.70,256.84,258.77,228.26,257.90,258.07,260.50
2024-07-23 21:59:27.877000,L8,,,,,,234.04,257.83,254.37,261.60,272.34,266.82,266.31,268.79,265.37,270.79,,,,,290.19,295.25,256.65,280.54,270.96,276.09,267.85,,244.48,240.66,271.17,278.52,291.41,260.61,,290.82,247.89,269.61,255.25,209.29,273.74,286.41,286.99,281.06,282.03,277.11,267.85,267.77,270.10,269.59,271.66,269.77,267.83,196.22,263.40,192.47,260.99,239.52,214.27,252.52,250.45,250.26,249.22,243.37,,,243.58,259.81,256.48,254.00,243.49,251.62,246.07,241.73,241.69,237.09,236.24,243.87,246.44,240.18,251.73,247.67,248.27,238.54,240.62,251.24,254.00,247.33,249.12,244.83,248.17,247.54,235.93,241.78,236.22,235.19,234.51,229.61,239.82,232.43,243.58,229.63,232.88,258.32,261.12,267.49,272.08,263.31,259.70,248.29,257.50,261.08,262.21
2024-07-30 22:05:39.076000,L8,264.60,,,,,,,,,,,,264.38,257.66,231.71,,,,,,,,,,,,,,,,,,,,,,266.08,245.91,186.30,,283.00,285.22,278.02,276.15,273.16,263.85,267.13,266.29,266.91,270.02,268.56,264.55,265.80,258.10,,,,,,,,,,,,222.74,256.10,251.66,251.90,236.15,248.61,242.77,236.61,239.62,234.73,232.09,241.94,242.44,238.31,248.44,244.78,244.04,234.91,231.43,246.74,251.30,217.12,243.65,234.05,234.93,232.34,,,,,,,,,,,,197.28,213.53,218.73,257.33,245.79,255.58,220.51,220.27,,
2024-08-08 21:59:24.800000,L8,311.05,,,,,,,248.72,257.17,267.82,263.80,230.12,263.99,260.33,234.01,,,,,,,,,,,,,,230.76,264.89,274.34,,,,,190.43,263.61,251.88,194.28,271.15,281.29,284.78,278.44,275.98,273.36,263.31,263.82,264.93,267.37,268.33,268.68,264.20,265.47,259.80,,,,215.21,244.56,183.80,246.66,222.80,199.85,,,221.12,253.75,252.20,251.55,237.71,248.05,242.84,237.40,239.34,236.06,235.61,241.12,242.12,237.41,251.26,246.52,243.68,236.54,236.53,247.64,251.88,243.59,244.71,232.14,242.84,243.98,230.90,235.53,233.98,230.84,230.05,222.20,235.23,227.09,237.44,229.95,225.13,250.87,252.45,264.06,265.95,257.58,257.91,244.04,255.84,257.80,257.03
2024-08-31 22:05:51.410000,L8,366.93,270.90,253.32,263.03,248.50,253.60,273.05,278.19,278.52,291.76,282.89,282.11,282.33,279.40,286.00,293.04,289.28,295.67,297.77,301.82,305.11,306.01,327.64,322.51,319.81,320.65,242.52,253.13,270.15,284.74,292.01,302.98,307.95,304.88,303.42,301.93,284.00,276.31,265.18,289.94,299.76,298.54,297.88,293.86,289.50,285.91,281.13,281.20,283.50,284.61,283.96,280.54,279.52,279.05,276.58,274.70,269.90,265.78,266.54,263.92,264.49,264.05,262.44,262.08,262.11,263.74,267.15,265.70,265.46,260.13,263.30,255.67,251.20,252.22,253.92,252.31,260.85,260.23,258.91,264.61,260.83,,,,,,200.55,231.29,269.21,220.55,250.98,260.26,286.18,257.49,252.84,253.48,249.77,,,,,,,,,,278.31,279.08,229.66,267.72,276.21,275.97
2024-09-01 21:59:36.380000,L9,,,,,,,255.47,225.23,263.16,271.04,265.31,264.40,266.16,264.84,266.86,,232.09,233.04,,,279.21,236.96,279.61,271.27,272.55,244.63,,,234.75,268.92,278.05,236.40,260.65,208.83,205.06,196.11,268.68,253.71,203.09,271.39,285.44,286.70,279.35,279.66,275.80,266.41,266.58,268.92,268.45,270.23,269.01,266.80,265.62,261.67,258.17,260.47,239.84,221.31,248.68,249.77,249.94,247.91,241.29,246.89,198.15,245.41,257.16,252.97,251.04,242.15,248.66,243.25,238.23,239.47,237.29,236.28,241.71,243.36,238.81,250.36,246.23,245.53,238.49,238.95,248.92,253.21,246.99,247.01,242.55,246.59,244.31,231.49,237.60,236.85,233.37,232.51,232.98,239.04,231.19,239.75,227.98,231.16,257.21,261.35,265.78,270.56,261.74,259.45,247.36,255.61,261.72,260.68
2024-09-08 22:05:48.031000,L9,,,,,,184.16,256.98,252.74,263.51,271.73,266.01,264.27,268.23,264.34,236.06,275.25,236.85,227.02,170.26,243.64,294.39,258.59,281.85,276.26,295.39,179.90,,219.53,237.75,269.59,276.86,244.54,263.01,206.01,292.05,252.58,267.00,253.19,210.37,266.71,204.81,274.70,218.12,241.51,271.88,263.34,265.99,264.89,269.45,271.09,271.00,268.35,266.41,263.79,259.81,258.03,244.48,231.94,252.60,250.48,251.05,250.00,243.58,245.81,199.77,242.26,257.19,255.17,252.49,242.58,249.94,243.94,238.85,240.84,236.94,234.49,241.99,240.16,235.31,246.31,242.05,,,,,,,,,,,,,,,,,,,,,,,,200.58,217.95,245.65,249.88,219.59,251.03,252.58,254.80
2024-09-17 21:59:40.801000,L9,,,,,,,,246.87,255.90,266.30,259.73,,260.62,259.05,196.15,,,,,,,,,,,,,,,,,,,,,,263.68,243.72,193.82,,282.49,283.35,275.29,275.62,272.22,258.66,260.80,264.77,265.77,267.52,266.35,262.31,263.49,257.41,,,,,240.52,243.90,245.63,243.21,,,,231.85,250.74,249.81,248.07,236.59,245.06,240.05,234.54,234.86,233.49,233.00,237.10,237.06,234.63,246.19,242.86,240.83,234.83,235.28,245.70,249.22,241.90,243.09,238.72,241.91,238.99,213.67,232.77,233.56,226.72,229.38,224.85,233.45,227.04,233.41,223.24,220.68,249.36,249.76,262.59,267.27,252.81,255.70,229.78,250.81,256.72,
2024-09-24 22:05:49.470000,L9,312.49,166.04,,,,,,252.65,262.78,270.36,265.96,265.48,267.10,264.24,228.44,274.47,230.32,,,241.79,284.70,219.43,187.39,199.48,271.54,267.55,,,231.35,267.44,277.31,291.15,261.17,260.24,291.43,249.70,267.47,256.19,214.92,270.63,286.04,286.98,280.46,280.32,275.01,266.28,268.98,268.62,269.85,271.12,270.25,267.13,267.42,264.96,260.57,260.54,239.67,226.78,251.53,249.37,251.04,249.56,244.70,245.19,200.07,244.23,257.06,252.69,251.44,241.53,247.72,243.19,238.35,240.08,237.65,238.29,242.28,244.41,240.42,249.70,246.90,245.77,237.32,240.20,249.56,254.79,248.44,248.21,242.98,248.70,248.06,238.59,239.51,237.77,235.18,235.27,233.67,240.39,234.76,240.72,228.17,230.94,258.67,261.04,267.68,274.92,263.09,259.98,249.26,257.23,261.59,258.40
2024-09-25 21:59:43.418000,L8,493.26,264.49,246.01,242.37,233.10,246.71,267.03,267.72,270.56,278.60,274.63,275.76,276.77,273.31,282.23,289.36,281.59,290.50,292.01,297.45,300.28,303.32,310.81,310.58,307.74,306.55,233.04,252.18,261.37,279.85,288.04,298.93,305.06,302.27,299.81,295.29,279.15,274.46,255.99,282.70,297.57,297.25,292.06,289.85,286.92,280.01,277.44,279.23,280.96,282.96,280.11,276.88,277.10,274.81,269.67,270.71,263.48,258.26,262.68,258.23,260.30,259.08,255.81,257.44,257.63,257.88,266.22,264.01,261.51,256.61,257.06,252.54,247.84,247.55,247.57,246.87,248.75,253.73,251.95,257.86,256.53,254.91,249.56,251.27,258.15,265.93,259.17,259.00,256.85,262.06,257.23,252.14,251.13,249.24,245.83,246.42,247.54,250.43,247.63,252.53,258.21,254.09,267.04,273.88,279.93,287.79,279.98,271.48,265.23,272.24,280.81,283.40
2024-10-03 21:59:47.603000,L9,499.09,320.81,300.70,302.72,289.46,289.06,275.81,295.33,281.66,321.95,325.03,340.07,345.89,339.12,344.54,345.43,330.31,330.77,324.03,319.05,319.48,330.36,333.57,333.43,333.06,340.67,333.14,276.41,271.19,294.40,303.73,321.82,317.17,312.22,315.49,314.62,318.35,304.41,329.23,325.66,336.73,329.67,328.80,329.85,311.49,305.83,307.37,306.02,319.35,320.38,323.13,314.16,310.95,298.19,298.39,294.81,289.91,287.43,292.02,282.42,282.89,282.14,285.85,292.00,289.66,292.86,288.79,295.17,299.10,297.29,288.55,277.82,278.95,279.38,275.13,282.59,271.15,276.25,277.43,285.44,278.87,273.61,266.40,272.26,275.96,285.58,284.87,281.46,280.85,282.45,282.53,277.52,270.63,273.80,269.76,269.67,271.64,278.88,270.37,275.36,282.09,288.15,297.88,305.85,318.20,320.00,299.44,300.39,299.86,303.09,306.34,304.86
2024-10-11 21:59:51.003000,L8,461.71,362.85,341.04,344.02,348.74,344.54,354.05,342.23,337.33,335.97,343.53,346.77,345.88,351.13,343.07,346.42,353.15,342.73,343.18,526.17,529.83,396.47,340.63,386.89,398.30,344.62,350.71,355.65,345.75,350.06,354.55,351.56,362.19,338.77,339.34,341.10,339.85,370.47,382.26,378.81,391.25,389.04,354.25,348.64,341.56,335.15,335.30,333.32,336.91,332.97,338.38,356.90,339.91,362.80,364.05,358.14,344.67,341.46,341.99,342.63,328.44,332.00,350.56,341.41,344.36,351.23,341.73,339.98,335.98,334.94,347.82,335.17,311.91,297.90,307.58,311.55,310.02,316.09,316.05,315.56,325.69,326.66,327.98,320.54,330.30,322.67,323.11,323.72,328.28,331.75,335.75,330.18,324.16,325.33,321.81,332.42,295.03,292.84,298.20,308.99,311.86,322.14,347.43,342.71,353.80,355.78,341.34,327.69,328.23,341.20,361.83,358.72
2024-10-26 22:06:12.211000,L9,476.96,519.67,360.67,351.34,351.56,350.32,350.83,361.42,355.48,354.08,363.00,347.97,343.67,348.40,352.53,351.92,360.41,359.33,355.52,357.30,358.04,356.08,349.98,351.95,347.56,355.56,357.55,363.01,366.69,368.54,381.09,354.19,349.35,344.73,345.56,350.14,341.49,334.55,347.40,360.95,365.80,359.54,354.85,353.25,351.75,343.86,390.24,430.26,408.41,378.24,344.34,339.15,343.08,338.47,342.27,336.26,334.09,324.65,326.08,335.58,344.02,349.53,387.07,322.40,321.14,383.24,361.23,381.87,359.25,355.76,356.55,353.77,375.71,319.01,301.31,305.35,299.24,304.28,305.03,318.75,298.61,327.89,351.49,311.66,299.40,314.75,305.40,299.96,305.54,341.90,336.19,338.39,331.65,340.39,334.01,345.11,363.46,308.12,302.98,310.72,313.25,327.13,339.64,342.68,373.98,377.38,355.40,345.57,335.38,336.42,340.24,343.20
2024-11-03 22:06:00.568000,L8,463.82,334.35,319.95,319.62,314.35,300.44,310.50,317.88,298.71,323.22,319.53,318.43,319.98,322.21,327.31,330.60,332.52,337.28,329.23,329.83,326.45,329.44,330.52,326.97,329.48,328.45,330.00,313.51,320.67,330.30,337.67,339.45,328.74,322.49,319.19,321.43,314.13,320.33,318.71,329.23,339.05,334.57,335.16,334.90,332.17,328.69,320.25,327.52,322.15,333.07,321.86,319.00,314.73,315.82,314.44,308.64,310.98,309.47,302.37,300.30,294.55,289.81,297.78,294.45,303.79,315.06,324.21,337.31,325.27,345.20,296.70,296.57,295.51,289.51,279.95,276.80,276.84,282.63,280.29,284.84,285.68,300.43,302.94,279.29,320.48,289.38,285.84,286.95,323.38,328.02,322.62,324.27,313.53,296.75,311.32,319.99,326.35,312.73,279.43,283.54,290.25,300.63,304.58,323.04,338.33,345.67,327.92,317.40,315.92,306.38,306.60,310.93
2024-11-04 21:59:57.264000,L9,313.68,168.49,,,,,240.61,226.37,165.57,268.48,262.74,221.75,263.08,259.72,225.31,,,,,,,,,,,,,,227.81,266.00,274.59,285.47,258.53,211.53,201.24,193.38,264.94,250.48,201.27,250.24,282.58,286.81,279.03,278.74,274.11,265.28,265.69,268.07,268.95,269.61,268.45,265.92,265.76,261.43,,,,216.06,248.84,247.01,248.47,246.67,202.26,,,234.09,254.78,251.77,250.39,236.92,246.61,241.41,237.42,238.23,236.27,236.13,241.32,242.96,238.37,251.03,247.67,247.83,238.84,240.16,251.15,258.55,249.93,251.82,243.19,249.89,247.17,238.91,240.20,238.72,236.40,235.66,234.26,240.41,236.72,242.56,229.26,229.25,257.98,260.71,267.07,274.72,263.36,260.53,248.97,254.89,260.03,256.42
2024-12-05 22:06:09.362000,L8,482.09,318.57,318.89,306.80,301.47,268.73,282.06,299.73,281.09,307.45,306.25,304.83,307.19,308.19,305.04,316.48,313.63,324.07,318.66,316.49,323.58,316.00,335.55,317.44,316.95,321.93,322.80,316.14,292.87,312.48,315.15,321.54,319.11,318.31,314.40,314.08,309.43,318.97,301.93,312.23,317.77,320.24,312.36,316.36,312.07,308.21,303.93,306.89,306.42,304.42,304.25,304.23,305.70,307.33,300.50,303.39,303.25,292.77,286.50,286.12,283.13,291.38,286.41,281.21,285.69,282.54,291.91,296.40,291.55,292.01,288.47,279.50,278.18,280.35,273.46,267.13,268.05,275.14,267.60,274.37,276.34,276.98,280.57,278.64,277.94,290.62,280.74,279.93,286.90,290.46,290.99,303.54,300.80,294.18,293.62,294.79,298.91,314.78,302.09,319.98,285.54,283.23,296.21,305.15,321.69,332.67,317.28,311.49,292.97,297.66,302.28,303.80
2024-12-14 21:59:51.646000,L8,465.85,264.71,244.43,256.60,242.62,243.73,261.00,260.66,266.04,278.47,274.62,272.56,274.39,273.42,276.38,282.46,282.25,286.47,292.34,294.85,298.48,299.31,302.65,310.92,305.25,303.16,233.05,246.66,259.38,274.20,283.77,295.86,301.75,299.41,295.59,291.29,274.66,269.90,254.08,280.78,293.55,294.55,289.56,285.69,283.01,277.50,275.57,274.92,277.39,280.23,279.88,276.12,274.03,272.24,269.32,267.97,264.94,258.24,261.40,258.48,258.01,258.07,252.81,252.86,255.70,255.23,264.11,261.64,262.85,251.48,257.61,252.73,249.57,250.48,251.23,250.03,252.50,251.90,249.62,261.46,257.59,254.53,249.90,252.47,263.28,268.94,264.82,261.24,258.01,261.37,258.86,251.79,249.34,246.31,248.94,244.87,243.10,249.66,250.31,252.04,257.11,243.79,267.11,271.44,278.55,286.01,277.70,275.30,266.20,272.02,276.57,282.67
