dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,nzd0211-0047,nzd0211-0048,nzd0211-0060,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0032,nzd0211-0061,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036
2023-07-22 21:53:15.800000,L9,,,,,,,,,,,,,,,,,,,355.91,306.85,293.90,294.50,293.32,256.27,249.42,237.84,241.29,245.29,252.21,254.92,256.49,339.59,,396.11,347.56,390.75,387.21,372.87,392.95,,,,392.21,383.65,378.80,390.07,390.54,380.80,387.17,399.74,380.00,381.00,362.33,362.05,347.20,344.06,348.99,345.27,355.26,346.00,328.13,,,393.63,387.22,381.95,386.92,383.52,381.63,376.61,238.64,394.46,393.87,388.46,386.00,,,,
2023-07-30 21:53:30.466000,L8,314.51,333.97,331.94,328.99,328.29,328.76,326.91,334.86,336.75,337.11,337.77,323.54,322.83,323.35,322.15,331.70,335.69,318.54,307.90,282.53,273.78,264.08,243.86,,,,,,,,,,,,,,,,,,,310.93,331.75,334.98,338.52,341.79,339.72,339.32,346.64,351.09,330.72,329.87,327.55,325.62,314.50,314.77,302.11,316.58,325.08,313.81,,315.68,323.20,359.46,346.96,339.64,344.99,339.09,338.15,326.07,,361.65,333.00,337.80,340.25,,,,
2023-08-07 21:53:26.257000,L9,,,,,,,,,,,,,,,,,369.32,356.04,338.45,303.95,295.93,290.61,287.94,253.64,245.70,236.81,236.45,249.96,249.51,257.20,253.73,339.11,,287.64,280.52,299.86,348.77,354.84,364.43,371.90,359.67,366.54,366.01,369.07,368.84,372.33,378.07,372.44,374.78,380.28,355.39,354.65,348.23,350.26,338.11,335.67,338.57,340.16,352.22,337.74,314.63,367.99,360.93,385.05,381.29,374.44,369.54,367.00,368.96,363.98,,384.62,368.31,367.20,367.88,,,,
2023-08-23 21:53:32.316000,L9,349.46,363.79,357.61,355.62,355.22,,,,,,,,,,,,,369.94,324.21,298.54,288.90,284.59,283.09,251.65,242.99,232.92,242.00,247.71,248.52,253.99,247.00,323.40,,,,,,377.39,371.70,357.82,368.50,372.38,365.83,368.44,371.83,371.98,372.81,374.53,384.26,381.83,362.29,356.16,351.50,350.70,337.50,337.65,341.87,335.68,347.42,334.72,308.42,377.74,377.34,387.71,379.12,378.04,372.74,368.94,368.14,362.16,,387.36,384.30,379.82,374.07,,,,
2023-08-31 21:53:40.223000,L8,372.66,,,,,,,,,,,,,,,,364.31,353.49,339.87,310.70,292.59,281.69,283.68,250.54,241.84,231.86,235.68,248.78,246.53,259.77,266.60,343.02,,,278.14,284.84,348.05,352.33,356.47,353.65,352.50,353.41,362.47,380.20,364.04,368.51,369.40,371.62,375.01,375.91,353.74,349.59,346.90,347.88,337.25,334.50,343.60,334.36,350.33,334.16,312.37,354.35,357.03,380.15,376.74,372.65,367.86,365.65,362.64,357.66,,380.14,361.81,367.79,363.35,,,,
2023-09-16 21:53:44.465000,L8,367.40,,,,,,,,,,,,,,,,359.82,353.71,336.26,306.28,293.22,294.93,277.07,247.17,242.71,230.49,231.99,239.11,242.65,253.49,258.60,330.99,,,,288.21,347.10,352.07,355.31,353.30,353.48,352.18,366.34,362.27,365.18,368.78,370.51,374.42,371.98,377.70,351.90,356.18,345.82,342.63,336.51,334.98,334.61,339.43,352.36,334.40,305.94,353.09,356.06,382.13,381.78,369.15,368.70,364.88,369.39,362.88,,380.64,359.68,359.89,360.19,,,,
2023-10-02 21:53:47.913000,L8,363.10,,,,,,,,,,,,,,358.86,341.28,333.53,333.47,323.25,301.19,287.82,284.60,280.17,252.16,243.23,233.00,234.26,242.51,244.79,251.54,255.62,303.37,,,,281.83,353.52,373.97,355.64,356.48,355.11,355.03,366.62,364.80,365.42,369.74,370.99,372.34,376.23,383.10,356.71,351.79,353.83,346.80,338.66,334.93,343.53,341.86,354.62,337.59,306.02,354.85,362.83,382.13,375.34,373.39,373.63,375.38,365.00,357.94,,378.57,363.79,368.23,362.24,,,,
2023-10-10 21:53:51.033000,L9,320.98,335.29,330.75,327.12,327.38,326.52,328.18,331.80,337.12,329.51,335.40,323.09,331.27,331.20,328.72,311.66,308.18,305.70,303.85,281.79,272.40,260.41,245.50,231.37,,,,,,,,,,,,,,,,,,,339.33,344.80,345.34,347.58,350.81,350.16,354.44,345.39,,,,,,,,,,,,308.76,334.04,,,,,,,,,,342.70,343.31,343.28,,,,
2023-10-18 21:53:49.019000,L8,371.83,,,,,,,,,,,,,,,345.01,338.29,345.75,331.11,309.59,292.92,310.94,281.45,251.67,245.14,232.83,237.31,247.63,245.94,253.57,259.78,335.01,,,277.67,346.43,352.44,355.89,360.08,354.43,353.74,353.67,361.03,364.03,369.58,369.57,372.19,374.54,376.28,377.90,351.71,347.55,343.62,345.09,337.74,334.04,340.13,342.61,349.26,333.57,307.32,357.60,364.66,382.25,374.33,371.90,369.27,363.66,367.32,359.32,242.53,377.69,360.42,360.21,360.10,,,,
2023-11-03 21:53:52.735000,L8,,,,,,,,,,,,,,,,340.13,331.62,335.46,321.92,301.09,289.68,298.59,286.10,251.11,243.79,234.29,243.70,259.10,323.63,335.32,326.92,,392.23,391.76,388.00,376.38,379.56,379.76,371.20,370.26,375.64,368.30,379.06,375.80,381.04,383.28,377.23,385.53,394.39,389.19,364.81,362.77,354.40,366.61,346.49,348.50,351.54,348.73,369.04,347.99,341.95,369.74,371.45,390.70,386.25,376.94,375.96,367.46,370.96,368.25,322.39,391.26,374.38,374.37,371.36,338.59,363.87,359.95,395.24
2023-11-11 21:53:51.231000,L9,364.73,,,,,,,,,,,,,,,352.24,337.88,342.07,332.53,296.83,293.83,290.08,277.38,253.68,242.42,229.39,238.12,244.40,242.89,261.77,257.07,333.39,,,,290.39,344.82,349.77,352.18,350.69,348.92,350.15,358.57,358.65,361.56,365.08,367.59,367.83,370.47,373.78,348.78,347.25,342.53,339.04,332.27,328.83,327.89,329.62,344.58,333.84,310.11,350.05,352.99,375.66,369.84,366.50,363.33,360.59,360.72,356.55,,375.49,357.41,358.29,357.90,,,,
2023-11-27 21:53:59.270000,L9,338.19,339.56,367.26,,,,,,,,,,,,350.60,344.79,341.74,340.56,338.11,300.44,289.58,290.11,305.93,248.43,238.66,229.47,228.82,235.75,240.97,255.37,,,,,,286.73,337.41,345.46,350.05,350.08,347.36,347.37,354.20,354.71,359.35,364.38,375.76,377.31,387.81,374.36,362.44,346.66,346.53,352.43,331.14,327.27,329.03,328.90,343.90,330.22,295.88,348.62,350.80,377.48,372.41,369.96,370.91,368.41,360.99,357.51,,375.27,357.18,356.01,360.43,,,,
2023-12-13 21:53:58.396000,L9,358.15,363.37,358.23,355.52,356.04,352.19,,,,,,,,,358.01,344.25,331.34,335.85,324.35,301.36,289.64,290.60,306.70,247.30,239.92,231.12,235.96,245.88,243.71,260.07,329.14,328.75,,,,296.27,335.94,345.40,349.40,352.36,349.73,348.26,362.77,361.31,359.84,361.96,364.37,364.96,370.32,376.95,358.69,344.65,348.59,343.65,332.98,334.25,331.26,328.35,342.29,330.82,300.50,349.41,351.59,377.39,373.68,372.34,364.24,369.52,369.51,361.50,,376.61,356.59,356.43,356.70,,,,
2024-01-22 21:53:44.081000,L8,,,,,,,,,,,,,,,,,,313.74,303.65,288.98,281.42,,,,,,,,,,,,,,,,,,,,,,382.92,395.86,387.62,387.03,389.65,390.65,390.68,386.72,365.82,366.22,356.70,350.70,361.67,346.44,333.66,334.03,350.81,334.13,304.49,,,393.40,378.98,390.10,373.75,374.74,365.36,368.28,,386.12,,389.25,369.43,,,,
2024-02-07 21:53:46.753000,L8,344.16,355.78,352.13,349.95,346.55,346.46,346.06,347.71,353.38,354.48,358.74,355.92,358.79,352.75,352.61,344.29,332.72,334.39,324.26,299.40,290.26,290.35,277.25,248.20,243.04,230.16,233.26,238.85,239.49,261.98,255.54,328.29,,,,296.68,335.50,342.05,377.68,344.84,343.28,347.29,379.89,385.43,383.85,359.86,362.97,378.09,370.78,368.76,362.71,381.92,339.89,335.20,324.49,327.79,326.70,328.69,343.16,327.37,297.96,373.81,351.92,371.87,372.06,361.99,381.21,369.57,383.37,371.32,,384.61,358.05,354.82,375.77,,,,
2024-02-15 21:53:54.385000,L9,330.01,357.94,348.03,347.55,345.55,345.48,344.32,347.02,352.13,352.22,355.75,354.44,356.93,353.94,349.46,343.81,334.52,315.10,325.17,298.71,293.16,289.96,276.25,248.42,240.03,232.75,232.43,242.08,243.77,256.28,250.84,319.30,,,,,,316.43,362.87,367.74,367.60,371.81,294.68,374.47,364.27,354.10,372.57,356.47,391.30,383.79,362.74,351.13,345.60,351.31,339.25,335.16,335.36,330.06,342.43,337.00,297.44,,,382.94,373.98,372.49,368.45,364.54,375.64,364.92,,381.43,,,,,,,
2024-02-23 21:53:43.093000,L8,344.47,358.18,354.64,351.21,348.36,351.20,346.39,352.48,355.22,357.03,359.13,356.65,362.16,358.52,353.84,346.74,340.85,340.58,330.84,308.15,293.07,312.35,307.66,249.71,244.04,232.59,234.70,240.02,245.36,256.61,261.25,332.97,,,279.00,296.68,338.00,345.84,347.00,352.75,345.17,348.75,362.52,372.11,362.49,380.63,379.56,384.97,371.23,376.61,353.08,345.56,347.11,340.40,331.28,329.15,328.90,332.16,345.65,330.84,296.91,355.94,365.89,380.26,385.45,384.25,363.38,362.62,368.05,356.73,,375.61,358.18,357.51,361.15,,,,
2024-03-10 21:53:31.716000,L8,353.62,366.56,361.50,358.62,355.18,,,,,,,,,,354.08,346.67,339.36,335.91,331.20,303.06,295.34,294.74,308.55,256.56,245.41,245.98,241.29,250.24,249.29,264.97,261.18,333.07,,289.97,282.89,306.21,341.50,358.36,353.73,354.53,353.53,352.15,371.19,374.10,375.32,381.76,379.61,373.45,371.22,378.81,351.05,349.87,346.20,344.57,334.45,330.44,334.11,331.78,345.91,332.43,306.79,362.24,366.52,387.61,371.43,374.74,364.14,362.91,363.31,356.82,268.58,382.99,376.61,373.66,374.78,,,,
2024-03-18 21:53:49.665000,L9,357.73,364.28,359.48,357.81,354.77,,,,,,,,,,354.42,349.94,339.47,340.61,332.16,303.25,297.85,297.18,294.34,252.03,245.28,242.40,240.12,248.05,249.37,265.62,337.53,336.34,,,282.03,307.79,335.12,346.51,352.62,351.89,350.24,350.81,365.05,361.53,363.98,364.48,400.59,371.79,370.45,373.47,352.57,349.11,342.47,341.85,333.69,330.12,333.04,331.22,343.37,329.96,298.64,351.28,354.33,388.93,372.69,365.90,369.32,375.02,383.77,357.82,260.48,379.03,358.23,357.67,360.31,,,,
2024-03-26 21:53:16.812000,L8,,,,,,,,,356.29,355.77,356.75,354.11,357.07,353.65,354.94,353.16,346.70,339.97,334.16,337.03,327.36,313.90,294.71,253.38,245.79,237.28,237.53,240.85,244.27,259.79,267.12,339.69,276.90,289.27,286.83,295.29,335.66,347.35,354.76,357.37,348.93,350.24,360.39,358.82,361.84,364.13,366.09,370.56,371.06,374.36,380.12,,,,356.01,353.17,344.76,334.72,344.90,352.09,321.00,352.43,356.45,375.34,373.55,369.94,364.86,359.97,363.63,367.99,248.87,374.75,358.08,360.71,364.53,,,,
2024-04-27 21:53:04.874000,L8,370.31,,,,,,,,,,,,,,,352.31,353.81,344.42,336.12,310.90,299.22,306.59,309.77,259.45,248.79,243.99,243.58,258.05,255.81,268.50,313.43,345.82,396.72,391.76,388.87,383.00,378.13,375.22,373.51,378.87,377.47,374.72,380.76,389.01,377.71,391.60,385.55,378.91,391.47,390.41,368.06,357.83,357.17,358.95,349.06,352.79,341.36,340.57,358.09,336.04,314.07,369.16,370.44,390.28,385.14,379.25,375.64,377.19,377.72,373.11,296.77,390.09,382.47,381.67,381.50,,,382.52,401.07
2024-05-05 21:53:16.802000,L9,362.94,369.87,372.33,,,,,,,,,,,,355.81,351.70,337.65,339.13,327.35,306.68,294.63,293.65,287.83,253.51,249.03,238.89,244.66,252.56,252.65,260.79,259.71,340.08,,301.63,297.59,317.06,349.29,352.17,355.07,354.94,349.63,357.35,366.06,367.36,394.36,373.97,374.49,377.24,392.34,402.15,389.00,378.75,386.59,367.66,364.56,359.03,356.16,350.28,359.35,350.60,329.91,361.56,364.86,391.41,392.39,388.62,390.20,400.90,402.84,381.77,310.75,399.09,363.35,363.85,364.64,,,,
2024-05-21 21:53:07.832000,L9,,,,,,,,,,,,,,,349.08,334.70,327.95,324.58,317.41,296.85,288.17,288.35,285.60,253.70,243.70,238.23,243.72,255.94,254.22,256.51,249.98,327.73,,287.62,282.07,293.20,352.10,354.39,359.73,361.89,355.15,357.48,364.25,368.21,369.59,375.02,377.55,398.42,377.79,377.44,372.07,360.93,357.91,367.46,356.80,351.89,338.33,338.03,350.89,337.28,303.48,362.28,370.84,398.86,385.45,380.14,368.98,367.98,375.02,370.89,245.53,389.75,365.80,365.38,365.98,,,,
2024-05-29 21:52:42.839000,L8,354.74,366.98,365.31,360.50,357.10,,,,,,,,,,,340.90,337.68,326.45,318.59,302.03,296.35,289.86,285.86,254.17,246.03,238.17,245.62,253.67,252.93,265.11,259.79,340.34,,297.66,286.03,311.50,341.30,352.45,355.24,356.42,354.24,354.10,362.59,366.86,367.22,376.00,369.25,370.79,383.69,378.18,360.19,351.29,349.09,345.87,337.12,333.95,333.94,334.72,347.34,330.82,301.40,357.01,358.76,382.02,374.05,372.99,374.55,366.23,366.49,361.08,255.35,378.02,360.49,361.93,363.31,,,,
2024-06-06 21:53:01.632000,L9,336.27,352.84,345.08,343.82,341.38,345.34,336.02,342.99,335.30,255.31,349.56,343.35,351.81,,341.11,315.08,315.60,307.08,303.83,281.83,259.69,274.49,259.41,246.07,248.22,257.88,252.64,232.26,248.56,243.66,341.93,,277.54,317.10,306.83,321.50,338.00,353.77,356.70,357.26,355.48,356.90,367.23,368.01,374.33,371.53,372.46,371.88,375.70,375.55,354.35,349.93,347.26,346.16,336.55,334.50,333.35,331.93,344.57,332.02,295.82,356.92,358.03,381.08,373.61,368.94,365.22,367.11,366.93,360.25,,384.34,366.20,363.71,365.45,,,,
2024-06-14 21:52:47.520000,L8,361.08,370.75,368.94,,,,,,,,,,364.52,361.50,335.69,315.26,317.70,308.21,308.59,282.49,274.80,270.65,246.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08 21:53:01.737000,L9,,,,,,,,,,,,,,,351.00,339.74,344.75,343.56,340.69,311.79,296.36,291.47,307.44,265.18,253.34,247.19,250.08,261.17,256.58,266.82,272.21,,286.70,291.85,286.12,298.39,358.70,357.97,361.37,361.44,359.03,361.35,367.38,370.51,372.47,374.69,378.08,377.25,381.01,381.08,357.15,354.12,352.57,351.24,340.56,337.65,341.59,340.76,352.40,335.92,309.08,362.90,362.95,385.42,378.99,375.68,374.96,368.82,369.12,366.12,,383.84,368.78,383.78,368.86,,,,
2024-07-24 21:53:05.581000,L9,,,,,,,,,,,,,,,343.45,333.14,339.27,337.71,330.07,306.33,299.50,297.71,306.16,261.68,252.20,244.56,244.94,257.78,259.60,266.13,256.98,334.74,289.44,293.12,286.52,312.22,354.28,365.20,365.33,363.21,364.37,367.24,369.26,371.18,372.49,374.60,376.29,378.26,380.55,382.68,357.81,354.52,354.33,353.77,342.27,336.86,340.79,340.52,352.15,329.14,302.49,363.06,364.76,389.07,380.71,376.88,374.78,371.45,371.55,365.76,253.30,386.74,370.38,369.58,366.94,,,,294.22
2024-08-01 21:53:16.765000,L8,356.63,365.02,360.22,355.81,353.63,,,,,,,,,359.53,336.14,323.51,324.27,325.88,314.26,299.55,282.83,280.71,282.68,247.09,240.06,232.48,238.37,239.00,237.19,240.60,237.41,249.34,,,276.98,281.92,337.68,352.83,346.36,338.16,334.60,346.33,,,,301.71,357.75,390.99,393.82,378.55,341.74,343.07,325.89,335.22,326.00,341.49,332.02,345.24,358.69,342.29,298.48,354.00,359.17,403.19,403.81,375.13,339.67,369.04,356.36,337.86,,404.36,368.66,362.00,366.29,,,,
2024-08-09 21:53:13.369000,L9,310.65,289.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.21,287.96,360.05,368.98,366.53,370.10,355.26,350.09,355.75,387.17,367.94,389.06,379.39,388.62,390.74,375.02,360.84,353.08,351.40,352.02,328.93,332.32,333.77,329.62,336.45,322.46,286.48,369.95,375.31,396.41,384.03,377.26,363.64,378.29,366.41,366.35,,390.40,369.76,360.47,367.21,,,,
2024-08-25 21:53:26.860000,L9,366.50,361.81,365.09,362.23,,,,,,,,,,361.63,345.27,338.16,336.09,339.74,324.07,314.36,292.23,290.79,284.89,258.67,256.14,237.28,244.48,253.97,253.67,261.06,263.31,339.29,,,,,,,,369.31,361.03,369.70,383.37,380.09,388.32,393.56,388.17,385.05,380.78,389.69,366.30,359.05,358.72,352.04,341.60,335.79,337.57,335.96,351.63,333.00,299.60,377.20,361.94,389.45,385.31,379.76,376.40,377.31,384.71,390.05,253.60,391.42,383.36,387.53,376.07,,,,
2024-09-10 21:53:28.798000,L9,,,,,,,,,,,,,,,345.36,335.01,335.05,337.18,329.44,303.46,288.92,289.79,309.89,255.48,248.37,235.46,241.63,251.41,251.94,264.45,257.27,343.12,,,284.13,311.00,348.95,352.37,358.88,354.04,352.79,352.06,361.28,363.18,363.09,368.03,370.58,370.23,372.34,378.18,353.69,352.05,347.40,347.89,338.61,334.10,334.86,334.98,346.28,332.47,305.07,355.96,357.05,380.63,373.92,374.83,372.65,363.89,363.94,359.35,268.53,377.93,362.16,362.43,362.38,,,,
2024-10-04 21:53:32.935000,L8,326.73,339.49,333.98,329.44,331.44,331.64,330.80,334.39,339.67,339.53,343.25,321.82,246.94,,,,,,,,,,,,,,,,,,,,,,,,310.62,326.37,335.96,338.33,336.17,332.81,340.27,339.06,343.47,346.63,355.33,354.79,356.60,358.90,,,,,,,,,,,,337.52,340.66,368.57,360.66,345.50,285.93,323.90,,,,362.90,344.11,347.44,346.20,,,,
2024-10-12 21:53:39.268000,L9,366.52,371.10,365.36,357.88,357.30,,,,,,,,367.39,357.01,323.17,316.53,321.57,322.40,320.41,299.43,288.65,287.81,285.54,250.32,240.77,235.46,238.25,247.79,247.63,256.25,310.11,334.72,,,279.35,296.68,350.91,353.55,355.79,355.24,352.59,352.57,360.26,362.69,366.23,374.68,371.57,370.53,379.08,376.73,353.96,348.73,346.25,344.31,337.25,334.72,336.78,334.91,345.79,333.38,311.10,355.10,356.29,380.13,372.77,377.53,365.51,365.29,364.68,359.69,248.99,379.16,362.99,360.52,360.12,,,,
2024-10-28 21:53:49.531000,L9,354.54,362.41,358.97,353.00,350.11,,,,,,,364.78,365.34,360.02,331.54,319.99,324.32,330.38,314.13,304.38,284.34,294.25,281.85,258.22,253.38,238.42,240.63,245.85,246.09,259.11,327.71,336.95,,374.33,345.77,371.69,351.25,342.75,351.39,351.63,348.66,349.95,359.84,357.50,356.42,363.08,367.07,367.26,369.83,374.50,349.69,350.29,346.39,346.19,331.56,330.95,325.83,352.44,344.87,329.16,305.55,350.55,354.21,380.23,383.39,365.64,363.22,363.07,364.47,359.03,253.70,378.06,355.47,351.54,354.90,,,,
2024-12-23 21:53:43.692000,L8,347.66,358.81,355.60,349.36,348.65,350.63,348.40,,,,,359.87,359.53,351.12,323.98,300.02,321.84,303.32,316.03,300.59,283.86,288.97,279.23,246.95,243.05,230.38,235.43,242.80,247.11,257.74,261.40,338.35,,,281.48,287.47,339.67,344.07,345.83,350.24,345.10,345.16,354.79,367.93,361.74,378.30,368.08,378.64,372.80,370.74,351.63,352.21,345.53,347.34,331.14,329.08,332.64,330.18,341.97,325.86,306.14,349.15,351.09,373.00,367.84,367.82,365.19,358.41,363.14,365.96,266.21,376.94,361.04,383.54,355.45,,,,
2024-12-31 21:53:47.312000,L9,361.12,361.98,360.92,352.23,350.14,353.68,,,,,,,,,324.49,311.50,321.25,327.70,315.42,302.82,285.14,294.35,282.54,246.25,240.15,230.22,234.18,241.60,248.55,256.50,255.38,333.29,,,281.69,298.82,338.35,347.18,358.91,353.55,349.77,350.86,374.36,358.95,359.02,364.66,362.44,360.33,359.45,358.49,351.17,346.82,344.47,339.54,333.49,328.75,325.20,328.65,342.58,325.58,306.46,351.45,356.80,369.33,372.63,368.02,363.20,359.01,365.52,353.68,248.58,369.28,355.19,354.19,353.23,,,,
2025-02-09 21:53:42.442000,L8,352.27,360.57,356.79,350.72,350.40,350.95,350.84,,,,,364.71,362.39,357.96,325.68,312.98,321.55,310.89,319.59,300.08,297.63,291.60,289.35,251.18,252.33,237.06,244.14,296.48,291.77,275.79,326.65,334.89,,286.81,286.64,303.54,340.66,344.57,349.04,349.75,345.83,346.98,352.37,356.03,361.03,361.26,362.66,361.89,365.43,370.88,353.62,342.14,336.13,332.82,328.13,326.38,325.00,328.42,346.75,324.60,300.63,349.89,350.96,373.84,364.65,363.67,361.13,357.06,358.30,351.08,258.87,371.82,351.83,353.38,351.92,,,,
2025-02-25 21:53:31.115000,L8,373.09,368.91,365.45,361.33,,,,,,,,,,353.77,327.50,327.33,335.56,335.00,332.84,309.96,308.13,306.83,310.36,270.20,255.60,316.69,242.00,244.46,246.84,329.89,336.92,336.91,,,279.15,292.35,350.45,353.40,354.36,384.22,381.60,381.97,360.62,366.33,385.86,389.09,389.55,389.67,383.49,389.57,353.76,347.69,341.55,346.08,335.79,362.89,352.45,336.53,356.13,327.88,304.66,382.17,385.54,391.78,387.60,374.52,369.09,382.11,361.72,357.61,306.98,399.70,356.83,387.16,357.09,,,,
2025-03-05 21:53:44.923000,L9,,,,,,,,,,,,,,346.92,321.54,314.04,323.22,366.52,368.73,357.78,341.81,337.63,341.20,341.74,248.42,342.33,345.49,260.44,313.20,307.13,,,334.40,334.60,326.56,377.93,377.98,376.14,382.83,378.71,366.73,369.68,382.61,378.94,378.09,385.03,388.33,385.28,383.56,385.77,358.99,354.22,357.23,350.52,343.42,343.97,343.92,336.89,348.60,336.12,311.19,369.44,375.22,383.98,385.74,384.36,375.88,376.09,374.01,360.31,,386.73,371.13,383.37,380.23,,,364.38,398.86
2025-03-21 21:53:32.179000,L9,360.53,364.78,362.72,354.13,355.08,,,,,,,,,354.03,325.38,315.51,329.47,322.52,318.95,298.57,296.36,296.48,294.75,250.64,242.72,236.91,238.72,249.45,249.90,262.80,310.00,335.50,,,286.28,313.02,374.52,351.92,359.99,366.67,368.89,352.41,365.65,364.54,380.78,377.77,368.46,372.03,371.30,379.98,352.01,351.56,342.12,341.68,336.37,330.62,329.49,326.46,340.94,330.72,298.96,350.42,355.32,388.77,375.50,372.19,369.14,369.43,368.99,360.99,258.38,386.06,364.78,365.19,357.76,,,,
2025-04-06 21:53:31.771000,L9,,,,,,,,,,,,,365.19,347.81,323.23,322.33,324.90,329.62,314.71,303.33,286.07,291.38,284.93,265.68,257.41,245.28,248.98,251.87,254.60,262.70,315.76,331.76,,,279.72,295.41,351.60,356.54,387.00,358.13,355.24,355.15,371.13,367.12,373.51,371.86,389.18,378.75,380.46,396.95,369.57,359.17,353.18,355.97,349.92,341.29,345.65,335.43,347.68,330.82,310.87,359.96,367.14,395.40,380.08,374.23,382.72,370.67,380.69,365.27,253.11,398.69,368.07,375.20,363.51,,,,
2025-05-16 21:53:05.309000,L8,368.33,370.55,367.09,363.37,,,,,,,,,373.10,352.17,324.27,319.66,322.81,327.97,315.91,299.65,291.59,291.25,282.35,250.41,244.26,234.97,235.19,242.01,247.38,257.85,311.86,332.35,,,280.46,294.98,344.16,356.78,358.33,367.96,374.83,356.79,369.27,366.13,374.19,371.27,377.36,375.94,379.17,390.35,355.85,352.83,349.42,348.04,342.82,337.31,335.18,334.91,349.14,334.42,311.77,373.30,359.62,394.68,377.41,374.71,372.77,367.17,368.75,361.05,244.75,389.78,362.67,367.54,367.05,,,,
2025-05-24 21:53:09.627000,L9,371.99,372.39,369.61,,,,,,,,,,365.07,349.40,319.88,315.85,323.66,322.31,315.60,295.68,286.76,286.71,284.35,250.42,242.62,235.03,238.80,250.51,248.93,259.73,310.16,336.71,282.19,291.39,284.01,312.05,352.48,355.13,357.69,356.22,354.82,357.18,363.83,366.91,367.76,371.29,372.40,374.20,377.74,379.73,357.22,351.95,352.08,355.62,344.58,343.48,342.67,338.34,350.44,336.88,312.93,358.12,360.48,384.12,378.02,377.36,371.08,367.57,366.34,361.18,250.49,381.45,365.57,364.40,363.63,,,,
2025-06-01 21:53:08.733000,L8,375.08,372.79,370.12,,,,,,,,,,369.07,351.58,333.61,324.77,328.34,337.60,319.97,304.95,290.62,294.85,286.98,255.07,250.52,235.81,244.49,252.51,252.45,260.23,317.41,343.90,288.10,297.45,290.36,319.13,352.29,359.46,357.07,358.91,363.09,359.88,365.31,366.30,374.26,374.54,374.15,376.19,382.72,385.03,356.06,354.12,348.05,347.64,342.64,337.71,339.13,343.20,349.84,333.76,315.00,360.92,362.81,385.20,378.63,374.50,368.49,368.69,370.34,361.77,254.15,383.47,365.87,365.19,365.37,,,,
2025-06-09 21:53:09.796000,L9,328.18,342.09,339.63,333.03,332.85,328.33,327.29,329.60,337.60,337.48,343.73,333.25,335.86,315.71,300.47,296.15,302.49,304.10,299.02,279.24,273.60,269.98,245.75,,,,,,,,,,,,,274.83,309.33,320.29,318.38,336.54,333.28,323.02,334.63,336.62,340.33,345.06,345.41,346.47,348.69,355.40,338.62,337.34,331.94,328.03,,315.76,301.54,313.15,328.42,312.93,,334.37,337.32,361.99,351.70,346.29,347.52,345.01,350.20,344.70,,358.02,336.18,340.18,341.07,,,,
2025-06-17 21:53:20.455000,L8,,,,,,,,,,,,,,358.29,333.18,328.00,330.68,340.18,327.62,310.58,301.71,300.03,303.48,265.90,257.43,242.85,246.26,250.58,251.41,253.24,246.81,324.12,,293.18,286.29,295.48,333.82,353.86,380.00,369.64,377.65,364.17,389.81,382.44,377.32,382.74,390.55,383.14,390.28,391.44,365.57,363.52,352.46,355.46,355.13,344.44,343.29,344.36,355.14,341.27,323.92,366.33,382.15,390.51,387.15,381.26,384.14,374.94,381.82,372.43,232.13,398.60,386.11,384.41,373.56,,,,
2025-06-25 21:53:21.635000,L9,370.00,370.78,367.08,360.29,,,,,,,,,,,346.02,329.39,337.24,343.63,340.94,305.31,294.01,293.85,290.55,255.81,245.43,238.53,240.08,254.57,253.58,261.87,322.54,,,,,,,,,,,,387.86,392.77,389.78,391.06,391.26,399.00,396.05,399.15,378.64,376.55,361.80,363.67,362.50,351.90,350.36,351.85,370.61,361.32,323.52,,,402.82,391.19,389.18,381.67,382.82,384.78,386.41,,395.61,,,389.76,,,,
