dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043,nzd0343-0013
2023-12-20 22:00:59.619000,L9,282.71,271.36,262.62,257.37,257.19,262.86,262.67,275.79,311.94,306.86,310.76,312.50,280.05,311.96,319.99,315.21,312.08,312.13,310.82,301.42,300.46,301.89,308.53,297.04,292.50,291.39,301.52,300.82,304.95,304.16,289.59,284.02,297.24,310.01,303.39,298.54,286.34,291.33,291.65,294.92,299.35,302.13,302.08,280.64
2023-12-20 22:01:23.578000,L9,283.32,273.34,263.39,257.94,259.43,263.31,263.73,276.44,312.96,307.90,311.97,313.30,280.42,312.79,320.51,316.27,313.74,314.62,312.58,303.00,301.76,303.68,309.40,298.04,294.46,292.29,302.31,301.80,305.28,305.01,290.50,284.85,298.17,311.34,303.97,299.12,286.98,292.47,293.27,296.08,312.38,303.03,303.04,281.83
2024-01-13 22:00:46.963000,L8,,,,,,,,,,,,,,306.24,316.02,306.86,298.27,299.03,303.37,296.98,294.10,294.90,305.11,292.18,289.82,285.56,297.44,296.46,297.22,300.12,285.63,280.27,290.61,305.70,302.33,290.61,281.74,285.29,284.87,289.41,297.60,307.83,291.48,293.19
2024-01-13 22:01:10.918000,L8,,,,,,,,,,,,,,306.12,315.64,306.25,297.59,298.80,303.20,296.83,293.59,294.47,304.72,291.17,289.66,285.11,296.84,295.94,296.50,299.73,285.24,279.59,289.88,304.79,301.27,289.86,280.82,284.21,284.13,288.90,291.66,289.13,290.34,293.00
2024-02-14 22:00:43.269000,L8,,,,,,267.33,263.52,282.64,303.63,303.80,310.09,310.69,276.06,310.63,329.14,314.96,300.54,308.91,310.11,303.35,303.30,298.64,309.19,297.67,291.48,294.40,307.78,298.70,305.15,302.29,288.62,280.23,310.34,312.40,302.06,291.51,284.14,283.62,283.14,288.19,288.11,286.30,289.69,292.77
2024-02-14 22:01:07.227000,L8,,,,,,,,,,,,,,306.17,316.06,304.67,295.71,299.86,305.55,298.55,294.26,294.14,303.34,290.67,287.95,289.28,297.61,295.23,301.16,297.27,285.54,275.76,288.47,307.61,296.54,287.27,278.03,277.98,278.19,283.75,281.64,281.22,285.51,288.80
2024-02-15 21:55:06.249000,L9,,264.21,256.57,253.79,249.42,266.72,263.72,283.14,302.27,303.98,311.61,311.73,274.45,311.47,319.62,310.19,301.14,307.54,313.45,303.12,299.40,300.66,308.91,300.46,294.43,290.97,303.02,301.02,301.64,305.09,291.00,281.98,293.87,313.25,302.46,293.16,286.57,287.40,288.38,291.92,293.85,289.38,291.42,295.51
2024-02-23 21:54:54.961000,L8,285.64,273.81,263.84,260.97,258.01,267.97,265.16,285.52,308.44,303.43,310.38,311.96,,311.20,317.99,311.12,302.49,307.87,310.81,303.10,301.09,300.99,309.56,305.98,296.69,289.87,304.80,302.66,304.61,306.60,291.34,286.40,296.52,308.61,303.90,295.20,290.06,291.49,289.33,295.67,296.72,291.49,295.60,295.62
2024-03-01 22:00:36.699000,L8,285.90,276.43,262.52,264.53,261.29,268.05,266.52,287.06,310.76,307.81,310.63,313.46,267.83,312.69,319.83,310.86,303.55,313.43,311.37,305.18,298.80,298.16,308.01,304.80,291.44,295.99,303.68,301.14,306.53,308.10,291.56,281.81,293.12,310.45,305.16,294.14,287.52,287.06,285.71,288.66,288.52,286.03,293.53,297.78
2024-03-09 22:00:50.044000,L9,283.70,278.07,248.65,261.49,255.42,267.42,267.45,285.13,306.17,306.32,310.47,311.65,281.86,311.76,320.25,314.48,312.06,320.80,325.92,303.89,298.20,297.46,308.82,299.62,294.04,296.87,307.59,300.95,308.49,311.02,289.84,280.40,288.63,314.27,312.44,293.98,284.65,282.92,284.28,291.52,286.77,288.29,290.29,296.78
2024-03-09 22:01:13.999000,L9,285.58,280.19,250.51,264.57,258.56,269.34,269.79,288.39,308.96,307.94,312.69,313.11,284.12,314.07,322.13,323.41,313.49,325.04,325.94,306.63,299.72,299.49,310.54,302.08,298.40,301.76,323.32,303.56,312.06,312.60,291.76,281.87,290.22,317.03,324.55,296.68,286.92,285.48,285.87,296.34,289.33,306.51,294.45,301.34
2024-03-18 21:55:01.541000,L9,308.80,298.32,271.62,278.48,275.43,273.45,281.65,299.87,325.33,318.00,320.86,320.32,282.12,342.11,328.38,315.91,314.44,318.88,311.72,304.96,310.53,317.16,318.88,306.45,318.29,291.07,318.11,335.12,352.36,,,,,,,,329.03,334.61,304.44,301.75,305.67,309.63,306.37,299.31
2024-04-02 22:00:15.929000,L8,291.28,290.09,250.43,271.95,255.33,268.07,268.50,288.91,308.79,308.66,310.56,314.07,281.78,318.52,330.48,320.85,318.67,321.30,318.15,309.58,306.18,308.25,315.64,308.10,293.57,305.58,311.20,302.46,310.84,307.66,296.16,287.03,295.18,306.36,306.41,299.00,288.52,286.94,286.31,290.05,289.51,289.27,302.27,294.01
2024-04-02 22:00:39.887000,L8,291.46,287.19,250.71,270.54,254.46,268.64,268.91,289.61,308.63,308.79,311.63,314.25,283.42,316.82,329.43,320.76,318.58,321.28,318.29,309.42,305.48,305.98,315.17,308.40,292.89,304.60,311.22,302.60,311.50,307.90,296.97,287.81,295.55,306.50,307.72,299.44,289.32,287.30,286.93,290.76,289.75,289.46,302.27,294.41
2024-04-18 22:00:06.948000,L8,,248.85,245.86,253.89,240.13,265.80,264.96,282.91,304.71,306.85,309.44,311.51,277.72,309.45,324.18,316.12,314.43,311.51,312.41,301.56,297.31,296.53,307.98,298.44,287.27,292.26,299.87,298.33,305.14,304.12,293.44,287.62,293.17,303.51,303.89,294.57,284.59,287.47,282.55,286.39,284.83,287.31,297.98,286.23
2024-04-18 22:00:30.907000,L8,328.90,342.59,324.31,315.67,317.85,326.81,325.49,349.35,359.43,352.26,356.26,352.77,323.61,348.06,341.65,334.03,338.20,337.90,343.81,331.83,335.19,327.35,340.30,339.41,330.58,315.67,325.15,346.60,344.50,347.86,338.64,320.02,324.95,327.50,323.04,304.14,342.88,351.89,,,,,,351.38
2024-04-26 22:00:16.792000,L9,354.70,335.04,326.19,321.48,337.12,310.97,291.89,351.26,366.71,321.86,353.87,396.44,394.22,399.82,380.08,329.72,332.81,327.87,336.64,325.97,329.29,316.37,322.97,329.77,324.63,308.34,323.08,337.23,331.64,336.32,306.31,325.07,337.25,333.55,315.78,303.12,296.01,298.27,295.33,302.50,325.11,325.98,324.65,391.81
2024-04-26 22:00:40.750000,L9,308.61,295.92,281.15,282.83,269.05,274.03,279.67,295.81,329.69,317.81,319.23,395.26,393.53,398.85,335.04,328.14,330.76,325.60,334.36,321.30,327.72,314.21,320.65,327.73,323.15,307.09,321.67,311.10,322.62,332.96,299.67,296.94,300.36,328.98,312.11,301.96,292.62,296.21,293.27,296.77,323.89,324.48,323.78,390.67
2024-05-04 21:59:58.130000,L8,322.53,303.62,296.05,293.23,299.79,343.84,318.57,360.61,372.77,369.50,350.90,346.82,301.88,340.64,339.80,332.97,335.23,333.57,337.57,328.40,326.10,329.04,332.73,339.51,332.76,323.05,329.21,314.36,353.80,349.58,307.22,313.93,329.63,345.46,316.04,301.77,316.91,299.57,324.51,340.56,326.71,331.44,328.91,340.70
2024-05-04 22:00:22.085000,L8,286.83,249.65,246.47,271.42,239.98,265.62,268.65,286.10,307.86,312.57,313.60,317.72,280.32,316.03,332.98,326.19,315.40,320.50,314.46,312.51,312.07,305.84,314.07,301.46,290.92,292.98,307.11,298.70,305.53,309.67,296.78,290.80,297.63,304.23,306.69,295.45,287.69,288.86,287.30,288.03,287.03,291.28,298.43,280.40
2024-05-28 22:00:24.522000,L9,326.63,315.85,299.75,302.21,312.69,343.89,318.72,356.82,350.70,339.14,324.33,322.35,316.01,322.59,324.18,331.17,327.90,322.66,325.65,318.87,317.98,319.56,317.26,323.47,314.82,302.12,317.15,327.38,340.25,336.49,320.95,302.48,321.85,322.45,317.84,307.82,307.05,308.37,303.79,308.50,306.12,300.44,304.11,317.86
2024-06-06 21:54:13.496000,L9,,256.75,250.93,259.91,239.58,268.51,268.53,286.51,310.49,311.34,315.72,323.53,282.80,318.85,336.02,331.15,311.43,324.02,316.88,315.39,312.54,309.85,317.43,314.70,290.51,296.61,314.89,306.34,305.32,296.72,301.33,294.99,298.78,305.15,309.99,302.65,292.20,292.18,291.81,289.22,289.53,303.25,307.87,281.43
2024-06-21 22:00:17.143000,L8,311.66,298.81,283.26,282.72,287.41,290.55,283.00,305.53,332.87,324.22,328.57,327.29,293.18,335.73,342.28,342.14,327.61,328.92,316.35,326.85,319.32,321.46,324.35,320.08,309.19,307.17,315.74,309.20,318.94,314.11,301.62,295.82,303.24,310.61,312.60,304.41,293.90,296.21,296.57,298.27,305.27,312.02,319.00,303.56
2024-07-07 22:00:01.183000,L8,306.27,297.49,281.87,280.69,260.57,268.88,274.26,291.77,315.37,323.94,321.52,331.51,282.35,330.64,345.14,340.16,330.91,316.80,319.54,313.44,314.41,312.01,316.46,319.38,305.58,302.84,309.39,307.93,313.01,311.57,303.34,294.11,300.95,307.25,311.61,304.49,289.80,292.72,292.63,291.87,320.21,303.35,315.89,286.92
2024-07-07 22:00:25.142000,L8,304.40,301.29,283.49,279.97,259.75,268.58,275.10,293.21,337.16,325.14,326.30,332.15,281.88,333.08,346.91,340.40,331.60,319.15,324.39,327.33,314.79,313.30,320.33,320.96,307.77,306.13,311.71,309.40,312.31,314.79,302.43,293.37,302.88,307.96,308.57,302.60,289.45,292.78,293.66,293.78,320.75,304.38,317.57,292.65
2024-07-08 21:54:13.622000,L9,301.40,265.21,285.21,281.33,257.31,268.71,273.99,289.13,321.74,322.70,326.94,327.73,286.93,331.88,331.26,334.46,319.41,323.30,325.65,312.59,310.37,313.88,321.58,316.09,303.98,309.80,313.67,309.83,311.53,311.84,303.82,298.42,305.04,313.65,316.25,302.77,290.81,295.69,294.94,296.28,303.13,313.01,309.94,285.30
2024-07-23 22:00:15.799000,L8,321.57,300.93,275.58,281.93,255.95,266.63,269.35,278.47,313.64,312.38,319.46,336.53,279.23,340.17,331.10,329.40,334.00,320.92,316.50,313.00,319.91,314.38,318.88,324.40,292.50,306.96,319.90,307.99,324.52,318.85,297.76,294.02,305.49,310.22,310.18,303.84,286.45,289.66,313.54,323.27,317.19,306.60,316.48,280.39
2024-07-23 22:00:39.758000,L8,317.52,297.34,274.41,280.84,255.78,265.88,269.44,277.91,313.29,312.65,317.76,339.80,280.75,339.98,331.22,329.61,335.43,321.85,317.59,312.87,319.66,314.02,318.85,323.80,298.49,306.33,320.02,308.69,324.49,318.23,297.42,293.58,305.60,307.77,309.36,303.47,286.20,289.85,312.92,324.50,317.72,307.16,317.46,281.75
2024-08-17 21:54:35.579000,L8,311.12,294.09,279.23,277.58,270.44,286.04,283.83,298.79,332.88,322.94,331.71,336.43,285.72,343.86,347.69,334.24,319.99,328.15,330.74,320.86,317.13,318.07,325.58,320.24,310.87,314.13,319.31,350.96,325.72,328.20,306.63,301.02,326.89,334.17,329.96,307.68,303.33,323.48,321.12,324.53,316.23,318.33,317.57,284.89
2024-09-01 22:00:24.297000,L9,347.47,323.21,311.64,316.20,323.97,331.46,339.22,347.97,363.03,358.26,356.56,349.95,355.77,341.88,347.04,348.85,343.97,342.92,344.34,344.35,341.40,338.54,332.63,347.31,345.15,327.12,334.07,361.53,350.83,354.12,337.05,336.94,327.68,336.91,336.91,332.17,332.74,342.46,,,,,,339.66
2024-09-02 21:54:44.051000,L8,309.99,330.75,333.80,338.64,,361.66,360.99,364.87,380.43,369.63,365.95,317.57,287.44,315.99,335.27,321.36,330.52,321.71,308.27,310.83,306.89,306.54,312.51,304.03,297.60,290.46,303.51,302.14,311.99,307.96,294.74,290.60,298.96,306.79,311.41,301.94,288.02,290.71,293.78,295.18,305.45,307.81,315.75,273.80
2024-09-09 22:00:32.753000,L8,332.69,323.33,285.18,285.71,328.74,327.74,335.43,340.20,352.97,352.00,349.79,345.69,352.28,337.07,332.39,323.03,331.84,328.88,321.70,322.84,323.13,319.30,323.63,322.59,318.62,311.02,324.51,338.65,324.45,337.58,321.17,314.70,316.05,325.91,322.84,309.46,319.77,322.61,315.79,317.99,314.31,310.91,311.11,335.62
2024-09-09 22:00:56.721000,L8,334.71,324.64,315.26,316.18,330.49,329.61,337.21,341.54,357.70,355.04,352.13,347.28,353.54,339.70,336.34,325.17,333.92,330.39,325.12,326.60,327.11,324.01,327.85,326.23,327.67,314.34,326.18,340.64,326.46,339.99,323.38,316.93,317.98,327.66,324.52,312.48,322.05,325.72,317.21,320.73,316.64,313.52,312.90,337.56
2024-09-10 21:54:40.675000,L9,330.88,321.84,304.24,307.68,320.78,327.67,329.94,345.34,366.27,347.01,344.94,348.26,357.03,339.96,343.36,331.12,329.47,322.20,322.19,326.23,319.84,326.26,332.24,325.85,321.09,313.60,330.32,330.38,330.19,337.97,321.89,317.66,319.08,324.04,326.36,311.57,309.30,326.39,323.72,320.33,315.05,310.94,314.05,339.24
2024-09-17 22:00:28.727000,L9,353.69,328.94,333.04,330.65,331.45,327.69,352.31,354.16,369.58,355.46,347.67,347.42,355.87,352.15,345.88,346.54,353.31,343.80,338.73,348.41,336.60,332.90,338.95,342.36,335.58,330.99,355.06,362.62,352.36,350.90,339.48,342.37,333.36,335.62,339.43,330.54,333.77,344.55,345.14,,,,,326.85
2024-09-17 22:00:52.686000,L9,287.61,273.02,254.83,265.41,258.73,270.36,275.13,290.09,316.68,314.66,319.02,323.46,287.37,327.31,333.83,330.33,319.28,323.49,319.29,311.85,311.11,308.52,316.55,307.14,302.08,296.03,306.51,311.68,318.74,319.99,297.53,295.74,311.05,319.19,320.04,307.56,292.97,296.56,299.60,302.88,309.72,310.48,319.98,279.43
2024-10-11 22:00:38.921000,L8,293.46,279.91,269.01,269.53,266.12,272.18,278.45,286.33,321.51,316.94,321.78,324.58,282.55,332.52,338.70,326.40,324.09,319.05,317.30,317.29,323.06,321.63,322.15,326.28,314.06,301.06,312.48,308.46,314.40,313.78,297.44,313.05,309.35,318.62,325.75,313.20,295.09,299.88,307.15,312.85,305.77,315.18,314.47,284.92
2024-10-11 22:01:02.888000,L8,304.85,290.97,277.61,280.42,276.11,284.47,288.04,299.31,331.00,325.50,355.16,347.71,289.72,335.96,342.77,329.12,327.10,322.12,319.32,320.70,325.63,324.93,325.72,332.11,317.35,307.07,320.38,328.11,321.15,350.44,306.34,327.87,313.36,322.25,332.19,319.91,304.73,328.84,325.72,315.19,309.35,317.59,317.15,339.30
2024-10-19 22:00:46.639000,L9,289.28,278.43,263.35,267.85,263.13,271.37,274.53,287.12,315.35,313.90,320.21,324.18,288.08,343.59,330.91,324.62,321.12,320.92,317.04,317.87,315.85,313.52,321.27,307.93,304.17,316.04,331.42,308.43,311.93,311.76,294.99,286.65,316.25,323.05,325.31,315.06,290.67,294.50,294.08,323.76,317.54,308.44,319.41,285.42
2024-10-19 22:01:10.603000,L9,289.23,278.70,264.05,268.71,263.92,272.07,275.10,288.14,315.97,314.83,320.52,324.24,288.90,344.12,333.14,326.41,322.04,321.91,318.12,318.62,317.02,314.46,322.93,308.49,304.03,316.92,332.06,309.74,312.69,312.16,295.40,287.89,316.19,324.23,326.31,315.75,291.29,295.38,294.91,324.14,318.43,309.95,320.28,286.37
2024-10-28 21:55:01.412000,L9,304.03,287.91,274.81,275.84,273.28,280.70,282.29,296.69,324.46,322.21,332.46,337.25,291.41,,,,,364.63,361.10,369.94,333.29,324.49,331.00,321.61,318.04,314.60,323.92,320.38,324.06,327.38,307.43,295.49,305.44,325.15,329.50,313.01,305.36,301.11,306.11,307.71,314.66,314.26,320.43,
2024-12-06 22:00:47.876000,L9,,,,,,,,,392.49,361.22,354.45,348.65,385.62,380.52,377.01,368.19,367.47,355.47,345.91,348.54,348.00,337.54,351.42,373.85,353.74,312.65,,,,,,,,,,,,,,,,,,385.53
2024-12-06 22:01:11.835000,L9,,,,,,,,,392.05,399.27,407.95,391.25,387.57,381.12,377.71,369.01,368.09,356.13,355.47,349.60,350.29,339.60,363.78,374.16,356.10,312.93,,,,,,,,,,,,,,,,,,386.69
2024-12-14 22:00:39.564000,L8,,,,,248.30,262.96,261.62,279.45,298.85,298.68,305.13,308.18,,308.67,316.84,314.49,310.16,314.53,306.74,300.36,296.07,298.38,306.14,293.02,292.98,282.17,293.64,298.75,298.47,298.64,284.68,275.13,286.67,301.04,295.27,286.88,275.65,279.49,284.71,288.03,290.24,288.91,290.05,280.10
2024-12-14 22:01:03.523000,L8,286.27,277.32,262.99,262.41,263.25,269.16,275.40,289.97,310.52,306.78,311.53,314.94,272.92,318.98,327.11,327.99,322.89,320.26,314.89,312.56,320.43,306.98,317.73,305.61,300.74,320.91,330.59,310.54,306.36,310.53,291.76,281.33,328.74,331.94,332.49,319.86,285.16,288.85,315.53,330.59,311.76,319.74,331.82,288.24
2024-12-22 22:00:50.126000,L9,,,,,,,,,,,,,,306.39,312.57,314.79,302.55,307.72,299.16,299.49,320.16,293.24,303.38,290.52,290.40,280.75,293.31,294.43,297.16,299.06,283.88,273.35,287.56,309.00,301.85,,,,,,,,,281.21
2024-12-22 22:01:14.089000,L9,,,,,,,,,,,,,,305.56,311.96,313.78,302.75,307.12,299.03,298.77,311.84,292.84,303.04,289.83,290.33,281.14,292.86,294.09,296.53,298.54,283.75,273.15,286.94,307.41,300.25,,,,,,,,,280.98
2024-12-23 21:54:55.573000,L8,,,,,253.90,267.93,264.72,283.61,302.09,299.71,308.12,311.46,,309.73,320.15,315.24,316.63,316.69,316.40,315.86,298.93,297.80,309.10,297.08,296.53,285.87,297.65,299.87,301.38,304.13,287.41,278.94,313.94,319.11,300.34,316.82,282.14,286.11,310.52,307.73,304.22,304.47,316.10,283.88
2025-01-15 22:00:44.256000,L8,332.81,320.51,331.91,338.11,329.23,300.66,306.44,324.66,367.28,361.55,354.64,345.33,352.11,346.66,343.64,329.58,313.46,308.70,306.54,322.36,309.31,314.74,323.80,325.23,324.46,311.46,329.32,346.61,340.92,332.69,332.16,327.91,328.31,336.18,333.98,322.75,319.27,318.97,329.22,324.54,310.22,309.54,306.65,349.53
2025-02-01 21:54:59.207000,L9,,,,,,,,,,,,,,306.77,320.37,308.78,314.14,291.41,302.54,304.52,298.29,309.19,309.46,290.54,295.30,283.51,296.92,300.20,297.96,302.38,285.94,278.74,290.23,319.30,300.26,293.75,273.33,282.30,290.94,308.95,303.15,299.75,309.50,276.27
2025-02-08 22:00:47.535000,L9,,,,,,262.91,261.13,280.56,298.37,299.22,306.47,308.64,,307.64,315.27,317.40,306.63,302.87,298.45,301.81,297.32,299.92,308.30,291.04,291.86,283.20,294.90,296.70,301.10,303.31,287.44,278.51,289.18,303.70,302.73,299.39,281.12,283.10,286.46,293.35,301.26,309.59,311.78,
2025-02-08 22:01:11.503000,L9,,,,,,,,,,,,,,304.76,311.80,312.60,302.05,293.83,292.66,298.69,293.47,295.51,304.87,284.15,289.80,280.55,292.05,294.04,297.49,298.66,284.53,276.13,286.70,298.03,297.82,291.94,277.26,279.38,284.22,288.91,294.54,302.02,301.26,
2025-02-24 22:00:45.618000,L9,,,,,,,,,,,,,,304.35,310.16,307.75,313.12,290.56,292.44,296.41,295.45,292.60,303.65,295.27,290.44,285.10,297.07,296.63,300.72,304.65,287.40,280.62,291.24,305.22,301.11,296.21,283.15,286.32,285.32,288.69,289.89,295.32,302.44,277.10
2025-02-24 22:01:09.577000,L9,285.87,256.22,249.31,248.36,244.01,267.54,266.80,283.95,301.42,301.94,310.84,311.73,,307.85,312.98,313.47,318.24,296.21,299.47,299.47,299.37,296.95,307.70,300.74,292.91,288.22,301.17,300.81,304.33,308.85,290.88,283.45,296.10,308.84,303.63,300.49,287.34,290.79,289.44,310.23,317.71,306.41,315.60,281.63
2025-04-06 21:54:43.643000,L9,289.17,254.29,252.58,265.79,247.48,269.36,271.28,287.68,311.87,309.91,314.53,316.23,277.11,313.91,326.80,327.55,317.81,317.47,305.76,317.41,308.31,303.80,314.42,311.36,304.85,300.08,314.84,304.56,314.05,316.38,295.90,290.01,299.60,312.13,309.48,300.61,290.91,291.82,289.77,301.90,299.11,301.83,302.72,282.91
2025-05-07 22:00:01.777000,L8,288.76,260.48,271.00,268.56,255.20,272.89,273.57,287.25,313.18,310.32,318.03,316.88,284.30,315.55,330.39,321.43,317.03,310.19,308.86,310.88,310.49,309.29,314.91,311.97,299.87,299.66,307.70,302.37,309.69,313.40,294.03,289.29,299.36,308.27,314.39,296.04,287.63,291.19,288.22,293.67,298.91,299.02,306.40,
2025-05-07 22:00:25.736000,L8,293.61,266.13,273.79,273.12,259.51,282.91,277.98,291.71,318.02,313.29,321.13,320.56,285.37,322.01,332.76,324.37,318.71,313.81,312.73,314.17,313.38,312.35,318.45,317.70,307.67,302.98,311.64,305.37,312.83,317.54,295.39,290.90,323.78,332.76,317.10,298.87,289.90,295.09,292.07,297.14,302.91,302.39,310.44,
2025-05-15 22:00:11.465000,L9,,247.26,249.24,258.05,249.75,265.76,267.38,280.20,306.68,306.67,312.26,315.42,282.74,311.61,327.50,326.07,317.36,305.97,302.75,302.62,309.26,308.94,315.60,303.11,296.73,297.38,305.85,297.06,304.26,309.05,293.21,288.14,297.39,307.23,307.14,293.36,285.66,289.65,286.94,287.68,291.68,293.44,303.71,281.36
2025-05-15 22:00:35.423000,L9,344.11,314.81,312.71,305.63,313.44,321.53,337.92,350.23,366.94,351.45,353.53,353.26,347.72,346.89,346.51,340.34,327.59,325.15,331.80,338.38,322.91,324.38,325.50,329.01,326.17,310.89,327.10,313.67,338.60,341.42,312.18,316.29,312.29,326.23,318.91,303.43,302.56,322.96,335.67,328.87,312.65,310.46,316.69,344.95
2025-05-16 21:54:17.190000,L8,,,,,,263.48,263.52,279.53,304.59,302.39,309.24,313.40,281.14,307.92,322.86,313.41,307.91,298.60,299.95,302.83,303.04,309.18,308.62,297.94,293.67,290.54,303.04,296.13,302.73,309.32,291.97,288.82,293.33,302.41,304.12,294.39,284.36,286.72,285.54,286.18,286.58,289.60,299.81,
2025-05-23 22:00:06.968000,L8,,,,,,266.09,265.69,281.48,304.76,307.17,309.24,317.05,283.31,314.32,325.67,322.34,306.53,310.81,300.11,303.67,315.03,302.08,311.56,305.54,292.85,295.36,303.25,302.94,306.08,312.76,295.67,287.60,296.73,305.59,305.45,297.02,285.46,288.69,286.19,284.88,287.91,295.82,301.31,
2025-05-23 22:00:30.927000,L8,,,,,,265.52,265.91,281.73,305.17,308.14,309.75,317.34,281.36,315.89,325.34,321.78,307.31,313.21,300.79,305.62,317.63,303.10,313.76,308.79,297.24,297.27,304.23,303.42,306.29,313.26,295.70,287.81,297.62,305.38,305.22,297.32,286.03,289.04,287.68,285.87,288.64,298.38,302.34,
2025-05-24 21:54:21.491000,L9,289.27,254.03,269.51,274.22,252.77,271.47,271.13,285.70,313.01,308.75,315.38,319.91,287.53,314.88,331.54,319.25,308.98,312.08,303.28,305.24,313.57,308.24,313.98,313.41,300.69,300.79,308.35,304.69,311.45,312.66,300.22,292.00,298.49,306.39,308.23,298.90,287.72,291.12,288.82,289.22,291.15,298.34,305.89,
2025-05-31 22:00:05.623000,L9,315.10,298.62,300.33,292.70,300.55,320.77,322.31,335.17,352.92,338.97,354.10,343.42,292.12,326.22,329.92,329.49,325.28,324.68,326.84,317.14,315.11,302.71,316.95,314.36,319.75,308.94,312.56,321.87,333.48,334.46,303.17,299.07,314.99,323.59,315.29,303.95,302.21,317.83,313.65,296.27,290.13,293.95,301.22,300.59
2025-05-31 22:00:29.590000,L9,314.24,304.95,299.69,293.10,300.42,320.98,322.58,335.34,353.20,341.07,355.42,343.92,291.64,328.59,331.06,330.32,326.90,325.78,328.47,319.91,315.27,303.53,318.57,314.06,321.37,308.60,312.67,321.13,334.02,333.71,302.86,299.35,315.30,324.34,314.57,303.82,301.03,316.04,313.71,296.78,291.05,294.06,301.71,304.69
2025-06-01 21:54:20.613000,L8,320.22,326.95,295.48,317.85,301.43,329.73,328.01,334.66,348.29,331.56,345.34,335.33,295.70,323.82,323.30,320.55,309.52,319.82,316.98,328.29,322.16,315.87,316.32,318.27,314.71,309.88,321.28,325.17,325.17,331.72,308.30,297.23,310.10,322.18,314.52,305.84,305.44,298.86,325.30,309.51,293.84,303.64,302.08,313.93
2025-06-17 21:54:32.340000,L8,311.00,264.31,282.16,286.45,260.03,312.40,300.63,299.58,334.59,322.38,330.36,340.29,287.76,333.84,331.74,321.21,314.72,319.54,315.71,317.68,309.14,308.62,313.25,318.05,313.09,303.70,318.64,310.64,321.57,322.95,305.38,295.46,313.35,314.29,313.74,306.92,289.89,294.76,293.26,292.24,307.69,297.44,307.36,296.61
2025-07-03 21:54:38.259000,L8,,,,,,,,,,,,,,305.00,314.13,301.45,294.78,289.96,283.03,254.82,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18 22:00:28.496000,L9,266.24,248.85,249.26,271.30,251.72,263.38,269.63,280.11,310.59,311.91,311.64,315.95,281.73,313.10,324.00,318.13,319.12,313.93,311.26,313.85,315.29,302.99,313.75,314.92,305.02,301.65,311.46,303.93,315.01,316.65,305.18,294.24,300.14,309.42,311.68,301.24,288.47,294.72,291.05,289.23,305.41,298.69,305.50,282.55
2025-07-18 22:00:52.463000,L9,297.84,254.08,287.03,279.50,256.46,296.06,277.40,288.28,331.91,318.27,333.53,340.14,283.66,318.52,334.89,327.62,322.23,324.86,317.32,322.42,319.28,308.39,317.42,321.34,312.09,305.75,316.29,339.77,323.65,319.73,312.43,297.85,311.59,321.03,316.93,302.90,308.05,304.77,295.54,316.32,307.72,300.42,309.61,294.93
2025-07-19 21:54:43.954000,L8,,,,,,,,,,,,,,,,,275.81,267.11,286.32,291.53,289.26,280.83,294.57,280.94,281.96,284.24,293.77,291.95,296.89,308.57,309.29,317.22,320.78,328.22,323.72,308.72,312.51,319.77,328.03,325.03,319.64,312.66,318.21,
2025-07-26 22:00:32.392000,L8,331.63,307.68,312.49,303.25,308.32,312.42,323.40,337.87,367.36,352.17,345.13,343.03,285.54,343.69,349.77,344.36,332.70,329.02,329.01,328.66,323.69,320.00,326.09,331.13,325.82,315.68,324.51,338.80,329.71,331.13,318.40,304.84,316.26,327.51,324.14,303.77,317.49,313.72,325.73,321.72,314.36,307.59,318.23,344.96
2025-07-26 22:00:56.360000,L8,304.38,264.18,278.51,280.40,293.08,310.46,277.51,291.93,323.48,319.03,338.19,341.01,283.79,340.23,343.27,341.85,329.08,326.50,327.10,327.15,321.12,317.39,322.89,325.78,322.73,313.83,322.90,312.14,326.41,328.10,316.35,298.88,314.28,325.25,318.40,301.82,291.85,307.09,324.06,318.94,313.01,306.75,317.18,292.78
2025-07-27 21:54:45.059000,L9,,,,,,,,,,,,,,,,,,,266.94,285.50,281.27,277.47,286.97,268.63,272.06,271.22,272.45,275.71,262.16,266.60,260.28,266.50,272.90,281.79,284.29,279.69,256.04,267.68,267.63,267.30,271.92,271.54,285.71,
