dates,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2023-03-07 22:01:13+00:00,293.0842857142857,275.03799999999995,257.37800000000004,265.134,262.12142857142857,270.6983333333333,276.0514285714286,286.41857142857145,317.014,316.5033333333334,317.43,315.548,298.22666666666663,297.81333333333333,316.41999999999996,326.26,319.8283333333333,309.88166666666666,311.1166666666666,312.4466666666667,309.88166666666666,305.40333333333336,307.83500000000004,316.1671428571429,299.53833333333336,300.72999999999996,293.995,300.27,305.8014285714286,311.5657142857143,310.0414285714286,292.74,285.64,292.246,302.744,306.0525,297.0075,287.55857142857144,290.77285714285716,294.4942857142857,291.68,292.5225,293.3,303.6933333333333
2023-03-15 22:01:00+00:00,294.51125,275.03799999999995,257.37800000000004,265.134,263.83125,270.6983333333333,280.3075,288.0,317.014,317.80428571428575,317.43,315.548,300.53428571428566,299.31142857142856,317.24666666666667,326.26,319.8283333333333,309.88166666666666,311.1166666666666,313.45,310.4414285714286,305.40333333333336,307.83500000000004,318.435,301.0957142857143,300.98,293.995,300.27,305.8014285714286,311.5657142857143,310.0414285714286,293.7514285714286,285.64,292.246,302.744,306.0525,297.0075,288.40875,291.65000000000003,295.43625000000003,291.68,292.5225,293.3,303.6933333333333
2023-03-23 22:00:43+00:00,294.51125,275.03799999999995,257.37800000000004,265.134,263.83125,270.6983333333333,280.3075,288.0,317.014,317.80428571428575,317.43,315.548,301.2425,299.31142857142856,317.24666666666667,326.26,319.8283333333333,309.88166666666666,311.1166666666666,313.45,310.4414285714286,305.40333333333336,310.32000000000005,319.93,305.4325,300.98,293.995,300.27,305.8014285714286,311.5657142857143,310.0414285714286,293.7514285714286,285.64,292.246,302.744,306.0525,297.0075,291.15,293.03333333333336,295.43625000000003,291.68,292.5225,293.3,303.6933333333333
2023-04-24 22:00:52+00:00,297.02833333333336,279.4633333333333,262.00000000000006,266.53333333333336,271.6933333333333,274.9425,284.39000000000004,291.1716666666667,318.00666666666666,319.592,318.59000000000003,316.28000000000003,299.2242857142857,302.678,318.1,328.01,323.3425,315.3025,318.96999999999997,315.87,311.98,308.26750000000004,313.01000000000005,323.205,313.5157142857143,302.6233333333334,295.615,301.14666666666665,307.70400000000006,313.308,311.914,297.6933333333333,286.98,292.93333333333334,302.85,306.49,298.05333333333334,293.0142857142857,295.855,296.90333333333336,292.4766666666667,292.875,293.75,304.53999999999996
2023-06-12 21:54:19+00:00,300.44000000000005,274.93,257.53,262.32,274.1825,278.15333333333336,289.84800000000007,296.478,334.29499999999996,325.5975,323.855,324.115,298.67333333333335,306.1425,318.28999999999996,330.2249999999999,330.27,319.925,325.59999999999997,321.8875,314.54,314.25,315.9775,327.4085714285714,319.88666666666666,305.84,302.91333333333336,306.345,312.0525,316.87000000000006,314.66333333333336,302.856,291.9225,299.33500000000004,304.92,306.57,305.09000000000003,297.295,298.2766666666667,299.84399999999994,295.69,297.32000000000005,293.75,302.68
2023-07-06 21:54:25+00:00,300.44000000000005,274.93,257.53,262.32,274.1825,278.15333333333336,289.84800000000007,296.478,340.22666666666663,329.288,326.90000000000003,329.0566666666667,303.8742857142857,309.864,318.28999999999996,330.2249999999999,330.8525,326.70666666666665,325.59999999999997,322.082,320.352,321.71500000000003,321.102,327.73499999999996,323.9242857142857,308.24499999999995,302.91333333333336,311.02666666666664,315.058,316.87000000000006,314.66333333333336,302.856,295.372,299.33500000000004,304.92,306.57,305.09000000000003,297.52000000000004,298.2766666666667,299.84399999999994,301.2366666666667,303.40333333333336,299.15,302.68
2023-07-30 21:54:42+00:00,300.44000000000005,274.93,257.53,262.32,274.1825,278.15333333333336,289.84800000000007,296.478,340.22666666666663,329.288,326.90000000000003,329.0566666666667,301.97249999999997,309.864,318.28999999999996,330.2249999999999,330.8525,326.70666666666665,330.95,321.8333333333333,319.93666666666667,321.71500000000003,321.102,328.06888888888886,323.62,309.32857142857137,304.95,311.74,315.52666666666664,316.87000000000006,314.66333333333336,304.29333333333335,296.2866666666667,299.33500000000004,304.92,310.515,305.09000000000003,298.25,298.2766666666667,299.84399999999994,301.2366666666667,303.40333333333336,299.15,302.68
2023-08-14 22:00:49+00:00,304.9466666666667,,,,279.0733333333334,281.37,295.3525,299.7525,352.39,333.6,331.51,335.825,304.8085714285714,313.645,321.38,337.13,335.16,335.54499999999996,337.02666666666664,324.06399999999996,322.90200000000004,328.5066666666667,325.5675,324.7255555555555,319.89750000000004,306.19571428571425,301.395,309.4975,313.70666666666665,311.3433333333333,310.94,303.69166666666666,296.3,297.58500000000004,298.35,309.31,303.07,297.69625,298.5133333333333,298.65999999999997,298.81666666666666,301.07666666666665,297.99,298.83
2023-08-31 21:54:52+00:00,301.6133333333333,264.55,258.03,267.7,274.1566666666667,270.295,289.87,293.8025,340.46999999999997,329.28,326.21999999999997,330.15333333333336,302.41,301.816,320.395,325.9,327.52666666666664,322.74,328.2525,321.46,320.632,322.0466666666667,322.785,323.29,318.56375,305.09142857142854,299.77,308.944,312.77166666666665,307.67333333333335,308.6566666666667,302.8728571428571,295.78999999999996,297.7766666666667,304.34000000000003,309.5933333333333,303.2233333333333,296.9175,298.00333333333333,297.556,298.4975,301.4475,299.58666666666664,302.345
2023-09-07 22:01:01+00:00,296.37333333333333,267.405,258.19500000000005,267.375,266.8933333333334,268.74666666666667,284.1725,288.02250000000004,334.84749999999997,325.658,323.075,326.2975,299.98875,297.992,318.98333333333335,325.67999999999995,324.18,317.45,320.07,318.5133333333333,318.66,317.745,319.692,321.6444444444444,317.16888888888894,304.19571428571425,299.556,308.32166666666666,310.6383333333333,305.8333333333333,305.69666666666666,301.96571428571434,294.87833333333333,297.07500000000005,306.56333333333333,309.725,303.3675,295.62875,296.77000000000004,295.498,297.658,300.87800000000004,300.32,305.65333333333336
2023-09-16 21:54:56+00:00,291.69,269.15666666666664,258.8833333333334,266.6333333333333,263.1166666666667,267.98,275.21500000000003,283.0475,330.89,323.5,322.166,324.44,297.50625,295.78,318.0733333333333,325.4066666666667,322.03000000000003,315.465,317.034,317.60999999999996,318.38,316.106,318.1983333333333,319.77555555555557,316.93111111111114,304.59999999999997,299.48499999999996,308.1228571428572,310.2742857142857,307.2325,307.18,301.3457142857143,293.86428571428576,297.142,307.57,309.74,303.068,294.875,296.1466666666667,294.56,297.10833333333335,300.02000000000004,300.18199999999996,306.1425
2023-10-18 21:55:00+00:00,291.69,269.15666666666664,258.8833333333334,266.6333333333333,263.1166666666667,267.98,275.21500000000003,283.0475,330.89,323.5,322.166,324.44,296.2642857142858,302.2416666666666,323.6,325.4066666666667,322.03000000000003,315.465,317.034,320.3342857142857,321.46571428571434,316.106,319.575,320.92555555555555,317.34555555555556,304.59999999999997,299.48499999999996,308.1228571428572,310.2742857142857,307.2325,307.18,301.3457142857143,293.86428571428576,297.142,307.57,309.74,303.068,292.2742857142857,294.556,294.56,297.10833333333335,300.02000000000004,300.18199999999996,307.992
2023-11-10 22:00:47+00:00,291.69,269.15666666666664,258.8833333333334,266.6333333333333,271.09000000000003,274.806,275.21500000000003,283.0475,330.89,325.56333333333333,323.68,324.44,299.48,303.3,323.6,325.4066666666667,322.03000000000003,315.465,317.034,320.1125,320.475,314.86833333333334,320.2271428571429,320.97444444444443,314.7311111111111,305.32625,300.3342857142857,308.1625,310.57375,309.194,309.084,299.4371428571429,293.86428571428576,297.142,307.57,309.74,303.068,292.2742857142857,292.21200000000005,294.56,299.15000000000003,300.02000000000004,300.18199999999996,307.992
2023-11-11 21:55:03+00:00,290.44,269.47999999999996,258.3475,264.4975,268.804,273.0266666666667,273.474,281.858,328.1983333333333,323.34142857142854,322.2371428571428,322.19666666666666,297.8528571428571,302.76374999999996,321.98400000000004,325.09,321.5683333333333,314.70799999999997,317.02,318.93666666666667,318.7922222222222,312.81,318.0675,319.889,313.19199999999995,304.64444444444445,299.3225,307.40444444444444,309.8311111111111,308.7,308.62333333333333,298.325,292.43125,296.27833333333336,307.23199999999997,308.90500000000003,301.75166666666667,291.29625000000004,291.4866666666667,293.91,298.0025,298.5457142857143,298.77833333333336,306.4816666666666
2023-11-26 22:01:17+00:00,291.46799999999996,273.154,261.558,264.4975,268.804,273.0266666666667,273.474,281.858,326.9757142857143,322.43,322.2371428571428,322.19666666666666,297.8528571428571,302.84666666666664,321.7916666666667,325.09,321.5683333333333,314.70799999999997,317.02,318.93666666666667,317.99699999999996,311.83,318.16555555555556,319.48727272727274,312.3118181818182,304.866,299.07,307.20099999999996,309.674,309.4928571428572,309.2371428571428,297.7911111111111,291.6611111111111,296.25857142857143,308.115,308.78000000000003,301.60714285714283,290.90333333333336,291.5914285714286,293.9328571428572,297.7033333333333,298.5457142857143,298.77833333333336,307.8128571428571
2023-12-20 22:00:59+00:00,292.075,274.445,263.16833333333335,265.154,268.66833333333335,272.3866666666667,271.534,278.98400000000004,322.49571428571426,319.74,320.40142857142854,319.80833333333334,296.35571428571427,301.75444444444446,321.51714285714286,325.204,319.03999999999996,314.805,314.55833333333334,317.2288888888889,316.991,310.315,317.2066666666667,317.9418181818182,310.42636363636365,303.457,296.93111111111114,306.22200000000004,308.724,309.74875000000003,309.42625,295.96777777777777,290.0088888888889,295.11857142857144,309.01714285714286,308.38375,299.8,289.97,292.01,293.17999999999995,297.38111111111107,297.4857142857143,298.7857142857143,307.3
2024-01-13 22:01:10+00:00,292.5485714285714,275.67571428571426,264.0471428571429,265.42833333333334,268.7185714285714,272.42,272.0466666666667,280.65833333333336,317.9585714285714,315.735,318.0128571428571,316.0983333333333,288.20285714285717,299.42777777777775,321.19625,325.25166666666667,316.4216666666667,310.29333333333335,314.21999999999997,316.0244444444445,313.29,305.335,313.3177777777778,316.6727272727273,306.4718181818182,301.628,296.61,304.59700000000004,306.657,309.3744444444444,309.4533333333333,295.76800000000003,287.7366666666667,295.44375,309.39,308.46555555555557,299.69625,289.3566666666667,292.44,293.51874999999995,295.5133333333333,294.7514285714286,300.2214285714286,306.64444444444445
2024-02-14 22:00:43+00:00,291.7525,272.89125,262.8625,263.68285714285713,264.525,271.94625,271.2485714285714,281.04857142857145,316.79125,314.7922222222222,317.395,315.6742857142857,286.80285714285714,299.128,320.40444444444444,327.61428571428576,317.30428571428575,309.26142857142855,308.39428571428573,314.8288888888889,312.102,305.2811111111111,311.865,318.304,307.991,302.4088888888889,297.19444444444446,305.6788888888889,306.5188888888889,311.00333333333333,310.24222222222227,294.4211111111111,285.725,298.865,311.89875,307.50750000000005,299.565,287.98875,292.0855555555556,293.41249999999997,295.87333333333333,294.98428571428576,299.5728571428571,305.9088888888889
2024-02-15 21:55:06+00:00,291.8755555555556,273.4288888888889,262.94888888888886,263.805,264.6877777777778,271.97111111111116,271.48249999999996,282.23125000000005,316.4566666666667,314.58299999999997,317.47444444444443,315.89625,286.43625,299.49636363636364,320.325,327.585,317.3075,309.49,308.8575,315.962,312.0009090909091,305.44199999999995,311.37363636363636,318.03818181818184,308.0809090909091,302.48300000000006,297.065,305.497,306.515,310.59299999999996,310.463,294.529,285.86777777777775,298.62444444444446,313.04555555555555,307.5755555555556,299.4977777777778,288.4088888888889,292.236,293.7133333333333,295.834,294.9425,298.88625,304.96
2024-02-23 21:54:54+00:00,292.957,274.781,264.377,264.93666666666667,265.53000000000003,272.51000000000005,273.2988888888889,284.13,317.456,314.7418181818182,317.847,316.3411111111111,287.0855555555556,300.29249999999996,320.49727272727273,327.5444444444445,317.6788888888889,309.9566666666667,309.72333333333336,316.11,312.05333333333334,305.98181818181814,311.2766666666667,317.94,308.7633333333333,303.1290909090909,296.90727272727275,305.6627272727273,307.00363636363636,310.82272727272726,310.9218181818182,294.98454545454547,286.633,299.069,312.938,307.603,299.741,289.611,292.9127272727273,294.489,296.4709090909091,295.5622222222222,298.72999999999996,304.8018181818182
2024-03-09 22:01:13+00:00,293.11875000000003,276.625,265.9225,266.605,267.5855555555556,274.34000000000003,273.9942857142857,292.285,317.49375,315.5811111111111,318.64875,316.2185714285714,286.38428571428574,305.727,321.1,328.07714285714286,318.67,313.59875,311.79285714285714,317.5711111111111,312.573,307.586,312.25636363636363,319.5245454545455,310.05818181818177,303.61333333333334,296.6955555555556,305.59444444444443,308.403,310.36333333333334,310.8777777777778,295.277,286.78555555555556,299.695,313.505,306.96875,298.76,291.0988888888889,292.89222222222224,294.65125,296.59333333333336,294.1285714285714,297.60999999999996,303.8544444444444
2024-04-02 22:00:39+00:00,294.73125,279.185,265.37625,267.53875,267.6266666666667,275.075,274.01714285714286,293.865,317.395,315.40333333333336,318.3075,316.5,285.02833333333336,305.98199999999997,321.40625,329.8014285714286,319.54333333333335,314.18285714285713,312.9433333333334,318.01125,312.861,307.62700000000007,312.1645454545455,320.0681818181818,310.42454545454547,302.87444444444446,296.72222222222223,305.42749999999995,308.303,310.8166666666667,310.7566666666667,295.702,286.78222222222223,299.80375,313.79249999999996,307.24625,298.91375,291.4411111111111,292.72555555555556,294.10875,296.4188888888889,293.6257142857143,296.67428571428576,304.0222222222222
2024-04-18 22:00:06+00:00,294.73125,282.04999999999995,267.96666666666664,270.08444444444444,267.6266666666667,275.075,274.01714285714286,293.865,317.395,315.40333333333336,318.3075,316.5,285.02833333333336,302.8077777777778,318.7242857142857,329.8014285714286,319.54333333333335,314.18285714285713,312.9433333333334,315.3442857142857,309.84777777777776,307.62700000000007,310.032,317.851,307.515,302.87444444444446,296.72222222222223,305.42749999999995,308.303,310.8166666666667,310.7566666666667,296.7936363636363,288.352,299.80375,313.79249999999996,307.81888888888886,299.83000000000004,293.718,292.72555555555556,294.10875,296.4188888888889,293.6257142857143,296.67428571428576,302.60125
2024-04-26 22:00:16+00:00,294.73125,283.537,269.81,271.705,268.15,275.10555555555555,274.945,294.27444444444444,318.3622222222222,315.813,318.69777777777773,316.5,286.12857142857143,302.8077777777778,318.7242857142857,329.8014285714286,321.36857142857144,314.18285714285713,315.3414285714286,315.3442857142857,310.636,307.62700000000007,311.12909090909085,318.6809090909091,307.515,302.87444444444446,296.72222222222223,305.42749999999995,308.8663636363636,310.8166666666667,310.7566666666667,297.32916666666665,289.00545454545454,299.80375,313.79249999999996,308.24199999999996,300.581,293.9318181818182,293.368,294.59,296.397,293.76125,296.67428571428576,302.60125
2024-05-04 21:59:58+00:00,297.46888888888884,285.29272727272723,271.97545454545457,273.1518181818182,267.8281818181818,274.784,275.2477777777778,294.24899999999997,318.619,316.43,318.967,316.5,286.48625,304.55100000000004,318.7242857142857,329.8014285714286,321.36857142857144,315.21,316.535,316.1425,312.2054545454546,307.62700000000007,311.12909090909085,319.1933333333333,307.85818181818183,302.915,297.219,306.0733333333333,308.85999999999996,311.379,311.684,297.8107692307692,289.65333333333336,300.19111111111107,313.3688888888889,308.46,300.49363636363637,294.06416666666667,293.65727272727275,294.85699999999997,296.2336363636363,293.7933333333333,296.75125,302.86333333333334
2024-06-06 21:54:13+00:00,299.2785714285714,289.90299999999996,276.413,276.51363636363635,266.572,273.8777777777778,277.21777777777777,296.539,319.87888888888887,316.20888888888885,319.38444444444445,317.42,287.39625,304.7628571428572,318.9440000000001,330.74500000000006,321.71999999999997,315.7142857142857,316.4757142857143,316.8416666666667,313.06875,310.3475,309.5475,319.6711111111111,309.03125,303.01125,296.78142857142853,306.585,310.021,310.8957142857143,311.5571428571429,298.99100000000004,291.8781818181818,301.94571428571425,314.39125,308.9222222222222,301.0577777777778,296.35727272727274,295.2233333333333,296.0755555555555,295.49333333333334,294.305,297.4642857142857,301.57714285714286
2024-07-07 22:00:01+00:00,301.0,289.855,277.56,277.89181818181817,266.16299999999995,273.6622222222222,277.46111111111105,297.269,319.49888888888887,316.7277777777778,319.56,317.228,287.64875,303.52285714285716,318.7125000000001,331.76200000000006,321.95799999999997,315.785,316.96333333333337,317.97999999999996,313.8314285714286,311.07428571428574,310.685,320.1277777777778,311.46125,304.31125000000003,297.1983333333333,307.0466666666667,310.435,310.78833333333336,311.69166666666666,299.3933333333333,292.67545454545456,302.54,313.58500000000004,309.33625,301.30375000000004,296.7327272727273,295.18888888888887,295.88444444444445,295.1666666666667,294.0728571428571,297.2366666666667,301.22166666666664
2024-07-08 21:54:13+00:00,301.9875,288.10727272727274,276.11090909090905,278.71250000000003,265.97181818181815,273.56100000000004,277.74699999999996,296.99636363636364,319.848,317.582,320.418,317.228,287.64875,303.52285714285716,318.7125000000001,331.76200000000006,321.95799999999997,315.785,316.96333333333337,317.97999999999996,314.28000000000003,311.07428571428574,312.26666666666665,321.00100000000003,311.9811111111111,304.91555555555556,297.1983333333333,307.0466666666667,311.0536363636364,310.78833333333336,311.69166666666666,299.3933333333333,292.67545454545456,302.54,313.58500000000004,309.33625,301.30375000000004,296.82750000000004,295.727,296.497,295.567,294.9625,297.2366666666667,301.22166666666664
2024-07-23 22:00:39+00:00,304.13625,289.24545454545455,274.8772727272727,279.97499999999997,265.22,273.133,277.7,296.49727272727273,319.271,317.919,320.44500000000005,317.365,288.67875,301.7671428571429,318.63333333333344,333.33000000000004,323.22499999999997,316.302,317.918,319.71333333333337,315.22,312.2083333333333,313.65777777777777,321.61600000000004,314.56,304.6333333333334,298.415,307.7966666666667,311.4818181818182,311.67,312.096,300.0422222222222,293.00545454545454,303.34333333333336,313.8114285714286,309.3671428571429,301.63714285714286,296.5725,295.379,297.08399999999995,295.57222222222225,294.7528571428571,293.764,301.18600000000004
2024-08-17 21:54:35+00:00,309.9757142857143,294.75300000000004,278.665,283.9309090909091,268.909,273.92777777777775,280.2866666666667,298.947,321.98777777777775,320.30333333333334,322.11333333333334,321.8333333333333,291.1166666666666,301.18833333333333,322.22,332.07500000000005,326.4849999999999,322.45,323.75666666666666,319.70799999999997,317.5157142857143,315.144,316.63375,323.8644444444445,318.35375,306.94624999999996,300.37399999999997,309.212,313.21,315.02333333333337,315.35999999999996,302.7875,296.012,301.8125,311.208,310.992,303.83000000000004,298.76363636363635,297.94444444444446,298.735,296.62857142857143,296.53599999999994,295.95000000000005,305.7666666666667
2024-09-17 22:00:52+00:00,310.55571428571426,295.62,278.4,284.556,267.69,273.99,279.7633333333333,295.02777777777777,321.6433333333333,320.7877777777778,322.45222222222225,326.83,291.90833333333336,299.3466666666667,,336.93,332.32,325.015,327.31000000000006,320.2375,318.33,315.5075,318.1316666666667,323.86375,318.68857142857144,307.07125,302.02799999999996,309.828,313.69624999999996,315.9750000000001,315.28499999999997,303.5957142857143,297.25444444444446,301.3933333333334,311.01750000000004,311.77750000000003,304.30500000000006,298.641,298.2633333333333,299.52625,297.1528571428571,295.53999999999996,295.18500000000006,307.04
2024-10-11 22:01:02+00:00,310.5857142857143,295.0333333333333,280.375,285.034,268.62666666666667,275.11888888888893,280.9766666666667,295.59777777777776,322.7888888888889,321.56666666666666,323.3111111111111,328.4266666666667,292.2442857142857,299.11999999999995,,,332.32,325.96999999999997,327.31000000000006,320.992,318.8016666666667,317.3566666666666,319.814,324.49375000000003,319.7483333333334,309.87499999999994,302.916,310.195,314.88125,317.385,321.35,303.74142857142857,298.4425,302.95000000000005,310.3933333333334,311.6966666666667,305.3725,299.21799999999996,299.08,300.82375,297.87999999999994,296.65000000000003,297.29,304.96
2024-12-06 22:01:11+00:00,309.12166666666667,286.28999999999996,271.91499999999996,281.8183333333334,267.64833333333337,274.25500000000005,280.9066666666667,294.8016666666667,321.8283333333333,320.8183333333333,322.8283333333333,328.4266666666667,292.155,294.896,,,,327.755,,321.03000000000003,316.795,315.72499999999997,319.2425,326.03000000000003,321.44000000000005,310.71999999999997,303.22249999999997,309.986,315.41,318.33,322.67,302.9175,297.505,302.61,307.98,,307.37,297.16833333333335,299.08,302.01000000000005,299.64333333333326,301.19,,
2024-12-14 22:01:03+00:00,306.9057142857143,285.7966666666667,271.21714285714285,279.82142857142856,267.7314285714286,274.1614285714286,280.76428571428573,294.68285714285713,320.98285714285714,319.4542857142857,321.87142857142857,325.71999999999997,288.114,295.89000000000004,321.05,328.22,,327.755,,320.00333333333333,315.214,312.13,317.114,324.6775,319.4116666666667,309.78000000000003,300.70799999999997,308.6716666666667,314.195,313.685,317.83500000000004,301.29200000000003,294.92600000000004,298.62,308.39,301.68,302.78,295.4857142857143,297.7257142857143,300.87333333333333,298.21750000000003,298.59000000000003,297.27,305.56
2024-12-23 21:54:55+00:00,304.74,284.58,269.66499999999996,276.73125,267.16375,273.76,279.33750000000003,293.74375,319.56624999999997,317.78125,320.73375,323.934,286.5316666666667,295.6828571428572,318.485,327.895,317.94,327.755,,320.00333333333333,316.17,316.0075,314.59666666666664,323.26,316.7442857142857,308.69,298.7916666666667,307.2657142857143,312.7857142857143,310.80333333333334,314.89000000000004,299.7083333333333,292.6666666666667,295.9433333333333,307.2766666666667,301.73,299.4633333333333,293.95875,296.60375,299.4185714285714,297.738,296.51666666666665,297.27,299.86
2025-02-08 22:00:47+00:00,299.13,280.17999999999995,267.67333333333335,268.79333333333335,266.5133333333333,274.35166666666663,278.5466666666667,294.3516666666667,318.2033333333333,314.7683333333333,319.065,322.0366666666667,282.826,294.9116666666667,316.6433333333334,325.37,320.005,321.27,303.68,315.188,313.942,312.95799999999997,307.48,321.7942857142857,309.37399999999997,308.05,296.4216666666667,305.4883333333333,310.378,309.52,313.4475,298.285,290.106,292.2833333333333,305.8866666666667,302.55,298.6625,291.92333333333335,295.02500000000003,297.58000000000004,297.155,294.0933333333333,297.27,301.07666666666665
2025-02-24 22:01:09+00:00,295.7233333333333,274.73799999999994,263.215,264.69,264.3833333333334,273.795,276.28833333333336,292.3566666666666,315.565,312.2833333333333,317.4083333333333,320.2633333333334,280.43833333333333,294.64166666666665,315.725,323.385,318.95,319.9275,300.39,311.802,311.078,310.7,303.8625,319.95142857142855,305.402,305.795,294.22166666666664,303.99333333333334,309.57166666666666,309.588,313.44,296.04833333333335,286.66999999999996,293.1975,307.02750000000003,303.695,299.11,290.08666666666664,292.98,296.75333333333333,296.338,294.0175,296.435,301.575
2025-03-13 21:54:40+00:00,295.7233333333333,276.40166666666664,267.07,268.18142857142857,264.68857142857144,274.04,277.38,293.4557142857143,316.6928571428571,313.1671428571429,318.07428571428574,320.8742857142857,282.35714285714283,294.64166666666665,315.725,323.385,318.95,319.9275,300.39,311.802,311.078,310.7,306.154,320.65875,305.402,306.6042857142857,294.22166666666664,304.77,310.03428571428566,309.588,315.7033333333333,297.7628571428572,289.00666666666666,296.096,307.02750000000003,303.695,299.11,292.2742857142857,294.75714285714287,297.55571428571426,296.338,294.0175,296.435,301.575
